x^2-x+684 -5*547 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[36],[-35]] 2 [1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[690,5,1]>,[[-2,-1],[3,1]]>,<547,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[75486,547,1]>,[[-273,-1],[274,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,547],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*547,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,547],[3,3],1,[1.000000000,3.724456419,1.545200211],<"1.5_547.2t1.1",1>,[2,1]>]
x^4-20705*x^2+106113125 2^4*5^2*41^2*101^3 4 0 4 "C4" [[3,1,4,2],[4,3,2,1]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[3,1,4,2]>,<4,1,[2,4,1,3]>] [[1,1,1,1],[2,2],[4]] 19 x-1 10 [[1842085505285],[-563171873645],[563171873645],[-1842085505285]] 1 [4,4,1,4,3,2,2,1,2,3,2,2,3,2,1,4,4,3,4,1,4,1,3,4,1,1,3,2,3,3,4,1,1,4,4,3,1,3,3,4,1,2,4,1,1,4,2,2,2,3,1,1,4,1,3,4,3,3,4,2,1,4,2,4,3,2,4,3,3,4,4,2,2,1,1,2,4,4,4,1,4,1,3,3,3,4,2,4,3,4,4,3,3,2,1,3,1,2,4,1,3,1,2,2,4,3,1,1,3,1,1,4,4,1,2,4,2,3,2,4,3,3,2,1,2,1,4,4,1,3,4,1,4,3,1,3,4,1,3,2,4,2,4,2,2,1,1,1,3,3,3,3,4,2,4,4,3,1,4,3,3,3,2,3,1,3,2,1] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x-42445250,3>,<x+42445250,4>]*]] [*<2,4,2,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,4,3],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[-432094,205094],[0,2],[1,0]]>,[[[0,1],[1,0]],[[0,-1],[-1,0]],[[-96985,56365],[153350,96985]],[[96985,-56365],[-153350,-96985]]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-7293108455,0,1]>,[[0,577746063099],[0,-577746063099],[0,-5],[0,5]]>,<41,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,3,4],[1],[[[3,4,1,2]]],20,<<[],[6,38,1]>,[[-31075691158204278111588444737637,3105694753684536138943498858164],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[21128139392996448577304745246,7317103339856916387857544301]],[[0,0],[1,0]],[[0,0],[-21128139392996448577304745246,-7317103339856916387857544301]]]>,<101,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[106113125,0,-20705,0,1]>,[[0,-1,0,0],[0,-24162179008870630187777209733714142370,0,-26401600477985469083229731611473014113],[0,24162179008870630187777209733714142370,0,26401600477985469083229731611473014113],[0,1,0,0]]>*] [x,0,x^2-x-25,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,41,101],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^2*5*41*101,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,41,101],[5,5,5,5],0,[-0.6710053207+0.7414525336*i,0.7515812785-0.3032641677*i,0.9766312093-0.1199999595*i],<"1.2e2_5_41_101.4t1.1",1>,[4,1]>,<1,101,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,41,101],[3,1,3,5],1,[1.000000000,0.5966686680,0.7389776048],<"notfaithful",0>,[4,1]>,<1,2^2*5*41*101,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,41,101],[5,5,5,5],0,[-0.6710053207-0.7414525336*i,0.7515812785+0.3032641677*i,0.9766312093+0.1199999595*i],<"1.2e2_5_41_101.4t1.1",2>,[4,1]>]
x^4-8282*x^2+13752261 2^4*5^2*41^2*101^3 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 11 [[-5337827360023038],[181874186347911],[-181874186347911],[5337827360023038]] 1 [4,4,1,4,5,3,3,2,3,5,1,3,5,3,3,4,5,5,4,1,4,1,4,5,3,1,4,3,5,4,4,2,3,5,5,5,3,4,4,4,2,2,5,3,3,5,1,3,3,5,3,2,5,2,4,4,5,5,4,1,3,4,3,5,4,3,5,4,4,5,4,2,3,3,2,3,5,4,5,1,5,2,5,4,5,4,2,4,5,4,4,5,4,2,1,4,2,1,4,2,4,3,3,2,5,4,3,3,5,2,3,4,4,1,1,5,3,4,3,5,5,4,3,3,1,1,5,5,3,4,5,3,5,4,2,5,4,3,4,1,5,1,4,3,2,2,3,3,5,4,4,5,4,3,4,5,5,2,4,5,4,4,3,5,3,4,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-49692,2>,<x^2-1980325584,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[1,2,4,3],[1,2,4,4],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[453594,0],[-262142,0],[1,0]]>,[[[1,0],[1,0]],[[-1,0],[-1,0]],[[-26059,-52118],[-26059,-52118]],[[26059,52118],[26059,52118]]]>,<3,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[2,2,1]>,[[-1109096104,-1109096104],[1109096104,1109096104],[-112458816,0],[112458816,0]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-40649008117005,18283882532020,1]>,[[-18283882532016,-1],[4,1],[-4,-1],[18283882532016,1]]>,<41,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,5,5],[1],[[[3,4,1,2]]],20,<<[],[6,38,1]>,[[-38215779366546335852616005750792,26436187868564023824024922760408],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[37126304249399630907341976615,-3778655285440291164197536279]],[[0,0],[1,0]],[[0,0],[-37126304249399630907341976615,3778655285440291164197536279]]]>,<101,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[13752261,0,-8282,0,1]>,[[0,-1,0,0],[0,7669108188971440452309720066037146235,0,-1219152158920908886796333834608863685],[0,-7669108188971440452309720066037146235,0,1219152158920908886796333834608863685],[0,1,0,0]]>*] [x,x^2-x-126,x^2-x-25,x^2-x-1,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,41,101],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5*101,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,41,101],[1,1,6,3,6],1,[1.000000000,2.630430151,1.502818097],<"notfaithful",0>,[4,3]>,<1,101,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,41,101],[4,4,1,4,6],1,[1.000000000,0.5966686680,0.7389776048],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,41,101],[3,3,6,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<2,2^4*5*41^2*101^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[2,3,5,41,101],[6,3,7,6,6],1,[0,0,0],<"2.2e4_5_41e2_101e2.4t3.2",1>,[4,3]>]
