x^2-x+677 -2707 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-7950],[7951]] 2 [2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2707,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1832639,2707,1]>,[[-1353,-1],[1354,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2707],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2707,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2707],[3],1,[1.000000000,0.4226722978,0.7020596288],<"1.2707.2t1.1",1>,[2,1]>]
x^4-2*x^3+46*x^2-45*x+14 5*11^2*179^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 6 [[1248869116],[-2308900017],[2308900018],[-1248869115]] 2 [4,4,4,4,3,5,5,3,5,3,2,5,1,5,4,5,2,3,4,3,4,1,5,1,5,3,5,5,2,5,4,1,5,3,3,3,5,5,4,5,3,3,1,5,4,1,1,5,5,3,4,3,2,3,5,4,3,1,4,1,4,4,4,3,5,4,3,5,5,1,5,3,4,5,3,4,2,4,1,3,2,3,1,4,3,4,3,4,1,5,5,3,4,1,1,5,1,3,4,3,4,5,4,2,2,5,5,5,3,3,5,5,4,1,3,3,4,4,4,1,2,4,4,4,3,1,2,1,5,5,2,5,3,5,3,2,4,4,4,3,3,2,4,4,3,3,4,5,3,4,5,3,5,5,4,2,1,3,5,3,4,4,4,1,4,4,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-45,2>,<x^2+88*x+1891,3>]*],[*[4],"CYC",0,5*]] [*<3,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[2,2,1]>,[[416598015,-1326794186],[-416598014,1326794186],[432995348,0],[-432995347,0]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[-22070255782190,0],[5,0],[1,0]]>,[[[-47087014985571,-47385365402942],[0,0]],[[47087014985572,47385365402942],[0,0]],[[-2,0],[-1,0]],[[3,0],[1,0]]]>,<11,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,7,1]>,[[194408879574784798550,229608314354261620272],[-158846776362279804942,50722348886857199915],[1,0]]>,[[[158846776362279804952,-50722348886857199906],[-1,0]],[[10,9],[1,0]],[[-9,-9],[-1,0]],[[-158846776362279804951,50722348886857199906],[1,0]]]>,<179,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,172,1]>,[[-478011660585825483973933356553782372286702226,276859735315840589762774334330279333644464756],[-320880891292035586508538850553146498839381200,-308724266243455858648474954610360633525184063],[1,0]]>,[[[320880891292035586508538850553146498839381298,308724266243455858648474954610360633525184163],[-1,0]],[[98,100],[1,0]],[[-97,-100],[-1,0]],[[-320880891292035586508538850553146498839381297,-308724266243455858648474954610360633525184163],[1,0]]]>*] [x,x^2-x-492,x^2-x-1,x^2-x-2461,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,11,179],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,11*179,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,11,179],[1,1,6,6],1,[1.000000000,3.318130786,1.571522995],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,11,179],[4,6,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,5*11*179,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,11,179],[3,6,6,6],1,[1.000000000,0.5478290823,0.7129100495],<"notfaithful",0>,[4,3]>,<2,5*11*179,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[3,5,11,179],[3,6,6,6],1,[1.000000000,1.193639360,1.029535327],<"2.5_11_179.4t3.2",1>,[4,3]>]
x^8-36*x^6+390*x^4-1224*x^2+612 2^22*3^6*17^3 8 0 32 "C4wrC2" [[8,7,6,5,4,3,2,1],[3,4,8,7,2,1,5,6],[7,1,5,3,6,4,8,2],[1,2,4,6,3,5,7,8],[1,2,6,5,4,3,7,8]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,7,6,5,4,3,2,1]>,<2,2,[1,2,6,5,4,3,7,8]>,<2,4,[5,3,2,8,1,7,6,4]>,<4,1,[7,1,5,3,6,4,8,2]>,<4,1,[2,8,4,6,3,5,1,7]>,<4,2,[1,2,4,6,3,5,7,8]>,<4,2,[1,2,5,3,6,4,7,8]>,<4,2,[8,7,5,3,6,4,2,1]>,<4,2,[8,7,4,6,3,5,2,1]>,<4,2,[7,1,4,6,3,5,8,2]>,<4,4,[3,4,8,7,2,1,5,6]>,<8,4,[4,6,8,7,2,1,3,5]>,<8,4,[3,4,2,8,1,7,5,6]>] [[1,1,1,1,1,1,1,1],[1,1,1,1,2,2],[1,1,1,1,4],[2,2,2,2],[2,2,4],[4,4],[8]] 137 x-1 15 [[-15034348901291967407506853685491],[-5389163888913402784247453244811],[36513524575826899306771341865855],[-40630157649024995679809736363601],[40630157649024995679809736363601],[-36513524575826899306771341865855],[5389163888913402784247453244811],[15034348901291967407506853685491]] 1 [4,14,14,9,13,12,3,4,7,14,10,14,7,4,11,4,4,13,12,10,8,7,4,11,10,12,11,14,13,7,5,14,1,14,12,6,12,13,8,14,4,13,11,7,13,10,13,3,13,4,8,11,10,12,3,3,14,1,14,3,13,12,12,10,7,13,4,8,13,4,1,5,9,12,14,3,4,13,9,11,13,12,7,3,10,12,7,3,4,11,4,10,9,4,13,9,12,7,12,14,14,12,4,5,13,11,4,6,2,7,10,12,10,13,3,10,14,11,13,12,4,7,14,14,13,12,14,8,1,4,4,10,8,4,2,11,4,14,4,7,14,14,9,13,12,9,14,7,4,2,13,10,12,8,13,9,1,9,6,13,14,11,3,4,5,10,8,13] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2,2],"CYC",0,3*],[*[1,1,1,1,4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^2-2136*x+1108872,7>,<x^2-1512*x+450504,8>]*],[*[2,2,2,2],"RES",<[1],x^2-3*x+1>,[<x-216,2>,<x^4-44064*x^2+101523456,4>]*],[*[2,2,4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^2+2136*x+1108872,9>,<x^2+1512*x+450504,10>]*],[*[4,4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+312,5>,<x-312,6>,<x^2-28800,11>,<x^4-88128*x^2+1624375296,12>]*],[*[8],"RES",<[1],x^7+2*x^6+3*x^5+4*x^4+5*x^3+6*x^2+7*x+8>,[<x^4-31381717392*x^2+57890882009101147200,13>,<x^4-83217862800*x^2+1145743364718394920000,14>]*]] [*<2,8,4,[[3,4,2,1,7,8,6,5],[5,6,7,8,1,2,3,4]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[5,6,7,8,1,2,3,4],[6,5,8,7,2,1,4,3],[3,4,2,1,7,8,6,5],[4,3,1,2,8,7,5,6],[7,8,6,5,3,4,2,1],[8,7,5,6,4,3,1,2]],[5,6,7,8,1,2,3,4],[1,2,4,4,12,12,6,5],[3,5],[[[3,4,2,1,7,8,6,5]],[[2,1,4,3,6,5,8,7]]],20,<<[],[1,1,1]>,[[-172672,-489142],[0,0],[70924,141884],[0,0],[1,0]]>,[[[0,0],[1,0],[0,0],[0,0]],[[0,0],[65535,0],[0,0],[0,0]],[[0,0],[8857,32264],[0,0],[32156,10707]],[[0,0],[56679,33272],[0,0],[33380,54829]],[[0,0],[32264,46009],[0,0],[11154,36062]],[[0,0],[33272,19527],[0,0],[54382,29474]],[[0,0],[9992,32629],[0,0],[12051,1419]],[[0,0],[55544,32907],[0,0],[53485,64117]]]>,<3,16,4,[[3,4,5,6,7,8,1,2],[2,3,8,1,6,7,4,5]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[1,6,3,8,5,2,7,4],[3,8,5,2,7,4,1,6],[7,4,1,6,3,8,5,2],[3,4,5,6,7,8,1,2],[2,3,8,1,6,7,4,5],[8,5,6,3,4,1,2,7],[8,1,6,7,4,5,2,3],[6,3,4,1,2,7,8,5]],[2,3,8,1,6,7,4,5],[1,2,3,6,5,11,14,13,14,13],[1],[[[3,4,5,6,7,8,1,2]]],20,<<[],[2,0,0,2,1]>,[[1179332301,0,-50422215,-50422215],[1665536094,0,978382881,978382881],[-1344022392,0,604771773,604771773],[972005589,0,972005589,972005589],[1,0,0,0]]>,[[[-547915671,0,258280326,258280326],[138174659,0,201238992,201238992],[310007250,0,308590074,308590074],[136757484,0,140477571,140477571]],[[332150625,-122231430,-271034910,61115715],[263421239,59904518,94046991,357468230],[138883248,279360819,302567076,54029835],[32547704,382008861,357578599,2705814]],[[229051071,0,29760696,29760696],[75538621,0,80422813,80422813],[382106079,0,87864912,87864912],[271275516,0,219396752,219396752]],[[390077694,178564176,-479359782,-89282088],[299942776,332205141,115085387,27607674],[306641457,310184397,119397078,38618046],[11249872,221973617,71473564,82723436]],[[547915671,0,-258280326,-258280326],[249245830,0,186181497,186181497],[77413239,0,78830415,78830415],[250663005,0,246942918,246942918]],[[-332150625,122231430,271034910,-61115715],[123999250,327515971,293373498,29952259],[248537241,108059670,84853413,333390654],[354872785,5411628,29841890,384714675]],[[-229051071,0,-29760696,-29760696],[311881868,0,306997676,306997676],[5314410,0,299555577,299555577],[116144973,0,168023737,168023737]],[[-390077694,-178564176,479359782,89282088],[87477713,55215348,272335102,359812815],[80779032,77236092,268023411,348802443],[376170617,165446872,315946925,304697053]]]>,<7,4,1,[[2,3,4,1,8,7,6,5]],[[1,2,3,4,5,6,7,8],[3,4,1,2,5,6,7,8],[2,3,4,1,8,7,6,5],[4,1,2,3,8,7,6,5]],[2,3,4,1,8,7,6,5],[1,3,9,10],[1],[[]],20,<[],[3,4,5,0,1]>,[[4160846631069101,29071119159937566,-6511959778593247,-33082551122955261],[20031907989569141,16146793148267959,-13162736572840040,-8951172291980920],[-4160846631069101,-29071119159937566,6511959778593247,33082551122955261],[-20031907989569141,-16146793148267959,13162736572840040,8951172291980920],[4931775193609138,-2831489770102356,581710311332447,-740649392469517],[2417944364241581,-1878655513600305,-5092838698575898,5050013703560442],[-2417944364241581,1878655513600305,5092838698575898,-5050013703560442],[-4931775193609138,2831489770102356,-581710311332447,740649392469517]]>,<17,8,4,[[1,2,3,4,6,7,8,5],[3,4,1,2,5,6,7,8]],[[1,2,3,4,5,6,7,8],[3,4,1,2,5,6,7,8],[1,2,3,4,7,8,5,6],[3,4,1,2,7,8,5,6],[1,2,3,4,6,7,8,5],[1,2,3,4,8,5,6,7],[3,4,1,2,6,7,8,5],[3,4,1,2,8,5,6,7]],[3,4,1,2,5,6,7,8],[1,3,3,2,8,7,9,10],[1],[[[1,2,3,4,6,7,8,5]]],20,<<[],[3,16,1]>,[[-1349589372472951793547370,0],[0,0],[-1863417031764667287007392,0],[0,0],[1,0]]>,[[[1086150589302894185676204,-1896346879660924487991275],[0,0],[0,0],[0,0]],[[1303018631315957783341287,670906254745441288217861],[0,0],[0,0],[0,0]],[[-1086150589302894185676204,1896346879660924487991275],[0,0],[0,0],[0,0]],[[-1303018631315957783341287,-670906254745441288217861],[0,0],[0,0],[0,0]],[[0,0],[-1,0],[0,0],[0,0]],[[0,0],[102138670869942699505819,0],[0,0],[-10213867086994269950582,0]],[[0,0],[1,0],[0,0],[0,0]],[[0,0],[-102138670869942699505819,0],[0,0],[10213867086994269950582,0]]]>,<19,2,1,[[4,3,2,1,7,8,5,6]],[[1,2,3,4,5,6,7,8],[4,3,2,1,7,8,5,6]],[4,3,2,1,7,8,5,6],[1,4],[1],[[]],20,<[],[2,18,1]>,[[5729486307703338577894448,12564837400367158267646589],[-5102253846370238920389452,12564837400367158267646589],[-5729486307703338577894448,-12564837400367158267646589],[5102253846370238920389452,-12564837400367158267646589],[146590771146081465517043,642646475794522261205875],[-449472140806562298555167,642646475794522261205875],[449472140806562298555167,-642646475794522261205875],[-146590771146081465517043,-642646475794522261205875]]>*] [x,x^2-x-4,x^2-34,x^2-2,x^4-x^3-6*x^2+x+1,x^4-x^3-6*x^2+x+1,x^4-34*x^2+272,x^4-34*x^2+272,x^4-2*x^3-41*x^2-60*x-18,x^4-2*x^3-7*x^2+2*x+7,0,0,0,0] [1,2,2,2,2,2,4,4,5,5,11,12,13,14] <[1],[2],[3],[4],[5,6],[7,8],[9],[10],[11,13],[12,14]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,17,19,61],[1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,17]>,<1,17,1,[[1],[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,7,17,19,61],[1,7,7,7,15,1,7],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[8,17]>,<1,2^3*17,1,[[1],[1],[1],[-1],[1],[1],[-1],[-1],[-1],[-1],[1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,17,19,61],[15,1,1,4,15,4,1],1,[1.000000000,1.457151825,1.145009805],<"notfaithful",0>,[8,17]>,<1,2^3,1,[[1],[1],[1],[-1],[1],[1],[1],[1],[1],[1],[1],[-1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,7,17,19,61],[15,4,4,1,1,4,4],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[8,17]>,<1,17,4,[[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,-1],[0,1],[0,-1],[1,0],[1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,5,7,17,19,61],[3,8,8,7,15,3,7],0,[0.6154122094-0.7882054380*i,0.5927817455-0.1936151527*i,0.7905606152-0.09732245913*i],<"notfaithful",0>,[8,17]>,<1,17,4,[[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,1],[0,-1],[0,1],[1,0],[1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,5,7,17,19,61],[3,8,8,7,15,3,7],0,[0.6154122094+0.7882054380*i,0.5927817455+0.1936151527*i,0.7905606152+0.09732245913*i],<"notfaithful",0>,[8,17]>,<1,2^3*17,4,[[1,0],[1,0],[-1,0],[1,0],[-1,0],[-1,0],[0,-1],[0,1],[0,-1],[0,1],[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,5,7,17,19,61],[15,7,7,7,15,1,8],0,[-0.6154122094-0.7882054380*i,0.7806431474-0.5560712396*i,0.9777393631-0.1633760727*i],<"notfaithful",0>,[8,17]>,<1,2^3*17,4,[[1,0],[1,0],[-1,0],[1,0],[-1,0],[-1,0],[0,1],[0,-1],[0,1],[0,-1],[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,5,7,17,19,61],[15,7,7,7,15,1,8],0,[-0.6154122094+0.7882054380*i,0.7806431474+0.5560712396*i,0.9777393631+0.1633760727*i],<"notfaithful",0>,[8,17]>,<2,2^3*3^2*17^2,1,[[2],[2],[-2],[0],[2],[2],[0],[0],[0],[0],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,17,19,61],[15,16,4,7,16,4,4],1,[1.000000000,1.911420867,1.333426200],<"notfaithful",0>,[8,17]>,<2,2^3*3^2*17,1,[[2],[2],[2],[0],[-2],[-2],[0],[0],[0],[0],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,5,7,17,19,61],[15,16,13,4,17,4,13],1,[1.000000000,0.6418908287,0.8007003670],<"notfaithful",0>,[8,17]>,<2,2^8*3^2*17,4,[[2,0],[-2,0],[0,0],[0,0],[0,-2],[0,2],[1,1],[1,-1],[-1,-1],[-1,1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[-1,-1],[0,1]],[[1,0],[-1,1],[0,-1]],[[1,0],[1,1],[0,1]],[[1,0],[1,-1],[0,-1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,1]],[[1,0],[0,0],[0,-1]],[[1,0]],[[1,0],[1,0]]],[2,3,5,7,17,19,61],[15,15,14,9,16,3,13],0,[0.7882054380+0.6154122094*i,0.8738952176+0.01576281014*i,0.9779751633-0.01468087348*i],<"2.2e8_3e2_17.8t17.3",1>,[8,17]>,<2,2^8*3^2*17^2,4,[[2,0],[-2,0],[0,0],[0,0],[0,2],[0,-2],[-1,1],[-1,-1],[1,-1],[1,1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[1,-1],[0,-1]],[[1,0],[1,1],[0,1]],[[1,0],[-1,1],[0,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,-1]],[[1,0],[0,0],[0,1]],[[1,0]]],[2,3,5,7,17,19,61],[15,15,14,9,15,3,13],0,[0.7882054380+0.6154122094*i,1.127293227-0.02916157602*i,1.018950854-0.01831201384*i],<"2.2e8_3e2_17e2.8t17.3",1>,[8,17]>,<2,2^8*3^2*17,4,[[2,0],[-2,0],[0,0],[0,0],[0,2],[0,-2],[1,-1],[1,1],[-1,1],[-1,-1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[-1,1],[0,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[1,-1],[0,-1]],[[1,0],[1,1],[0,1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,-1]],[[1,0],[0,0],[0,1]],[[1,0]],[[1,0],[1,0]]],[2,3,5,7,17,19,61],[15,15,14,9,16,3,13],0,[0.7882054380-0.6154122094*i,0.8738952176-0.01576281014*i,0.9779751633+0.01468087348*i],<"2.2e8_3e2_17.8t17.3",2>,[8,17]>,<2,2^8*3^2*17^2,4,[[2,0],[-2,0],[0,0],[0,0],[0,-2],[0,2],[-1,-1],[-1,1],[1,1],[1,-1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[1,1],[0,1]],[[1,0],[1,-1],[0,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[-1,1],[0,-1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,1]],[[1,0],[0,0],[0,-1]],[[1,0]]],[2,3,5,7,17,19,61],[15,15,14,9,15,3,13],0,[0.7882054380-0.6154122094*i,1.127293227+0.02916157602*i,1.018950854+0.01831201384*i],<"2.2e8_3e2_17e2.8t17.3",2>,[8,17]>]
