x^2-x+4906 -3*31*211 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[-65274],[65275]] 2 [1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4908,3,1]>,[[-1,-1],[2,1]]>,<31,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5146,31,1]>,[[-15,-1],[16,1]]>,<211,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[16036,211,1]>,[[-105,-1],[106,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,31,211],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*31*211,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,31,211],[3,3,3],1,[1.000000000,1.255900397,1.252603718],<"1.3_31_211.2t1.1",1>,[2,1]>]
x^5+5*x^3+5*x-164 5^5*269^2 1 2 20 "F5" [[2,5,4,1,3],[4,5,3,2,1],[2,1,3,5,4]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,3,5,4]>,<4,5,[4,5,3,2,1]>,<4,5,[5,4,3,1,2]>,<5,4,[2,5,4,1,3]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 31 x^2+29*x+3 9 [[-509449070310,2300168623314],[10029479512430,-10809756216984],[6236943876914,10809756216984],[12104527335597,-2300168623314],[-1421879493960,0]] 2 [3,4,1,3,5,3,3,5,3,5,2,4,1,3,4,3,5,5,4,2,3,2,4,2,4,2,3,3,5,4,4,1,3,5,2,5,3,4,3,3,5,2,1,4,3,2,5,4,3,1,3,2,2,2,3,3,1,2,3,2,3,3,4,2,3,3,5,3,4,2,3,5,3,4,5,4,2,3,2,5,2,5,2,3,2,4,2,4,2,4,3,5,4,5,5,4,5,2,4,2,4,3,3,1,2,3,4,3,2,2,3,4,4,2,5,1,3,3,3,2,2,4,3,4,2,2,1,5,4,4,5,3,5,3,2,2,3,4,3,5,5,5,3,4,5,5,4,3,2,3,4,2,4,4,4,2,5,5,3,2,3,4,3,5,4,3,2,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+125*x^3+3125*x-13785737500,3>,<x^5+125*x^3+3125*x+512500,4>]*],[*[5],"CYC",0,5*]] [*<2,4,1,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[]],20,<[],[1,1,0,0,1]>,[[151572,0,0,0],[218596,-255855,87985,-7540],[-258812,122899,207179,-119796],[123485,-42795,-171461,40408],[-234841,175751,-123703,86928]]>,<5,20,20,[[5,1,2,3,4],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3],[5,1,2,3,4]],[1,2,3,4,5],[1,2,4,3,5],[1,2],[[[5,1,2,3,4],[1,3,5,2,4]],[[5,1,2,3,4]]],20,<[],[40334841869980,42611869135925,-28621354572450,22198546822675,3790337088230,-30595978894225,-12574842623320,26970937692015,-14900192942370,-32442897637645,22158698957510,-40208290964915,-4631502116680,-40777804049100,7781150571430,26307427345,28995510626260,14867290511530,-37748832997400,-44637785058935,1]>,[[-1235174377121,-6081764243065,6671510157495,1898337606150,1162835853515,-309351380505,-45741630995,1771745237685,254972823182,1872368844275,-695291317371,902669146367,755225024741,1879327361851,1740294133984,764217894609,-1870040204467,-1806874068842,954388565876,1292339991668],[-1523434940881,6127738438610,3889067040455,-4068049575740,813023896540,1462884626435,34103028225,-584846201835,1227860068522,167832528459,257325439901,-1058604431254,759288246828,-1205051537806,626033060167,1448210762994,973648021124,-1469506743358,1614464949345,303400782080],[-7912698914726,-141489704720,-1822652708090,-1307710387500,-1323692174315,-1289759848910,1412932730795,-1617141728325,-184000833878,-1057341508397,345943952797,-298005447705,1048271426560,-1365465661373,864087706878,-1361314673086,594474535348,1000156622395,-483486462757,510147185269],[-5589744990511,4832671619625,5588724402025,3372497598165,-1119626385970,942952545885,-1374855113145,955634137850,-1637966741503,-946839675693,-1539771872773,-1802816211781,180288649942,1546109961915,1465409201272,-306387926316,634778213925,-994931954113,459966425555,-1585566326501],[-2812433104886,-4737156110450,4746837436240,104924758925,467458810230,-806725942905,-26439014880,-525391445375,339134683677,-36020188644,1631793797446,-1557940321252,1071623917554,-854920124587,-881126836676,-544726058201,-332860565930,-543541121707,1269363787606,-520321632516]]>,<269,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[789266994257806910856965145847938303820792165913,1592119920250547730636910467009324817984456099820,1]>,[[-1029165780421109098217993083318934031940446922123,0],[-1592119920250547730636910467009324817984456099647,-1],[173,1],[478161257780654833446039029349855382742160812158,2441414129999229086099085927016223083817221773],[-1792789553034477179106731464887798930262776666162,-2441414129999229086099085927016223083817221773]]>*] [x,x^2-x-1,x^4-x^3+336*x^2-336*x+22781,x^4-x^3+336*x^2-336*x+22781,0] [1,2,4,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,269],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,269],[3,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,5*269,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,5,269],[3,6,6],0,[-0.8506508084-0.5257311121*i,0.8875635465-0.4584739739*i,0.9622012418-0.1608921514*i],<"notfaithful",0>,[5,3]>,<1,5*269,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,5,269],[3,6,6],0,[-0.8506508084+0.5257311121*i,0.8875635465+0.4584739739*i,0.9622012418+0.1608921514*i],<"notfaithful",0>,[5,3]>,<4,5^5*269^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1]],[[1],[-2],[1]]],[2,5,269],[3,6,7],1,[0,0,0],<"4.5e5_269e2.5t3.1",1>,[5,3]>]
x^6+5*x^4+9*x^2+7 -2^10*7*11^2 0 3 48 "C2*S4" [[3,2,1,6,5,4],[4,2,3,1,5,6],[3,1,2,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,5,3,4,2,6]>,<2,3,[4,5,3,1,2,6]>,<2,6,[3,2,1,6,5,4]>,<2,6,[3,5,1,6,2,4]>,<3,8,[3,1,2,6,4,5]>,<4,6,[2,4,3,5,1,6]>,<4,6,[2,4,6,5,1,3]>,<6,8,[3,4,2,6,1,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 53 x^2+49*x+2 8 [[-26008617830958,7832665249339],[15820368700114,1916335261461],[28471368643639,0],[26008617830958,-7832665249339],[-15820368700114,-1916335261461],[-28471368643639,0]] 6 [9,10,10,5,1,8,8,6,7,9,10,7,6,9,3,4,10,8,7,7,6,5,8,10,10,6,3,9,9,7,5,8,7,8,9,5,10,4,6,8,7,10,7,9,5,3,9,10,6,10,9,9,6,10,3,9,3,8,9,9,6,6,8,2,10,7,7,9,5,8,10,9,10,5,7,10,7,2,4,6,2,1,5,10,8,7,7,5,8,7,10,8,7,9,4,8,10,10,8,9,5,9,6,9,5,10,3,8,4,6,6,5,4,10,7,7,10,10,7,5,10,9,8,4,10,5,7,10,10,6,5,5,7,4,8,8,3,8,10,5,6,5,7,9,10,10,6,6,10,4,5,10,1,6,4,4,9,3,8,6,7,5,9,10,7,10,4,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+30*x^2+396*x-216,4>,<x^6-60*x^5+252*x^4+19008*x^3+548208*x^2-13670208*x-73669824,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+30,2>,<x^6+60*x^5+252*x^4-19008*x^3+548208*x^2+13670208*x-73669824,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,24,12,[[6,5,2,1,3,4],[2,1,6,5,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[3,4,1,2,5,6],[6,5,2,1,3,4],[2,1,6,5,3,4]],[2,1,6,5,3,4],[1,4,5,7,9],[1,6],[[[2,1,3,4,6,5],[6,5,2,1,3,4]],[[1,2,4,3,6,5],[2,1,3,4,6,5]]],20,<<[],[1,1,1]>,[[-189226,-414140],[-25312,-494520],[-114084,-105144],[347276,-218616],[313162,-373556],[-248468,263436],[-44956,-246884],[-229384,145388],[-49480,-522690],[62276,-312308],[58852,456460],[476624,-190652],[1,0]]>,[[[161921,244404],[182020,142676],[-95805,85086],[-179200,-141892],[253474,245534],[224166,142430],[110669,160411],[250517,147350],[169089,44375],[196070,260377],[11251,9596],[85488,181808]],[[-161921,-244404],[-182020,-142676],[95805,-85086],[179200,141892],[8670,16610],[37978,119714],[151475,101733],[11627,114794],[93055,217769],[66074,1767],[250893,252548],[176656,80336]],[[-152555,91238],[-257206,250026],[-139316,239385],[-64122,-159218],[165447,134160],[183082,179922],[59895,114966],[29391,238567],[33673,66280],[69423,127381],[168484,18561],[260651,17679]],[[152555,-91238],[257206,-250026],[139316,-239385],[64122,159218],[96697,127984],[79062,82222],[202249,147178],[232753,23577],[228471,195864],[192721,134763],[93660,243583],[1493,244465]],[[-173875,47472],[228206,-107272],[202835,190957],[-185840,-140742],[69727,63650],[100972,217984],[205358,10609],[203112,185893],[252606,68151],[49196,24210],[58764,11829],[50319,153740]],[[173875,-47472],[-228206,107272],[-202835,-190957],[185840,140742],[192417,198494],[161172,44160],[56786,251535],[59032,76251],[9538,193993],[212948,237934],[203380,250315],[211825,108404]]]>,<7,4,2,[[1,2,3,4,6,5],[2,1,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,5,6],[1,2,3,4,6,5],[2,1,4,3,6,5]],[2,1,4,3,5,6],[1,5,3,6],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,6,1]>,[[815367314468168,0],[0,0],[1,0]]>,[[[-29792458460734613,1617599672858553],[0,0]],[[-39498056497885931,-1617599672858553],[0,0]],[[29792458460734613,-1617599672858553],[0,0]],[[39498056497885931,1617599672858553],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<11,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,5],[1],[[[1,2,4,3,6,5]]],20,<[],[28632226629828660157,257083464516318869869,1]>,[[-34837965175616751733,0],[34837965175616751733,0],[-257083464516318869859,-1],[10,1],[-10,-1],[257083464516318869859,1]]>*] [x,x^2-x-19,x^2-x+3,x^2-x+2,x^6-x^5+17*x^3-37*x-41,x^3-x^2+x+1,x^4-8*x^2-28*x+2,0,0,x^4-8*x^2-28*x+2] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,7*11,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,11],[2,11,11],1,[1.000000000,0.4979265317,0.7011402433],<"notfaithful",0>,[6,11]>,<1,11,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,11],[5,5,11],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,11]>,<1,7,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,11],[1,11,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,11]>,<2,2^2*7^2*11,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,7,11],[11,11,12],1,[1.000000000,1.599401559,1.161304750],<"notfaithful",0>,[6,11]>,<2,2^2*11,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,7,11],[11,5,12],1,[1.000000000,0.5772184495,0.8595438191],<"notfaithful",0>,[6,11]>,<3,2^8*7^2*11,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]],[[1],[-2],[1]]],[2,7,11],[11,12,13],1,[1.000000000,1.205394548,1.030148271],<"notfaithful",0>,[6,11]>,<3,2^8*7*11,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[0],[-1]],[[1],[-2],[1]]],[2,7,11],[11,12,13],1,[1.000000000,1.184289729,1.020378105],<"3.2e8_7_11.6t11.1",1>,[6,11]>,<3,2^8*7*11^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[0],[-1]],[[1],[-1]]],[2,7,11],[11,12,13],1,[1.000000000,1.055720636,1.002946667],<"3.2e8_7_11e2.6t11.1",1>,[6,11]>,<3,2^8*7^2*11^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]],[[1],[-1]]],[2,7,11],[11,12,13],1,[1.000000000,1.115245865,0.9965942572],<"notfaithful",0>,[6,11]>]
x^6-3*x^5+7*x^4-9*x^3-15*x^2+19*x+16 -2^4*17*79^3 4 1 48 "C2*S4" [[2,1,3,5,4,6],[1,4,3,2,5,6],[3,1,2,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,4,6,2,1,3]>,<2,3,[1,2,6,4,5,3]>,<2,3,[1,4,6,2,5,3]>,<2,6,[2,1,3,5,4,6]>,<2,6,[2,1,6,5,4,3]>,<3,8,[3,1,2,5,6,4]>,<4,6,[1,3,4,6,5,2]>,<4,6,[5,3,4,6,1,2]>,<6,8,[3,1,4,5,6,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 19 x^2+18*x+2 12 [[-187239945121010,-762443777951213],[-256858543603857,-762443777951213],[-386660114637832,0],[256858543603858,762443777951213],[187239945121011,762443777951213],[386660114637833,0]] 3 [5,7,10,7,6,7,8,5,8,5,6,9,9,3,10,8,10,5,9,7,2,4,5,7,10,7,10,7,5,9,10,8,6,7,6,9,8,8,8,5,9,3,10,9,5,7,4,9,4,8,5,5,10,10,4,9,10,3,10,7,8,8,3,4,3,10,2,10,6,6,6,10,8,6,7,5,7,10,5,8,7,7,8,7,8,2,9,7,6,10,9,8,8,10,6,7,8,9,5,10,6,7,9,4,8,6,10,7,9,9,7,8,10,7,10,10,6,2,10,10,8,5,10,6,7,6,9,6,9,4,10,8,8,7,4,8,4,6,8,10,8,3,4,7,6,8,5,10,10,9,3,9,10,6,6,6,9,5,8,3,4,7,9,9,8,1,7,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+x^2-389*x+2819,4>,<x^6+28*x^5+465*x^4+10824*x^3+92011*x^2+1016028*x+7673347,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-4,2>,<x^6+2*x^5+140*x^4-6024*x^3-26224*x^2-743968*x+3759232,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,4,2,[[1,2,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,6,5,4,3],[1,2,5,6,3,4]],[1,2,6,5,4,3],[1,5,5,4],[2],[[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[329382,289616],[379478,-289616],[1,0]]>,[[[-214192,0],[0,0]],[[214193,0],[0,0]],[[0,1],[1,0]],[[144810,-234671],[-1,0]],[[1,-1],[-1,0]],[[-144809,234671],[1,0]]]>,<17,8,2,[[1,2,3,4,6,5],[2,4,1,3,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5],[2,4,1,3,5,6],[3,1,4,2,5,6],[2,4,1,3,6,5],[3,1,4,2,6,5]],[2,4,1,3,5,6],[1,4,3,2,8,8,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,10,7,0,1]>,[[-1479029748563112206365563,0,0,0],[17,0,0,0],[1,0,0,0]]>,[[[-1554634124496388096667306,645603689054752306724062,-556343506724670833558117,-1573350142787034366189160],[0,0,0,0]],[[2021000766149998613913177,958265655190134154125038,1744903572297225734748411,538973476853980478279592],[0,0,0,0]],[[-2021000766149998613913176,-958265655190134154125038,-1744903572297225734748411,-538973476853980478279592],[0,0,0,0]],[[1554634124496388096667307,-645603689054752306724062,556343506724670833558117,1573350142787034366189160],[0,0,0,0]],[[-8,0,0,0],[-1,0,0,0]],[[9,0,0,0],[1,0,0,0]]]>,<79,4,2,[[2,1,4,3,6,5],[6,5,3,4,2,1]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[6,5,3,4,2,1],[5,6,4,3,1,2]],[6,5,3,4,2,1],[1,6,4,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,78,1]>,[[-8091049723679894453273444689400553816,0],[79,0],[1,0]]>,[[[5450580835991070398709768949095766189,-1009578080831557110866247339477051308],[-218578283476175703081105553601712189,168978197814490000690202415946080475]],[[22718265230608950942117107683631029120,-14358855708176267165392238199217408833],[218578283476175703081105553601712189,-168978197814490000690202415946080475]],[[-39,0],[-1,0]],[[40,0],[1,0]],[[-22718265230608950942117107683631029119,14358855708176267165392238199217408833],[-218578283476175703081105553601712189,168978197814490000690202415946080475]],[[-5450580835991070398709768949095766188,1009578080831557110866247339477051308],[218578283476175703081105553601712189,-168978197814490000690202415946080475]]]>*] [x,x^2+17,x^2-79,x^2-x+336,x^6+39*x^4-26*x^3+206*x^2-592*x+968,x^3-x^2-4*x+2,x^4-x^3-x^2+24*x+32,0,0,x^4-x^3-x^2+24*x+32] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,79],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^2*17,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,17,79],[11,11,1],1,[1.000000000,1.523896276,1.115930737],<"notfaithful",0>,[6,11]>,<1,2^2*79,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,17,79],[11,5,11],1,[1.000000000,1.712991811,1.180696823],<"notfaithful",0>,[6,11]>,<1,17*79,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,17,79],[1,11,11],1,[1.000000000,2.914679345,1.471064410],<"notfaithful",0>,[6,11]>,<2,2^2*17^2*79,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[2,17,79],[11,12,11],1,[1.000000000,1.306373235,1.201012543],<"notfaithful",0>,[6,11]>,<2,2^2*79,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,17,79],[11,5,11],1,[1.000000000,0.8805969600,1.109810529],<"notfaithful",0>,[6,11]>,<3,2^2*17^2*79,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]],[[1],[1]]],[2,17,79],[11,12,11],1,[1.000000000,1.442616873,1.074972157],<"notfaithful",0>,[6,11]>,<3,2^2*17*79^2,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,17,79],[11,12,13],1,[1.000000000,1.320539566,1.063486674],<"3.2e2_17_79e2.6t11.1",1>,[6,11]>,<3,2^4*17*79,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[1]],[[1],[0],[-1]]],[2,17,79],[11,12,13],1,[1.000000000,0.6792526259,0.8044275751],<"3.2e4_17_79.6t11.1",1>,[6,11]>,<3,2^4*17^2*79^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,17,79],[11,12,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
