x^6-6*x^3+9*x+6 -3^11*17 0 3 48 "C2*S4" [[3,2,1,4,6,5],[5,2,3,4,1,6],[3,1,2,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,4,6,2,1,3]>,<2,3,[1,4,3,2,5,6]>,<2,3,[5,4,3,2,1,6]>,<2,6,[3,2,1,4,6,5]>,<2,6,[3,4,1,2,6,5]>,<3,8,[3,1,2,5,6,4]>,<4,6,[2,5,3,1,4,6]>,<4,6,[2,5,6,1,4,3]>,<6,8,[3,5,2,1,6,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 29 x^2+24*x+2 9 [[-3128878388925,-3559100631322],[3355072366312,0],[-4753339092411,3559100631322],[-891938789974,0],[-1271973627042,-3958579458929],[6691057532040,3958579458929]] 6 [8,5,5,10,9,7,8,7,9,5,10,10,9,7,8,6,6,2,4,5,3,10,6,8,10,6,4,5,10,9,7,9,8,10,6,4,7,10,5,9,8,10,8,3,9,10,10,7,5,7,9,8,10,6,8,6,5,4,10,8,10,8,4,5,10,9,7,10,9,7,6,8,3,7,10,8,6,10,5,7,9,7,9,7,3,8,9,7,8,7,8,5,10,8,3,5,6,5,4,10,3,6,8,8,10,4,6,8,8,10,10,4,5,3,7,9,2,8,9,8,4,10,5,5,10,8,10,5,1,7,7,5,10,1,6,7,6,3,6,9,10,9,10,5,7,9,3,9,7,6,10,5,7,9,10,9,4,5,7,5,5,6,4,6,8,9,3,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+576,4>,<x^6-27*x^5+243*x^4+2601*x^3-64152*x^2+511758*x-667035,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+9,2>,<x^6+27*x^5+243*x^4+963*x^3+1458*x^2-2187,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<3,12,6,[[2,3,1,6,4,5],[5,6,4,3,1,2],[2,1,3,4,6,5]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[5,6,4,3,1,2],[2,1,3,4,6,5],[2,3,1,6,4,5],[4,6,5,2,1,3]],[2,1,3,4,6,5],[1,2,6,5,7,10],[1,4],[[[2,3,1,6,4,5],[5,6,4,3,1,2]],[[2,3,1,6,4,5]]],20,<<[],[2,2,1]>,[[6,0],[9,0],[0,0],[-6,0],[0,0],[0,0],[1,0]]>,[[[-444861333,-577774746],[80354555,179626044],[296678174,91046826],[313321340,310836501],[126669150,185762876],[298465985,279750261]],[[-451573308,577774746],[108522956,207794445],[114584522,296373663],[79068827,76583988],[142563887,201657613],[126385952,107670228]],[[278942751,0],[201458654,0],[15496820,0],[139471376,0],[278942752,0],[170465015,0]],[[0,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[-82564104,-391310049],[329662999,137410593],[96874695,310254453],[323447145,8247183],[43006949,123384599],[40886213,338544689]],[[-462205473,391310049],[54841813,250009896],[251206767,77166036],[306952779,379173306],[183658240,264035890],[138637813,48875800]]]>,<5,2,1,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,3,2,4,6,5],[1,5],[1],[[]],20,<[],[2,4,1]>,[[28552069513396,0],[34023215261015,10451091972061],[-7781152627229,-10451091972061],[-27626781054233,0],[-949059970612,1548936205900],[484589737038,-1548936205900]]>,<17,8,2,[[1,2,3,4,6,5],[2,4,1,3,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5],[2,4,1,3,5,6],[3,1,4,2,5,6],[2,4,1,3,6,5],[3,1,4,2,6,5]],[2,4,1,3,5,6],[1,4,3,2,8,8,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,10,7,0,1]>,[[-1232814090312232063672349,0,0,0],[-1261285075025830552560072,0,0,0],[1,0,0,0]]>,[[[-829429857267925186793753,1817243550630628899042776,1452495517173458674848256,-1559225334478657559230004],[0,0,0,0]],[[-1672133714172710967682405,1076786931828493376803961,1439680385478407395723021,-581810412168919060449621],[0,0,0,0]],[[-1660085348025498152923670,1584901128865574765035399,1288652721659807835265222,32173133985732112718730],[0,0,0,0]],[[-1163867562207268767561855,-414700204677124518480535,-116597217664101383434898,-1955368793985728015440706],[0,0,0,0]],[[1261285075025830552560077,0,0,0],[-1,0,0,0]],[[5,0,0,0],[1,0,0,0]]]>*] [x,x^2-x-4,x^2-x+1,x^2-x+13,x^6-3*x^5-9*x^4+17*x^3+45*x^2-129*x-16,x^3-3,x^4-x^3-2*x-13,0,0,x^4-x^3-2*x-13] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,17],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,17,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,17],[2,2,11],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,17],[11,5,5],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<1,3*17,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,17],[11,1,11],1,[1.000000000,0.8798219250,0.8313330724],<"notfaithful",0>,[6,11]>,<2,3^5*17^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]]],[3,5,17],[11,5,11],1,[1.000000000,1.494653006,1.082327443],<"notfaithful",0>,[6,11]>,<2,3^5,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]]],[3,5,17],[11,5,5],1,[1.000000000,1.017614561,1.036233580],<"notfaithful",0>,[6,11]>,<3,3^5*17^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[3,5,17],[11,5,12],1,[1.000000000,0.8637449669,0.8727733574],<"notfaithful",0>,[6,11]>,<3,3^6*17,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[0],[1]]],[3,5,17],[11,3,12],1,[1.000000000,1.720294363,1.295434639],<"3.3e6_17.6t11.2",1>,[6,11]>,<3,3^5*17,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[1]]],[3,5,17],[11,4,12],1,[1.000000000,0.3658201573,0.6582693620],<"3.3e5_17.6t11.2",1>,[6,11]>,<3,3^6*17^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[3,5,17],[11,3,12],1,[1.000000000,1.620300463,1.224199133],<"notfaithful",0>,[6,11]>]
x^4-2*x^3+21*x^2+22*x+73 2^6*3^3*283 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 47 x-1 5 [[45958174],[-28506405],[12823898],[-30275665]] 2 [2,4,1,3,5,3,3,4,4,4,5,5,5,4,1,2,5,3,4,4,1,5,5,5,1,4,3,3,5,5,3,3,5,4,2,3,3,2,1,1,5,3,2,4,2,3,2,5,5,5,5,1,4,5,5,4,4,3,5,5,4,4,1,4,4,4,4,2,5,3,5,1,5,3,1,4,4,5,3,4,5,3,1,2,5,5,3,2,1,5,3,4,3,5,1,1,1,5,2,5,1,1,5,3,4,2,3,3,1,4,3,5,5,4,5,3,2,4,2,5,3,4,4,5,4,4,3,2,3,5,4,1,3,5,5,1,4,4,2,3,4,1,3,5,3,2,3,3,1,1,3,3,2,4,4,4,3,3,4,4,3,3,5,3,3,4,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-74,2>,<x^2-34*x-560,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[333958,93866],[-357476,333628],[1,0]]>,[[[0,1],[1,0]],[[-166812,190661],[262143,0]],[[229121,87917],[73328,168665]],[[-62307,245709],[188816,93479]]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[201,0],[114,0],[33,0],[6,0],[1,0]]>,[[[1673656508,0],[-139471378,0],[-46490459,0],[139471376,0]],[[-920615248,-83786994],[-123435577,387959468],[538279056,-66096907],[142863378,212599066]],[[2,0],[1,0],[0,0],[0,0]],[[-753041260,83786994],[262906954,-387959468],[-491788597,66096907],[-282334754,-212599066]]]>,<5,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-25757718966712,-22094246635219,994082909104,1081515505329]>,<283,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,282,1]>,[[-5395086689176073473611431086466747968745476277419,0],[-3250511700028590835828975283375599322798321932204,0],[1,0]]>,[[[-1469126420757872960837376055138662548214474227771,-4773100162061632491390046091481902687177841014503],[0,0]],[[-1781385279270717874991599228236936774583847704449,4773100162061632491390046091481902687177841014503],[0,0]],[[3250511700028590835828975283375599322798321932213,0],[-1,0]],[[9,0],[1,0]]]>*] [x,x^2-6,x^2-x-212,x^2-566,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,283],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,283],[6,6,1,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[4,3]>,<1,3*283,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,283],[1,6,1,6],1,[1.000000000,2.446219704,1.407559578],<"notfaithful",0>,[4,3]>,<1,2^3*283,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,283],[6,3,1,6],1,[1.000000000,0.8015268146,0.9150896541],<"notfaithful",0>,[4,3]>,<2,2^3*3^2*283,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]]],[2,3,5,283],[6,7,1,6],1,[1.000000000,1.106267776,0.8689937035],<"2.2e3_3e2_283.4t3.1",1>,[4,3]>]
x^4-2*x^3-27*x^2+28*x+46 2^6*3^3*283 4 0 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 53 x-1 5 [[-127204075],[21441801],[-21441800],[127204076]] 1 [1,4,2,3,5,3,3,4,4,4,5,5,5,4,2,1,5,3,4,4,1,5,5,5,1,4,3,3,5,5,3,3,5,4,1,3,3,2,2,2,5,3,1,4,1,3,2,5,5,5,5,2,4,5,5,4,4,3,5,5,4,4,1,4,4,4,4,2,5,3,5,2,5,3,1,4,4,5,3,4,5,3,2,2,5,5,3,2,2,5,3,4,3,5,1,2,2,5,2,5,1,2,5,3,4,2,3,3,2,4,3,5,5,4,5,3,2,4,1,5,3,4,4,5,4,4,3,1,3,5,4,2,3,5,5,1,4,4,1,3,4,2,3,5,3,1,3,3,1,2,3,3,2,4,4,4,3,3,4,4,3,3,5,3,3,4,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+28,2>,<x^2-58*x-8,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[474858,-451344,1]>,[[0,1],[-72944,262143],[72945,1],[1,262143]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[-6,0],[-72,0],[-15,0],[6,0],[1,0]]>,[[[-1,0],[-1,0],[0,0],[0,0]],[[-1495765414,247626786],[126675062,126675062],[-38409462,-38409462],[-137675599,-137675599]],[[2,0],[1,0],[0,0],[0,0]],[[1495765415,-247626786],[-126675062,-126675062],[38409462,38409462],[137675599,137675599]]]>,<5,2,1,[[3,4,1,2]],[[1,2,3,4],[3,4,1,2]],[3,4,1,2],[1,2],[1],[[]],20,<[],[2,4,1]>,[[2778299328979,-3379221917542],[-6408810885686,1563966139188],[-2778299328978,3379221917542],[6408810885687,-1563966139188]]>,<283,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,282,1]>,[[5395086689176073473611431086466747968745476297512,0],[283,0],[1,0]]>,[[[563230439978796329054589985316623495546374307845,2583606639059356737336347578397825908590722288358],[0,0]],[[-563230439978796329054589985316623495546374307844,-2583606639059356737336347578397825908590722288358],[0,0]],[[-141,0],[-1,0]],[[142,0],[1,0]]]>*] [x,x^2-6,x^2-x-212,x^2-566,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,283],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,283],[6,6,1,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[4,3]>,<1,3*283,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,283],[1,6,1,6],1,[1.000000000,2.446219704,1.407559578],<"notfaithful",0>,[4,3]>,<1,2^3*283,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,283],[6,3,1,6],1,[1.000000000,0.8015268146,0.9150896541],<"notfaithful",0>,[4,3]>,<2,2^3*3^2*283,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,3,5,283],[6,7,2,8],1,[1.000000000,1.416277613,1.233520566],<"2.2e3_3e2_283.4t3.2",1>,[4,3]>]
