x^6-3*x^5+5*x^4-5*x^3+3*x^2-x-1 31^2*73 2 2 48 "C2*S4" [[2,1,3,6,5,4],[6,2,3,4,5,1],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,4,5,2,3,1]>,<2,3,[6,2,3,4,5,1]>,<2,3,[6,4,3,2,5,1]>,<2,6,[1,3,2,5,4,6]>,<2,6,[6,3,2,5,4,1]>,<3,8,[2,3,1,5,6,4]>,<4,6,[4,1,3,6,5,2]>,<4,6,[6,5,2,3,4,1]>,<6,8,[4,3,1,5,6,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 61 x^2+60*x+2 6 [[-22994050556,11416198459],[13319282958,-11416198459],[-2321120957,0],[-13319282957,11416198459],[2321120958,0],[22994050557,-11416198459]] 5 [7,9,10,10,6,6,8,7,9,6,3,9,7,8,2,8,10,5,4,7,5,5,8,5,7,10,10,10,7,10,5,3,9,8,4,8,10,10,6,4,6,9,10,10,8,6,7,9,4,6,10,6,8,9,7,8,9,6,8,10,4,1,10,7,8,7,6,8,5,4,5,7,5,7,3,9,9,7,5,6,7,10,3,6,7,10,6,9,9,5,10,7,9,8,9,7,5,2,5,10,7,5,10,8,8,3,5,7,10,6,4,6,2,5,8,9,8,6,4,7,7,9,8,10,10,10,8,8,7,7,9,8,10,5,8,10,8,5,9,9,4,5,6,5,6,4,4,4,6,8,7,6,6,10,10,9,3,8,4,5,5,9,9,3,10,8,6,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-x^2-5*x-67,4>,<x^6+8*x^5+21*x^4-224*x^3-1613*x^2-3816*x-5449,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-2,2>,<x^6-2*x^5-4*x^4+248*x^3-880*x^2+1312*x-3008,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<31,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,29,1]>,[[-221463823840445744273618772939,0],[270200436069376044355601437633,0],[1,0]]>,[[[-27140454506723117491322886215,-1871755483222283964918819739],[0,0]],[[27140454506723117491322886216,1871755483222283964918819739],[0,0]],[[-270200436069376044355601437610,0],[-1,0]],[[23,0],[1,0]],[[-22,0],[-1,0]],[[270200436069376044355601437611,0],[1,0]]]>,<73,4,2,[[1,2,3,4,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5]],[3,4,1,2,5,6],[1,5,3,6],[1],[[[1,2,3,4,6,5]]],20,<<[],[5,70,1]>,[[-6221112505991068863859464666129529975,0],[73,0],[1,0]]>,[[[8613216992329889170189605239564509033,-3094859083100702269945304903964801931],[0,0]],[[-8613216992329889170189605239564509032,3094859083100702269945304903964801931],[0,0]],[[3618299543756740579631043627503757791,3094859083100702269945304903964801931],[0,0]],[[-3618299543756740579631043627503757790,-3094859083100702269945304903964801931],[0,0]],[[-36,0],[-1,0]],[[37,0],[1,0]]]>*] [x,x^2-x+566,x^2-x+8,x^2-x-18,x^6-2*x^5-35*x^4-128*x^3+488*x^2+2952*x+190027,x^3+x-1,x^4-x^3-9*x+8,0,0,x^4-x^3-9*x+8] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[31,73],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,31*73,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[31,73],[11,11],1,[1.000000000,1.452881777,1.153269024],<"notfaithful",0>,[6,11]>,<1,31,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[31,73],[11,5],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[6,11]>,<1,73,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[31,73],[2,11],1,[1.000000000,1.794636484,1.392509374],<"notfaithful",0>,[6,11]>,<2,31*73^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[31,73],[11,12],1,[1.000000000,0.8402971104,0.8151100781],<"notfaithful",0>,[6,11]>,<2,31,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[31,73],[11,5],1,[1.000000000,0.4313610546,0.7242255250],<"notfaithful",0>,[6,11]>,<3,31*73^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]],[[1],[-1]]],[31,73],[11,12],1,[1.000000000,0.8541797173,0.9123068672],<"notfaithful",0>,[6,11]>,<3,31*73,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]]],[31,73],[11,11],1,[1.000000000,0.6273947562,0.8901364218],<"3.31_73.6t11.1",1>,[6,11]>,<3,31^2*73,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[0],[-1]]],[31,73],[11,12],1,[1.000000000,1.676545388,1.143081523],<"3.31e2_73.6t11.1",1>,[6,11]>,<3,31^2*73^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]]],[31,73],[11,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-2*x^5+27*x^4-12*x^3+136*x^2+144*x+182 -2^11*19^5 0 3 12 "D12" [[2,1,4,3,6,5],[1,2,6,5,4,3],[6,5,3,4,2,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,4,3,6,5]>,<2,3,[6,5,3,4,2,1]>,<2,3,[5,6,4,3,1,2]>,<3,2,[3,4,6,5,2,1]>,<6,2,[4,3,5,6,1,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 12 [[-3533094208,0],[-1400118439,0],[1953443909,4723980417],[-445095363,1877243924],[2132728294,-1877243924],[1292135809,-4723980417]] 4 [1,5,4,3,6,3,1,1,3,3,4,3,6,2,3,3,5,4,5,4,5,4,6,2,6,4,4,1,3,6,4,6,5,6,4,4,4,6,4,3,5,3,3,2,4,3,1,4,5,4,5,3,6,6,6,3,3,3,4,6,6,3,5,3,5,3,5,6,6,4,5,3,3,3,1,4,4,4,6,6,2,3,4,2,4,6,6,5,4,3,6,3,4,2,6,3,3,6,1,4,1,4,5,2,6,5,2,5,4,6,4,4,5,2,3,6,6,3,4,1,3,2,3,1,2,4,4,3,3,4,6,4,4,4,5,1,3,5,3,5,1,4,3,5,3,4,4,6,6,4,3,5,6,4,5,4,3,5,5,3,2,6,3,5,6,4,4,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-34,2>,<x^3-102*x^2+4494*x-82396,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,4,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,3,4,5,6],[1,4,3,2],[2,4],[[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[2,1,4,3,6,5]]],20,<[],[-1946,-270172,-316374,-332260,1]>,[[-1541,40176,78446,19582],[-68573,-40176,52626,111490],[0,1,0,0],[119594,-113681,-95640,123328],[78892,-26297,-83199,90681],[-128370,-122167,-83305,48135]]>,<3,3,1,[[3,1,2,5,6,4]],[[1,2,3,4,5,6],[3,1,2,5,6,4],[2,3,1,6,4,5]],[3,1,2,5,6,4],[1,5,5],[1],[[]],20,<[],[1,2,0,1]>,[[472676592,429718403,210509578],[1729656705,-634656221,-1461843638],[-1626341833,204937818,1251334060],[-156016096,-147982308,-166724451],[-151098553,-142604754,127529073],[118543676,-96833427,39195378]]>,<5,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,4],[1],[[]],20,<[],[2,4,1]>,[[-38548327705963,27104400163734],[7272588510139,8800504091912],[43768934920351,-27104400163734],[-27929427857509,-8800504091912],[3453072547652,-2132521759420],[-7090326742793,2132521759420]]>,<17,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[1852050737398231522449886,828087178312407405416303,1618134695126387301247830,135929310059338369157781,-34594630619169464543997,-96303447944471286479047]>,<19,6,6,[[3,6,2,5,1,4]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[2,4,6,1,3,5],[4,1,5,2,6,3],[3,6,2,5,1,4],[5,3,1,6,4,2]],[1,2,3,4,5,6],[1,2,5,5,6,6],[1],[[[3,6,2,5,1,4]]],20,<[],[4854044,2177020,411521,41952,2432,76,1]>,[[6682661948008170345491241,-62068067628558857695893,607749828862972148293301,56895728659512286223197,982744404118848580218448,-74998915051175286385092],[-5081819241411637206919743,-326165648024120803915924,-825303201795978812294254,134275559482374662319807,-819796519955563941745792,-857654932971866651937490],[-12100785127322780968243911,-435418641206922639133997,782016682370087344483937,-826896911443698381182437,760391448364798917846743,-637216939749920581355871],[-16636832089614916415900312,120565174004519587794307,-829845268298924059652118,-28242610616919947085672,-46570257359736780288890,897740559981977580867453],[-10453198947204793947782887,703087182855082712951506,265381958861843379169134,663968233918731379725105,-876769075168346776030509,672130227790984938811000],[13,1,0,0,0,0]]>*] [x,x^2+2,x^2-19,x^2+38,x^3-x^2+13*x+7,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,17,19],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,17,19],[7,1,3,1,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,3]>,<1,2^2*19,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,17,19],[7,1,1,1,7],1,[1.000000000,1.337249852,1.132121268],<"notfaithful",0>,[6,3]>,<1,2^3*19,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,17,19],[7,1,2,1,7],1,[1.000000000,1.528900875,1.107567321],<"notfaithful",0>,[6,3]>,<2,2^3*19^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,17,19],[7,5,3,1,8],1,[1.000000000,1.430716655,1.187166510],<"notfaithful",0>,[6,3]>,<2,2^5*19^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]]],[2,3,5,17,19],[7,5,3,1,7],1,[1.000000000,0.8772000203,0.9047897620],<"2.2e5_19e2.6t3.4",1>,[6,3]>]
x^6+19*x^4+114*x^2+38 -2^11*19^5 0 3 48 "C2*S4" [[3,2,1,6,5,4],[1,2,6,4,5,3],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,5,3,4,2,6]>,<2,3,[1,5,6,4,2,3]>,<2,6,[3,2,1,6,5,4]>,<2,6,[3,5,1,6,2,4]>,<3,8,[2,3,1,5,6,4]>,<4,6,[1,6,2,4,3,5]>,<4,6,[4,6,2,1,3,5]>,<6,8,[2,6,1,5,3,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 7 x^2+6*x+3 22 [[793516563981037802,0],[641365296395268037,-805339916680969387],[1563583747898096310,805339916680969387],[-793516563981037802,0],[-641365296395268037,805339916680969387],[-1563583747898096310,-805339916680969387]] 6 [3,7,6,5,10,9,4,1,9,5,8,9,10,3,5,9,7,6,7,8,7,6,10,3,10,6,8,1,5,10,8,10,7,10,8,8,6,10,6,9,7,9,5,3,8,9,4,8,7,6,7,5,10,10,10,5,5,5,6,10,10,5,7,9,7,9,7,10,10,6,7,9,9,5,4,6,6,8,10,10,3,9,8,3,8,10,10,7,8,9,10,5,8,2,10,9,5,10,4,6,4,6,7,3,10,7,3,7,8,10,6,8,7,3,5,10,10,9,6,4,5,2,9,4,3,6,8,9,5,8,10,8,8,8,7,4,5,7,9,7,1,8,9,7,5,6,8,10,10,8,5,7,10,6,7,8,9,7,7,9,3,10,9,7,10,6,6,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+114*x^2+3420*x+324216,4>,<x^6-228*x^5+4788*x^4+2593728*x^3-280713600*x^2+12059456256*x-221988314880,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+114,2>,<x^6+228*x^5+4788*x^4-2593728*x^3-280713600*x^2-12059456256*x-221988314880,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,16,8,[[1,2,5,6,4,3],[1,2,6,5,4,3],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,6,5,4,3],[1,2,3,4,6,5],[2,1,3,4,6,5],[1,2,5,6,4,3],[2,1,5,6,4,3]],[2,1,3,4,5,6],[1,3,4,2,5,6,3,4,8,9],[2,4,8],[[[1,2,5,6,4,3],[1,2,6,5,4,3]],[[1,2,5,6,4,3]],[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[-31758,0],[-457400,0],[339276,0],[331752,0],[-81254,0],[478224,0],[-95040,0],[8,0],[1,0]]>,[[[88113,176226],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]],[[-88113,-176226],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0],[0,0]],[[66598,0],[129716,0],[74393,0],[110911,0],[45069,0],[100909,0],[72162,0],[47758,0]],[[-66598,0],[-129716,0],[56679,0],[20161,0],[86003,0],[30163,0],[58910,0],[83314,0]],[[46124,0],[16826,0],[2561,0],[107719,0],[443,0],[12133,0],[123987,0],[36437,0]],[[-46124,0],[-16826,0],[128511,0],[23353,0],[130629,0],[118939,0],[7085,0],[94635,0]]]>,<17,2,1,[[1,2,6,5,4,3]],[[1,2,3,4,5,6],[1,2,6,5,4,3]],[1,2,6,5,4,3],[1,4],[1],[[]],20,<[],[3,16,1]>,[[-1208471604295065121516451,0],[1208471604295065121516451,0],[92740530236448003624117,101244729661487747270697],[-79169590767936640009570,49871910075295751210592],[79169590767936640009570,-49871910075295751210592],[-92740530236448003624117,-101244729661487747270697]]>,<19,6,6,[[3,6,2,5,1,4]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[2,4,6,1,3,5],[4,1,5,2,6,3],[3,6,2,5,1,4],[5,3,1,6,4,2]],[1,2,3,4,5,6],[1,2,7,7,10,10],[1],[[[3,6,2,5,1,4]]],20,<[],[38,0,114,0,19,0,1]>,[[0,-1,0,0,0,0],[0,79360482836831306354985,0,-15705864082213141476213,0,-222938886907544373847966],[0,-840852752426702248068986,0,-55156772334325738945460,0,-557810822769617110651134],[0,840852752426702248068986,0,55156772334325738945460,0,557810822769617110651134],[0,-79360482836831306354985,0,15705864082213141476213,0,222938886907544373847966],[0,1,0,0,0,0]]>*] [x,x^2-19,x^2+2,x^2+38,x^6-19*x^4+152*x^2-304,x^3-x^2+13*x+7,x^4-4*x^2-8*x-14,0,0,x^4-4*x^2-8*x-14] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,19],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^2*19,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,17,19],[11,1,11],1,[1.000000000,1.337249852,1.132121268],<"notfaithful",0>,[6,11]>,<1,2^3,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,17,19],[11,1,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,11]>,<1,2^3*19,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,17,19],[11,1,11],1,[1.000000000,1.528900875,1.107567321],<"notfaithful",0>,[6,11]>,<2,2^5*19^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]]],[2,17,19],[11,1,11],1,[1.000000000,0.8772000203,0.9047897620],<"notfaithful",0>,[6,11]>,<2,2^3*19^2,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,17,19],[11,1,12],1,[1.000000000,1.430716655,1.187166510],<"notfaithful",0>,[6,11]>,<3,2^11*19^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[2,17,19],[11,3,12],1,[1.000000000,1.356479465,1.057148100],<"notfaithful",0>,[6,11]>,<3,2^8*19^3,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1]]],[2,17,19],[11,4,12],1,[0,0,0],<"3.2e8_19e3.6t11.10",1>,[6,11]>,<3,2^11*19^3,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]]],[2,17,19],[11,4,11],1,[0,0,0],<"3.2e11_19e3.6t11.5",1>,[6,11]>,<3,2^10*19^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[2,17,19],[11,3,12],1,[1.000000000,0.9037091822,0.9520961265],<"notfaithful",0>,[6,11]>]
