x^5+15*x^3-70*x^2+60*x+96 2^3*3^6*5^7 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 19 x^2+18*x+2 5 [[229413,0],[-840588,-1031435],[-482016,0],[700642,0],[392549,1031435]] 3 [2,1,1,5,5,6,5,2,5,5,6,3,6,6,7,6,2,5,6,3,2,3,4,4,7,5,5,6,7,7,7,7,7,5,2,4,3,6,5,3,5,5,3,2,3,3,5,5,4,7,5,6,3,7,5,2,5,4,6,3,4,4,4,4,2,6,5,5,4,2,5,4,5,4,2,7,7,3,3,6,5,2,6,2,6,4,6,5,7,5,4,6,5,7,2,5,5,6,4,7,6,4,4,6,2,7,4,7,6,6,7,6,2,5,4,6,3,5,3,5,5,5,4,6,5,5,7,3,2,4,7,5,3,6,6,6,3,4,6,4,5,5,7,6,5,6,6,7,2,2,4,6,3,7,6,6,3,6,7,5,3,2,7,5,7,7,3,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[3],[[[1,2,3,5,4]]],20,<<[],[1,1,1]>,[[406402,0],[-188940,0],[1,0]]>,[[[-53832,0],[131072,0]],[[-73192,119798],[0,131072]],[[69154,-119798],[131072,131072]],[[1,0],[1,0]],[[188941,0],[262143,0]]]>,<3,6,6,[[1,2,4,5,3],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,4,5,3]],[1,2,3,4,5],[1,3,4],[1,4],[[[1,2,4,5,3],[2,1,3,5,4]],[[1,2,4,5,3]]],20,<[],[109176690,1615358187,-451047060,643955265,-298128933,-1144319256,1]>,[[-888279,-556899066,82912716,155132579,-278066457,-107633010],[423821127,556899066,-82912716,-155132579,278066457,107633010],[-229784651,375080259,82478212,296268639,116797836,248196927],[-6918092,-385293045,171664822,165924939,9280701,252919256],[-186230105,10212786,133277455,312647400,261341952,273724795]]>,<5,20,20,[[2,3,4,5,1],[1,4,2,5,3]],[[1,2,3,4,5],[1,5,4,3,2],[1,4,2,5,3],[1,3,5,2,4],[2,3,4,5,1]],[1,2,3,4,5],[1,3,5,5,6],[1,4],[[[2,3,4,5,1],[1,4,2,5,3]],[[2,3,4,5,1]]],20,<[],[-45436208736890,40623260229050,21316575322625,-11910090688425,27007712637450,-7670272514000,23663582564425,-5084606991250,-38567575658375,-29807238489975,21475579566550,-46896570013100,-34850596816255,13885710829050,17448973351175,3849206791625,3435678534500,7926419938325,9761603820120,13274211770025,1]>,[[218730978079,1760875488775,-880997314015,-682248330810,-163856870870,976758027605,-425215720230,-1027075378415,119942952428,1168772196420,-1069883930400,44890807085,-1835165206315,-1228658976955,1509678818732,1129013282975,103590351681,320032689367,184586299040,169580134048],[-487148523936,181813631975,-1207880008115,-1292628948850,329379149855,-360932864520,1740898311290,667952175275,391530891373,46367293480,7716066760,-56256224456,-481429323415,-895125157310,887288359574,-192150904720,127292868396,-238709722725,63714972165,-370590743218],[1791305065024,-204375498625,1057305997320,-888925765105,302359404380,1147807428635,1008642671440,520072380115,944253834158,-1660671447620,-480539282105,-1691869568617,-507286248295,-235671553930,-1115211683775,-728448149860,18428675051,-161872218731,283474775120,34742653606],[-1561342484746,-232663608350,564747151340,901391817065,-303573989770,1622692435070,724641314385,1587943762130,583635809708,-843513309310,700158872905,-1623999748503,-1296337546980,-423266838790,-775209480170,-811947229890,-60054521934,-38056138030,172836829265,-347442369835],[38454965579,-1505650013775,466824173470,-1852286037925,-164307693595,428372238835,765730688740,-1748892939105,1775333777958,1289045267030,842548272840,-487462531134,305521059380,-1031974738640,-506546014361,603533001495,-189257373194,118605390119,58326577535,-249229127726]]>*] [x,x^2-10,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,1,8],1,[1.000000000,1.150086523,1.092365033],<"notfaithful",0>,[5,5]>,<4,2^9*3^6*5^7,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e9_3e6_5e7.10t12.1",1>,[5,5]>,<4,2^3*3^6*5^7,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e3_3e6_5e7.5t5.1",1>,[5,5]>,<5,2^6*3^10*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e6_3e10_5e8.10t13.1",1>,[5,5]>,<5,2^9*3^10*5^7,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,5],[8,9,9],1,[0,0,0],<"5.2e9_3e10_5e7.6t14.1",1>,[5,5]>,<6,2^9*3^12*5^9,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"6.2e9_3e12_5e9.20t35.1",1>,[5,5]>]
x^2-x-7110 7*17*239 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[18],[-17]] 1 [1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-7098,7,1]>,[[-3,-1],[4,1]]>,<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-7038,17,1]>,[[-8,-1],[9,1]]>,<239,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[7170,239,1]>,[[-119,-1],[120,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,17,239],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*17*239,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,17,239],[3,3,3],1,[1.000000000,3.807514118,1.565302042],<"1.7_17_239.2t1.1",1>,[2,1]>]
x^3-x^2-42*x+115 7*17*239 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 5 x-1 5 [[-1230],[1367],[-136]] 1 [3,3,1,1,2,3,1,3,1,2,1,3,2,2,3,2,3,3,1,2,2,3,2,3,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,1,3,2,2,3,3,2,3,2,3,2,2,3,2,1,2,2,2,2,1,1,1,3,3,2,3,2,2,2,1,3,2,3,3,3,3,3,1,2,3,1,2,2,1,3,2,2,2,3,3,2,2,1,2,2,2,3,3,2,2,3,3,2,3,2,3,2,3,2,2,3,2,1,3,2,3,3,2,2,3,3,2,3,2,1,1,2,2,1,2,1,3,2,1,3,3,2,2,2,2,2,3,3,1,1,1,2,2,2,3,2,3,2,2,3,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[25145851867578022,35225335705275639,1]>,[[35225335705275634,0],[-35225335705275636,-1],[3,1]]>,<17,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-657177401016547793199233,381504417550748649973612,1]>,[[381504417550748649973593,0],[-381504417550748649973602,-1],[10,1]]>,<239,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[130216139203405832038578758869079807586659776459,113996910818386198060627471715106090932075656723,1]>,[[113996910818386198060627471715106090932075656496,0],[-113996910818386198060627471715106090932075656609,-1],[114,1]]>*] [x,x^2-x-7110,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[7,17,239],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,7*17*239,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[7,17,239],[4,4,4],1,[1.000000000,3.807514118,1.565302042],<"notfaithful",0>,[3,2]>,<2,7*17*239,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[7,17,239],[4,4,4],1,[1.000000000,0.6956867978,0.7502847390],<"2.7_17_239.3t2.1",1>,[3,2]>]
x^2-x+2863 -3*11*347 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-1378],[1379]] 2 [2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2865,3,1]>,[[-1,-1],[2,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2893,11,1]>,[[-5,-1],[6,1]]>,<347,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[32965,347,1]>,[[-173,-1],[174,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,11,347],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*11*347,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,11,347],[3,3,3],1,[1.000000000,0.9394596757,0.8466230033],<"1.3_11_347.2t1.1",1>,[2,1]>]
x^2-x+12836 -51343 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[6127],[-6126]] 2 [1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<51343,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[659038748,51343,1]>,[[-25671,-1],[25672,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[51343],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,51343,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[51343],[3],1,[1.000000000,1.289413464,1.173560879],<"1.51343.2t1.1",1>,[2,1]>]
x^3+49*x-114 -51343 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[-19365],[3681],[15684]] 2 [1,2,2,3,1,2,2,2,3,3,2,2,2,2,3,2,3,3,2,2,1,2,2,3,2,2,2,2,3,3,2,3,3,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,1,2,2,2,1,3,3,3,3,2,2,3,3,1,3,2,3,3,3,2,3,2,2,2,1,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,3,1,3,2,3,2,1,3,1,3,2,2,2,2,2,2,2,2,3,1,1,2,3,1,2,1,2,3,3,2,2,1,3,2,2,3,2,2,1,2,2,2,1,2,3,3,1,1,2,2,2,2,3,3,3,2,1,1,1,3,2,2,3,1,2,2,3,3,3,2,1,3,3,3,3,2,3,1,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[475946,-34671,83013]>,<51343,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[4766082066936527058498044914367713044208928937929227860956722347121276579365790359034303170116,-1421379217096683912919658818422227560089968707349621261193430066293938045516544905359162309030,1]>,[[-1421379217096683912919658818422227560089968707349621261193430066293938045516544905359162348854,0],[1421379217096683912919658818422227560089968707349621261193430066293938045516544905359162328942,-1],[19912,1]]>*] [x,x^2-x+12836,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,51343],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,51343,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,51343],[1,4],1,[1.000000000,1.289413464,1.173560879],<"notfaithful",0>,[3,2]>,<2,51343,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,51343],[1,4],1,[1.000000000,4.142099135,1.788082475],<"2.51343.3t2.1",1>,[3,2]>]
