x^2-x+382 -3*509 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 37 x-1 5 [[13436824],[-13436823]] 2 [1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,2,1,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[384,3,1]>,[[-1,-1],[2,1]]>,<509,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[65152,509,1]>,[[-254,-1],[255,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,509],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*509,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,509],[3,3],1,[1.000000000,1.125533407,1.229128923],<"1.3_509.2t1.1",1>,[2,1]>]
x^4-2*x^3+4*x^2+2*x-4 -2^2*5^3*23 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 103 x-1 5 [[-3832571067],[2660376015],[-4822557584],[-5597988105]] 3 [3,5,1,4,5,3,4,5,3,4,4,4,4,2,5,4,4,5,4,4,5,5,4,5,2,4,1,4,3,4,3,2,2,4,3,2,4,5,3,5,2,5,3,3,5,3,4,3,2,3,5,4,3,3,5,4,4,4,3,5,4,4,3,2,4,3,4,1,3,4,3,5,4,2,5,4,3,3,3,4,3,3,3,4,2,3,4,4,2,5,4,3,3,4,4,4,2,5,2,1,3,4,4,5,5,5,5,5,2,4,5,2,4,5,3,5,4,3,3,3,5,3,4,5,2,3,3,4,4,4,4,2,3,4,4,5,2,4,4,4,4,2,5,4,4,3,5,5,4,3,5,5,3,3,4,3,3,4,2,5,5,2,5,5,4,4,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,6,3,[[1,3,4,2],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,3,4,2]],[1,2,4,3],[1,3,4],[1],[[[1,3,4,2]]],20,<<[],[1,1,1]>,[[298442,0],[-278028,0],[396760,0],[1,0]]>,[[[-127526,0],[262144,0],[0,0]],[[0,0],[1,0],[0,0]],[[-202776,-8792],[-4816,-9631],[-154278,215732]],[[-193984,8792],[4815,9631],[154278,-215732]]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[65,80,40,10,1]>,[[41090320337683,-2876872387086,5870973553311,2995365325164],[978070445793,-9360968222252,-3257667096452,-3959156030115],[-42068390783477,-6835645718788,-2613306456859,963790704951],[3,1,0,0]]>,<23,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[5,21,1]>,[[-82661281827150356076540509,0],[807104070065055774475097269,0],[1,0]]>,[[[305724904722863367778447148,72404836700726538285985346],[0,0]],[[501379165342192406696650083,-72404836700726538285985346],[0,0]],[[-807104070065055774475097249,0],[-1,0]],[[20,0],[1,0]]]>*] [x,x^2-x+29,x^3-x^2+5*x-3,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,5*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,23],[3,6,6],1,[1.000000000,0.5859100510,0.7284036527],<"notfaithful",0>,[4,5]>,<2,2^2*5*23,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,5,23],[6,7,7],1,[1.000000000,1.075359649,1.028230371],<"notfaithful",0>,[4,5]>,<3,2^2*5^2*23^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,5,23],[6,7,6],1,[1.000000000,1.147863604,0.9294062478],<"3.2e2_5e2_23e2.6t8.1",1>,[4,5]>,<3,2^2*5^3*23,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1]],[[1],[0],[-1]]],[2,5,23],[6,7,8],1,[1.000000000,1.181002191,1.177566120],<"3.2e2_5e3_23.4t5.1",1>,[4,5]>]
x^3-67 -3^3*67^2 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 79 x-1 5 [[-110088069],[724140876],[-614052807]] 2 [2,1,2,3,2,3,2,3,2,2,3,3,2,3,2,2,2,3,1,2,3,1,2,2,1,2,3,2,3,2,3,2,2,3,2,1,1,3,2,2,2,1,2,1,2,1,1,3,2,3,2,2,3,2,2,2,2,3,3,2,1,2,3,2,3,2,1,3,2,1,2,2,3,1,1,2,2,3,2,3,2,1,2,1,3,2,2,3,2,3,2,2,1,2,1,2,2,2,3,3,3,2,2,2,3,1,2,2,2,3,3,1,2,3,3,2,1,2,2,2,1,3,2,2,1,2,3,2,3,1,3,2,3,3,2,1,2,3,2,2,3,2,1,2,3,2,3,2,3,2,3,2,3,2,3,2,1,2,1,2,2,2,1,2,2,2,3,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,6,6,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[3,1,2],[1,3,2]],[[3,1,2]]],20,<[],[612348528,-1649738817,-1037390289,-1649738817,136877937,-475470591,1]>,[[-547319642,-443772933,-118339747,-314867421,467680071,-378862552],[-139471301,232452447,-92980783,-371923612,-415638567,274779428],[-475470524,211320486,211320530,-475470434,-52041504,104083124]]>,<67,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[-67,0,0,1]>,[[0,-7523307300583476449788900553245851,0],[0,7523307300583476449788900553245850,0],[0,1,0]]>*] [x,x^2-x+1,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,67],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,67],[4,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[3,2]>,<2,3^3*67^2,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]]],[3,67],[4,4],1,[1.000000000,1.024652745,1.035304137],<"2.3e3_67e2.3t2.1",1>,[3,2]>]
x^4-x^3-6*x^2-3 -3^3*67^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 79 x-1 5 [[-244005060],[614529101],[-218929183],[-151594857]] 3 [5,1,5,4,5,4,3,4,3,5,4,4,3,4,5,5,3,4,1,3,4,1,5,5,2,5,4,5,4,3,4,3,3,4,3,2,2,4,3,5,3,1,3,1,5,1,2,4,3,4,5,5,4,5,5,5,5,4,4,3,2,3,4,3,4,3,2,4,3,2,3,5,4,2,2,5,5,4,5,4,3,2,3,2,4,5,3,4,5,4,3,5,1,3,2,5,3,5,4,4,4,5,3,3,4,2,3,3,5,4,4,2,5,4,4,5,2,3,3,3,2,4,3,3,2,5,4,5,4,2,4,3,4,4,5,2,3,4,3,3,4,5,2,3,4,5,4,3,4,5,4,3,4,5,4,3,2,5,2,5,3,5,2,3,5,5,4,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<3,6,6,[[1,3,4,2],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,3,4,2]],[1,2,3,4],[1,3,4],[1,2],[[[1,3,4,2],[1,2,4,3]],[[1,3,4,2]]],20,<[],[-847852503,943226892,567102261,-1600101765,1696240254,-1414419516,1]>,[[-41731892,0,0,0,0,0],[-17873262,-523875867,386259607,222290169,473549152,149126163],[-224547264,159547953,-578923448,18728258,-553351379,430700141],[284152419,364327914,192663841,-241018427,79802227,-579826304]]>,<67,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,4,4],[1],[[[1,4,2,3]]],20,<[],[106344975219055423617607299686388871,1496084962019154984318206751797298458,-1156028145263040236591689878800288204,1]>,[[-1156028145263040236591689878800288380,0,0],[582671600138699184388831966758815373,-1432270057740412660127069871129354,-7429935121126950444759480996226012],[573356545124341052202857912041472949,1432270057740412660127069871129353,7429935121126950444759480996226012],[59,1,0]]>*] [x,x^2-x+1,x^3-67,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,67],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,67],[6,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,5]>,<2,3^3*67^2,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]]],[3,67],[6,6],1,[1.000000000,1.024652745,1.035304137],<"notfaithful",0>,[4,5]>,<3,3^4*67^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[-1]]],[3,67],[6,7],1,[1.000000000,2.042117446,1.311259873],<"3.3e4_67e2.6t8.1",1>,[4,5]>,<3,3^3*67^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]]],[3,67],[6,6],1,[1.000000000,0.6536611084,0.8104294217],<"3.3e3_67e2.4t5.1",1>,[4,5]>]
x^3-x^2-2444*x-45356 7333^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 5 x-1 8 [[190401],[-130838],[-59562]] 1 [1,3,1,3,1,2,1,3,1,1,3,2,3,1,1,1,2,3,2,2,3,2,1,1,2,2,3,2,2,2,3,1,2,1,3,2,1,3,3,1,1,2,1,2,3,2,3,3,3,1,2,1,1,1,3,1,3,1,3,3,3,1,1,2,2,2,3,3,3,3,3,2,3,3,1,1,2,3,3,3,2,1,3,3,2,2,3,2,1,3,1,3,1,2,1,2,3,2,2,2,3,3,2,3,1,1,2,3,2,2,3,2,3,1,2,3,2,1,3,2,3,3,2,2,2,3,2,2,1,3,2,2,1,1,3,2,3,3,3,1,3,2,1,3,3,1,3,2,1,1,2,2,3,1,3,2,3,2,3,1,2,1,1,3,2,3,3,2] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x-29332,2>,<x+29332,3>]*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-270247,-19406,27510]>,<7333,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[116822550976,71694741,14666,1]>,[[5937286,6891155081742571014610720004234141792017185692139169577912392882618484236,-6891155081742571014610720004234141792017185692139169577912392882618481799],[-5942174,-6891155081742571014610720004234141792017185692139169577912392882618484237,6891155081742571014610720004234141792017185692139169577912392882618481799],[4889,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7333],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,7333,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,7333],[1,4],0,[0.4644787293-0.8855842761*i,2.072351012-0.7140653802*i,1.302629577-0.1385142534*i],<"1.7333.3t1.1",1>,[3,1]>,<1,7333,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,7333],[1,4],0,[0.4644787293+0.8855842761*i,2.072351012+0.7140653802*i,1.302629577+0.1385142534*i],<"1.7333.3t1.1",2>,[3,1]>]
x^3-x^2-43*x+103 2^3*3*7*13^2 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 127 x-1 5 [[-2822121332],[-2331719827],[5153841160]] 1 [1,1,2,1,3,1,3,3,2,3,2,2,3,2,3,3,2,3,2,2,2,3,2,3,2,2,2,3,2,2,1,2,2,3,1,3,1,2,1,2,1,3,2,3,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,1,2,3,3,2,1,2,3,3,1,1,2,2,2,2,3,1,3,2,2,2,2,2,2,2,3,2,1,2,3,2,3,3,1,2,1,2,3,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,3,3,2,3,3,3,3,1,3,2,1,1,3,2,3,2,3,2,2,3,2,1,2,2,3,2,2,1,3,1,1,3,1,3,1,3,2,2,1,2,3,2,2,3,3,2,2,3,2,1,2,2,1,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[-465946,79640,1]>,[[79639,0],[1,1],[-79639,-1]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1044940476,-1038831489,1]>,[[-1038831490,0],[1038831490,-1],[1,1]]>,<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[18558279598205487,7004948531206864,1]>,[[7004948531206861,0],[-7004948531206862,-1],[2,1]]>,<13,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[364,182,26,1]>,[[-1866812821053880664267,521110900412418024783,548682795105547776114],[1866812821053880664259,-521110900412418024784,-548682795105547776114],[9,1,0]]>*] [x,x^2-42,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,13],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*3*7,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,13],[4,4,4,1],1,[1.000000000,1.005012886,0.9790155141],<"notfaithful",0>,[3,2]>,<2,2^3*3*7*13^2,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,7,13],[4,4,4,5],1,[1.000000000,2.638732044,1.507062010],<"2.2e3_3_7_13e2.3t2.2",1>,[3,2]>]
x^4+3*x^2-48 -3^3*67^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 151 x-1 5 [[-34659514492],[19079821005],[-19079821005],[34659514492]] 4 [4,4,4,3,4,3,5,2,5,5,3,2,4,3,5,4,5,3,3,5,2,3,5,5,3,4,2,5,3,4,2,5,4,3,5,1,1,1,5,5,4,1,4,1,4,2,2,1,5,3,4,4,1,4,5,5,5,3,2,4,1,5,1,4,3,5,3,3,4,2,4,5,3,3,3,4,5,2,4,3,5,2,5,3,2,4,5,1,5,3,5,5,3,5,3,4,5,4,2,3,3,5,4,5,1,3,4,4,4,2,1,1,5,1,3,4,2,4,4,5,3,3,4,4,2,4,2,5,3,3,3,5,1,3,5,3,5,3,5,4,3,5,2,5,2,5,1,4,1,5,2,5,3,5,1,5,3,4,3,4,5,5,2,5,5,4,3,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+18,2>,<x^2+6912,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-49628,0],[49628,0],[54969,109938],[-54969,-109938]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[-48,0],[0,0],[3,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0]],[[0,0],[-460523755,-460523755],[0,0],[-179195174,-179195174]],[[0,0],[1,0],[0,0],[0,0]],[[0,0],[460523755,460523755],[0,0],[179195174,179195174]]]>,<67,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,63,1]>,[[-415112587208176129349623364078231472,-576876044418133108127433213426562481],[-14341883058270683788011397630916878,1476316996215394562832719436279530206],[1,0]]>,[[[14341883058270683788011397630916886,-1476316996215394562832719436279530143],[-1,0]],[[8,63],[1,0]],[[-8,-63],[-1,0]],[[-14341883058270683788011397630916886,1476316996215394562832719436279530143],[1,0]]]>*] [x,x^2-x-50,x^2-x+1,x^2-x+17,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,67],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*67,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,67],[1,6,6],1,[1.000000000,1.953137815,1.357662199],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,67],[4,6,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,67,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,67],[3,3,6],1,[1.000000000,0.3838066289,0.6747182041],<"notfaithful",0>,[4,3]>,<2,3^2*67,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,3,67],[3,6,7],1,[1.000000000,1.181157389,1.060827796],<"2.3e2_67.4t3.2",1>,[4,3]>]
x^4-x^3+4*x^2-71*x+143 79^2*281 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 101 x-1 5 [[4474429394],[2148772924],[646971326],[3239926858]] 3 [2,5,1,3,4,4,3,4,4,3,2,5,5,3,5,3,3,5,4,5,4,1,4,4,4,1,5,5,3,5,5,4,3,5,3,4,3,1,2,5,4,1,3,5,5,5,3,1,5,5,5,4,2,5,4,2,4,3,2,1,1,5,5,5,2,1,3,1,1,3,3,3,1,5,3,4,4,2,5,3,3,2,4,4,1,3,5,4,3,5,4,4,4,5,2,3,3,5,1,4,4,2,2,1,2,5,3,2,4,3,3,5,4,3,3,1,1,3,4,5,5,3,4,1,5,5,5,2,2,4,5,2,4,2,4,5,2,1,5,1,1,4,3,3,3,1,3,2,3,2,1,5,3,4,2,1,4,3,5,1,5,4,2,2,5,3,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+87,2>,<x^2+122*x+3440,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[11752,133363],[-121611,-133363],[135429,160998],[-25569,-160998]]>,<5,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-26927125026781,32931441304323,-8386078156653,2381761879112]>,<79,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[44050342209901543931773363153882586675,12987087458912883604009985246382863323,1]>,[[-12987087458912883604009985246382863255,-1],[68,1],[-40281269703855454571253259094764234645,-42928268386793682670587277720008420],[-36379894814075257269723586036254436568,42928268386793682670587277720008420]]>,<281,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-3461025295894233679810494212750013660146586205834,-3586791885622086446715182663459091322964348537808,1]>,[[-3656145240026490332269437180941246877135402759753,0],[69353354404403885554254517482155554171054221462,0],[3586791885622086446715182663459091322964348538050,-1],[242,1]]>*] [x,x^2-x+20,x^2-x-70,x^2-x+5550,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,79,281],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,79,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,79,281],[1,1,6,1],1,[1.000000000,1.767283942,1.240136061],<"notfaithful",0>,[4,3]>,<1,281,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,79,281],[1,1,1,6],1,[1.000000000,1.738376867,1.257162784],<"notfaithful",0>,[4,3]>,<1,79*281,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,79,281],[1,1,6,6],1,[1.000000000,2.530255707,1.498372984],<"notfaithful",0>,[4,3]>,<2,79*281,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,5,79,281],[2,1,6,6],1,[1.000000000,0.6309857395,0.6852106539],<"2.79_281.4t3.2",1>,[4,3]>]
