x^2+930 -2^3*3*5*31 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-1665],[1665]] 2 [1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[930,0,1]>,[[0,1],[0,262143]]>,<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[930,0,1]>,[[0,-1],[0,1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[930,0,1]>,[[0,-1],[0,1]]>,<31,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[930,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,3,5,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*3*5*31,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,31],[3,3,3,3],1,[1.000000000,1.236202577,1.022892715],<"1.2e3_3_5_31.2t1.1",1>,[2,1]>]
x^3-x^2+10*x+30 -2^3*3*5*31 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 61 x-1 5 [[-257075253],[-341903130],[-245617917]] 2 [1,1,1,3,3,2,2,3,3,2,1,2,2,3,2,3,2,1,2,3,3,3,2,3,2,3,1,3,2,3,2,2,2,2,3,1,3,2,3,2,1,3,1,2,1,3,3,2,3,3,3,2,2,1,3,1,2,3,2,2,2,2,2,1,1,2,2,1,2,2,2,3,2,3,3,1,2,3,3,2,2,2,1,3,2,3,1,1,2,2,1,3,2,3,2,2,2,2,3,2,2,3,1,3,2,2,2,1,3,2,3,2,3,2,3,1,3,3,2,2,2,1,3,3,3,3,3,2,3,1,2,3,2,2,3,3,3,3,1,3,3,2,2,2,3,3,3,1,2,3,1,1,3,2,2,2,2,3,2,2,2,2,2,2,1,1,3,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[468818,-346360,1]>,[[-346359,0],[0,1],[-177928,262143]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[187792545,-265886178,1]>,[[-797658537,0],[2,3],[-364602931,387420486]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-14196543081355,7639845854285,1]>,[[7639845854286,0],[-7639845854285,-1],[0,1]]>,<31,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-252709860728512173171075004751,-303181378652687791468260259324,1]>,[[-303181378652687791468260259339,0],[303181378652687791468260259332,-1],[8,1]]>*] [x,x^2+930,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*3*5*31,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,31],[4,4,4,4],1,[1.000000000,1.236202577,1.022892715],<"notfaithful",0>,[3,2]>,<2,2^3*3*5*31,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,31],[4,4,4,4],1,[1.000000000,2.617486858,1.510990687],<"2.2e3_3_5_31.3t2.1",1>,[3,2]>]
x^2-x+28356 -101*1123 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[69],[-68]] 2 [1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<101,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[30906,101,1]>,[[-50,-1],[51,1]]>,<1123,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[343638,1123,1]>,[[-561,-1],[562,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[101,1123],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,101*1123,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[101,1123],[3,3],1,[1.000000000,2.406683684,1.425335565],<"1.101_1123.2t1.1",1>,[2,1]>]
x^5-x^4+2*x^3-x^2-3*x+1 -101*1123 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 11 x^2+7*x+2 5 [[17504,63205],[7814,15559],[17560,0],[58222,-63205],[59952,-15559]] 2 [6,6,7,7,3,5,4,4,4,4,7,5,5,6,2,7,7,2,7,7,3,4,4,5,5,4,6,7,4,5,6,5,5,6,7,7,5,3,6,5,7,3,5,5,6,4,4,2,6,6,5,3,5,7,5,7,7,4,4,6,6,2,3,2,6,4,4,7,6,7,2,7,3,3,4,5,5,4,7,7,5,3,6,7,6,3,6,4,6,7,3,4,5,3,7,6,3,6,4,3,4,6,6,5,4,5,4,7,5,5,6,7,6,4,4,7,3,4,3,5,7,7,5,3,6,3,5,5,3,3,6,6,6,3,4,4,5,6,3,7,5,6,5,5,7,1,6,6,5,6,3,7,4,5,3,6,2,2,2,3,5,4,2,7,5,7,7,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<101,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[99,3,0,1]>,[[-5915718387718171891967384369167521774056,0,0],[-2842719401473218952258020368109907487036,0,0],[1,0,0]]>,[[[-5586013000073462640493501150879335409874,-5772474019971729799463246417604772385856,3781730266615305960876664943674804493927],[0,0,0]],[[-2217809322575051095660266910098433114740,-2129040297289215392724163475489499457397,5465832105364511733293282064065255641494],[0,0,0]],[[4961102921175294783895747692867861037433,-4300386082218723052640081022431370058748,2954338027499850550657543907785581766580],[0,0,0]],[[2842719401473218952258020368109907487109,0,0],[-1,0,0]],[[73,0,0],[1,0,0]]]>,<1123,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[1121,2,0,1]>,[[-2440002856110605689601610917541456225532728381744616163820581,0,0],[-2861896873429420985019728178460318843883975820025035184383054,0,0],[1,0,0]]>,[[[329475415875243059968357254398615121402015156392120713957397,-3309182548379820855506877850260970806556738935212148184053610,962580780263787541231199985414041052022505322300349331564242],[0,0,0]],[[2397321096776554660557971471778150876760725652498030276015188,-3230787771412419413862045252264053728489849513606654596856187,-30640558947999837934771983084868328561122545807006062819715],[0,0,0]],[[4587729013469865612886673621497159946363926331831964089351839,-3636452079758844049063807423609220253364054511928347482799404,-931940221315787703296428002329172723461382776493343268744527],[0,0,0]],[[2861896873429420985019728178460318843883975820025035184383916,0,0],[-1,0,0]],[[862,0,0],[1,0,0]]]>*] [x,x^2-x+28356,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[101,1123],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,101*1123,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[101,1123],[8,8],1,[1.000000000,2.406683684,1.425335565],<"notfaithful",0>,[5,5]>,<4,101^3*1123^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]]],[101,1123],[8,8],1,[0,0,0],<"4.101e3_1123e3.10t12.1",1>,[5,5]>,<4,101*1123,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[0],[-1]]],[101,1123],[8,8],1,[1.000000000,0.2876217551,0.6340321114],<"4.101_1123.5t5.1",1>,[5,5]>,<5,101^2*1123^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[0],[-1]]],[101,1123],[8,8],1,[0,0,0],<"5.101e2_1123e2.10t13.1",1>,[5,5]>,<5,101^3*1123^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1],[1]]],[101,1123],[8,8],1,[0,0,0],<"5.101e3_1123e3.6t14.1",1>,[5,5]>,<6,101^3*1123^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[0],[-1]]],[101,1123],[8,8],1,[0,0,0],<"6.101e3_1123e3.20t35.1",1>,[5,5]>]
x^4-x^3-2*x^2+4*x-7 -23^2*139 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 41 x-1 5 [[10403343],[24999510],[-45234553],[9831701]] 3 [5,5,4,4,4,4,5,5,5,4,4,2,1,5,2,3,3,3,4,4,3,4,4,4,3,5,3,2,3,4,4,4,4,3,3,5,5,4,2,4,5,4,2,4,3,5,3,3,3,5,3,1,3,4,4,4,3,3,3,5,1,5,2,5,1,3,5,3,4,4,5,4,4,3,3,5,5,5,5,4,5,4,3,4,3,3,5,5,4,1,5,3,3,5,3,4,5,5,1,2,5,1,4,4,5,5,2,4,5,4,4,4,5,2,3,3,5,4,5,5,3,4,1,4,3,4,3,4,3,2,4,3,3,5,4,3,4,3,3,5,4,5,3,5,5,4,3,3,4,4,5,2,4,3,5,2,5,5,3,2,4,3,3,4,4,5,3,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<23,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[5,21,1]>,[[-549329002521392703552307855,242227533009382926723660272],[126171565682692658129310611,93738045842855793294405556],[1,0]]>,[[[-126171565682692658129310611,-93738045842855793294405550],[-1,0]],[[0,6],[1,0]],[[-472744575133881084320243627,58998268551331358661758042],[30796295420286696457729693,29053146202799349189548683]],[[598916140816573742449554239,34739777291524434632647502],[-30796295420286696457729693,-29053146202799349189548683]]]>,<139,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,138,1]>,[[2573479923930396102890305078744056746104746,0],[1149279061138527711950540513797560416224387,0],[1,0]]>,[[[824665092336380365772646883314367023351958,-3463432423339661702213039134830167117435940],[0,0]],[[324613968802147346177893630483193392872412,3463432423339661702213039134830167117435940],[0,0]],[[-1149279061138527711950540513797560416224378,0],[-1,0]],[[9,0],[1,0]]]>*] [x,x^2-x+35,x^3-x^2+x+2,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[23,139],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,139,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[23,139],[3,6],1,[1.000000000,0.7993992331,0.7726355302],<"notfaithful",0>,[4,5]>,<2,139,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[23,139],[3,6],1,[1.000000000,0.8865629198,1.001843834],<"notfaithful",0>,[4,5]>,<3,23^2*139^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[23,139],[6,7],1,[0,0,0],<"3.23e2_139e2.6t8.1",1>,[4,5]>,<3,23^2*139,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1],[0],[-1]]],[23,139],[6,7],1,[1.000000000,0.3435197686,0.6648916361],<"3.23e2_139.4t5.1",1>,[4,5]>]
