x^3+10*x-20 -2^2*5^2*37 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 31 x-1 5 [[2243599],[-14079646],[11836047]] 2 [1,2,2,2,2,2,2,3,3,2,1,1,3,3,2,3,3,2,2,2,3,3,2,2,2,3,3,2,2,2,2,1,1,2,3,2,3,3,3,1,1,3,3,2,3,3,2,2,3,3,3,3,2,3,2,2,3,2,2,2,3,3,2,3,2,3,1,3,3,3,2,2,2,1,2,3,2,3,2,2,2,2,3,1,3,2,2,2,2,1,1,1,1,2,3,1,3,3,1,2,1,2,3,2,2,2,3,3,2,3,1,3,1,2,1,3,1,3,2,2,2,3,3,1,2,2,2,2,1,1,2,2,2,2,3,2,1,2,2,2,2,3,2,1,2,2,2,2,3,2,3,3,1,2,3,3,1,1,1,1,3,3,3,2,2,2,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[2],[[[1,3,2]]],20,<[],[-291282,-342394,1]>,[[-80250,0],[0,1],[-181894,262143]]>,<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[-20,0],[10,0],[0,0],[1,0]]>,[[[36193798589855,-29586816525385],[-7554648544722,-8545695854392],[660698206447,-9206394060839]],[[0,0],[1,0],[0,0]],[[-36193798589855,29586816525385],[7554648544721,8545695854392],[-660698206447,9206394060839]]]>,<37,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[150070983417973249713447329812,3058729475992019855488431236635,1]>,[[3058729475992019855488431236629,0],[-3058729475992019855488431236632,-1],[3,1]]>*] [x,x^2+37,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,37],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^2*37,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,37],[4,2,4],1,[1.000000000,0.5164746508,0.8377678648],<"notfaithful",0>,[3,2]>,<2,2^2*5^2*37,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,5,37],[4,5,4],1,[1.000000000,2.029796376,1.345078385],<"2.2e2t5e2t37.6.1.3t2.1",1>,[3,2]>]
x^5-9*x^3+13*x-4 2^4*5*7^2*457 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 83 x^2+82*x+2 5 [[974811099,946236158],[-1774781640,-946236158],[-1919623927,0],[-1571911107,1849978159],[352464932,-1849978159]] 1 [5,7,4,2,7,6,7,6,4,6,5,4,7,4,7,6,5,5,5,7,5,6,3,7,6,5,6,7,4,6,5,4,4,7,7,3,5,7,6,3,5,7,4,3,7,5,5,4,5,4,2,3,6,7,7,3,6,7,6,2,5,4,2,6,2,4,6,3,2,4,4,6,3,5,5,6,4,4,6,6,6,6,5,7,6,7,6,2,4,5,6,7,6,6,4,6,2,4,4,6,4,7,4,6,3,4,5,5,5,4,7,6,4,3,4,5,4,6,2,5,3,5,7,6,7,5,6,6,6,6,3,5,3,7,3,7,5,5,4,2,7,5,6,5,7,4,3,2,4,5,3,7,6,5,5,4,7,7,3,4,3,4,4,3,7,6,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,4,2,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,5,4,2,3],[1,3,5,5],[2],[[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[232678,-358086],[134728,-70850],[1,0]]>,[[[340308,0],[0,0]],[[0,1],[1,0]],[[-134728,70851],[-1,0]],[[-93849,150401],[185574,-175435]],[[-111731,-221253],[-185574,175435]]]>,<3,6,1,[[3,1,2,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,5,4],[1,2,4,4,7,7],[1],[[]],20,<[],[2,2,1,0,2,0,1]>,[[1403521845,1406227923,-1219575729,-234463591,-768382552,560376283],[538648921,1131263451,-1143520833,-103174801,1366959405,865167353],[368899708,949293027,-1123687839,337638392,-598576853,-1425543636],[-372345742,-324772725,183070605,-227418978,-116495046,-579721737],[385798202,324772725,-183070605,227418978,116495046,579721737]]>,<5,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[3,3,0,1]>,[[-39915008478285,0,0],[35949895249265,0,0],[1,0,0]]>,[[[-32427180767115,-10608473306576,9583904288441],[0,0,0]],[[-24325035080990,-16004292032622,-34048738688809],[0,0,0]],[[-2665320543261,26612765339198,24464834400368],[0,0,0]],[[-35949895249262,0,0],[-1,0,0]],[[3,0,0],[1,0,0]]]>,<7,6,3,[[1,2,4,5,3],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,4,5,3],[1,2,5,3,4],[2,1,4,5,3],[2,1,5,3,4]],[2,1,3,4,5],[1,2,4,4,7,7],[1],[[[1,2,4,5,3]]],20,<<[],[3,6,1]>,[[-25640370454271524,0],[17749162480324163,0],[36947309932124991,0],[1,0]]>,[[[-16289393657737420,15009739224604030],[0,0],[0,0]],[[-26555562707749599,-15009739224604030],[0,0],[0,0]],[[-35356747501864268,0],[-474673278551748,0],[-2928447175687819,0]],[[3,0],[1,0],[0,0]],[[-1590562430260717,0],[474673278551747,0],[2928447175687819,0]]]>,<457,4,2,[[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4]],[2,1,3,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[13,454,1]>,[[-76717599712577627359643372635525545690032670512318629,0],[4928990330614213278707159948383652267647027032728347,0],[1,0]]>,[[[28315320580287468706179787581936870174111019431705256,-9875563853140949681130931450821046568527884154318756],[0,0]],[[-66665836551970982483891110323576804891127783065375549,9875563853140949681130931450821046568527884154318756],[0,0]],[[43279506302297727056418482690023586984663790666397786,0],[0,0]],[[-4928990330614213278707159948383652267647027032727920,0],[-1,0]],[[427,0],[1,0]]]>*] [x,x^2-x-571,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,457],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,5*457,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,457],[2,2,8,2,8],1,[1.000000000,0.4582668885,0.7047986142],<"notfaithful",0>,[5,5]>,<4,2^4*5^3*7^2*457^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1],[1]]],[2,3,5,7,457],[8,7,9,8,10],1,[0,0,0],<"4.2e4t5e3t7e2t457e3.120.1.10t12.1",1>,[5,5]>,<4,2^4*5*7^2*457,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[2,3,5,7,457],[8,7,9,8,10],1,[1.000000000,0.7510866946,0.9421466208],<"4.2e4t5t7e2t457.120.1.5t5.1",1>,[5,5]>,<5,2^4*5^2*7^4*457^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[2,3,5,7,457],[8,7,9,10,11],1,[0,0,0],<"5.2e4t5e2t7e4t457e2.120.1.10t13.1",1>,[5,5]>,<5,2^4*5^3*7^4*457^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1],[-1],[1]],[[1],[1],[1]],[[1],[1]],[[1],[0],[-1]]],[2,3,5,7,457],[8,7,9,10,11],1,[0,0,0],<"5.2e4t5e3t7e4t457e3.120.1.6t14.1",1>,[5,5]>,<6,2^8*5^3*7^4*457^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[2,3,5,7,457],[8,7,9,8,10],1,[0,0,0],<"6.2e8t5e3t7e4t457e3.120.1.20t35.1",1>,[5,5]>]
x^5-x^4-11*x^3+11*x^2+22*x-14 2^5*41023 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 139 x-1 5 [[-1593900456],[-14457501162],[-13532200635],[-5856548865],[-16448693580]] 1 [2,7,6,5,5,3,3,6,7,6,6,7,6,5,7,5,6,4,5,5,6,6,7,5,4,5,6,7,4,4,3,5,6,1,4,5,2,3,6,5,3,7,6,4,7,6,6,5,3,4,6,5,3,5,7,6,4,2,7,5,5,4,4,4,5,6,6,6,1,4,5,7,7,2,5,3,5,2,6,6,6,6,7,5,3,5,4,4,7,4,5,6,4,6,5,5,6,7,4,7,2,6,6,7,7,5,6,4,2,7,6,5,4,5,3,4,3,5,3,5,5,7,3,4,3,6,7,6,5,7,6,7,4,5,5,5,5,7,2,5,5,6,6,3,3,6,6,2,3,4,5,7,6,2,5,5,5,5,3,6,6,5,5,3,6,7,3,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,12,6,[[2,1,3,4,5],[1,2,5,3,4],[1,2,3,5,4]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4],[1,2,5,3,4],[2,1,5,3,4]],[1,2,3,5,4],[1,2,2,3,4,7],[1,7],[[[2,1,3,4,5],[1,2,5,3,4]],[[2,1,3,4,5]]],20,<<[],[1,1,1]>,[[-21926,0],[-263408,0],[522700,0],[30184,0],[-173452,0],[-393168,0],[1,0]]>,[[[-149264,0],[161886,0],[-20672,0],[255253,0],[105384,0],[233974,0]],[[86120,0],[-161886,0],[20672,0],[6891,0],[156760,0],[28170,0]],[[101803,0],[122624,0],[66986,0],[17008,0],[77354,0],[100840,0]],[[-21101,-3544],[4064,130752],[97600,42],[86144,58224],[84194,114670],[45344,60456]],[[-17557,3544],[-126688,-130752],[97558,131030],[27920,72848],[100596,16402],[115960,70616]]]>,<41023,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[5,41022,1]>,[[32147127901446182813582244259473476096965045997666481168865930716569959553328843636276566298,0],[49554759122033722091928885490591060859409330692616546083014418342619547442952890939996968620,0],[1,0]]>,[[[59704734478598659893409720966191648617221401738567664468825168310534389636803389550583438575,0],[0,0]],[[-40678199466821944545933744140657694153777981032088567001290073665919706896095066724809385682,56600980485088867074595316509304068527918986300950207948772066822752390205224506411707814273],[0,0]],[[30528224110257006744452908665057106395965909986137448615479323698004864702244568114222908856,-56600980485088867074595316509304068527918986300950207948772066822752390205224506411707814273],[0,0]],[[-49554759122033722091928885490591060859409330692616546083014418342619547442952890939996965184,0],[-1,0]],[[3436,0],[1,0]]]>*] [x,x^2-82046,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,41023],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*41023,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,41023],[8,8],1,[1.000000000,0.9341874514,0.9218788927],<"notfaithful",0>,[5,5]>,<4,2^9*41023^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]]],[2,41023],[8,8],1,[0,0,0],<"4.2e9t41023e3.120.1.10t12.1",1>,[5,5]>,<4,2^5*41023,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[2,41023],[8,9],1,[1.000000000,0.9851525836,1.143420861],<"4.2e5t41023.120.1.5t5.1",1>,[5,5]>,<5,2^8*41023^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[2,41023],[8,9],1,[0,0,0],<"5.2e8t41023e2.120.1.10t13.1",1>,[5,5]>,<5,2^11*41023^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1]],[[1],[0],[-1]]],[2,41023],[8,9],1,[0,0,0],<"5.2e11t41023e3.120.1.6t14.1",1>,[5,5]>,<6,2^11*41023^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1],[1],[-1],[-1]]],[2,41023],[8,9],1,[0,0,0],<"6.2e11t41023e3.120.1.20t35.1",1>,[5,5]>]
