x^6-x^5+59*x^4-41*x^3+1181*x^2-281*x+7981 -23^2*79^3 0 3 12 "D12" [[2,1,5,6,3,4],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,6,5,1,3,2]>,<2,3,[2,1,5,6,3,4]>,<2,3,[6,4,3,2,5,1]>,<3,2,[6,3,4,2,1,5]>,<6,2,[3,1,6,5,2,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 10 [[-10477920474,0],[-158514028,8871912460],[-10387052046,-8871912460],[-650044369,0],[5722496450,-8871912460],[-9986390133,8871912460]] 3 [5,6,4,3,4,5,3,4,1,6,5,3,6,3,6,3,2,3,4,6,5,4,4,4,4,1,3,3,3,3,6,5,3,6,3,5,3,5,1,2,5,4,3,6,6,3,2,1,3,3,6,5,4,3,5,4,5,2,5,4,4,3,2,6,4,1,6,4,1,6,6,3,4,3,3,4,4,5,3,6,3,4,4,4,5,6,2,4,6,2,4,4,5,6,5,3,6,3,4,5,5,4,4,4,4,6,6,1,1,6,2,3,4,3,3,4,4,6,5,3,3,6,4,5,2,3,3,1,4,4,6,4,4,4,5,3,4,4,3,1,5,1,6,3,2,4,2,5,6,5,1,3,2,5,4,4,4,6,3,4,6,4,5,4,3,3,2,1] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-26,2>,<x^3-60*x^2+1196*x-7928,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<23,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[834093708289658514239131825,-380989644269007547916557423,1]>,[[152024026313478994275696356,-74615470927590710561908487],[692067230389576492890428985,0],[380989644269007547916557445,-1],[22,1],[-48968273713574190773520257,-1],[-429957917982581738690077680,1]]>,<79,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,78,1]>,[[-29840832225524762262978204956284759582,0],[43872126396743458310058236668698544916,0],[1,0]]>,[[[25020105823274072385906955568515220258,-30683982750234346164234548793681570295],[-1,0]],[[-20756019756826064749021638140187769227,-30683982750234346164234548793681570295],[1,0]],[[-43872126396743458310058236668698544872,0],[-1,0]],[[44,0],[1,0]],[[-2132043033224003818442658714163725559,30683982750234346164234548793681570295],[-1,0]],[[41740083363519454491615577954534819357,30683982750234346164234548793681570295],[1,0]]]>,<191,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[19,190,1]>,[[-441543924746255118751790988803785433434777768,-798148809138840985700816512720473301503266758],[902969574569367519240204797143253579571685416,798148809138840985700816512720473301503266758],[1551273630172493335349973168068039904995531478,1127242288748680680984609381434740520110696017],[305565770430730528921974672636432803500101099,-1127242288748680680984609381434740520110696017],[10640349185007566508613329101110469728485958,10012431771824522303523647751144905797975568],[10027460389509225309334526583117530375698895,-10012431771824522303523647751144905797975568]]>,<2647,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-13695715133286508177678080125402772452996165598574660468007022256693,-98889519739336257019295734170320398912070040819455432182683577096447,65794255934931762229643589483710934044724017263097715310089841025801,-69736539893789004314914274721088283742146457735945771935437258917307,-49733026658410312616163958453737629095775529963392817283144273466,16552236414616823042084679571274777162447591648394993782106276107]>*] [x,x^2-x+6,x^2-x+20,x^2-x-454,x^3-x^2+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[23,79,191,2647],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[23,79,191,2647],[7,3,3,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,3]>,<1,79,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[23,79,191,2647],[1,7,2,1],1,[1.000000000,1.767283942,1.240136061],<"notfaithful",0>,[6,3]>,<1,23*79,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[23,79,191,2647],[7,7,1,1],1,[1.000000000,1.477943036,1.176422034],<"notfaithful",0>,[6,3]>,<2,23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[23,79,191,2647],[7,3,3,1],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,3]>,<2,23*79^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[23,79,191,2647],[7,8,3,1],1,[1.000000000,0.7965254057,0.8444465195],<"2.23_79e2.6t3.2",1>,[6,3]>]
x^6-2*x^5+10*x^4-10*x^3+15*x^2-7*x-1 5^8*17^2 2 2 360 "A6" [[2,3,1,4,5,6],[2,1,4,5,6,3]] [<1,1,[1,2,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<5,72,[2,3,4,5,1,6]>,<5,72,[3,1,4,5,2,6]>] [[1,1,1,1,1,1],[1,1,1,3],[1,1,2,2],[1,5],[2,4],[3,3]] 47 x^2+45*x+5 5 [[-47499831,0],[36577870,94427554],[-84451934,-94427554],[-28531537,39744807],[17712204,-39744807],[106193230,0]] 2 [6,6,2,4,7,6,2,6,5,5,5,5,3,5,2,7,7,5,5,4,7,3,3,3,5,5,3,7,2,5,5,6,7,7,3,7,6,5,5,6,7,6,5,6,5,2,3,2,4,7,6,4,5,5,3,2,5,5,6,5,2,6,4,6,7,5,3,6,6,3,4,4,7,3,6,6,7,2,5,7,7,7,7,7,3,5,2,5,4,5,6,3,5,4,5,5,6,7,5,4,2,6,4,7,5,5,6,5,4,5,3,5,6,7,6,4,3,6,5,5,2,3,7,4,3,5,7,4,6,4,4,3,6,6,2,2,3,7,5,6,5,5,5,7,4,7,6,6,5,2,4,5,5,4,7,7,7,7,6,2,6,5,7,7,4,6,3,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,3],"CYC",0,4*],[*[1,1,2,2],"CYC",0,2*],[*[1,5],"ALT",[1,3,4,5,6,2],[<x-53125,7>,<x+53125,6>]*],[*[2,4],"CYC",0,5*],[*[3,3],"CYC",0,3*]] [*<5,10,5,[[1,5,2,3,6,4],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,5,6,3,4],[1,5,2,3,6,4],[1,6,5,2,4,3]],[1,2,5,6,3,4],[1,2,6,7],[2],[[[1,5,2,3,6,4]]],20,<<[],[2,4,1]>,[[43159311626535,0],[-21747931770350,0],[-772059809850,0],[36109128763675,0],[-15004423811065,0],[1,0]]>,[[[4069062517052,0],[0,0],[0,0],[0,0],[0,0]],[[2,0],[1,0],[0,0],[0,0],[0,0]],[[-1447176603253,7573056015890],[690259298686,-657526199660],[-169267536798,957099659271],[-1154633561487,1312943713913],[1225110214539,-30038019028]],[[4704590706897,-4927083334805],[-577339983084,-239688458945],[713720891259,1222475650772],[1764688668975,-1007916160169],[-461816854873,411684698861]],[[6407571989437,-7573056015890],[-494333168299,657526199660],[-182968908257,-957099659271],[1222986114111,-1312943713913],[1345262290651,30038019028]],[[5339437717992,4927083334805],[381413852696,239688458945],[-361484446204,-1222475650772],[-1833041221599,1007916160169],[1706141615308,-411684698861]]]>,<17,4,2,[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,6,5,4,3]],[1,2,5,6,3,4],[1,2,2,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,16,1]>,[[1598146622567396441499018,536132199279545980047452],[-262133543214065979765581,-221943281139415447866639],[1,0]]>,[[[1751339832470669102494197,0],[0,0]],[[1275485579331846103841227,0],[0,0]],[[262133543214065979765587,221943281139415447866651],[-1,0]],[[6,12],[1,0]],[[1170652982260009575126713,653420539991527481320455],[-12797780907174146489753,77980214532106936931206]],[[-395380530629018238826127,-875363821130942929187118],[12797780907174146489753,-77980214532106936931206]]]>*] [x,0,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4,5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,15]>,<5,5^8*17^2,1,[[5],[1],[2],[-1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[2,5,17],[6,8,9],1,[0,0,0],<"5.5e8_17e2.6t15.1",1>,[6,15]>,<5,5^8*17^2,1,[[5],[1],[-1],[2],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[2,5,17],[6,8,9],1,[0,0,0],<"5.5e8_17e2.6t15.2",1>,[6,15]>,<8,5^12*17^4,5,[[8,0,0,0],[0,0,0,0],[-1,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-8,0,0,0],[28,0,0,0],[-56,0,0,0],[70,0,0,0],[-56,0,0,0],[28,0,0,0],[-8,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[6,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[1,0,1,1],[-1,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,-1,-1],[0,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[1,0,0,0]]],[2,5,17],[6,8,9],1,[0,0,0],<"8.5e12_17e4.36t555.1",1>,[6,15]>,<8,5^12*17^4,5,[[8,0,0,0],[0,0,0,0],[-1,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-8,0,0,0],[28,0,0,0],[-56,0,0,0],[70,0,0,0],[-56,0,0,0],[28,0,0,0],[-8,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[6,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,-1,-1],[0,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[1,0,1,1],[-1,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[1,0,0,0]]],[2,5,17],[6,8,9],1,[0,0,0],<"8.5e12_17e4.36t555.1",2>,[6,15]>,<9,5^16*17^4,1,[[9],[1],[0],[0],[1],[-1],[-1]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]]],[2,5,17],[6,8,9],1,[0,0,0],<"9.5e16_17e4.10t26.1",1>,[6,15]>,<10,5^16*17^6,1,[[10],[-2],[1],[1],[0],[0],[0]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[2],[1]],[[1],[2],[0],[-2],[-1]]],[2,5,17],[6,8,9],1,[0,0,0],<"10.5e16_17e6.30t88.1",1>,[6,15]>]
x^6-2*x^5+5*x^2-11*x-13 5^8*17^2 2 2 360 "A6" [[2,3,1,4,5,6],[2,1,4,5,6,3]] [<1,1,[1,2,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<5,72,[2,3,4,5,1,6]>,<5,72,[3,1,4,5,2,6]>] [[1,1,1,1,1,1],[1,1,1,3],[1,1,2,2],[1,5],[2,4],[3,3]] 47 x^2+45*x+5 5 [[-46404246,-85626088],[-108692263,0],[-92095405,85626088],[-7679430,113675619],[-77492131,-113675619],[103018470,0]] 2 [7,7,2,3,6,7,2,7,5,5,5,5,4,5,2,6,6,5,5,3,6,4,4,4,5,5,4,6,2,5,5,7,6,6,4,6,7,5,5,7,6,7,5,7,5,2,4,2,3,6,7,3,5,5,4,2,5,5,7,5,2,7,3,7,6,5,4,7,7,4,3,3,6,4,7,7,6,2,5,6,6,6,6,6,4,5,2,5,3,5,7,4,5,3,5,5,7,6,5,3,2,7,3,6,5,5,7,5,3,5,4,5,7,6,7,3,4,7,5,5,2,4,6,3,4,5,6,3,7,3,3,4,7,7,2,2,4,6,5,7,5,5,5,6,3,6,7,7,5,2,3,5,5,3,6,6,6,6,7,2,7,5,6,6,3,7,4,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,3],"CYC",0,4*],[*[1,1,2,2],"CYC",0,2*],[*[1,5],"ALT",[1,3,4,5,6,2],[<x-244375,7>,<x+244375,6>]*],[*[2,4],"CYC",0,5*],[*[3,3],"CYC",0,3*]] [*<5,10,5,[[1,5,2,3,6,4],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,5,6,3,4],[1,5,2,3,6,4],[1,6,5,2,4,3]],[1,2,5,6,3,4],[1,2,6,7],[2],[[[1,5,2,3,6,4]]],20,<<[],[2,4,1]>,[[-21311690102530,0],[9525754149100,0],[-36145368798650,0],[46578006826100,0],[-38017778311955,0],[1,0]]>,[[[-38017778311958,0],[0,0],[0,0],[0,0],[0,0]],[[1,0],[1,0],[0,0],[0,0],[0,0]],[[-5982133981734,-6919220505615],[-5130463497479,-2961171632765],[1501637032722,-1880903561574],[1108415551180,154013204549],[-1772393034877,-579312421551]],[[-1369602767459,-1492720864940],[7390923704791,-676969845610],[567549326479,1008148108362],[618157616299,-1198075253622],[1453176953200,-1487644252100]],[[2621261712601,6919220505615],[6714223033581,2961171632765],[1395856747768,1880903561574],[492362732984,-154013204549],[544856651327,579312421551]],[[4601280692301,1492720864940],[-8974683240894,676969845610],[349654158656,-1008148108362],[1595761365162,1198075253622],[-225640569650,1487644252100]]]>,<17,4,2,[[1,2,4,3,6,5],[2,1,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,5,6],[1,2,4,3,6,5],[2,1,3,4,6,5]],[2,1,4,3,5,6],[1,2,2,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,16,1]>,[[338448623323864110916430,0],[-101867352718169927097860,0],[1,0]]>,[[[-1300517026828652008594090,1839710096935747209965116],[0,0]],[[1777972675379972811176862,-1839710096935747209965116],[0,0]],[[1932292244255358284155364,-738313633550630174475939],[35443109169976165368098,-55337720275040810540776]],[[1552616161122723508565585,738313633550630174475939],[-35443109169976165368098,55337720275040810540776]],[[101867352718169927097871,0],[-1,0]],[[11,0],[1,0]]]>,<23,4,1,[[4,1,2,3,6,5]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[4,1,2,3,6,5],[2,3,4,1,6,5]],[4,1,2,3,6,5],[1,2,5,5],[1],[[]],20,<[],[5,19,3,0,1]>,[[-321734865418499332313963406,100347552703630307813631385,164913643567248866312037991,-749331931978402484329598998],[705521622556482543662498117,302505784873577498376977065,-584601030329194286839400213,696296396840295746697453089],[-309957706655611987781324200,-275312845974922679333721668,-392482075768990894272055139,-27456296181386914400461980],[-826070202820992374081634019,-127540491602285126856886782,812169462530936314799417361,80491831319493652032607889],[-34014277273027350893836376,17831343525779389729611641,33299988407218271967926516,26620295570682818225861935],[-34514750591849314772733471,-17831343525779389729611641,-33299988407218271967926516,-26620295570682818225861935]]>*] [x,0,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4,5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,15]>,<5,5^8*17^2,1,[[5],[1],[2],[-1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[2,5,17,23],[6,8,9,5],1,[0,0,0],<"5.5e8_17e2.6t15.3",1>,[6,15]>,<5,5^8*17^2,1,[[5],[1],[-1],[2],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[2,5,17,23],[6,8,9,5],1,[0,0,0],<"5.5e8_17e2.6t15.4",1>,[6,15]>,<8,5^12*17^4,5,[[8,0,0,0],[0,0,0,0],[-1,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-8,0,0,0],[28,0,0,0],[-56,0,0,0],[70,0,0,0],[-56,0,0,0],[28,0,0,0],[-8,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[6,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[1,0,1,1],[-1,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,-1,-1],[0,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[1,0,0,0]]],[2,5,17,23],[7,8,9,5],1,[0,0,0],<"8.5e12_17e4.36t555.2",1>,[6,15]>,<8,5^12*17^4,5,[[8,0,0,0],[0,0,0,0],[-1,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-8,0,0,0],[28,0,0,0],[-56,0,0,0],[70,0,0,0],[-56,0,0,0],[28,0,0,0],[-8,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[6,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,-1,-1],[0,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[1,0,1,1],[-1,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[1,0,0,0]]],[2,5,17,23],[7,8,9,5],1,[0,0,0],<"8.5e12_17e4.36t555.2",2>,[6,15]>,<9,5^16*17^4,1,[[9],[1],[0],[0],[1],[-1],[-1]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]]],[2,5,17,23],[6,8,9,5],1,[0,0,0],<"9.5e16_17e4.10t26.2",1>,[6,15]>,<10,5^16*17^6,1,[[10],[-2],[1],[1],[0],[0],[0]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[2],[1]],[[1],[2],[0],[-2],[-1]]],[2,5,17,23],[6,8,9,5],1,[0,0,0],<"10.5e16_17e6.30t88.2",1>,[6,15]>]
