x^6+17*x^4-6*x^3+76*x^2+84*x+89 -2^6*5^3*13^2*19^2 0 3 12 "D12" [[6,3,2,5,4,1],[1,6,4,3,5,2],[5,3,2,6,1,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,3,2,6,1,4]>,<2,3,[6,3,2,5,4,1]>,<2,3,[4,2,3,1,6,5]>,<3,2,[4,5,1,3,6,2]>,<6,2,[2,4,6,5,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 11 [[638956322,-328869382],[-726900894,328869382],[634845871,328869382],[-219845417,0],[-722790443,-328869382],[395734561,0]] 3 [5,4,4,4,3,2,6,2,5,4,6,6,5,5,4,3,6,5,5,2,3,3,4,1,6,5,4,4,5,3,4,6,3,6,4,6,6,4,5,3,3,4,6,2,3,6,3,1,1,4,6,3,5,2,3,1,4,3,6,5,1,6,5,2,6,2,6,3,1,4,3,3,5,3,2,5,5,3,1,5,6,1,6,3,3,1,5,3,4,4,5,3,1,6,3,1,5,4,4,4,4,3,4,4,2,3,4,3,3,4,4,3,3,3,3,4,4,1,6,3,5,3,3,1,3,5,4,6,5,3,3,5,3,6,4,4,6,5,3,5,6,4,1,5,4,6,3,3,6,5,6,5,5,4,4,3,6,4,6,1,4,3,4,3,6,1,3,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-18,2>,<x^3+4*x+24,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,2,[[2,1,4,3,6,5],[6,5,2,1,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[6,5,2,1,3,4],[4,3,5,6,2,1],[5,6,1,2,4,3],[3,4,6,5,1,2]],[6,5,2,1,3,4],[1,2,5,5,6,6],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[-397146,217368,-148768],[-330142,-120936,29072],[1,0,0]]>,[[[1,1,0],[1,0,0]],[[-194145,120937,-29072],[-1,0,0]],[[261273,38203,129767],[-1,0,0]],[[-68869,-82733,158839],[1,0,0]],[[-96203,22264,-144303],[-1,0,0]],[[97943,-98672,-115231],[1,0,0]]]>,<5,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[-35873588981020,0],[25844697364345,0],[1,0]]>,[[[-25844697364341,0],[-1,0]],[[4,0],[1,0]],[[-44797741555545,16594503258006],[-1,0]],[[-18953044191200,16594503258006],[1,0]],[[-15808322946944,-16594503258006],[-1,0]],[[10036374417401,-16594503258006],[1,0]]]>,<11,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[2,7,1]>,[[289469528247219378109,263437239074832872187],[-223681493422524235819,85993027424522268117],[-152882690461620103437,-85993027424522268117],[-209091155411490708798,-263437239074832872187],[11666908299740232766,-12767817586241652220],[-21276549493397294276,12767817586241652220]]>,<13,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,12,1]>,[[8688269940616851006201,-2567481039336713331455],[-3539102224140177171438,-5227615772125203972736],[1,0]]>,[[[5499512175225059705790,2613807886062601986380],[0,0]],[[-6861218682645364691969,-2613807886062601986380],[0,0]],[[3539102224140177171443,5227615772125203972748],[-1,0]],[[5,12],[1,0]],[[-8821628633730247226316,-12],[-1,0]],[[6644232917010375041047,-5227615772125203972748],[1,0]]]>,<19,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,18,1]>,[[8059826517861743807729517,607885334319827789279521],[-12322699324068566017625240,-15796523841627567974329325],[1,0]]>,[[[2376697776936552576823413,10896724807959195109513126],[0,0]],[[-5814481478599168427634850,-10896724807959195109513126],[0,0]],[[12322699324068566017625248,15796523841627567974329337],[-1,0]],[[8,12],[1,0]],[[-17076094877941671171272090,-12],[-1,0]],[[8191179255535721004458271,-15796523841627567974329337],[1,0]]]>,<503,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[69541289331182535531119505614206914868126811314848146,-259663063351394104584416260503549937868221377370819634,347953354622205472313610066550835539605217755011790293,499553079862614003192098755274802915994122384046497157,236138614500093796050789974331483917657555847798178,555792890559478088554289894963678350607334198231696]>*] [x,x^2-x+62,x^2+5,x^2-1235,x^3+x-3,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,13,19,503],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,13*19,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,11,13,19,503],[1,3,3,7,7,1],1,[1.000000000,1.199368522,1.129343188],<"notfaithful",0>,[6,3]>,<1,2^2*5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,13,19,503],[7,7,2,2,2,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[6,3]>,<1,2^2*5*13*19,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,13,19,503],[7,7,1,7,7,1],1,[1.000000000,0.7055232617,0.8864232605],<"notfaithful",0>,[6,3]>,<2,13*19,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,5,11,13,19,503],[5,3,3,7,7,1],1,[1.000000000,0.6174878032,0.7729776935],<"notfaithful",0>,[6,3]>,<2,2^4*5^2*13*19,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,5,11,13,19,503],[7,7,3,8,8,1],1,[1.000000000,1.075338963,1.006309925],<"2.2e4_5e2_13_19.6t3.1",1>,[6,3]>]
x^6+13*x^2+52 -2^10*13^5 0 3 48 "C2*S4" [[2,1,3,5,4,6],[4,2,3,1,5,6],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,2,6,4,5,3]>,<2,3,[4,2,6,1,5,3]>,<2,6,[2,1,3,5,4,6]>,<2,6,[2,1,6,5,4,3]>,<3,8,[2,3,1,5,6,4]>,<4,6,[3,2,4,6,5,1]>,<4,6,[3,5,4,6,2,1]>,<6,8,[2,3,4,5,6,1]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 7 x^2+6*x+3 18 [[777685467062606,626555936597680],[109376741647112,0],[275177043297424,-626555936597680],[-777685467062606,-626555936597680],[-109376741647112,0],[-275177043297424,626555936597680]] 6 [3,8,10,5,5,1,7,9,8,7,9,10,10,6,9,7,5,7,9,9,10,6,5,3,3,7,8,8,3,7,8,8,10,6,10,9,7,5,5,4,6,7,8,10,3,8,8,9,9,3,4,5,10,8,7,6,4,5,7,10,6,10,9,8,4,10,5,7,8,3,10,5,8,7,9,5,7,3,10,10,8,10,5,7,6,6,3,10,10,5,6,9,5,6,9,6,10,7,6,10,8,10,6,4,6,10,5,10,8,7,8,10,10,5,5,7,5,8,4,6,10,7,1,9,5,4,10,6,6,10,5,5,6,4,3,3,2,9,4,7,9,3,6,5,7,9,10,7,8,5,10,7,8,6,6,6,8,10,7,2,9,1,9,8,10,9,8,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+1872*x-89856,4>,<x^6-936*x^4-292032*x^3-1533168*x^2+283855104*x-3816274176,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x,2>,<x^6-936*x^4+292032*x^3-1533168*x^2-283855104*x-3816274176,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,8,4,[[2,1,5,6,3,4],[1,2,3,4,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,5,6,3,4],[1,2,3,4,6,5],[2,1,5,6,4,3]],[1,2,3,4,6,5],[1,4,6,3,9],[2,4],[[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[191322,0],[461436,0],[230722,0],[4,0],[1,0]]>,[[[51062,0],[-125548,0],[68298,0],[131072,0]],[[-51062,0],[125548,0],[-68298,0],[131072,0]],[[1,0],[1,0],[0,0],[0,0]],[[-1,0],[-1,0],[0,0],[0,0]],[[90993,-80158],[92155,-77834],[1743,3486],[581,1162]],[[-90993,80158],[-92155,77834],[-1743,-3486],[-581,-1162]]]>,<11,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,5],[1],[[]],20,<[],[2,7,1]>,[[229488840021572523391,0],[-229488840021572523391,0],[-5925956055603087596,-13708661882575467005],[28875586674010635148,13708661882575467005],[-28875586674010635148,-13708661882575467005],[5925956055603087596,13708661882575467005]]>,<13,6,6,[[3,6,2,5,1,4]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[2,4,6,1,3,5],[4,1,5,2,6,3],[3,6,2,5,1,4],[5,3,1,6,4,2]],[1,2,3,4,5,6],[1,2,7,7,10,10],[1],[[[3,6,2,5,1,4]]],20,<[],[52,0,13,0,0,0,1]>,[[0,-1,0,0,0,0],[0,668822857152220182422,0,-214361421757745247038,0,-406927828704811916805],[0,324083960129828521034,0,626145739607881855756,0,-636316417853841591766],[0,-324083960129828521034,0,-626145739607881855756,0,636316417853841591766],[0,-668822857152220182422,0,214361421757745247038,0,406927828704811916805],[0,1,0,0,0,0]]>*] [x,x^2-x-3,x^2+1,x^2+13,x^6-x^5-5*x^4+4*x^3+6*x^2-16*x+12,x^3-x^2-4*x+12,x^4-2*x^2-8*x+4,0,0,x^4-2*x^2-8*x+4] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,13],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,13,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,11,13],[2,2,11],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[6,11]>,<1,2^2,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,11,13],[11,5,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,11]>,<1,2^2*13,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,13],[11,1,11],1,[1.000000000,0.8713210307,0.8959236850],<"notfaithful",0>,[6,11]>,<2,2^2*13^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,11,13],[11,5,12],1,[1.000000000,0.8193429414,0.8390254137],<"notfaithful",0>,[6,11]>,<2,2^2*13^2,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,11,13],[11,5,12],1,[1.000000000,1.584871647,1.288444534],<"notfaithful",0>,[6,11]>,<3,2^6*13^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,11,13],[11,5,12],1,[1.000000000,0.5357209471,0.7323368015],<"notfaithful",0>,[6,11]>,<3,2^8*13^3,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]]],[2,11,13],[11,3,11],1,[1.000000000,1.688659123,1.141561394],<"3.2e8_13e3.6t11.8",1>,[6,11]>,<3,2^6*13^3,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1]]],[2,11,13],[11,4,12],1,[1.000000000,1.185912704,1.156109608],<"3.2e6_13e3.6t11.4",1>,[6,11]>,<3,2^8*13^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[2,11,13],[11,3,12],1,[1.000000000,1.304824542,1.092853482],<"notfaithful",0>,[6,11]>]
x^2-1655 2^2*5*331 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[-49265],[49265]] 1 [1,2,1,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-1654,2,1]>,[[1,1],[-1,-1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1655,0,1]>,[[0,-1],[0,1]]>,<331,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1655,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5,331],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*5*331,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5,331],[3,3,3],1,[1.000000000,0.6573227594,0.8856935239],<"1.2e2_5_331.2t1.1",1>,[2,1]>]
x^4+27*x^2+125 2^4*5*229^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 7 [[-194846819],[-363284608],[363284608],[194846819]] 2 [5,4,4,5,2,5,4,1,5,3,3,4,3,4,5,4,3,2,5,1,5,3,4,3,4,3,4,5,3,5,5,3,5,3,2,2,5,5,4,4,3,1,3,4,5,3,3,5,5,3,4,3,2,3,5,5,3,1,4,3,5,4,4,1,5,5,3,4,4,3,5,1,4,4,3,4,3,4,1,1,3,1,1,4,2,4,1,4,1,4,4,3,5,1,3,4,2,3,5,2,5,4,5,1,3,5,4,4,3,3,4,5,4,2,2,2,4,5,5,3,1,4,5,4,2,1,3,3,5,4,3,4,1,4,3,1,5,4,5,3,3,1,5,5,3,3,5,5,2,4,5,3,4,5,4,1,2,3,5,2,5,4,4,2,4,5,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+162,2>,<x^2-18000,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,5,5],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[49614,99202],[0,2],[1,0]]>,[[[0,1],[1,0]],[[0,-1],[-1,0]],[[124727,231805],[107078,-124727]],[[-124727,-231805],[-107078,124727]]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[-1189422780810,0],[0,0],[1,0]]>,[[[42715700551014,21357850275507],[0,0]],[[-42715700551014,-21357850275507],[0,0]],[[0,0],[-762939453120,0]],[[0,0],[762939453120,0]]]>,<229,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[6,228,1]>,[[67582539582784597156949532031010239847957858964,27884346525066314283201488438956998782670059546],[26754675441458410739439448485876701278580529356,77501471655692042551124715826196947926262805783],[1,0]]>,[[[-26754675441458410739439448485876701278580529267,-77501471655692042551124715826196947926262805732],[-1,0]],[[89,51],[1,0]],[[-89,-51],[-1,0]],[[26754675441458410739439448485876701278580529267,77501471655692042551124715826196947926262805732],[1,0]]]>*] [x,x^2-x-57,x^2-x-1,x^2-x-286,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,229],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,229,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,229],[3,1,6],1,[1.000000000,1.075468516,0.9227658892],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,229],[4,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,5*229,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,229],[1,6,6],1,[1.000000000,1.850151876,1.239039300],<"notfaithful",0>,[4,3]>,<2,2^4*5*229,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,5,229],[6,7,7],1,[1.000000000,0.8750205584,0.9623890466],<"2.2e4_5_229.4t3.2",1>,[4,3]>]
x^4+27*x^2-200 -2^3*11^2*139^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 7 [[192083523],[25660914],[-25660914],[-192083523]] 4 [4,3,4,5,1,5,2,1,5,5,4,4,3,1,4,5,3,4,2,4,1,5,3,2,3,4,5,3,4,1,5,3,1,3,4,4,5,2,5,5,3,4,4,3,4,5,2,5,2,5,1,5,1,1,2,5,5,4,4,1,3,4,3,5,2,5,3,2,3,5,3,5,4,4,3,5,5,5,3,3,3,4,4,1,4,3,3,1,5,4,3,4,5,2,3,5,5,3,3,5,2,5,3,3,1,3,1,3,5,3,5,5,3,2,5,3,3,4,5,1,5,3,5,1,3,5,5,4,5,5,3,4,5,5,3,2,4,1,5,2,3,4,5,1,5,4,4,1,2,4,4,1,1,4,3,4,4,3,1,5,2,2,4,2,2,5,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+162,2>,<x^2+28800,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[90874,0],[0,0],[1,0]]>,[[[0,0],[131070,0]],[[0,0],[2,0]],[[144617,-235054],[0,0]],[[-144617,235054],[0,0]]]>,<5,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[2,4,1]>,[[37212320518614,18606160259307],[-37212320518614,-18606160259307],[7066538226865,0],[-7066538226865,0]]>,<11,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[26446700928258124965,-257604131214256001714,1]>,[[257604131214256001720,-1],[6,1],[-6,-1],[-257604131214256001720,1]]>,<139,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,138,1]>,[[1204528286840288201040726729727109134488264,2831450239541243829848488497204579586296575],[-3045662019311728234037297187790584667743960,-44140029265387365710685466489718618372980],[1,0]]>,[[[3045662019311728234037297187790584667743999,44140029265387365710685466489718618373041],[-1,0]],[[39,61],[1,0]],[[-39,-61],[-1,0]],[[-3045662019311728234037297187790584667743999,-44140029265387365710685466489718618373041],[1,0]]]>*] [x,x^2-x-382,x^2+2,x^2+3058,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11,139],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,11*139,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,139],[1,3,1,6,6],1,[1.000000000,1.667660594,1.224216528],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,11,139],[6,1,4,1,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[4,3]>,<1,2^3*11*139,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,11,139],[6,3,3,6,6],1,[1.000000000,0.9089732755,0.8950469432],<"notfaithful",0>,[4,3]>,<2,2^3*11*139,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,5,11,139],[6,3,3,7,6],1,[1.000000000,0.8497318307,0.8172942688],<"2.2e3_11_139.4t3.3",1>,[4,3]>]
