x^2-x-4162 16649 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[1547],[-1546]] 1 [1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<16649,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[69293138,16649,1]>,[[-8324,-1],[8325,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[16649],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,16649,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[16649],[3],1,[1.000000000,1.582649922,1.218513475],<"1.16649.2t1.1",1>,[2,1]>]
x^3-x^2-34*x-48 16649 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 101 x-1 5 [[-4087053256],[3064018507],[1023034750]] 1 [1,2,3,2,2,3,2,3,2,2,3,3,2,2,2,3,2,3,3,2,2,2,3,2,3,1,3,1,3,2,2,3,3,2,1,3,2,2,1,3,2,3,3,2,1,3,2,2,3,3,2,2,1,1,2,2,2,2,3,3,3,2,3,1,2,3,2,2,1,2,3,3,3,2,3,2,3,3,2,3,2,3,2,2,1,3,3,1,1,3,2,3,3,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,1,2,3,3,2,3,2,3,2,2,2,1,3,2,3,1,1,1,2,2,3,3,1,3,3,3,2,2,2,2,2,3,3,3,2,3,3,2,2,3,1,1,2,1,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[301231,105032,118026]>,<16649,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[798307260977297110543898119141404657593236943753397522911216885099183283470124904508,-1129180859492448133587503870054970935085544880410894250394877414335654261367923862051,1]>,[[-1129180859492448133587503870054970935085544880410894250394877414335654261367923887908,0],[1129180859492448133587503870054970935085544880410894250394877414335654261367923874980,-1],[12929,1]]>*] [x,x^2-x-4162,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,16649],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,16649,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,16649],[1,4],1,[1.000000000,1.582649922,1.218513475],<"notfaithful",0>,[3,2]>,<2,16649,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,16649],[1,4],1,[1.000000000,2.904014844,1.709277318],<"2.16649.3t2.1",1>,[3,2]>]
x^6-6*x^4+9*x^2+2 -2^11*3^8 0 3 12 "D12" [[6,2,4,3,5,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[6,2,4,3,5,1]>,<3,2,[2,6,4,5,3,1]>,<6,2,[3,4,2,6,1,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 8 [[-55448547,-82369396],[92419463,82369396],[36970916,0],[55448547,82369396],[-92419463,-82369396],[-36970916,0]] 3 [1,4,6,3,4,6,5,4,3,6,3,6,1,4,3,2,4,6,4,3,5,3,4,5,1,2,3,4,6,5,3,4,5,4,6,3,6,4,3,6,4,2,3,5,6,3,4,3,4,6,5,3,5,4,5,3,6,3,2,5,4,6,4,3,5,6,4,1,4,2,1,3,3,2,4,3,2,6,5,5,4,6,3,5,3,4,1,5,2,3,4,3,3,4,4,3,2,1,4,6,4,6,4,5,4,5,4,5,3,5,3,2,5,4,3,5,4,3,2,4,6,5,2,4,4,6,6,3,3,2,4,3,3,2,5,5,6,4,6,5,4,6,3,4,2,3,2,5,4,3,6,1,4,3,4,3,3,5,5,6,4,5,3,4,1,3,3,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-36,2>,<x^3-972*x+23328,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,4,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,3,4,5,6],[1,2,4,3],[2,4],[[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[2,1,4,3,6,5]]],20,<[],[-242014,194004,97006,4,1]>,[[48006,0,190135,238141],[-48006,0,72009,24003],[1,1,0,0],[-1,-1,0,0],[48005,-1,-72009,-24003],[-48005,1,72009,24003]]>,<3,6,3,[[3,1,2,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[3,1,2,5,6,4]],[1,3,2,4,6,5],[1,4,5],[2],[[[3,1,2,5,6,4]]],20,<<[],[2,2,1]>,[[534986637,0],[9,0],[6,0],[1,0]]>,[[[2,0],[1,0],[0,0]],[[534986633,534986634],[-92288198,488842536],[73783073,73783073]],[[-534986635,-534986634],[92288197,-488842536],[313637416,313637416]],[[-2,0],[-1,0],[0,0]],[[534986635,534986634],[-92288197,488842536],[73783073,73783073]],[[-534986633,-534986634],[92288198,-488842536],[313637416,313637416]]]>*] [x,x^2+1,x^2+2,x^2-2,x^3-3*x-4,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3],[7,3],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3],[7,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3],[7,2],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[6,3]>,<2,2^2*3^4,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3],[7,8],1,[1.000000000,1.412893501,1.268025355],<"notfaithful",0>,[6,3]>,<2,2^6*3^4,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]]],[2,3],[7,7],1,[1.000000000,1.298962793,1.045378983],<"2.2e6_3e4.6t3.1",1>,[6,3]>]
x^6+6*x^2+8 -2^11*3^8 0 3 24 "S4" [[1,5,6,4,2,3],[3,4,5,6,1,2],[3,2,4,6,5,1]] [<1,1,[1,2,3,4,5,6]>,<2,3,[4,2,6,1,5,3]>,<2,6,[4,6,5,1,3,2]>,<3,8,[3,4,5,6,1,2]>,<4,6,[6,2,1,3,5,4]>] [[1,1,1,1,1,1],[1,1,2,2],[1,1,4],[2,2,2],[3,3]] 83 x^2+82*x+2 5 [[974847432,1464889197],[1535074612,-731152452],[-1034825460,0],[-974847432,-1464889197],[-1535074612,731152452],[1034825460,0]] 3 [2,1,5,5,4,3,4,4,3,5,3,5,4,4,3,3,4,3,4,5,4,5,2,1,4,5,3,4,3,2,3,2,4,4,3,3,3,2,5,5,2,3,5,4,3,5,2,3,4,5,4,3,4,4,4,5,3,3,3,2,1,5,4,5,4,3,2,4,4,3,4,5,5,3,4,5,5,5,4,4,2,5,5,4,3,4,4,4,3,5,4,5,5,4,4,3,3,4,2,5,4,5,4,4,4,4,4,2,5,4,3,5,4,4,5,4,4,5,5,1,5,2,3,4,2,3,3,5,3,5,4,5,5,5,2,2,3,2,5,4,4,5,5,2,5,3,3,2,4,5,3,2,4,5,4,3,3,2,2,3,4,4,5,2,4,5,3,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,2*],[*[1,1,4],"CYC",0,5*],[*[2,2,2],"CYC",0,3*],[*[3,3],"CYC",0,4*]] [*<2,8,4,[[1,2,5,6,4,3],[2,1,3,4,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,3,4,6,5],[2,1,6,5,4,3],[1,2,5,6,4,3]],[2,1,3,4,6,5],[1,2,2,3,5],[3,5],[[[1,2,5,6,4,3]],[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[-326506,0],[0,0],[-449932,0],[0,0],[1,0]]>,[[[-33758,63556],[0,0],[0,0],[0,0]],[[33758,-63556],[0,0],[0,0],[0,0]],[[0,0],[1,0],[0,0],[0,0]],[[0,0],[-1,0],[0,0],[0,0]],[[0,0],[517,1034],[0,0],[9465,18930]],[[0,0],[-517,-1034],[0,0],[56071,46606]]]>,<3,3,3,[[3,1,2,5,6,4]],[[1,2,3,4,5,6],[3,1,2,5,6,4],[2,3,1,6,4,5]],[1,2,3,4,5,6],[1,4,4],[2],[[[3,1,2,5,6,4]]],20,<[],[1153252392,867073968,1621122771,1]>,[[2,1,0],[-320287642,216095239,53562476],[-138573658,-216095240,333858013],[-2,-1,0],[138573658,216095240,53562476],[320287642,-216095239,333858013]]>*] [x,x^2+2,x^3-3*x-10,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,8]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3],[6,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,8]>,<2,2^3*3^4,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,3],[6,7],1,[1.000000000,1.653898930,1.315131442],<"notfaithful",0>,[6,8]>,<3,2^8*3^4,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,3],[6,7],1,[1.000000000,1.194407659,0.9477019429],<"3.2e8_3e4.6t8.11",1>,[6,8]>,<3,2^11*3^4,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1]],[[1],[-1]]],[2,3],[6,7],1,[1.000000000,1.168013775,1.066350078],<"3.2e11_3e4.4t5.3",1>,[6,8]>]
x^6-4*x^3+6 -2^11*3^8 0 3 36 "S3^2" [[1,2,5,6,3,4],[3,4,5,6,1,2],[6,1,2,3,4,5],[1,4,5,2,3,6]] [<1,1,[1,2,3,4,5,6]>,<2,3,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,9,[1,2,5,6,3,4]>,<3,2,[3,4,5,6,1,2]>,<3,2,[3,6,5,2,1,4]>,<3,4,[5,2,1,4,3,6]>,<6,6,[6,1,2,3,4,5]>,<6,6,[6,1,4,5,2,3]>] [[1,1,1,1,1,1],[1,1,1,3],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 6 [[-818764,730001],[32139,-570879],[-614088,-730001],[-517309,0],[-338709,0],[485170,570879]] 3 [4,1,9,2,4,8,4,7,9,9,8,2,4,5,9,9,4,8,7,9,7,8,4,4,7,9,8,4,8,4,8,4,4,1,3,8,8,6,9,9,4,2,9,5,3,8,5,8,4,8,4,9,1,4,4,3,3,8,8,4,7,9,6,9,6,3,7,6,4,2,4,9,8,8,6,9,9,8,4,6,4,2,9,7,2,4,4,5,3,8,4,3,8,4,6,9,9,4,7,2,7,3,4,4,6,7,4,4,9,7,2,8,4,5,2,4,6,9,3,4,8,7,9,4,7,3,8,3,2,8,5,9,2,8,4,7,9,7,9,4,7,9,8,4,8,9,8,4,6,9,2,4,5,3,7,9,2,4,1,9,4,4,8,4,4,3,8,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,3],"CYC",0,7*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x^3-162*x-648,2>,<x^3,3>]*],[*[3,3],"RES",<[1],x^2>,[<x^2+12*x+144,5>,<x^2+12*x-18,6>]*],[*[6],"RES",<[1,5],x^2>,[<x^3-162*x+648,8>,<x^3,9>]*]] [*<2,12,6,[[2,1,4,3,6,5],[3,4,6,5,2,1],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4],[3,4,6,5,2,1],[4,3,5,6,1,2]],[1,2,6,5,4,3],[1,2,4,3,5,8],[1,7],[[[2,1,4,3,6,5],[3,4,6,5,2,1]],[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[6,0],[0,0],[0,0],[-4,0],[0,0],[0,0],[1,0]]>,[[[0,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[41071,0],[0,0],[0,0],[230094,0],[0,0]],[[0,0],[0,1],[0,0],[0,0],[0,0],[0,0]],[[0,0],[0,41071],[0,0],[0,0],[0,230094],[0,0]],[[0,0],[221073,221073],[0,0],[0,0],[32050,32050],[0,0]],[[0,0],[262143,262143],[0,0],[0,0],[0,0],[0,0]]]>,<3,18,18,[[3,1,2,4,5,6],[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4],[3,1,2,4,5,6],[1,2,3,5,6,4],[2,3,1,6,4,5]],[1,2,3,4,5,6],[1,4,5,7,7,6],[1,2,8],[[[3,1,2,4,5,6],[2,3,1,5,6,4],[1,3,2,4,6,5]],[[3,1,2,4,5,6],[2,3,1,5,6,4]],[[3,1,2,4,5,6]]],20,<[],[10411410,-951827193,1002355353,1341638964,1521566019,-1676121201,-510258669,-303214455,1690057341,471933378,1669254318,1111380705,746204001,967230882,-1478032884,810,153,18,1]>,[[376580241,-102680346,164740863,136993635,-18421764,-144717978,377319883,310063344,174172460,76961403,362338433,49963824,158830655,32226396,273035459,249901578,208978465,58975187],[479545146,264315909,238021041,284035590,-70361556,-393742215,20505373,213040614,296607329,260508297,53385443,258740901,1354736,210088119,64825403,291970526,282626527,22096500],[306136080,-161635563,-402761904,-421029225,88783320,538460193,377015722,251737020,304061189,49950789,359117102,78715764,227235098,145105974,49559627,232968874,283235986,306348802],[-405474467,125728335,530968188,-495945909,-471816072,169953165,-120690470,469904589,405799593,270968139,72824517,48957213,392395639,136154682,-162814293,-368158473,-325194321,190821258],[95761384,-495200817,-321073620,570507024,-476233866,-314933769,213571639,-340226649,352225131,-106897858,-378143199,-177657186,-379617338,-122318019,-322197066,-16003424,-420165678,69517452],[309713083,369472482,-209894568,-74561115,-214211529,144980604,-92881169,-129677940,404236743,-164070281,305318682,128699973,-12778301,-13836663,485011359,384161897,-416901468,-260338710]]>*] [x,x^2+2,x^2-6,x^2-x+1,x^6-6,x^3-6,x^3-9*x-6,x^6-6*x^3+27,0] [1,2,2,2,6,3,3,6,9] <[1],[2],[3],[4],[5],[6],[7],[8],[9]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,9]>,<1,2^3,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3],[10,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,9]>,<1,2^3*3,1,[[1],[-1],[1],[-1],[1],[1],[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3],[10,10],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[6,9]>,<1,3,1,[[1],[1],[-1],[-1],[1],[1],[1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3],[3,10],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,9]>,<2,2^6*3^5,1,[[2],[-2],[0],[0],[-1],[2],[-1],[1],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[0],[-1]],[[1]]],[2,3],[10,10],1,[1.000000000,0.8430699851,0.9645474799],<"notfaithful",0>,[6,9]>,<2,2^2*3^5,1,[[2],[2],[0],[0],[-1],[2],[-1],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]]],[2,3],[10,10],1,[1.000000000,1.166863915,1.033577855],<"notfaithful",0>,[6,9]>,<2,2^3*3^5,1,[[2],[0],[2],[0],[2],[-1],[-1],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3],[10,11],1,[1.000000000,1.415307291,1.272837971],<"notfaithful",0>,[6,9]>,<2,2^3*3^5,1,[[2],[0],[-2],[0],[2],[-1],[-1],[0],[1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,3],[10,11],1,[1.000000000,0.8953886943,0.8340696984],<"notfaithful",0>,[6,9]>,<4,2^8*3^8,1,[[4],[0],[0],[0],[-2],[-2],[1],[0],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1]],[[1]]],[2,3],[10,10],1,[0,0,0],<"4.2e8_3e8.6t9.1",1>,[6,9]>]
