x^5-2*x^4-8*x^3+18*x^2-2*x-2 2^4*13*6793 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 101 x^2+97*x+2 5 [[-4771821146,0],[978936422,2799367179],[921266253,0],[2702933085,-2799367179],[168685388,0]] 1 [5,6,3,6,6,2,7,4,4,6,7,4,4,7,7,4,6,6,7,5,5,5,7,4,5,2,3,3,2,4,4,6,6,4,5,6,6,6,6,7,5,5,4,6,4,7,7,4,2,3,6,5,7,6,3,3,5,7,7,7,6,7,2,7,5,7,7,5,5,6,7,5,6,5,7,4,6,5,4,2,5,3,5,7,4,6,6,6,4,2,5,6,3,7,7,5,5,3,5,2,7,5,5,4,7,5,5,7,4,5,7,6,3,4,5,6,4,7,7,6,6,6,5,7,2,4,7,5,5,7,5,5,2,5,4,5,6,3,3,6,3,7,3,6,7,7,5,7,5,3,6,6,6,5,3,6,6,5,6,6,5,5,3,7,4,5,7,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,20,5,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[3,2,1,5,4],[4,2,5,3,1],[5,2,4,1,3],[2,3,4,5,1]],[1,3,5,2,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[1,1,0,0,1]>,[[-2,0,0,0],[-2,0,0,0],[18,0,0,0],[-8,0,0,0],[-2,0,0,0],[1,0,0,0]]>,[[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[519470,-400000,44084,-355950],[211758,40346,121504,457107],[141890,303110,224543,14424],[443420,148946,165404,416464],[35212,283462,223283,221712]],[[-289330,328284,-178218,-385774],[344624,381908,483167,459499],[402595,144733,513642,187268],[502860,155328,53662,146192],[70041,28137,447410,93388]],[[-132950,-335054,-270132,172258],[361430,21673,447404,481907],[87292,152961,196968,291152],[172114,290236,111942,404248],[469942,378453,250304,277064]],[[-97188,406770,404266,-479110],[130763,80361,520789,174351],[416799,447772,113423,31444],[454470,454066,193280,81672],[473381,358524,127579,456412]]]>,<13,4,2,[[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4]],[2,1,3,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,12,1]>,[[3715998218029720827685,0],[8030149642804119238629,0],[1,0]]>,[[[3075410064279917455419,-7827374402835464420926],[0,0]],[[1979084023901493312526,7827374402835464420926],[0,0]],[[2975655554622708470676,0],[0,0]],[[-8030149642804119238624,0],[-1,0]],[[5,0],[1,0]]]>,<6793,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[10,6792,1]>,[[-19778558205818426154385243653760753392158375007718196964041631209226441649264,0],[-10949318656454703584145774087748019302424523342071962924852080388286077253145,0],[1,0]]>,[[[17307941091704019713032208149790862723124439152565537491721222423208043130508,0],[0,0]],[[15307304827627178624606763135401124220815085626073203090334373718554188347319,-15633768323990672538173603315894042789508684668507766437204714512557274649551],[0,0]],[[211054017517790274268614837220966047336061233327835243851146304536615831285,15633768323990672538173603315894042789508684668507766437204714512557274649551],[0,0]],[[10949318656454703584145774087748019302424523342071962924852080388286077254018,0],[-1,0]],[[873,0],[1,0]]]>*] [x,x^2-x-22077,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,6793],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,13*6793,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,6793],[2,8,8],1,[1.000000000,1.669840868,0.9668984362],<"notfaithful",0>,[5,5]>,<4,2^4*13^3*6793^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,13,6793],[8,9,9],1,[0,0,0],<"4.2e4_13e3_6793e3.10t12.1",1>,[5,5]>,<4,2^4*13*6793,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[-1],[-1],[1]]],[2,13,6793],[8,9,9],1,[1.000000000,0.5779927613,0.8706588398],<"4.2e4_13_6793.5t5.1",1>,[5,5]>,<5,2^4*13^2*6793^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1],[-1],[1]]],[2,13,6793],[8,9,9],1,[0,0,0],<"5.2e4_13e2_6793e2.10t13.1",1>,[5,5]>,<5,2^4*13^3*6793^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,13,6793],[8,9,9],1,[0,0,0],<"5.2e4_13e3_6793e3.6t14.1",1>,[5,5]>,<6,2^4*13^3*6793^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[1],[-1],[-1]]],[2,13,6793],[8,9,9],1,[0,0,0],<"6.2e4_13e3_6793e3.20t35.1",1>,[5,5]>]
x^3-x^2-2742*x-29861 19^2*433^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 13 x-1 7 [[-25492012],[723012],[24769001]] 1 [2,3,3,3,2,1,3,1,2,1,2,1,3,2,2,2,1,2,3,3,2,2,2,3,2,1,1,2,3,2,3,2,3,2,3,1,2,2,3,1,1,1,3,1,3,3,3,3,1,3,1,1,1,3,1,1,3,3,3,1,2,1,3,3,2,1,3,3,2,1,2,2,2,3,1,1,1,1,2,1,3,3,3,1,3,1,1,2,1,3,2,2,1,3,1,3,1,2,3,3,2,1,3,2,1,3,2,1,1,1,3,2,2,3,3,3,3,2,3,1,2,3,3,1,2,2,3,1,1,1,2,1,3,3,2,3,2,1,1,3,2,3,3,2,1,2,3,1,2,2,3,3,1,3,3,1,3,3,1,3,3,1,3,3,2,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x+238583,2>,<x-238583,3>]*]] [*<19,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[-63479,-2261,38,1]>,[[16850677756830946776331880,-545770939492500300447995,750435041802187913115992],[-16850677756830946776331892,545770939492500300447994,-750435041802187913115992],[13,1,0]]>,<29,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-76097309898664033662074867782,-2952685463058866477080761701,-292400843946989225369416213]>,<433,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[23231749,247243,866,1]>,[[1850801868043524016558926289521535560239089001654096,34194953682097441414483626596240841759613653610269,42743692102621801768104533245301052199517067012861],[-1850801868043524016558926289521535560239089001654384,-34194953682097441414483626596240841759613653610270,-42743692102621801768104533245301052199517067012861],[289,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,19,29,433],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,19*433,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,19,29,433],[2,4,1,4],0,[-0.1955596458-0.9806918094*i,0.5030056933-0.04288769496*i,0.7967537315+0.04406693915*i],<"1.19_433.3t1.1",1>,[3,1]>,<1,19*433,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,19,29,433],[2,4,1,4],0,[-0.1955596458+0.9806918094*i,0.5030056933+0.04288769496*i,0.7967537315-0.04406693915*i],<"1.19_433.3t1.1",2>,[3,1]>]
x^3-x^2-2742*x+35955 19^2*433^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 5 x-1 10 [[-68685],[-2152098],[2220784]] 1 [3,1,1,3,2,3,1,1,1,3,2,1,1,3,1,1,2,1,2,1,3,3,2,2,3,3,1,2,1,2,2,3,2,1,1,1,3,2,2,2,1,3,3,2,3,2,1,1,1,3,2,1,3,2,3,2,1,1,3,3,3,1,1,3,1,3,3,1,3,1,2,3,1,3,1,2,3,2,3,3,3,1,2,1,1,3,1,2,2,3,2,1,1,1,2,2,3,2,2,2,1,3,3,2,1,3,3,3,3,1,3,3,1,3,2,1,1,2,3,3,1,3,3,1,2,3,2,2,2,1,3,2,2,1,2,2,1,1,1,3,1,2,2,1,1,3,1,2,1,2,1,3,3,2,1,1,3,1,3,2,1,2,1,1,2,3,3,2] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x+222129,2>,<x-222129,3>]*]] [*<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[250867816,21676821,-14264310]>,<19,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[2337,-2261,38,1]>,[[-8353327435010212931856859,-952572426799410246615248,-732748020614930958934807],[8353327435010212931856847,952572426799410246615247,732748020614930958934807],[13,1,0]]>,<433,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[23297565,247243,866,1]>,[[23854779632560976213426161064944236109748258243574233,-50500880669393906533427207797226057969059053248551,4590989151763082412129746163384187088096277568048],[-23854779632560976213426161064944236109748258243574521,50500880669393906533427207797226057969059053248550,-4590989151763082412129746163384187088096277568048],[289,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19,433],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,19*433,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,19,433],[3,1,4,4],0,[0.2268852987-0.9739214862*i,1.244290910-0.5874082973*i,0.9899273418-0.2067030062*i],<"1.19_433.3t1.2",1>,[3,1]>,<1,19*433,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,19,433],[3,1,4,4],0,[0.2268852987+0.9739214862*i,1.244290910+0.5874082973*i,0.9899273418+0.2067030062*i],<"1.19_433.3t1.2",2>,[3,1]>]
x^2-x+3299 -5*7*13*29 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[43817],[-43816]] 2 [2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3305,5,1]>,[[-2,-1],[3,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3311,7,1]>,[[-3,-1],[4,1]]>,<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3341,13,1]>,[[-6,-1],[7,1]]>,<29,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3509,29,1]>,[[-14,-1],[15,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,7,13,29],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*7*13*29,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,7,13,29],[3,3,3,3],1,[1.000000000,0.4375877524,0.7190770744],<"1.5_7_13_29.2t1.1",1>,[2,1]>]
x^2-x+13272 -53087 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-84],[85]] 2 [1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<53087,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[704570664,53087,1]>,[[-26543,-1],[26544,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[53087],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,53087,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[53087],[3],1,[1.000000000,2.249778308,1.446846973],<"1.53087.2t1.1",1>,[2,1]>]
x^3-x^2+4*x+43 -53087 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 73 x-1 5 [[748620478],[638128850],[686322266]] 2 [3,3,2,3,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,1,3,3,2,2,2,3,1,3,2,2,3,3,3,2,2,2,1,3,3,3,2,2,1,2,3,2,3,2,2,1,2,3,1,2,3,2,2,2,2,3,3,3,3,2,3,2,2,3,2,2,1,3,3,1,3,1,3,2,3,2,2,3,2,3,2,2,3,2,3,3,2,2,1,1,1,2,3,2,3,3,3,3,3,1,3,2,2,2,3,3,3,3,2,2,2,2,3,3,1,2,2,2,3,1,2,2,2,2,2,1,3,3,2,1,2,3,3,1,2,2,3,3,3,2,2,1,2,2,2,3,2,3,1,3,3,2,2,3,3,2,2,3,2,3,1,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<53087,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[12882013971371188952714713937872237909531942493467613762894698948391236722439828936247704401241,-12773829538805730295376166886610143330149943389061653240912626784185161147430206759778206654814,1]>,[[-12773829538805730295376166886610143330149943389061653240912626784185161147430206759778206736821,0],[12773829538805730295376166886610143330149943389061653240912626784185161147430206759778206695818,-1],[41004,1]]>*] [x,x^2-x+13272,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[53087],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,53087,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[53087],[4],1,[1.000000000,2.249778308,1.446846973],<"notfaithful",0>,[3,2]>,<2,53087,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[53087],[4],1,[1.000000000,0.3136990126,0.6620005791],<"2.53087.3t2.1",1>,[3,2]>]
x^5-x^4+7*x^3-26*x^2+36*x-112 19^2*433^2 1 2 10 "D10" [[3,4,1,2,5],[2,1,5,4,3]] [<1,1,[1,2,3,4,5]>,<2,5,[3,4,1,2,5]>,<5,2,[5,4,2,1,3]>,<5,2,[3,1,4,5,2]>] [[1,1,1,1,1],[1,2,2],[5]] 13 x^2+12*x+2 7 [[3274257,16908864],[-25121404,0],[-9821118,-25322501],[-19693691,25322501],[-11386560,-16908864]] 2 [2,2,2,2,3,2,4,1,2,4,3,2,2,2,2,2,2,2,3,4,2,2,2,3,4,2,4,3,2,1,2,2,4,4,2,1,2,2,2,3,2,4,4,4,3,3,2,2,1,3,3,2,2,2,2,2,2,4,4,3,3,2,4,2,2,3,2,2,2,2,2,3,3,3,2,2,4,4,2,2,2,2,2,1,2,2,2,3,2,2,3,2,2,2,4,4,1,2,4,4,4,2,4,2,2,3,2,2,3,3,3,2,2,2,4,2,4,2,2,4,3,3,4,1,2,2,2,3,4,3,4,2,2,3,3,2,4,2,3,2,4,2,2,2,2,2,3,2,2,2,2,2,3,3,2,1,4,2,2,2,4,3,2,2,2,2,3,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+460712,3>,<x-460712,4>]*]] [*<2,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[381936,-374563],[-292077,374563],[-118476,0],[29036,29454],[-418,-29454]]>,<7,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[3,6,1]>,[[35115139480375171,0],[-20463014907778510,-26024516546391931],[-23900448224650926,26024516546391931],[5138937010962032,171591728311633],[4109386641092234,-171591728311633]]>,<19,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-10666629705848270129082113,7109945758096196535538126,1]>,[[-7011573553856155030176878,0],[-7109945758096196535538112,-1],[14,1],[-11491041419447127017882547,451052534392549663159519],[-11977412726146479609758077,-451052534392549663159519]]>,<433,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[24305889029976597988276077021117379427205190034182435,5754112260278218459691251434422288614218838056432991,1]>,[[-3747742659107526910954607671361923425386854009862161,0],[-5754112260278218459691251434422288614218838056432659,-1],[332,1],[11089152908661044820826318073191485289934372724476496,59180007202075660418417779407148499659989033916429],[-1587297989275299450180458967407273250328680658182007,-59180007202075660418417779407148499659989033916429]]>*] [x,x^2-x+2057,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,19,433],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,19*433,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7,19,433],[2,2,5,5],1,[1.000000000,0.3463611110,0.6805728892],<"notfaithful",0>,[5,2]>,<2,19*433,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,7,19,433],[2,2,5,5],1,[1.000000000,1.406421874,1.071739942],<"2.19_433.5t2.1",1>,[5,2]>,<2,19*433,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,7,19,433],[2,2,5,5],1,[1.000000000,1.487709426,1.082826827],<"2.19_433.5t2.1",2>,[5,2]>]
