x^5-x^4-8*x^3+6*x^2+14*x-10 2^6*103*239 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 41 x^2+38*x+6 5 [[-11796110,149842],[-17490106,-149842],[39942915,0],[-53914851,0],[43258153,0]] 1 [4,5,5,7,7,7,6,5,5,6,7,6,2,6,6,4,7,6,5,7,6,7,4,3,5,5,4,7,2,7,5,2,7,7,5,4,5,3,2,3,2,3,6,5,5,4,5,5,6,7,6,2,7,5,5,7,6,7,4,3,5,2,5,3,2,5,6,4,3,7,3,6,6,3,6,5,2,6,4,4,4,6,4,6,5,7,4,5,2,6,5,5,7,5,6,6,3,6,3,2,7,3,2,7,6,5,4,3,5,6,2,3,3,5,6,6,4,6,6,5,7,7,2,3,7,7,7,7,5,5,4,6,6,4,5,4,5,5,6,4,3,7,3,5,6,3,4,5,5,4,7,3,4,6,7,6,7,5,5,5,4,5,7,7,5,4,5,6] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,12,4,[[1,4,5,2,3],[1,2,4,5,3]],[[1,2,3,4,5],[1,4,5,2,3],[1,5,3,2,4],[1,4,3,5,2]],[1,2,4,5,3],[1,3,4,4],[2],[[[1,3,2,5,4],[1,4,5,2,3]]],20,<<[],[1,1,0,1]>,[[-415122,0,0],[-347616,0,0],[-368354,0,0],[307874,0,0],[1,0,0]]>,[[[307875,0,0],[0,0,0],[0,0,0],[0,0,0]],[[0,0,0],[1,0,0],[0,0,0],[0,0,0]],[[566,59362,154786],[-67983,68908,160170],[4836,207521,138326],[177918,230550,4733]],[[-27062,-54570,-148800],[225041,-22842,75418],[205322,145366,176911],[118062,101179,177093]],[[242910,-4792,-5986],[-157059,-46066,-235588],[51986,171401,209051],[228308,192559,80318]]]>,<103,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[98,2,0,1]>,[[-4735980850539851179220959906351371939454,0,0],[3936450386847833839788660460174314858718,0,0],[1,0,0]]>,[[[-8160573925737747644231975776249311513361,6070990359186547416438853722352407092722,-7104543041015269193121146947230562349672],[0,0,0]],[[1550499024043493003169156948537526385738,-8328563686504601644676703062256100812639,-4336516415352873236963580672594748629948],[0,0,0]],[[-7514587058152049636721653787931158832173,2257573327318054228237849339903693719917,-6620052890325995687488405455991947838781],[0,0,0]],[[-3936450386847833839788660460174314858661,0,0],[-1,0,0]],[[57,0,0],[1,0,0]]]>,<239,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[7,237,1]>,[[-90655270844217327919927930309783566163491375815,0],[-109859229398622009384521982137346137260442639004,0],[1,0]]>,[[[-37234496193407156901694991511850253753434230678,0],[0,0]],[[131050009419829533931573140439911453691984840130,-134334248272861216928353486216141811275250297476],[0,0]],[[166117689475104835796700437954488387664515930656,134334248272861216928353486216141811275250297476],[0,0]],[[109859229398622009384521982137346137260442639049,0],[-1,0]],[[45,0],[1,0]]]>*] [x,x^2-x-6154,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,103,239],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,103*239,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,103,239],[1,8,8],1,[1.000000000,0.9044990457,1.114451124],<"notfaithful",0>,[5,5]>,<4,2^6*103^3*239^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]],[[1],[1]]],[2,103,239],[8,8,9],1,[0,0,0],<"4.2e6_103e3_239e3.10t12.1",1>,[5,5]>,<4,2^6*103*239,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[2,103,239],[8,9,10],1,[1.000000000,1.260253657,1.279923510],<"4.2e6_103_239.5t5.1",1>,[5,5]>,<5,2^6*103^2*239^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[2,103,239],[8,9,10],1,[0,0,0],<"5.2e6_103e2_239e2.10t13.1",1>,[5,5]>,<5,2^6*103^3*239^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]]],[2,103,239],[8,8,9],1,[0,0,0],<"5.2e6_103e3_239e3.6t14.1",1>,[5,5]>,<6,2^12*103^3*239^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[2,103,239],[8,9,10],1,[0,0,0],<"6.2e12_103e3_239e3.20t35.1",1>,[5,5]>]
x^4-x^3+42*x^2-44*x+641 5^2*37^3 0 2 4 "C4" [[2,1,4,3],[3,4,2,1]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<4,1,[3,4,2,1]>,<4,1,[4,3,1,2]>] [[1,1,1,1],[2,2],[4]] 67 x-1 5 [[479593799],[-503850799],[505007934],[-480750933]] 2 [4,1,3,2,2,3,3,4,3,3,3,1,2,3,2,2,4,3,1,1,1,4,2,3,3,2,4,2,4,4,2,3,2,2,1,2,2,4,3,1,3,1,4,3,2,3,1,2,3,1,1,4,4,3,3,1,1,1,4,4,4,2,1,3,3,1,4,1,4,1,4,1,2,1,1,3,4,1,3,3,1,3,3,2,3,1,4,3,4,3,3,4,3,1,3,3,2,2,3,4,4,4,3,3,1,3,4,2,1,1,4,1,1,2,3,1,4,4,4,2,3,2,1,3,2,4,4,1,4,1,2,1,2,3,2,3,2,2,4,3,1,1,2,3,3,2,4,3,4,2,2,2,4,1,3,4,3,2,2,1,3,1,3,1,4,1,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+326,3>,<x-229,4>]*]] [*<3,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[1228762486,98975279,-5709277,-30626857]>,<5,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,3,4],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[11343100406675,4515893106490],[-11343100406675,18170307706825],[1,0]]>,[[[11343100406677,-18170307706821],[-1,0]],[[2,4],[1,0]],[[-28008110411314,-30283846178029],[-3781033468893,-301059540436]],[[16665010004636,-46913277755779],[3781033468893,301059540436]]]>,<37,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[625041,87764,4662,111,1]>,[[7707494555553719575562084594802,162019405071699810897701477901,-185165034367656926740230260558,-185165034367656926740230260555],[-7707494555553719575562084594561,46291258591914231685057565241,-23145629295957115842528782566,185165034367656926740230260555],[-268,-208310663663614042582759043143,208310663663614042582759043124,0],[28,1,0,0]]>*] [x,0,x^2-x-9,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,37],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,5*37,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[3,5,37],[1,5,5],0,[0.6463748961+0.7630199825*i,1.003544810-0.2447081406*i,1.030729332-0.2454610464*i],<"1.5_37.4t1.2",1>,[4,1]>,<1,37,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,37],[1,3,5],1,[1.000000000,0.8192921687,0.8770556587],<"notfaithful",0>,[4,1]>,<1,5*37,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[3,5,37],[1,5,5],0,[0.6463748961-0.7630199825*i,1.003544810+0.2447081406*i,1.030729332+0.2454610464*i],<"1.5_37.4t1.2",2>,[4,1]>]
x^6-18*x^4-12*x^3+81*x^2+108*x+18 2^11*3^10 6 0 12 "D12" [[1,2,5,6,3,4],[2,1,6,5,4,3],[3,6,1,4,5,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,4,5,2]>,<2,3,[6,3,2,5,4,1]>,<3,2,[5,4,1,6,3,2]>,<6,2,[4,5,2,3,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 10 [[137334731,0],[-76714912,0],[14423006,-113540834],[101782292,21141612],[130717512,113540834],[-25067380,-21141612]] 1 [1,2,6,3,4,4,3,6,5,6,3,4,3,2,5,6,4,4,6,5,5,3,4,3,5,6,3,4,4,3,3,4,3,2,2,3,4,6,5,6,4,4,5,1,2,3,2,3,4,4,3,5,1,4,3,1,2,3,4,3,6,6,6,5,5,2,6,5,4,4,3,5,3,4,6,5,6,4,3,5,4,4,5,5,3,4,3,1,2,3,4,1,3,4,6,5,6,3,6,4,6,2,4,3,6,5,4,3,5,5,3,4,3,2,3,3,6,5,2,4,4,5,6,4,6,2,4,1,3,4,2,5,3,4,3,5,6,6,6,3,6,6,3,4,4,5,4,3,6,5,4,3,2,1,6,5,3,3,1,6,4,3,3,4,3,1,3,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+36,2>,<x^3-1458*x-17496,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,4,[[2,1,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,3,4,5,6],[1,4,3,2],[2,4],[[[2,1,4,3,6,5],[2,1,5,6,3,4]],[[2,1,4,3,6,5]]],20,<[],[-375330,-168116,-246426,-36080,1]>,[[99644,-174258,87129,29043],[-135728,174258,175015,233101],[1,1,0,0],[-49937,76395,98622,-99156],[-49707,97863,76393,70113],[-126417,87885,87129,29043]]>,<3,12,6,[[3,1,2,6,4,5],[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,3,2,4,6,5],[4,6,5,1,3,2],[3,1,2,6,4,5],[6,4,5,3,1,2]],[4,5,6,1,2,3],[1,2,3,4,5,6],[1,4],[[[3,1,2,6,4,5],[1,3,2,4,6,5]],[[3,1,2,6,4,5]]],20,<<[],[2,2,1]>,[[966176844,1547307726],[0,0],[-97663617,192900069],[1165466880,584335944],[1072721844,-380101986],[-1660475286,-1660475277],[1,0]]>,[[[-2497902,-93055827],[64551288,111405573],[17837559,61113716],[37160625,58418748],[29805642,110343328],[35313678,125904132]],[[148518417,-172522011],[-148361682,16315119],[124119495,22486856],[84038220,8312193],[79398,85341118],[34598480,60647183]],[[-146020515,-121842651],[83810394,-127720692],[116323272,45539591],[7941318,62409222],[99255123,62595880],[59228005,71729011]],[[101162853,-179926602],[-106316715,-163104978],[99948625,92839799],[107048541,60410109],[106111801,83052803],[109498347,72204624]],[[71151840,34630590],[94506363,166204458],[64828000,3759128],[96861462,60278442],[25120513,43778585],[10673369,128233575]],[[-172314693,145296012],[11810352,-3099480],[93503701,32541236],[54370323,8451612],[127048012,2308775],[8968447,57842127]]]>*] [x,x^2-6,x^2-3,x^2-2,x^3-9*x-6,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3],[7,7],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[6,3]>,<1,2^2*3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3],[7,7],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3],[7,2],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[6,3]>,<2,2^3*3^5,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3],[7,8],1,[1.000000000,1.415307291,1.272837971],<"notfaithful",0>,[6,3]>,<2,2^5*3^5,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]]],[2,3],[7,7],1,[1.000000000,1.175373722,1.040999626],<"2.2e5_3e5.6t3.2",1>,[6,3]>]
x^6-6*x^4-12*x^3+12*x^2-72*x+28 2^11*3^10 2 2 12 "D12" [[1,5,4,3,2,6],[6,4,5,2,3,1],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,3,2,5,4,1]>,<2,3,[6,4,5,2,3,1]>,<2,3,[1,5,4,3,2,6]>,<3,2,[3,5,4,1,6,2]>,<6,2,[5,1,6,2,3,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 7 [[-183281506,-173545834],[-146374713,173545834],[131419800,173545834],[-146954534,0],[-14410374,0],[-50737346,-173545834]] 4 [4,2,3,1,3,6,4,6,4,3,5,2,4,6,4,3,3,6,6,4,5,5,3,4,5,3,5,3,6,4,5,3,4,2,3,5,6,2,4,3,3,2,4,5,3,5,6,5,3,6,4,4,1,3,4,4,3,5,6,4,6,3,2,4,1,3,6,1,3,2,4,4,5,6,2,4,3,6,4,1,3,2,4,5,1,3,4,5,3,5,3,4,5,3,2,4,3,4,6,2,6,3,3,4,2,5,3,4,4,5,1,6,4,6,1,4,2,4,3,3,6,5,3,3,6,3,6,4,1,6,6,4,1,6,4,5,3,6,3,4,6,3,5,3,6,4,6,4,2,4,2,4,6,4,6,4,1,4,1,3,3,4,5,3,4,4,5,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-36,2>,<x^3,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,12,6,[[2,1,4,3,6,5],[5,6,2,1,4,3],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4],[5,6,2,1,4,3],[6,5,1,2,3,4]],[1,2,6,5,4,3],[1,2,4,3,5,6],[1,7],[[[2,1,4,3,6,5],[5,6,2,1,4,3]],[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[5822,0],[30332,0],[64438,0],[128916,0],[234,0],[524264,0],[1,0]]>,[[[102676,0],[64516,0],[34961,0],[83517,0],[107930,0],[18538,0]],[[45240,0],[84916,0],[59073,0],[104727,0],[22556,0],[50490,0]],[[102354,-57114],[75736,9180],[77592,112553],[76141,28586],[88385,65243],[81512,100050]],[[-102354,-57114],[55336,9180],[53480,112553],[54931,28586],[42687,65243],[49560,100050]],[[-45240,57114],[46156,121892],[71999,18519],[26345,102486],[108516,65829],[80582,31022]],[[-102676,57114],[66556,121892],[96111,18519],[47555,102486],[23142,65829],[112534,31022]]]>,<3,12,6,[[2,3,1,5,6,4],[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,3,2,4,6,5],[4,6,5,1,3,2],[2,3,1,5,6,4],[5,6,4,2,3,1]],[4,5,6,1,2,3],[1,2,4,3,5,6],[1,4],[[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[2,3,1,5,6,4]]],20,<<[],[2,2,1]>,[[432551739,-1263670821],[-210796533,126994608],[1736101188,1224638352],[326261763,-866475549],[912328038,-1649439117],[418250952,-1246862646],[1,0]]>,[[[-138497122,357753374],[-190438866,566416800],[189888001,4326723],[134973687,305765832],[740850,1984878],[334395891,166169178]],[[-511613101,-311560732],[-387001197,-445533048],[38692189,180381438],[10979154,144379107],[212628237,60059934],[245715698,100007388]],[[207411785,-488891080],[577440063,-120883752],[158840299,202712328],[241467648,324696039],[174051402,325375677],[194729389,121243923]],[[-230785319,265465177],[-190438866,566416800],[189888001,4326723],[134973687,305765832],[740850,1984878],[334395891,166169178]],[[558360169,-403848929],[-387001197,-445533048],[38692189,180381438],[10979154,144379107],[212628237,60059934],[245715698,100007388]],[[115123588,581082190],[577440063,-120883752],[158840299,202712328],[241467648,324696039],[174051402,325375677],[194729389,121243923]]]>,<7,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-681240271853008,-9900771430589614,-22052359453458135,27343365304679446,2924794943924688,2366210907296623]>,<53,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[2,49,1]>,[[9085457600201655796464482313047218,608046419907520663183901840832306],[6319345850687350571862705852628804,11374863331614485493764032259691603],[9876810315581348217245141101540625,-608046419907520663183901840832306],[-507666163154750120321593065284525,-11374863331614485493764032259691603],[-242879938437286172840943311199773,-104964590809350692498742884381159],[283686552224942300459065723208882,104964590809350692498742884381159]]>*] [x,x^2-x+1,x^2-2,x^2+6,x^3-6,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,53],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,53],[3,7,1,3],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,53],[7,2,1,2],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[6,3]>,<1,2^3*3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,53],[7,7,1,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[6,3]>,<2,2^2*3^5,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]]],[2,3,7,53],[7,7,1,3],1,[1.000000000,1.166863915,1.033577855],<"notfaithful",0>,[6,3]>,<2,2^6*3^5,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]]],[2,3,7,53],[7,7,1,3],1,[1.000000000,1.455829310,1.050598899],<"2.2e6_3e5.6t3.7",1>,[6,3]>]
