x^2-x+1637 -6547 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[25027],[-25026]] 2 [2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<6547,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[10717439,6547,1]>,[[-3273,-1],[3274,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[6547],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,6547,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[6547],[3],1,[1.000000000,0.4270919516,0.6826919502],<"1.6547.2t1.1",1>,[2,1]>]
x^3-27*x-41 3^3*5*13*19 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[-425166],[546487],[-121321]] 1 [3,1,1,3,3,1,1,1,3,1,1,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,3,2,3,2,2,3,3,3,2,3,3,2,3,2,2,2,2,1,2,2,1,2,3,3,3,2,2,1,3,2,2,2,2,1,2,2,2,1,1,1,3,2,2,3,2,1,3,3,2,3,2,3,2,3,2,3,2,3,2,1,3,3,3,1,2,2,2,3,2,3,3,2,3,2,2,3,1,1,2,2,3,2,3,3,2,2,2,3,1,3,3,3,3,1,2,3,2,2,2,2,2,3,2,1,2,2,3,2,1,2,2,2,3,3,2,3,2,2,1,2,3,1,2,2,2,2,3,3,3,3,2,2,2,2,1,1,3,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,6,6,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[2,3,1],[1,3,2]],[[2,3,1]]],20,<[],[-1285259415,-368993844,775301646,1003331565,-1500851289,841637622,1]>,[[237590423,-509993346,-368563484,-368002917,-415239549,-63100139],[232606706,-581025474,-358104824,166488617,333819432,-81419363],[-470197129,-71242647,-435593159,201514300,81420117,144519502]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1670706441730,-26105941975305,1]>,[[-26105941975311,0],[26105941975308,-1],[3,1]]>,<13,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[982737241596327368216,-766354844487782476303,1]>,[[-766354844487782476323,0],[766354844487782476313,-1],[10,1]]>,<19,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-18140524892552142685944747,-4823505624999254026153688,1]>,[[-4823505624999254026153694,0],[4823505624999254026153691,-1],[3,1]]>*] [x,x^2-x-926,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,13,19],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*5*13*19,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,13,19],[4,4,4,4],1,[1.000000000,2.542724774,1.378042157],<"notfaithful",0>,[3,2]>,<2,3^3*5*13*19,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,5,13,19],[4,5,5,5],1,[1.000000000,0.7229602206,0.7845197290],<"2.3e3_5_13_19.3t2.1",1>,[3,2]>]
x^6-x^5+3*x^4+3*x^3+4*x+4 -2^4*3^2*17^2*79 0 3 48 "C2*S4" [[4,1,5,2,6,3],[2,1,5,4,3,6],[1,3,2,4,5,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,3,2,6,1,4]>,<2,3,[1,2,3,6,5,4]>,<2,3,[1,3,2,6,5,4]>,<2,6,[2,1,5,4,3,6]>,<2,6,[2,1,5,6,3,4]>,<3,8,[4,1,5,2,6,3]>,<4,6,[1,4,6,3,5,2]>,<4,6,[5,4,6,3,1,2]>,<6,8,[4,1,5,3,6,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 67 x^2+63*x+2 7 [[2349488563262,-224952544993],[-435310199932,335162960869],[2692269686613,-335162960869],[203837408957,0],[-1660635918148,224952544993],[2911062064572,0]] 6 [5,2,7,8,7,7,3,7,7,3,9,6,10,10,8,6,8,6,4,3,5,8,5,5,9,9,10,10,8,10,10,7,6,8,6,4,10,9,7,10,9,9,6,6,10,8,8,7,10,3,10,9,9,6,9,9,7,10,9,5,5,8,3,3,5,4,10,5,4,10,6,6,9,2,6,5,9,9,10,10,3,7,4,7,9,6,2,7,8,3,5,7,5,8,9,10,6,10,4,5,9,5,5,9,5,10,6,9,5,8,6,10,4,6,10,7,5,6,7,8,10,8,7,7,8,8,8,7,4,4,10,1,5,7,9,10,9,5,8,7,5,7,8,10,3,7,6,4,2,9,5,3,10,7,9,7,7,10,2,4,3,5,7,9,8,10,6,9] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+x^2-69*x+213,4>,<x^6+30*x^5+279*x^4+618*x^3-315*x^2+28800*x+150875,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-8,2>,<x^6-20*x^5+108*x^4+230*x^3-3064*x^2+720*x+25056,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,6,3,[[3,1,2,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[3,1,2,5,6,4]],[1,3,2,4,6,5],[1,5,7],[1],[[[3,1,2,5,6,4]]],20,<<[],[1,1,1]>,[[49262,0],[28136,0],[76680,0],[1,0]]>,[[[-205916,0],[108288,0],[48613,0]],[[-16588,-172304],[116688,-182624],[96448,241509]],[[155716,172304],[-224976,182624],[117083,20635]],[[-351441,0],[403721,0],[435134,0]],[[-18537,-455304],[146656,172745],[358430,103418]],[[436767,455304],[498199,351543],[255012,420870]]]>,<3,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,2,1]>,[[-457279887,1109704500],[1125659796,-703069038],[1,0]]>,[[[731705648,646369010],[0,0]],[[-561032372,-646369010],[0,0]],[[-1125659796,703069040],[-1,0]],[[0,2],[1,0]],[[-114169537,-1040313854],[-142925416,439250916]],[[1069156058,337244812],[142925416,-439250916]]]>,<17,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,16,1]>,[[-1289415514056932136435106,0],[1011575875902649486121021,0],[1,0]]>,[[[1118115506213729340432342,-1800672318973188021965120],[0,0]],[[1479252763251730035063055,1800672318973188021965120],[0,0]],[[-1011575875902649486121013,0],[-1,0]],[[8,0],[1,0]],[[-137190096673652590401121,0],[109004553441926662587675,0]],[[-1448602296889157298973270,0],[-109004553441926662587675,0]]]>,<79,8,2,[[1,2,3,4,6,5],[2,3,4,1,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5],[2,3,4,1,5,6],[4,1,2,3,5,6],[2,3,4,1,6,5],[4,1,2,3,6,5]],[2,3,4,1,5,6],[1,4,3,2,8,8,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,66,2,0,1]>,[[39173265921378200732363337714721120654,0,0,0],[29950906066501930703911966311342079613,0,0,0],[1,0,0,0]]>,[[[15224799473991440142491279203827353122,4634442821174406700343376499628109673,18534646528859554725996797052338190901,4309556694355866491979465990245605623],[0,0,0,0]],[[14143959439092158557203840803133643297,-6514328111185955312366955342235656199,22746391835285936910944893787115608558,3297097879613493532530396286726981488],[0,0,0,0]],[[-28057833287322198386669588151114777947,-966280771800809649672621062702478957,-848639262588728561918375328818458786,38237181756783401001343184822505073749],[0,0,0,0]],[[28639980440740530390886434455495861068,2846166061812358261696199905310025483,-40432399101556763075023315510635340673,43804415646090834419133783277923873541],[0,0,0,0]],[[-29950906066501930703911966311342079576,0,0,0],[-1,0,0,0]],[[37,0,0,0],[1,0,0,0]]]>*] [x,x^2-x-1007,x^2-x+13,x^2-x+20,x^6-2*x^5-77*x^4+592*x^3+1007*x^2-20046*x-1545551,x^3-x^2+x-3,x^4-x^3-13*x^2-23*x-24,0,0,x^4-x^3-13*x^2-23*x-24] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,17,79],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,3*17*79,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,17,79],[2,11,11,11],1,[1.000000000,1.147845334,0.8650913354],<"notfaithful",0>,[6,11]>,<1,3*17,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,17,79],[5,11,11,5],1,[1.000000000,0.8798219250,0.8313330724],<"notfaithful",0>,[6,11]>,<1,79,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,17,79],[1,2,2,11],1,[1.000000000,1.767283942,1.240136061],<"notfaithful",0>,[6,11]>,<2,2^2*3*17*79^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,17,79],[11,12,12,11],1,[1.000000000,0.4538787791,0.8446230391],<"notfaithful",0>,[6,11]>,<2,2^2*3*17,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,17,79],[11,12,12,5],1,[1.000000000,1.035833567,1.065765968],<"notfaithful",0>,[6,11]>,<3,2^2*3*17*79^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1]]],[2,3,17,79],[11,12,13,14],1,[0,0,0],<"notfaithful",0>,[6,11]>,<3,2^2*3*17*79,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[1]]],[2,3,17,79],[11,12,13,14],1,[1.000000000,1.245646713,1.101661672],<"3.2e2_3_17_79.6t11.1",1>,[6,11]>,<3,2^2*3^2*17^2*79,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[-1]],[[1],[0],[1]]],[2,3,17,79],[11,11,12,13],1,[1.000000000,0.5026158030,0.7096741506],<"3.2e2_3e2_17e2_79.6t11.1",1>,[6,11]>,<3,2^2*3^2*17^2*79^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3,17,79],[11,12,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-3*x^5+5*x^4-8*x^2+4*x+4 2^6*7^2*23^2 2 2 360 "A6" [[2,3,1,4,5,6],[2,1,4,5,6,3]] [<1,1,[1,2,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<5,72,[2,3,4,5,1,6]>,<5,72,[3,1,4,5,2,6]>] [[1,1,1,1,1,1],[1,1,1,3],[1,1,2,2],[1,5],[2,4],[3,3]] 83 x^2+82*x+2 5 [[-985390294,867801708],[-1266388984,-626253754],[-1121109515,626253754],[-1242398776,-867801708],[-161221518,0],[837468447,0]] 2 [2,6,5,4,3,5,6,7,5,7,7,5,7,5,3,5,6,4,6,7,5,7,2,7,5,6,7,7,6,4,5,5,6,5,6,3,7,4,6,5,5,3,4,2,6,5,3,5,7,5,5,6,4,3,7,4,7,7,4,7,6,7,7,7,5,6,3,6,6,4,6,5,2,4,4,5,5,7,4,5,5,7,2,7,6,4,5,5,6,5,6,5,7,6,7,7,4,5,5,7,4,3,2,3,6,4,3,5,7,3,3,5,7,4,5,6,6,5,7,3,2,5,7,3,2,5,7,2,7,7,6,2,6,4,4,5,7,3,7,5,7,5,3,2,7,6,7,2,4,7,3,7,6,6,6,6,6,6,5,6,6,6,3,4,4,7,5,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,3],"CYC",0,4*],[*[1,1,2,2],"CYC",0,2*],[*[1,5],"ALT",[1,3,4,5,6,2],[<x+10304,7>,<x-10304,6>]*],[*[2,4],"CYC",0,5*],[*[3,3],"CYC",0,3*]] [*<2,8,4,[[1,2,6,5,4,3],[2,1,3,4,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,6,5,4,3],[2,1,4,3,5,6],[2,1,5,6,4,3]],[2,1,3,4,6,5],[1,2,2,2,5],[2],[[[1,2,4,3,6,5],[1,2,6,5,4,3]]],20,<<[],[1,1,1]>,[[2430,0],[884,0],[61040,0],[257078,0],[1,0]]>,[[[-324900,102873],[0,0],[0,0],[0,0]],[[-427773,-102873],[0,0],[0,0],[0,0]],[[-2708,0],[11260,0],[-11503,0],[-14846,0]],[[61746,0],[-14500,0],[-12757,0],[24146,0]],[[15128,-8022],[1988,736],[-13425,-51110],[53256,-15260]],[[23150,8022],[1252,-736],[37685,51110],[-62556,15260]]]>,<7,9,3,[[1,2,3,5,6,4],[3,1,2,4,5,6]],[[1,2,3,4,5,6],[3,1,2,4,5,6],[2,3,1,4,5,6],[1,2,3,5,6,4],[1,2,3,6,4,5],[3,1,2,5,6,4],[2,3,1,6,4,5],[2,3,1,5,6,4],[3,1,2,6,4,5]],[3,1,2,4,5,6],[1,4,4,4,4,3,3,3,3],[1],[[[1,2,3,5,6,4]]],20,<<[],[4,0,6,1]>,[[39705086966317164,0,0],[11758012623565719,0,0],[-10864966446447141,0,0],[1,0,0]]>,[[[-9793057801517935,-3161149219172541,-33259352300586350],[0,0,0],[0,0,0]],[[3242270357816898,37790132858894672,-7572349393116717],[0,0,0],[0,0,0]],[[-4314179002746107,-34628983639722131,-38960564603908934],[0,0,0],[0,0,0]],[[14160495944565231,0,0],[1652045460150810,0,0],[5210811135925470,0,0]],[[2,0,0],[1,0,0],[0,0,0]],[[-3295529498118086,0,0],[-1652045460150811,0,0],[-5210811135925470,0,0]]]>,<23,4,2,[[2,1,5,6,4,3]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,5,6,4,3],[2,1,6,5,3,4]],[2,1,5,6,4,3],[1,2,5,5],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,21,1]>,[[843893767528240799229121438,-391449401551189933331436728],[403757008932209693918139897,-436275944215278965250485945],[1,0]]>,[[[-811844295914563687510921693,-306882378295745047826030597],[0,0]],[[484218154292323288064035241,306882378295745047826030597],[0,0]],[[-403757008932209693918139883,436275944215278965250485949],[-1,0]],[[14,4],[1,0]],[[-53932383017387178733157,-240807172738078563235687617],[-5241758974366425174914713,8002844330638755944807973]],[[731437082937467480543759481,-195468771477200402014798336],[5241758974366425174914713,-8002844330638755944807973]]]>*] [x,0,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4,5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,15]>,<5,2^6*7^4*23^2,1,[[5],[1],[2],[-1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1],[1],[-1],[-1]]],[2,7,23],[8,9,10],1,[0,0,0],<"5.2e6_7e4_23e2.6t15.2",1>,[6,15]>,<5,2^6*7^2*23^2,1,[[5],[1],[-1],[2],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[2,7,23],[8,9,10],1,[0,0,0],<"5.2e6_7e2_23e2.6t15.2",1>,[6,15]>,<8,2^12*7^6*23^4,5,[[8,0,0,0],[0,0,0,0],[-1,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-8,0,0,0],[28,0,0,0],[-56,0,0,0],[70,0,0,0],[-56,0,0,0],[28,0,0,0],[-8,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[6,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[1,0,1,1],[-1,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,-1,-1],[0,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[1,0,0,0]]],[2,7,23],[8,9,10],1,[0,0,0],<"8.2e12_7e6_23e4.36t555.2",1>,[6,15]>,<8,2^12*7^6*23^4,5,[[8,0,0,0],[0,0,0,0],[-1,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-8,0,0,0],[28,0,0,0],[-56,0,0,0],[70,0,0,0],[-56,0,0,0],[28,0,0,0],[-8,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[6,0,0,0],[0,0,0,0],[-4,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0],[-2,0,0,0],[-2,0,0,0],[-2,0,0,0],[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,-1,-1],[0,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0],[0,0,0,0],[-1,0,0,0],[1,0,1,1],[-1,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-2,0,0,0],[0,0,0,0],[1,0,0,0]]],[2,7,23],[8,9,10],1,[0,0,0],<"8.2e12_7e6_23e4.36t555.2",2>,[6,15]>,<9,2^12*7^6*23^4,1,[[9],[1],[0],[0],[1],[-1],[-1]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[-1],[-2],[2],[1],[-1]]],[2,7,23],[8,9,10],1,[0,0,0],<"9.2e12_7e6_23e4.10t26.2",1>,[6,15]>,<10,2^18*7^6*23^6,1,[[10],[-2],[1],[1],[0],[0],[0]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[-2],[0],[1]]],[2,7,23],[8,9,10],1,[0,0,0],<"10.2e18_7e6_23e6.30t88.2",1>,[6,15]>]
