x^2-x-862 3449 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-1553],[1554]] 1 [1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3449,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2973038,3449,1]>,[[-1724,-1],[1725,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3449],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3449,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3449],[3],1,[1.000000000,1.655385057,1.222045809],<"1.3449.2t1.1",1>,[2,1]>]
x^4-x^3-5*x^2-29*x+82 2^3*11^2*23^2 0 2 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 5 [[12508034],[-23227926],[-10540551],[21260444]] 3 [1,4,5,3,5,4,3,5,3,4,2,5,1,5,1,5,4,5,5,1,1,3,5,3,3,4,3,5,5,3,2,4,3,4,5,1,5,4,2,4,4,5,3,2,4,3,4,2,5,5,2,1,3,5,2,3,4,2,4,3,5,5,4,2,3,4,4,3,4,4,1,3,3,5,5,3,5,4,3,2,5,5,3,3,2,4,2,3,4,1,5,3,1,4,4,3,4,3,5,4,4,5,5,3,5,2,4,1,2,1,1,5,3,5,3,3,5,2,4,5,5,1,5,4,4,5,5,2,3,5,4,3,3,5,2,3,5,5,5,2,4,4,2,5,4,3,4,2,4,2,4,3,4,2,5,3,3,2,3,5,4,3,1,5,3,3,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+40,2>,<x^2+52*x+434,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[3],[[[1,2,4,3]]],20,<[],[431054,-215528,1]>,[[-422578,0],[207049,0],[1,1],[-46615,-1]]>,<11,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[2,7,1]>,[[-29601691426144984465,-130214921693626380930],[-100613230267481396465,-220960921485726115903],[1,0]]>,[[[100613230267481396466,220960921485726115904],[-1,0]],[[1,1],[1,0]],[[253242966409846419319,234753612443395066075],[4752011650490504562,-19765965692470848443]],[[318893798255232193416,217035461003438827221],[-4752011650490504562,19765965692470848443]]]>,<23,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,21,1]>,[[668583135544655522389910076,159220254271049014123917573],[662035573073918111598165890,-672444349326830517291367818],[1,0]]>,[[[-662035573073918111598165882,672444349326830517291367839],[-1,0]],[[8,21],[1,0]],[[153990143128527796727735475,-605118101617295843857426939],[22087372438964260675164541,19392154664423191608785851]],[[508045429945390314870430400,-67326247709534673433940921],[-22087372438964260675164541,-19392154664423191608785851]]]>*] [x,x^2-x+6,x^2-2,x^2+46,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,23],[1,3,6],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,11,23],[6,4,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,11,23],[6,1,6],1,[1.000000000,0.9264051326,0.9228414440],<"notfaithful",0>,[4,3]>,<2,2^3*11^2*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,11,23],[6,7,8],1,[1.000000000,2.172943084,1.346576722],<"2.2e3_11e2_23.4t3.1",1>,[4,3]>]
x^5-x^4+20*x^3+60*x^2+55*x+5 2^4*5^3*277^2 1 2 20 "F5" [[2,4,1,5,3],[5,2,1,3,4],[4,2,5,1,3]] [<1,1,[1,2,3,4,5]>,<2,5,[4,2,5,1,3]>,<4,5,[5,2,1,3,4]>,<4,5,[3,2,4,5,1]>,<5,4,[2,4,1,5,3]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 19 x^2+18*x+2 13 [[-12788625878001421,-19086797641184806],[-18814326696951981,0],[-1544458788983337,-11586330002037761],[-5650136034731385,19086797641184806],[-3255436063588934,11586330002037761]] 2 [4,4,1,3,2,4,4,2,4,2,2,4,1,3,3,3,2,2,3,5,3,2,4,2,4,2,3,4,5,4,4,5,4,5,1,2,3,3,4,3,1,2,5,4,4,5,5,3,4,2,3,5,5,2,4,3,5,2,4,5,3,4,3,5,4,3,2,4,3,5,4,5,3,3,2,4,2,3,2,5,1,5,1,4,5,3,5,4,2,4,3,2,3,1,2,3,5,2,3,5,3,3,4,5,2,3,4,4,5,5,4,4,3,5,2,5,4,4,3,5,2,3,3,3,2,5,2,2,4,3,2,4,2,3,5,2,3,4,3,2,2,1,3,3,5,5,4,4,2,3,4,2,4,4,3,2,2,5,3,2,3,4,3,2,3,3,5,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+39*x^4+5010*x^3+2635350*x^2+377988285*x-7466821645,3>,<x^5+39*x^4+5010*x^3+2147830*x^2-36403715*x-25385619245,4>]*],[*[5],"CYC",0,5*]] [*<2,20,5,[[3,4,5,1,2],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,4,2,5,3],[1,3,5,2,4],[3,4,5,1,2]],[1,3,5,2,4],[1,2,3,4,5],[1],[[[3,4,5,1,2]]],20,<<[],[1,1,0,0,1]>,[[20214,0,0,0],[17814,0,0,0],[33608,0,0,0],[4064,0,0,0],[62,0,0,0],[1,0,0,0]]>,[[[199721,0,0,0],[70084,0,0,0],[40435,0,0,0],[114631,0,0,0],[238510,0,0,0]],[[148277,95068,-159216,-260012],[224344,-96078,-171960,147724],[116724,72966,94466,81729],[42099,98151,95389,6961],[75547,62827,210755,5470]],[[-78251,201176,-7200,-212524],[156932,139156,-209262,232604],[242304,66522,123501,249169],[139934,90357,49076,224789],[233466,45903,121191,41266]],[[99105,39164,148076,-150812],[-146026,-96796,206518,-171340],[130516,241105,91808,12737],[258382,258682,249397,207957],[1176,42211,222775,255834]],[[155437,188880,18340,99060],[218954,53718,174704,-208988],[256453,143695,214513,180653],[231386,77098,130426,84581],[237733,111203,231711,221718]]]>,<5,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,3,4],[1],[[[1,3,5,2,4]]],20,<[],[648926026295,10795854613215,40312338105355,40822235090110,1]>,[[40822235090111,0,0,0],[-5449063114320,4289771419479,-7078933315434,-8209268209201],[-8582705821910,3332101657438,-5661347749467,1883639287818],[-26790466153880,-7621873076918,-6333205263224,6325628921383],[0,1,0,0]]>,<11,2,1,[[3,2,1,5,4]],[[1,2,3,4,5],[3,2,1,5,4]],[3,2,1,5,4],[1,2],[1],[[]],20,<[],[2,7,1]>,[[-122866609701916757305,221751975992382475443],[-292609178282430194002,0],[-329630451783474067004,-221751975992382475443],[-18245707842472126250,10661372975005482466],[29442862229318589070,-10661372975005482466]]>,<277,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,4,3],[1],[[[1,3,2,5,4]]],20,<<[],[5,274,1]>,[[419574063175360011717035985229411191686181206734,-33655822392931837954270275091690603772452559810],[-2756526447359606425305916011481455019641904379988,65222790710262612346897639253318575057925464107],[1,0]]>,[[[-2165501937631185372457411991210376571909557172514,0],[0,0]],[[2756526447359606425305916011481455019641904380122,-65222790710262612346897639253318575057925463863],[-1,0]],[[134,244],[1,0]],[[-1227526839187265363955634543386021536319017396160,717822891737302237030035542458298550171196147245],[-6574953688697931418053656446269221277770434510,3699360655974394553098584239080692578958258769]],[[636502329458844311107130523114943088586670188419,-652600101027039624683137903204979975113270683626],[6574953688697931418053656446269221277770434510,-3699360655974394553098584239080692578958258769]]]>*] [x,x^2-x-1,x^4-x^3+346*x^2-346*x+24151,x^4-x^3+346*x^2-346*x+24151,0] [1,2,4,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,277,1187],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,277,1187],[3,6,1,3,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,5*277,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,5,11,277,1187],[4,6,2,6,3],0,[0.5257311121+0.8506508084*i,0.4986582663+0.4857083161*i,0.8951352740+0.3225276442*i],<"notfaithful",0>,[5,3]>,<1,5*277,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,5,11,277,1187],[4,6,2,6,3],0,[0.5257311121-0.8506508084*i,0.4986582663-0.4857083161*i,0.8951352740-0.3225276442*i],<"notfaithful",0>,[5,3]>,<4,2^4*5^3*277^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1]],[[1],[-1]],[[1],[0],[-1]]],[2,5,11,277,1187],[6,7,2,8,3],1,[0,0,0],<"4.2e4_5e3_277e2.5t3.1",1>,[5,3]>]
x^6-x^5-66*x^4+49*x^3+1611*x^2-196*x-14441 3^3*5^4*7^2*31^3 2 2 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 9 [[39502822274,-31045955814],[-56701267187,31045955814],[52052200748,0],[16266985051,-31045955814],[38650772087,31045955814],[28816363525,0]] 4 [6,4,3,1,5,3,4,4,5,5,4,6,3,6,3,1,3,3,5,6,3,6,4,4,4,3,4,2,5,6,6,3,1,3,6,6,4,1,4,3,1,3,2,5,5,3,1,3,3,3,6,1,3,4,3,5,4,3,2,6,4,3,4,3,3,6,6,2,5,4,4,6,3,5,5,4,5,4,5,3,3,5,2,3,4,2,5,6,4,2,3,3,6,5,2,3,4,3,3,5,5,5,3,5,6,4,4,3,6,3,4,6,6,3,6,5,3,4,2,2,4,2,4,6,4,2,2,4,4,4,6,1,1,6,4,4,4,3,4,5,4,1,6,5,3,3,4,3,3,5,1,4,6,3,1,5,5,4,4,4,1,5,2,3,6,4,6,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+41,2>,<x^3+73*x^2+1743*x+13471,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[1532459283,0],[-797105460,0],[1,0]]>,[[[797105462,0],[-1,0]],[[2,0],[1,0]],[[1369857770,-1444506895],[-1,0]],[[572752310,-1444506895],[1,0]],[[772087159,1444506895],[-1,0]],[[-25018301,1444506895],[1,0]]]>,<5,6,3,[[2,3,1,5,6,4],[6,5,4,3,2,1]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[2,3,1,5,6,4]],[6,5,4,3,2,1],[1,3,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[2,4,1]>,[[34552693811195,41982087842650],[43882630501910,-863883026925],[46647056188005,-518329816155],[1,0]]>,[[[-47017467252297,-30618912227059],[-1445641852427,3876035567273],[3569344059033,-7752071134546]],[[3,1],[1,0],[0,0]],[[370411064298,31137242043216],[1445641852426,-3876035567273],[-3569344059033,7752071134546]],[[47658857966784,-30964465437831],[-1445641852427,3876035567273],[3569344059033,-7752071134546]],[[-691106421541,-345553210771],[1,0],[0,0]],[[-320695357246,30791688832444],[1445641852426,-3876035567273],[-3569344059033,7752071134546]]]>,<7,2,2,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,3,2,4,6,5]]],20,<[],[-4815907707967146,3159233896272090,1]>,[[-18170733096031692,0],[-3159233896272090,-1],[0,1],[-3836191153773542,0],[5304014532216046,-1],[-2935646756885007,1]]>,<13,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[2,12,1]>,[[5408291769896296388115,3704937466924520151552],[5972480227355157030196,3307037266875917764134],[4297960574605742738190,-3307037266875917764134],[-1041030283436346552907,-3704937466924520151552],[208290644565131376441,-85569968048232905081],[-226790029231519873264,85569968048232905081]]>,<31,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,29,1]>,[[208027786242753367615951804408,0],[229718771480288750970954757795,0],[1,0]]>,[[[-229718771480288750970954757793,0],[-1,0]],[[2,0],[1,0]],[[-75193286681763809140402604323,-302372553871429410664316608640],[-1,0]],[[154525484798524941830552153472,-302372553871429410664316608640],[1,0]],[[-39666099058380566345074774576,302372553871429410664316608640],[-1,0]],[[190052672421908184625879983219,302372553871429410664316608640],[1,0]]]>,<9817,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[5,9816,1]>,[[11117536538561390131464788235657932882799009561819617760364646461115967637386335,-9518431805076874860290213884384738175200302699391416232484159371200510744002985],[-17653991794914574887694007535771255277347094419823386954765379058505080402018827,-6709699845208795669654888119906766973741219093835515956419803971553488379423173],[-22367278245517790696955067173845600464680924342194232528690702805206169592642412,6709699845208795669654888119906766973741219093835515956419803971553488379423173],[-190554660236156873123242011222646329940391193095811609602242553751959800853457,9518431805076874860290213884384738175200302699391416232484159371200510744002985],[-2504656370864328275387548795598050651406137258410781564209347103313559718382,161241254236097018254232886132144268989590194518015268663642565191243169978],[-1159921778267465411343006880721141623517944226440633541537911615324700558005,-161241254236097018254232886132144268989590194518015268663642565191243169978]]>*] [x,x^2-x+2,x^2-x-23,x^2-x+163,x^3-x^2+2*x-3,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,13,31,9817],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,7,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,7,13,31,9817],[3,3,7,3,3,3],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,3]>,<1,3*31,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,13,31,9817],[7,2,1,2,7,2],1,[1.000000000,0.6980975828,0.7923331363],<"notfaithful",0>,[6,3]>,<1,3*7*31,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,13,31,9817],[7,1,7,1,7,1],1,[1.000000000,0.9850297910,0.8430142954],<"notfaithful",0>,[6,3]>,<2,5^2*7,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,5,7,13,31,9817],[3,7,8,3,3,3],1,[1.000000000,0.6119944195,0.7778406222],<"notfaithful",0>,[6,3]>,<2,3^2*5^2*7*31^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[3,5,7,13,31,9817],[7,7,8,3,7,3],1,[1.000000000,1.489107464,1.245032169],<"2.3e2_5e2_7_31e2.6t3.2",1>,[6,3]>]
x^6-28*x^4-35*x^3+196*x^2+490*x-1229 3^3*23^3*89^3 2 2 12 "D12" [[3,6,1,5,4,2],[1,2,4,3,6,5],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,5,4,2]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,3,4,2,1,5]>,<6,2,[4,5,1,6,3,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 29 x^2+24*x+2 8 [[-214920805607,159971748447],[106666792325,51966025507],[-140024993921,-51966025507],[33358201596,0],[-233054142707,0],[-52271464647,-159971748447]] 4 [6,4,4,5,4,3,4,5,4,4,3,5,4,1,6,4,4,1,3,2,1,3,6,4,3,4,5,4,3,6,3,6,2,1,6,3,3,3,6,6,6,1,2,3,4,3,3,5,4,5,6,4,5,4,6,4,2,5,5,6,3,6,5,6,5,6,5,5,6,3,4,6,3,3,1,2,6,3,4,5,6,5,6,1,3,6,2,1,6,1,4,4,5,4,3,6,6,6,3,3,3,2,2,6,5,3,2,4,4,5,5,3,6,3,3,4,3,4,4,4,1,5,6,4,5,4,5,4,5,3,3,6,3,3,2,3,6,1,4,6,5,6,5,2,3,2,3,4,3,4,3,4,3,4,3,4,1,6,3,2,2,6,3,4,4,4,3,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+30,2>,<x^3+16807*x+588245,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[31363908,0],[1188348468,0],[1,0]]>,[[[-1188348466,0],[-1,0]],[[2,0],[1,0]],[[-1726693239,1165916929],[-70466086,510664647]],[[1608171510,1608171511],[70466086,-510664647]],[[-571742696,-1165916929],[70466087,-510664647]],[[-1608171512,-1608171511],[-70466087,510664647]]]>,<11,2,1,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,3,2,4,6,5],[1,4],[1],[[]],20,<[],[2,7,1]>,[[154549291931349885568,0],[-282960548397250124501,295965427770206019126],[336281436941547778421,-295965427770206019126],[-53320888544297653920,0],[-4364829087310964238,29568389172163214769],[-27866281947209828748,-29568389172163214769]]>,<17,2,1,[[4,2,3,1,6,5]],[[1,2,3,4,5,6],[4,2,3,1,6,5]],[4,2,3,1,6,5],[1,4],[1],[[]],20,<[],[3,16,1]>,[[1857584082397864171186309,1051523659971484647765014],[-1343966504241058465358377,0],[916516174805308454662803,0],[1290131149444399896552489,-1051523659971484647765014],[17544228902655239414295,82557421631307286674306],[-108012338772504723138836,-82557421631307286674306]]>,<23,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[5,21,1]>,[[-100152106486096303342443161,0],[-488342631925892768554716879,0],[1,0]]>,[[[156894697535967852378189694,-533855180587822663197912863],[24360196164570076981292392,27191842324870244185521152]],[[351431705810230423540739590,442078217537780598176235962],[-24360196164570076981292392,-27191842324870244185521152]],[[-645237329461860620932906590,533855180587822663197912863],[-24360196164570076981292391,-27191842324870244185521152]],[[-351431705810230423540739607,-442078217537780598176235962],[24360196164570076981292391,27191842324870244185521152]],[[488342631925892768554716896,0],[-1,0]],[[17,0],[1,0]]]>,<61,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[3835417663820176796245357362455245,-10348050674506911639521683274437509,6512633010686734843276325911982264,102271090706216993423539536681519207,-333749033959029664330078161475820,-1834106992976823443813452347874495]>,<89,4,2,[[2,1,4,3,6,5],[6,5,3,4,2,1]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[6,5,3,4,2,1],[5,6,4,3,1,2]],[6,5,3,4,2,1],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,82,1]>,[[283439567668335185984967037712455876225,0],[-21857672930021538080420720842023541203,0],[1,0]]>,[[[407676855131192947624489327917860827124,-37485913669524576786460400753654190909],[-4049717600303357155889761334800964117,-5294674758385469881227871994318907012]],[[356788768091111230391901570350949296972,115684538161340203418004509466140171707],[4049717600303357155889761334800964117,5294674758385469881227871994318907012]],[[21857672930021538080420720842023541221,0],[-1,0]],[[18,0],[1,0]],[[-378646441021132768472322291192972838193,-115684538161340203418004509466140171707],[-4049717600303357155889761334800964116,-5294674758385469881227871994318907012]],[[-407676855131192947624489327917860827142,37485913669524576786460400753654190909],[4049717600303357155889761334800964116,5294674758385469881227871994318907012]]]>*] [x,x^2-x+512,x^2-x-1535,x^2-x+1,x^3+7*x-5,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,11,17,23,61,89],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,23*89,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,11,17,23,61,89],[3,3,3,7,1,7],1,[1.000000000,1.249866007,1.159073339],<"notfaithful",0>,[6,3]>,<1,3*23*89,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,11,17,23,61,89],[7,1,1,7,1,7],1,[1.000000000,1.116933407,0.8594024361],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,11,17,23,61,89],[7,2,2,2,1,2],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<2,23*89,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,11,17,23,61,89],[3,3,3,7,1,7],1,[1.000000000,0.5997350711,0.7570499072],<"notfaithful",0>,[6,3]>,<2,3^2*23*89,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[3,11,17,23,61,89],[7,3,3,8,1,8],1,[1.000000000,1.217508101,1.203917215],<"2.3e2_23_89.6t3.1",1>,[6,3]>]
