x^2-x+1626 -7*929 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[69],[-68]] 2 [1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1638,7,1]>,[[-3,-1],[4,1]]>,<929,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[217386,929,1]>,[[-464,-1],[465,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,929],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*929,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,929],[3,3],1,[1.000000000,3.194529096,1.470158178],<"1.7_929.2t1.1",1>,[2,1]>]
x^4-2*x^3-15*x^2+16*x+75 5*11^3*23 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 5 [[-1137664],[12170273],[-12170272],[1137665]] 3 [3,4,1,5,4,3,5,3,4,5,1,1,5,5,4,2,2,3,2,2,3,3,5,4,1,5,2,5,3,1,3,5,2,5,3,5,2,4,3,3,1,4,4,3,3,4,5,4,5,4,3,5,3,4,4,5,2,5,3,3,5,5,3,1,2,4,2,5,3,5,4,3,1,5,4,1,4,4,4,5,4,4,3,2,5,4,1,5,5,4,1,3,4,5,1,5,2,4,5,5,3,5,5,3,3,4,4,3,2,5,3,5,2,4,4,4,2,4,4,3,4,3,5,4,2,3,4,2,1,5,5,5,4,1,5,3,1,5,1,5,5,5,4,5,2,4,3,3,2,4,3,4,4,3,1,4,3,1,5,3,4,5,3,4,1,2,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+16,2>,<x^2-34*x-976,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-71444,-79263],[-7818,-79263],[71445,79263],[7819,79263]]>,<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-25110688172310,5,1]>,[[10562381727925,-38146972656250],[8511104600201,0],[-2,-1],[3,1]]>,<11,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,7,1]>,[[495,0],[484,0],[165,0],[22,0],[1,0]]>,[[[-5,0],[-1,0],[0,0],[0,0]],[[55479128349546063366,304172605928110307762],[4351463304913285113,1243275229975224318],[20675400815662000540,-20303781387702805399],[-28399837743736628472,622773565848755621]],[[6,0],[1,0],[0,0],[0,0]],[[-55479128349546063365,-304172605928110307762],[-4351463304913285113,-1243275229975224318],[-20675400815662000540,20303781387702805399],[28399837743736628472,-622773565848755621]]]>,<23,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[5,21,1]>,[[-647071460609485527501326137,0],[23,0],[1,0]]>,[[[452429656652878846717063814,-692406817557405685375282342],[0,0]],[[-452429656652878846717063813,692406817557405685375282342],[0,0]],[[-11,0],[-1,0]],[[12,0],[1,0]]]>*] [x,x^2-x+3,x^2-x-316,x^2-x+29,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,23],[3,1,6,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[4,3]>,<1,5*11*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,11,23],[1,6,6,6],1,[1.000000000,1.454570265,1.182806876],<"notfaithful",0>,[4,3]>,<1,5*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,23],[3,6,3,6],1,[1.000000000,0.5859100510,0.7284036527],<"notfaithful",0>,[4,3]>,<2,5*11^2*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,5,11,23],[3,6,7,8],1,[1.000000000,1.747168556,1.124070186],<"2.5_11e2_23.4t3.1",1>,[4,3]>]
x^4-x^3+10*x^2-31*x+81 5*11^3*23 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 5 [[-3474686],[6970158],[14272490],[10861190]] 3 [3,4,4,5,4,3,5,3,1,5,1,2,5,5,4,1,2,3,1,2,3,3,5,4,2,5,1,5,3,2,3,5,1,5,3,5,1,4,3,3,1,4,4,3,3,4,5,4,5,4,3,5,3,4,4,5,2,5,3,3,5,5,3,1,1,4,2,5,3,5,4,3,2,5,4,2,4,4,4,5,4,4,3,1,5,4,1,5,5,4,2,3,4,5,1,5,2,4,5,5,3,5,5,3,3,4,4,3,2,5,3,5,1,4,4,4,1,4,4,3,4,3,5,4,2,3,4,2,2,5,5,5,4,2,5,3,2,5,2,5,5,5,4,5,2,4,3,3,2,4,3,4,4,3,2,4,3,1,5,3,4,5,3,4,2,1,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+24,2>,<x^2+59*x+554,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-376342,-503873],[127531,503873],[229929,211046],[18883,-211046]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[-45146055296005,0],[35128371734160,0],[1,0]]>,[[[43728191733998,-10759854976697],[0,0]],[[-8599819999839,10759854976697],[0,0]],[[-35128371734159,0],[-1,0]],[[1,0],[1,0]]]>,<11,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,7,1]>,[[132,0],[110,0],[55,0],[11,0],[1,0]]>,[[[258749998050984618918,0],[-11761363547772028136,0],[30579545224207273145,0],[16465908966880839386,0]],[[-151298743159586943610,-294585353295124185129],[27616256911443291149,14947177246218442922],[-29302745819131209776,4733306290622771412],[-9478545305555667222,-9092896013235005907]],[[3,0],[1,0],[0,0],[0,0]],[[-107451254891397675310,294585353295124185129],[-15854893363671263014,-14947177246218442922],[-1276799405076063369,-4733306290622771412],[-6987363661325172164,9092896013235005907]]]>,<13,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,12,1]>,[[-1194476928425486942489,1740953293703352195379],[-3080952677984913848236,-1740953293703352195379],[-465668007911101802516,-190243753456809347867],[355336743195164261211,190243753456809347867]]>,<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[28104190872125191238924919,323535730304742763750663172,1]>,[[-25528266105114183583018706,0],[349063996409856947333681837,0],[-323535730304742763750663151,-1],[21,1]]>*] [x,x^2-x+3,x^2-x-316,x^2-x+29,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,13,23],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,13,23],[3,1,6,3,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[4,3]>,<1,5*11*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,11,13,23],[1,6,6,1,6],1,[1.000000000,1.454570265,1.182806876],<"notfaithful",0>,[4,3]>,<1,5*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,13,23],[3,6,3,3,6],1,[1.000000000,0.5859100510,0.7284036527],<"notfaithful",0>,[4,3]>,<2,5*11^2*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]],[[1],[-1]]],[2,5,11,13,23],[3,6,7,3,8],1,[1.000000000,1.298329226,1.040888333],<"2.5_11e2_23.4t3.2",1>,[4,3]>]
x^4-2*x^3-12*x^2+13*x-10 -11^2*19^2*107 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 6 [[-422068],[965112],[-965111],[422069]] 4 [4,3,4,5,1,1,5,3,2,2,5,3,1,5,1,3,5,3,5,5,5,2,3,3,5,3,5,4,4,5,4,5,2,5,3,1,4,1,4,4,5,5,4,2,3,2,4,3,2,4,3,3,1,2,5,3,5,3,5,4,3,2,4,4,1,5,3,2,5,5,4,5,4,1,5,3,4,2,5,4,4,3,1,5,2,4,5,3,3,2,2,5,5,5,4,3,3,5,4,5,1,5,4,1,3,1,2,5,3,4,4,5,4,4,4,5,1,4,2,4,3,4,2,3,2,5,4,4,2,5,5,1,5,4,3,5,5,4,3,5,2,5,4,4,5,3,5,1,1,5,4,1,1,4,5,5,5,4,3,1,4,4,3,5,3,5,5,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+13,2>,<x^2-28*x+303,3>]*],[*[4],"CYC",0,5*]] [*<11,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-18209222793126303642,-58394988225032781993,1]>,[[58394988225032782001,-1],[8,1],[-7,-1],[-58394988225032782000,1]]>,<19,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,18,1]>,[[8687571483793346141426331,13217312665854208448219696],[-15240233659712111802627992,-5870023013028674443998158],[1,0]]>,[[[15240233659712111802628006,5870023013028674443998169],[-1,0]],[[14,11],[1,0]],[[-13,-11],[-1,0]],[[-15240233659712111802628005,-5870023013028674443998169],[1,0]]]>,<107,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,103,1]>,[[9228973427163289612132017097486287448549,0],[107,0],[1,0]]>,[[[3205709166688156932980280445964545575943,18095727770162546347762135063488574631611],[0,0]],[[-3205709166688156932980280445964545575942,-18095727770162546347762135063488574631611],[0,0]],[[-53,0],[-1,0]],[[54,0],[1,0]]]>*] [x,x^2-x-52,x^2-x+27,x^2-x+5591,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[11,19,107],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,11*19,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[11,19,107],[6,6,1],1,[1.000000000,1.582843421,1.228197365],<"notfaithful",0>,[4,3]>,<1,107,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[11,19,107],[1,1,6],1,[1.000000000,0.9111276756,0.8622772806],<"notfaithful",0>,[4,3]>,<1,11*19*107,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[11,19,107],[6,6,6],1,[1.000000000,0.6722562044,0.7172042113],<"notfaithful",0>,[4,3]>,<2,11*19*107,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[11,19,107],[6,7,7],1,[1.000000000,1.652418369,1.095222125],<"2.11_19_107.4t3.1",1>,[4,3]>]
x^4-x^3-29*x^2+93*x+80 -11^2*19^2*107 2 1 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 6 [[229034439],[-52840541],[-159014347],[-17179550]] 4 [4,3,4,5,1,2,5,1,2,1,5,3,2,5,1,3,5,3,5,5,5,1,3,3,5,3,5,1,4,5,4,5,2,5,3,2,4,1,4,4,5,5,4,1,3,2,4,3,1,4,3,3,2,2,5,3,5,3,5,4,3,1,4,4,1,5,3,1,5,5,4,5,4,2,5,3,4,2,5,4,4,3,2,5,1,4,5,3,3,2,2,5,5,5,4,3,3,5,4,5,2,5,4,2,3,1,2,5,3,4,4,5,4,4,4,5,1,4,2,4,3,4,1,3,2,5,4,4,2,5,5,2,5,4,3,5,5,4,3,5,1,5,4,4,5,3,5,2,1,5,4,1,1,4,5,5,5,4,3,2,4,4,3,5,3,5,5,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-116,2>,<x^2-134*x+4596,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[484464,0],[114357,0],[-43523,-12514],[-31009,12514]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[772926285,868720769],[-964515253,-868720769],[-447482126,37854123],[-523190372,-37854123]]>,<11,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-282065918116821490729,-179993553970606339568,1]>,[[179993553970606339577,-1],[9,1],[141519970671091953179,-13325013562150441409],[-321513524641698292764,13325013562150441409]]>,<19,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-7009403368322090120239680,10721574562006629915771859,1]>,[[-10721574562006629915771852,-1],[7,1],[18299997289003179258546757,-906839763153430635156832],[-7578422726996549342774911,906839763153430635156832]]>,<107,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-16028558245877691454536012736880044935681,9228973427163289612132017097486287445767,1]>,[[8431722672403233893429021107701253602928,0],[797250754760055718702995989785033842766,0],[-9228973427163289612132017097486287445730,-1],[37,1]]>*] [x,x^2-x-52,x^2-x+27,x^2-x+5591,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11,19,107],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,11*19,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11,19,107],[1,3,6,6,1],1,[1.000000000,1.582843421,1.228197365],<"notfaithful",0>,[4,3]>,<1,107,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,11,19,107],[4,1,1,1,6],1,[1.000000000,0.9111276756,0.8622772806],<"notfaithful",0>,[4,3]>,<1,11*19*107,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,11,19,107],[3,3,6,6,6],1,[1.000000000,0.6722562044,0.7172042113],<"notfaithful",0>,[4,3]>,<2,11*19*107,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,11,19,107],[3,3,6,6,6],1,[1.000000000,1.489957829,1.078944629],<"2.11_19_107.4t3.2",1>,[4,3]>]
x^5-2*x^4+x^3+32*x^2-31*x-124 2^4*3^4*5^3*31^2 1 2 20 "F5" [[2,1,5,4,3],[5,3,1,4,2],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,5,4,3]>,<4,5,[5,3,1,4,2]>,<4,5,[3,5,2,4,1]>,<5,4,[2,3,4,5,1]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 61 x^2+60*x+2 9 [[2983917764469403,-5784082390159367],[-795521610992807,5784082390159367],[-4544151167935469,-4126458007649163],[4889493672961525,0],[-2533738658502650,4126458007649163]] 2 [4,3,1,3,5,4,3,5,3,5,1,3,1,3,3,4,5,2,3,2,4,2,3,5,4,5,4,3,2,3,4,2,3,2,2,5,4,4,4,3,2,2,2,3,3,2,2,3,3,1,3,2,2,5,4,3,5,1,3,5,4,3,3,2,4,4,5,3,4,2,4,1,4,3,5,3,1,4,2,5,5,1,2,4,5,4,5,3,2,3,3,5,4,5,2,4,5,1,3,5,3,3,4,5,5,4,4,3,5,2,3,4,4,2,5,2,3,4,3,5,5,4,3,4,2,5,5,2,3,3,2,3,2,3,2,2,4,4,3,5,2,2,3,4,5,5,3,4,2,3,4,2,3,3,3,5,1,5,4,2,4,4,4,2,4,3,5,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-4*x^4-593*x^3+540064*x^2+18123233*x-3997102796,3>,<x^5-4*x^4-593*x^3-17936*x^2-402367*x-9690596,4>]*],[*[5],"CYC",0,5*]] [*<2,4,2,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,5,4,2,3],[1,2,4,3],[2],[[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[80290,-286084],[422962,239660],[1,0]]>,[[[-442308,0],[0,0]],[[0,1],[1,0]],[[101326,-239659],[-1,0]],[[142225,122013],[154561,156838]],[[198759,117645],[-154561,-156838]]]>,<3,20,5,[[2,3,4,5,1],[2,5,3,1,4]],[[1,2,3,4,5],[2,1,5,4,3],[5,3,1,4,2],[3,5,2,4,1],[2,3,4,5,1]],[2,5,3,1,4],[1,2,3,4,5],[1],[[[2,3,4,5,1]]],20,<<[],[2,0,0,2,1]>,[[-123,0,0,0],[33,0,0,0],[33,0,0,0],[3,0,0,0],[3,0,0,0],[1,0,0,0]]>,[[[-1739365931,-916073778,1124552538,357459798],[118805701,-425548051,-225187015,489044406],[476001796,-62040331,-100877586,-87493179],[-509778149,103759004,-4718742,297942537],[-113316305,313768199,-162081139,74424595]],[[1315621006,-136655967,-174442740,-1574487126],[-214942647,217640618,425277677,196040044],[-365468906,-495170853,268950288,366098771],[-380814977,285161658,-461409930,-492402868],[-527386680,326880331,482459859,-394748860]],[[1,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[628925377,136655967,375596922,-1711143093],[243532619,-217640618,184443029,413680662],[-559765872,495170853,-31923599,-129072082],[-318829101,-285161658,-238234148,-207241210],[64769291,-326880331,217184219,-67868529]],[[-205180451,916073778,-1325706720,-558613980],[-147395674,425548051,-384533691,63496355],[449232982,62040331,-136149103,-149533510],[47160760,-103759004,-457898647,401701541],[575933694,-313768199,-537562939,388192794]]]>,<5,4,4,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,2,3,4,5],[1,2,4,3],[1],[[[1,4,5,3,2]]],20,<[],[18301677905,-177277973400,-1176144104545,-5204598427675,1]>,[[-20091605029686,0,0,0],[-1091429443433,-1894190134230,1358425578948,-689724400682],[-1851443668133,1498606658055,-228540280602,-1677375627903],[-6072341666573,-1087336704555,-272127508148,-1850000145371],[-9040152848423,1482920180730,-857757790198,402402908331]]>,<31,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[229015176686268998250002326949,78898474555713201787080078627,1]>,[[248794989741942418804375662730,0],[-78898474555713201787080078627,-1],[0,1],[-142061568663144839562487018953,29671729903690946339590279],[-27834946523084377454808565148,-29671729903690946339590279]]>*] [x,x^2-x-1,x^4+155*x^2+4805,x^4+155*x^2+4805,0] [1,2,4,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,31],[3,3,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,2^2*5*31,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,3,5,31],[6,3,6,6],0,[-0.8506508084-0.5257311121*i,0.9599538185-0.5932840875*i,0.9973898660-0.1324473491*i],<"notfaithful",0>,[5,3]>,<1,2^2*5*31,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,3,5,31],[6,3,6,6],0,[-0.8506508084+0.5257311121*i,0.9599538185+0.5932840875*i,0.9973898660+0.1324473491*i],<"notfaithful",0>,[5,3]>,<4,2^4*3^4*5^3*31^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]],[[1],[-2],[1]]],[2,3,5,31],[6,7,8,9],1,[0,0,0],<"4.2e4_3e4_5e3_31e2.5t3.1",1>,[5,3]>]
