x^5-10*x^3-6*x^2+8*x+4 2^5*29*1571 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 487 x-1 5 [[2520392762268],[8131308451108],[10255960292507],[9061074168711],[-2575407143387]] 1 [2,5,7,7,6,4,6,7,7,2,6,5,6,6,4,3,6,4,6,4,7,6,7,3,6,6,3,6,7,5,2,5,5,5,5,5,4,4,7,7,5,6,7,7,4,4,5,5,5,5,4,5,6,3,6,7,4,4,7,7,3,5,6,5,4,5,5,4,2,6,6,5,3,3,5,7,5,3,5,4,3,4,4,7,6,5,5,3,2,4,6,4,1,5,2,6,5,4,3,5,5,7,6,2,6,3,7,5,7,6,2,5,3,6,4,5,6,2,7,6,6,6,3,5,4,7,4,5,7,4,7,7,4,1,4,4,3,2,2,6,6,5,7,5,5,2,2,7,6,6,4,7,6,5,3,6,7,3,7,2,7,7,7,7,7,7,3,7] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,12,6,[[1,2,3,5,4],[3,1,2,4,5],[1,3,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[1,3,2,4,5],[1,3,2,5,4],[3,1,2,4,5],[3,1,2,5,4]],[1,3,2,4,5],[1,2,2,3,4,7],[1,7],[[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,5,4]]],20,<<[],[1,1,1]>,[[140218,0],[247872,0],[86024,0],[130280,0],[-333800,0],[349488,0],[1,0]]>,[[[-16560,0],[110576,0],[-172775,0],[135360,0],[187190,0],[179124,0]],[[193288,-209240],[84256,-245200],[113056,53337],[-165568,-195776],[98158,121362],[68096,53172]],[[-121760,209240],[-194832,245200],[59719,-53337],[30208,195776],[238940,140782],[14924,208972]],[[-130248,0],[12880,0],[-28080,0],[4601,0],[88032,0],[58742,0]],[[75280,0],[-12880,0],[28080,0],[126471,0],[43040,0],[72330,0]]]>,<29,4,2,[[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4]],[2,1,3,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,24,1]>,[[-80145279657772981305582458108,0],[-84107619123169637575936019230,0],[1,0]]>,[[[76903891069763913658195158995,-64177294358423700924802332414],[0,0]],[[24207770311944957073371373322,64177294358423700924802332414],[0,0]],[[-8224704353768755109715911158,0],[0,0]],[[84107619123169637575936019236,0],[-1,0]],[[6,0],[1,0]]]>,<1571,2,2,[[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,2,3,5,4]]],20,<[],[3097027873484913547082588868423271234808623262203517504115281915,-2870551389376701046627055046838392958221746682212530415580728259,1]>,[[-1158410378108859142635438282001494931368562063248218177178779225,0],[-3341039946843373335485329008153879590193798194845072477898094362,0],[1628898935575531431493712243316981563340613575880760239496142886,0],[2870551389376701046627055046838392958221746682212530415580729480,-1],[1221,1]]>*] [x,x^2-91118,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,29,1571],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*29*1571,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,29,1571],[8,8,8],1,[1.000000000,0.7234718208,0.8618591268],<"notfaithful",0>,[5,5]>,<4,2^9*29^3*1571^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,29,1571],[8,8,9],1,[0,0,0],<"4.2e9_29e3_1571e3.10t12.1",1>,[5,5]>,<4,2^5*29*1571,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]],[[1],[-3],[3],[-1]]],[2,29,1571],[8,9,10],1,[1.000000000,1.154062585,1.241924556],<"4.2e5_29_1571.5t5.1",1>,[5,5]>,<5,2^8*29^2*1571^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]],[[1],[-3],[3],[-1]]],[2,29,1571],[8,9,10],1,[0,0,0],<"5.2e8_29e2_1571e2.10t13.1",1>,[5,5]>,<5,2^11*29^3*1571^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1]],[[1],[0],[-1]],[[1],[-2],[1]]],[2,29,1571],[8,9,10],1,[0,0,0],<"5.2e11_29e3_1571e3.6t14.1",1>,[5,5]>,<6,2^11*29^3*1571^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1],[1],[-1],[-1]],[[1],[-3],[3],[-1]]],[2,29,1571],[8,9,10],1,[0,0,0],<"6.2e11_29e3_1571e3.20t35.1",1>,[5,5]>]
x^2-x+2036 -17*479 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 29 x-1 5 [[1342305],[-1342304]] 2 [1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2108,17,1]>,[[-8,-1],[9,1]]>,<479,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[59396,479,1]>,[[-239,-1],[240,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[17,479],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,17*479,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[17,479],[3,3],1,[1.000000000,0.7659145787,1.110347871],<"1.17_479.2t1.1",1>,[2,1]>]
x^4-15*x^2-10*x+89 2^4*1361 0 2 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 7 [[-16091919],[22918237],[6627956],[-13454274]] 3 [2,5,1,5,5,1,1,5,3,4,3,4,2,5,5,2,3,2,3,3,4,3,3,4,2,4,5,5,4,4,5,5,2,5,1,3,1,3,3,2,3,1,3,4,4,5,3,5,5,4,2,3,4,3,4,3,1,5,4,4,5,2,3,3,4,4,5,1,5,4,4,5,5,4,3,5,4,4,4,4,5,4,5,4,3,5,2,4,2,3,5,3,5,3,5,3,4,1,5,2,3,4,5,4,3,1,5,4,3,4,5,4,4,5,5,2,5,3,4,5,4,4,4,3,3,2,1,3,5,1,3,3,3,2,4,4,4,5,1,4,5,4,3,3,1,5,4,4,3,5,2,4,3,5,5,3,3,4,2,2,3,4,5,5,4,3,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-86,2>,<x^2+26*x-12080,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[519472,-459622],[324394,-399786],[1,0]]>,[[[0,1],[1,0]],[[199894,-124501],[-1,0]],[[-260545,32935],[-227991,152025]],[[60651,91565],[227991,-152025]]]>,<17,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-703292840402770787885364,262339602911629982086095,-49404186947161937935648,12212553068000094040611]>,<1361,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[107818105715297474216706503606983275069781508559965851642101114,200324451430560980467702385613198335211432697230324000657640314,1]>,[[-107395768924516117934203182456246239937908635070392864799832013,0],[-167792899537160056141633124462672857596980660258321578219419488,0],[-200324451430560980467702385613198335211432697230324000657640007,-1],[307,1]]>*] [x,x^2+1,x^2-x-340,x^2+1361,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,1361],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,17,1361],[6,1,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<1,1361,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,17,1361],[1,1,6],1,[1.000000000,1.675641794,1.225011039],<"notfaithful",0>,[4,3]>,<1,2^2*1361,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,17,1361],[6,1,6],1,[1.000000000,2.554712687,1.216331556],<"notfaithful",0>,[4,3]>,<2,2^2*1361,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,17,1361],[6,1,7],1,[1.000000000,1.055579077,0.8710339505],<"2.2e2_1361.4t3.1",1>,[4,3]>]
x^4-2*x^3+6*x^2-5*x-9 -61^2*163 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 5 [[48653807],[-47174954],[47174955],[-48653806]] 4 [5,4,4,5,5,4,5,4,5,5,5,5,1,3,2,3,5,1,5,3,4,5,2,5,1,5,4,4,4,1,4,1,4,5,4,3,5,1,2,3,1,5,5,5,2,1,5,3,3,4,5,4,4,3,4,1,4,4,5,3,4,4,3,5,3,4,5,5,1,5,4,3,1,3,2,3,5,3,5,3,3,3,4,5,1,4,4,3,1,4,5,4,1,4,3,2,5,5,3,5,3,5,2,4,4,3,5,3,5,4,2,4,5,4,5,3,5,3,3,4,3,3,3,4,2,3,3,4,4,1,3,3,4,4,5,5,2,3,2,4,5,3,5,4,2,2,2,4,4,4,3,4,5,5,5,1,2,4,4,3,3,5,2,2,4,5,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-5,2>,<x^2+8*x+179,3>]*],[*[4],"CYC",0,5*]] [*<61,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[14033097479542953005068911944444274,-206211714329873589069960615620064199,1]>,[[206211714329873589069960615620064244,-1],[45,1],[-44,-1],[-206211714329873589069960615620064243,1]]>,<163,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[43799533113739653776795056074173823326218268,163,1]>,[[-77002795553627909019610502879796428781457671,0],[77002795553627909019610502879796428781457672,0],[-81,-1],[82,1]]>*] [x,x^2-x-15,x^2-x+41,x^2-x+2486,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[61,163],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,61,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[61,163],[6,1],1,[1.000000000,0.9383101983,0.9115020912],<"notfaithful",0>,[4,3]>,<1,163,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[61,163],[1,6],1,[1.000000000,0.2460685276,0.6623863327],<"notfaithful",0>,[4,3]>,<1,61*163,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[61,163],[6,6],1,[1.000000000,1.764327405,1.188102040],<"notfaithful",0>,[4,3]>,<2,61*163,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[61,163],[6,6],1,[1.000000000,0.9609496859,0.9548009233],<"2.61_163.4t3.1",1>,[4,3]>]
x^2+4529 -2^2*7*647 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[94],[-94]] 2 [1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,2,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[4530,2,1]>,[[1,1],[-1,-1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4529,0,1]>,[[0,-1],[0,1]]>,<647,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4529,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,7,647],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*7*647,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,7,647],[3,3,3],1,[1.000000000,1.867276810,1.170263460],<"1.2e2_7_647.2t1.1",1>,[2,1]>]
x^6+9*x^4-3*x^3+72*x^2-71*x+215 -7*23^3*83 0 3 48 "C2*S4" [[5,2,3,6,1,4],[4,2,3,1,5,6],[5,1,4,6,2,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,3,2,1,6,5]>,<2,3,[1,3,2,4,5,6]>,<2,3,[4,3,2,1,5,6]>,<2,6,[5,2,3,6,1,4]>,<2,6,[5,3,2,6,1,4]>,<3,8,[5,1,4,6,2,3]>,<4,6,[2,4,1,3,5,6]>,<4,6,[2,4,1,3,6,5]>,<6,8,[5,4,1,6,2,3]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 43 x^2+42*x+3 10 [[-548991179226643,0],[9091627473752635,-2698689978571699],[2549357498736775,-10580026930697799],[3070933503603630,0],[-7232287305941501,2698689978571699],[-6930639990924896,10580026930697799]] 6 [10,10,8,5,6,7,9,6,1,7,10,8,10,5,7,5,2,9,9,10,7,9,5,8,8,4,8,5,8,8,7,10,5,7,9,7,8,10,3,3,10,8,8,7,7,5,3,1,9,9,10,10,5,6,7,5,7,4,7,5,6,5,4,7,9,4,10,9,3,10,10,8,8,8,5,5,5,10,6,10,9,9,6,6,7,7,2,9,7,4,6,9,10,10,7,8,10,5,5,10,7,8,9,9,9,7,7,3,2,7,3,5,8,5,5,5,6,7,10,8,6,7,6,10,3,6,5,1,5,9,7,5,8,6,7,6,9,5,8,3,10,3,10,5,4,5,3,10,10,7,3,9,3,7,6,6,5,10,8,9,10,6,10,8,6,5,4,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-5*x^2-594*x+12203,4>,<x^6-11*x^5-329*x^4+45819*x^3-1055020*x^2+5596540*x+112690184,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+2,2>,<x^6+11*x^5+35*x^4-6169*x^3-123605*x^2-413977*x-558947,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<7,4,2,[[1,2,3,4,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5]],[4,3,2,1,5,6],[1,5,3,6],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,6,1]>,[[36179566696185262,0],[12021914210168527,0],[1,0]]>,[[[-23797402251893267,-18219894562987084],[0,0]],[[26511452756738901,3822214646638876],[0,0]],[[3578164876905645,-3822214646638876],[0,0]],[[5729698828417236,18219894562987084],[0,0]],[[-12021914210168521,0],[-1,0]],[[6,0],[1,0]]]>,<23,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,6],[1],[[[2,1,4,3,6,5]]],20,<[],[619395762426605413262434453,530947564993759357775538229,1]>,[[-530947564993759357775538216,-1],[13,1],[122502028657814447985122464,-33003812138186486913564380],[-541525732764388623860146576,33003812138186486913564380],[-113918547980545266006633837,-17369581166028336862174238],[-652266014253707543266699049,17369581166028336862174238]]>,<83,4,2,[[1,2,3,4,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5]],[4,3,2,1,5,6],[1,5,3,6],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,82,1]>,[[-17925056358843123929030755785746587052,0],[7748278110092121523418249734939958189,0],[1,0]]>,[[[-4127432424606892863823553066966389123,-31456671029746540284465265855259413530],[0,0]],[[-517022153336526711630139880192677392,-118484321989064056039910675579142818992],[0,0]],[[85296016027178862345749914870910655912,118484321989064056039910675579142818992],[0,0]],[[-72903283339143321246877972188811631274,31456671029746540284465265855259413530],[0,0]],[[-7748278110092121523418249734939958156,0],[-1,0]],[[33,0],[1,0]]]>,<7643,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,5],[1],[[]],20,<[],[2,7642,1]>,[[-42167473896424551523782308329437525752353438140615602513519908590849427461674,0],[-55802978805846911616649592060674595832594694560416840102160086495646825282113,0],[-229012606334151273224964264195473349220573020016521250896359155648439232288415,177648965265672840826745408677364848854505115151764802729392497163216525167534],[132340869816847416250923486528536548575331954389937305285862806876760039149692,-177648965265672840826745408677364848854505115151764802729392497163216525167534],[23981965888774930017964681702009863110219489936012204807912199537853933277,-1620129342086093186143546057522074793889498878381768457834584753523246883],[-4858490724200760680761593565639219945820722143580449279549143405730095772,1620129342086093186143546057522074793889498878381768457834584753523246883]]>*] [x,x^2-x-145,x^2-x+6,x^2-x+3341,x^6-x^5-436*x^4+289*x^3+63221*x^2-21896*x-3048479,x^3-x^2+1,x^4-x^3+15*x^2-80*x+9,0,0,x^4-x^3+15*x^2-80*x+9] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[7,23,83,7643],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,7*83,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[7,23,83,7643],[11,1,11,2],1,[1.000000000,0.7312984186,0.7611308101],<"notfaithful",0>,[6,11]>,<1,23,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[7,23,83,7643],[5,11,5,5],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,11]>,<1,7*23*83,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[7,23,83,7643],[11,11,11,1],1,[1.000000000,0.4348283696,0.6914475012],<"notfaithful",0>,[6,11]>,<2,7^2*23*83^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[7,23,83,7643],[11,12,11,5],1,[0,0,0],<"notfaithful",0>,[6,11]>,<2,23,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[7,23,83,7643],[5,11,5,5],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,11]>,<3,7^2*23*83^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[-2],[1]]],[7,23,83,7643],[11,12,11,5],1,[0,0,0],<"notfaithful",0>,[6,11]>,<3,7*23^2*83,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]],[[1],[-1]]],[7,23,83,7643],[11,12,11,3],1,[1.000000000,0.9716489676,1.011157443],<"3.7_23e2_83.6t11.2",1>,[6,11]>,<3,7*23*83,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[0],[-1]],[[1],[-2],[1]]],[7,23,83,7643],[11,12,11,4],1,[1.000000000,0.8260853075,0.9594437241],<"3.7_23_83.6t11.2",1>,[6,11]>,<3,7^2*23^2*83^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[7,23,83,7643],[11,12,11,3],1,[0,0,0],<"notfaithful",0>,[6,11]>]
