x^2-x+2030 -23*353 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-1195],[1196]] 2 [1,2,1,1,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<23,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2162,23,1]>,[[-11,-1],[12,1]]>,<353,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[33182,353,1]>,[[-176,-1],[177,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[23,353],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,23*353,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[23,353],[3,3],1,[1.000000000,1.813017289,1.252200841],<"1.23_353.2t1.1",1>,[2,1]>]
x^4-x^3+7*x^2-42*x+116 97*103^2 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 61 x-1 5 [[266861842],[177019094],[-133751000],[-310129935]] 3 [2,3,5,4,3,4,4,4,4,4,3,5,4,3,3,3,4,1,5,5,3,2,4,3,1,3,1,4,3,3,5,4,4,4,4,3,5,1,1,5,4,5,3,3,3,5,5,4,3,2,5,4,3,5,5,5,1,5,5,5,3,3,3,4,2,4,5,4,4,5,3,4,4,4,3,5,3,3,4,4,2,2,2,5,5,5,3,5,2,3,1,3,3,1,5,1,1,3,4,4,2,3,5,5,2,5,4,3,5,5,2,1,3,4,2,4,2,1,5,4,3,1,1,3,3,1,4,5,3,3,4,3,1,4,5,5,2,1,4,3,3,4,3,5,3,4,4,1,5,5,3,3,4,4,4,5,5,4,3,4,5,4,3,3,4,4,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+61,2>,<x^2+58*x+744,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[371056,344189],[26867,-344189],[-18248,-162862],[144614,162862]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[1264552653,388541069],[487470515,-388541069],[66339694,-26199945],[118739584,26199945]]>,<97,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-2071266311831976176433506314102089046841,627761835186481885144915061790765069102,1]>,[[-1863428172752485395046612967482550216950,0],[2491190007938967280191528029273315285919,0],[-627761835186481885144915061790765069035,-1],[67,1]]>,<103,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[1084013296221399716168914101730711760304,-7195422765111714546095658477686587909635,1]>,[[7195422765111714546095658477686587909665,-1],[30,1],[8453639116258628632039391121631971272361,85921328820568481119039424489556826658],[2412050465323794939438083476498699636346,-85921328820568481119039424489556826658]]>*] [x,x^2-x+26,x^2-x-24,x^2-x+2498,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,97,103],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,103,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,97,103],[1,3,1,6],1,[1.000000000,1.547751611,1.183153031],<"notfaithful",0>,[4,3]>,<1,97,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,97,103],[1,1,6,1],1,[1.000000000,1.893495324,1.405015296],<"notfaithful",0>,[4,3]>,<1,97*103,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,97,103],[1,3,6,6],1,[1.000000000,1.005762344,1.193549781],<"notfaithful",0>,[4,3]>,<2,97*103,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,97,103],[2,3,6,6],1,[1.000000000,0.5167189843,0.6476515182],<"2.97_103.4t3.2",1>,[4,3]>]
x^5-x^4-15*x^3+113*x^2-294*x+252 7^2*11^4*37^2 1 2 10 "D10" [[2,1,5,4,3],[3,2,1,5,4]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,5,4,3]>,<5,2,[2,3,4,5,1]>,<5,2,[3,4,5,1,2]>] [[1,1,1,1,1],[1,2,2],[5]] 23 x^2+21*x+5 7 [[-1422771237,-1680573828],[-178975319,1680573828],[-1595443785,241523984],[-349838550,0],[142203445,-241523984]] 2 [2,2,3,1,1,4,4,3,2,2,1,1,2,2,2,3,3,1,3,4,2,2,2,4,4,2,4,3,2,2,3,1,4,2,4,3,2,2,1,2,2,2,2,2,4,3,4,2,3,2,3,2,3,4,1,3,2,2,2,2,3,2,2,1,4,4,2,1,2,2,4,4,2,4,4,3,2,2,2,3,2,2,2,2,3,1,2,2,4,2,1,3,2,3,2,3,2,2,4,2,2,2,3,2,4,3,4,2,4,2,4,1,3,2,2,4,3,4,2,3,1,4,2,2,2,2,2,2,4,2,4,1,3,2,2,4,2,2,4,2,2,1,3,2,4,2,3,4,4,3,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+1504272,3>,<x-1504272,4>]*]] [*<2,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-60208,71330],[-131538,-71330],[117271,0],[72233,69990],[2243,-69990]]>,<3,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[2,2,1]>,[[521541176,0],[-1030754010,-109650379],[-811453252,109650379],[-498705336,-577907646],[-505151511,577907646]]>,<7,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[26410244862523858,1166188481890565,1]>,[[-28742621826304989,0],[-1166188481890565,-1],[0,1],[469517740962439,-3956137642111860],[29439292567233116,3956137642111860]]>,<11,5,5,[[2,3,5,1,4]],[[1,2,3,4,5],[2,3,5,1,4],[3,5,4,2,1],[5,4,1,3,2],[4,1,2,5,3]],[1,2,3,4,5],[1,4,3,3,4],[1],[[[2,3,5,1,4]]],20,<[],[48312,27984,6512,759,44,1]>,[[167350478906802205254,-14034684573493535008,26533593419141137515,28938225710525603220,-13288343351411699746],[-167350478906802204598,24227866314895959666,-11243820807037500898,-18745043969123178835,18384934222112911937],[-299092196924465333820,21451621255834582773,-7821641974090640148,14639877911923060112,8301269913583353833],[299092196924465333156,29514287451177538859,-7468130638012996469,-24833059653325484497,-13397860784284566024],[9,1,0,0,0]]>,<37,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-5396742386709632170191616812854,5956698023832367442842087423505,1]>,[[-1586494660276925402717886684296,0],[-5956698023832367442842087423477,-1],[28,1],[-5354616010709074626523193333540,-114195521869828244621203392642],[-10224674971842791254603086345515,114195521869828244621203392642]]>*] [x,x^2-x+65,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,11,37],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,7*37,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,11,37],[2,2,5,1,5],1,[1.000000000,0.7808362768,0.7635552179],<"notfaithful",0>,[5,2]>,<2,7*11^2*37,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]],[[1,0,0,0]]],[2,3,7,11,37],[2,2,5,6,5],1,[1.000000000,1.338685940,1.037480684],<"2.7_11e2_37.5t2.1",1>,[5,2]>,<2,7*11^2*37,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]],[[1,0,0,0]]],[2,3,7,11,37],[2,2,5,6,5],1,[1.000000000,1.719631031,1.117011210],<"2.7_11e2_37.5t2.1",2>,[5,2]>]
x^5-x^4-15*x^3+71*x^2+406*x+546 2^6*3^2*7^2*229^2 1 2 10 "D10" [[5,2,4,3,1],[3,4,1,2,5]] [<1,1,[1,2,3,4,5]>,<2,5,[3,4,1,2,5]>,<5,2,[4,3,5,2,1]>,<5,2,[2,5,1,3,4]>] [[1,1,1,1,1],[1,2,2],[5]] 11 x^2+7*x+2 9 [[647668715,821227442],[964227677,-78016536],[-385027997,-821227442],[-847604262,78016536],[-379264132,0]] 2 [1,1,2,1,2,2,3,2,2,2,2,2,2,4,4,3,2,3,2,4,4,4,4,2,2,3,4,3,3,4,3,2,3,4,4,2,2,2,2,2,4,4,2,3,2,2,2,2,2,1,2,2,2,2,2,2,4,1,2,3,3,2,2,2,3,2,2,3,2,2,2,3,3,2,2,2,2,1,2,2,2,2,3,2,3,2,2,3,2,2,4,1,4,2,2,2,2,2,4,2,2,4,2,2,2,3,3,4,2,3,1,4,2,2,2,2,2,1,2,3,3,4,4,2,2,1,3,3,2,3,2,1,2,2,2,2,3,2,3,3,3,3,3,4,2,4,2,2,2,4,3,2,3,3,4,1,2,2,4,2,4,2,2,3,2,1,2,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-8309952,3>,<x+8309952,4>]*]] [*<2,2,2,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[1,2,3,4,5],[1,2],[3],[[[2,1,3,5,4]]],20,<[],[-447582,-351992,1]>,[[0,1],[-172296,262143],[92743,0],[59705,50358],[19849,15178]]>,<3,2,2,[[1,4,5,2,3]],[[1,2,3,4,5],[1,4,5,2,3]],[1,2,3,4,5],[1,2],[1],[[[1,4,5,2,3]]],20,<[],[407612571,-239939406,1]>,[[-1467897927,0],[-147481082,-1],[141828028,59964506],[1,1],[-76130975,-59964506]]>,<7,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[22102746771129626,36807371138736324,1]>,[[-20169200429561387,0],[-36807371138736324,-1],[0,1],[26268159026769815,5250050933640363],[30708412541527897,-5250050933640363]]>,<229,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-77091095098201778493594617950813884165000688785,63095353461279107048095249225527750015578276588,1]>,[[-25851758393326125353167390961304750737977143421,0],[-63095353461279107048095249225527750015578276442,-1],[146,1],[77163905681187247956873834514207539567737705236,320002253048063616579132833555741078251414070],[11783206173417984444388805672624961185817714482,-320002253048063616579132833555741078251414070]]>*] [x,x^2+9618,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,229],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,2^3*3*7*229,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,229],[5,5,5,5],1,[1.000000000,0.6406745639,0.9452194111],<"notfaithful",0>,[5,2]>,<2,2^3*3*7*229,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,7,229],[5,5,5,5],1,[1.000000000,3.162429052,1.524589624],<"2.2e3_3_7_229.5t2.1",1>,[5,2]>,<2,2^3*3*7*229,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,7,229],[5,5,5,5],1,[1.000000000,3.296258250,1.533241026],<"2.2e3_3_7_229.5t2.1",2>,[5,2]>]
x^6+2*x^4-18*x^3+4*x^2-18*x+81 -3^3*5^2*431^2 0 3 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 31 x^2+29*x+3 6 [[-217273817,-47084216],[260664766,47084216],[-43390949,0],[-420222644,-125018782],[-344692690,125018782],[-122588347,0]] 3 [3,4,2,5,6,1,6,5,3,6,4,5,6,1,2,3,6,5,5,3,5,4,6,3,4,3,5,6,1,2,5,3,6,1,6,5,4,4,2,3,6,4,3,5,3,4,4,4,3,5,6,3,4,3,6,3,3,4,4,3,4,6,4,3,5,6,4,4,3,4,3,3,5,1,5,6,2,4,3,4,3,4,2,4,5,3,6,1,6,4,3,6,1,6,4,3,3,6,4,1,4,6,3,2,4,1,2,3,3,4,4,4,2,4,5,3,4,3,6,2,5,4,3,2,4,6,5,6,5,4,4,2,1,4,6,1,3,5,3,3,1,3,4,3,4,3,5,6,4,3,4,2,5,3,4,6,1,3,4,3,2,3,5,2,3,3,4,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+27,2>,<x^3-8*x+72,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[185937,-78730],[-259621,78730],[-78730,185937],[0,107207],[-107207,-107207],[259621,-185937]]>,<3,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[15177234,0],[125266299,0],[1,0]]>,[[[129140172,0],[9,0]],[[164004948,0],[129140154,0]],[[-395577190,-1364128408],[-194692492,257298083]],[[-115623409,-1454162728],[194692492,-257298083]],[[-694082354,1454162728],[-452972809,257298083]],[[-1154104775,1364128408],[452972809,-257298083]]]>,<5,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,4,1]>,[[6786048979160,-44115187660365],[-3005498679755,7771844404150],[1,0]]>,[[[-34092876296327,-7771844404142],[0,0]],[[-3005498679759,7771844404142],[0,0]],[[3005498679757,-7771844404146],[-1,0]],[[2,4],[1,0]],[[-17735984605084,25395984692651],[-2695799041481,-6116271102772]],[[-43538570739214,-17624140288509],[2695799041481,6116271102772]]]>,<431,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[7,430,1]>,[[-24414792147575653715615172629256555428206679010771728,12396254756255862373092780706818566646237988562088156],[-9472086943671339329493402268298536833914945101889579,-6341655234791425605295425838499040086003592823469584],[1,0]]>,[[[-9472086943671339329493402268298536833914945101889799,-6341655234791425605295425838499040086003592823469804],[0,0]],[[-22452247120131825137501308173483386954357628940971735,6341655234791425605295425838499040086003592823469804],[0,0]],[[9472086943671339329493402268298536833914945101889689,6341655234791425605295425838499040086003592823469694],[-1,0]],[[110,110],[1,0]],[[9377140379500649046971013774740047933336148512266996,524339413894559660718816916795135428167575507190237],[-1754889092752308553880091946104663780400990095957,-43567736059986911984466383084448277464699596689741]],[[13075106740631176090530294398743339021021480428704739,-6865994648685985266014242755294175514171168330660041],[1754889092752308553880091946104663780400990095957,43567736059986911984466383084448277464699596689741]]]>*] [x,x^2-x+539,x^2-x+1,x^2-x-1616,x^3-2*x-9,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,431],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,5*431,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,431],[3,3,7,7],1,[1.000000000,0.8120962059,0.7508611935],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,431],[2,7,2,2],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,3*5*431,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,431],[1,7,7,7],1,[1.000000000,2.322422337,1.357920852],<"notfaithful",0>,[6,3]>,<2,5*431,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,431],[3,3,7,7],1,[1.000000000,1.430229822,1.097325375],<"notfaithful",0>,[6,3]>,<2,3^2*5*431,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,5,431],[3,7,8,8],1,[1.000000000,1.250959526,1.026886040],<"2.3e2_5_431.6t3.1",1>,[6,3]>]
x^6-x^5-191*x^4+125*x^3+12354*x^2-4612*x-270334 2^4*11^2*257^3 2 2 12 "D12" [[1,3,2,5,4,6],[2,1,3,4,6,5],[6,5,4,3,2,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[2,1,3,4,6,5]>,<2,3,[5,6,4,3,1,2]>,<3,2,[3,1,2,5,6,4]>,<6,2,[4,6,5,2,1,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 11 [[14541148425598,0],[1424071985994,-11043987298325],[6768387221029,11043987298325],[-8387351200718,11043987298325],[-13731666435753,-11043987298325],[-614589996149,0]] 3 [3,6,6,4,1,3,3,4,5,3,5,6,4,4,2,2,5,3,5,6,3,3,4,5,6,4,2,4,4,5,4,4,5,3,4,4,5,2,4,3,6,6,6,3,3,1,3,5,3,6,4,3,3,6,1,4,2,4,4,4,3,3,3,2,6,5,6,4,4,3,6,4,6,3,5,6,6,1,1,4,1,2,4,5,4,6,6,3,4,6,6,3,6,3,1,3,6,6,3,4,4,4,3,4,3,6,1,3,2,4,4,3,2,6,5,6,5,5,5,4,6,3,4,1,6,3,5,5,5,4,3,4,6,2,4,3,1,3,5,4,4,3,5,4,5,5,4,4,5,1,4,6,2,3,1,1,4,1,4,4,5,4,3,5,6,6,2,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+58,2>,<x^3+194*x^2+12556*x+271096,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4]],[1,3,2,4,6,5],[1,3,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[-262274,0],[520450,0],[-512194,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[132146,-247902],[344662,165037],[116367,232734]],[[380048,247902],[179625,359251],[407921,291554]],[[8063,0],[1,0],[0,0]],[[140209,-247902],[344662,165037],[116367,232734]],[[388111,247902],[179625,359251],[407921,291554]]]>,<11,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[-38528658614416814877,-51954660368444604342,1]>,[[6935299991772410290,0],[124715220712206439569,0],[51954660368444604346,-1],[4,1],[-65825260351989424933,-1],[-117779920720434029275,1]]>,<43,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,4],[1],[[]],20,<[],[3,42,1]>,[[89214687470045967369419531295844,-203278567151413151007611573638316],[219903487836235849750085537213098,203278567151413151007611573638316],[-142443023833147513230646834662960,-208830144378452750834787846612154],[221412020068705561891422636155490,208830144378452750834787846612154],[4524137437762112595023212123720,-3733687907364694199761803207913],[-1587540607826980238605473432539,3733687907364694199761803207913]]>,<257,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[-91254245196581061540836604681694683322252365900,-301622277485637639805583491701173217226865671454,1]>,[[301622277485637639805583491701173217226865671682,-1],[228,1],[592442864168258774754689971634603345681214888513,-1],[290820586682621134949106479933430128454349217059,1],[348378060484718576932491167276619819209824922987,-1],[46755782999080937126907675575446601982959251533,1]]>,<400927,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,4],[1],[[]],20,<[],[1,0,1]>,[[4980404247875850780303733037356863677433164242343613281159223886492589089909768632633901142052103466256526555774,-2843553267859723556639743997844860172488138585596356840201351742792035486319752893516642311492393256396965904484],[-4202749755296407752143366861711745814259128394718865399493549959668526545960768759771872461654294346786578277947,910664733585389618792308072692336084842354267123371862113084319563936623148543245222241420515444883586530655232],[-4202749755296407752143366861711745814259128394718865399493549959668526545960768759771872461654294346786578277947,-910664733585389618792308072692336084842354267123371862113084319563936623148543245222241420515444883586530655232],[4980404247875850780303733037356863677433164242343613281159223886492589089909768632633901142052103466256526555774,2843553267859723556639743997844860172488138585596356840201351742792035486319752893516642311492393256396965904484],[-2684097019061086795226104632202494515477902786397696074119633085792524050347718827768271174054285185383796,-3823210136475953414259749721912631757717973242669172585805999934097015256806943242482973270024773599244776],[-2684097019061086795226104632202494515477902786397696074119633085792524050347718827768271174054285185383796,3823210136475953414259749721912631757717973242669172585805999934097015256806943242482973270024773599244776]]>*] [x,x^2-x+3,x^2-x+707,x^2-x-64,x^3-x^2+x+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,43,257,400927],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,11,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,11,43,257,400927],[3,7,3,1,3],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,3]>,<1,11*257,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,43,257,400927],[2,7,1,7,1],1,[1.000000000,0.4726905886,0.7031363001],<"notfaithful",0>,[6,3]>,<1,257,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,43,257,400927],[1,1,2,7,2],1,[1.000000000,1.297484959,1.149850287],<"notfaithful",0>,[6,3]>,<2,2^2*11,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,11,43,257,400927],[7,8,3,1,3],1,[1.000000000,0.5772184495,0.8595438191],<"notfaithful",0>,[6,3]>,<2,2^2*11*257^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,11,43,257,400927],[7,8,3,7,3],1,[0,0,0],<"2.2e2_11_257e2.6t3.1",1>,[6,3]>]
