x^2-x-464 3*619 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[5399],[-5398]] 1 [1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-462,3,1]>,[[-1,-1],[2,1]]>,<619,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[95326,619,1]>,[[-309,-1],[310,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,619],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*619,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,619],[3,3],1,[1.000000000,1.996086375,1.313257629],<"1.3_619.2t1.1",1>,[2,1]>]
x^5-7*x^3-x^2+9*x+1 3^3*23*37*73 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 31 x^2+29*x+3 5 [[-8561782,-6538669],[2000322,-12320297],[10166775,0],[9284713,6538669],[-12890028,12320297]] 1 [6,2,6,6,5,6,6,4,4,5,3,2,2,5,3,5,2,4,7,7,2,6,7,5,3,3,5,7,6,4,4,7,4,5,6,5,3,4,7,7,7,5,6,6,6,5,6,4,7,6,4,7,2,5,6,5,5,5,3,4,4,4,7,4,5,5,3,4,6,6,3,6,7,2,3,7,5,6,5,4,3,5,6,4,7,6,7,4,3,5,6,5,7,4,7,7,7,2,3,6,2,5,6,3,4,6,4,7,6,7,7,6,5,7,7,6,5,7,4,4,6,4,7,5,5,6,5,4,6,7,4,2,3,4,3,5,2,5,7,4,4,7,2,5,6,6,5,4,3,4,3,5,1,4,5,7,7,3,5,3,6,6,5,5,3,5,4,7] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<3,8,4,[[1,3,4,5,2],[1,2,5,4,3]],[[1,2,3,4,5],[1,4,5,2,3],[1,2,5,4,3],[1,3,2,5,4],[1,3,4,5,2]],[1,2,5,4,3],[1,3,2,3,5],[1],[[[1,3,4,5,2]]],20,<<[],[2,2,1]>,[[1349907792,0],[284577036,0],[1451978775,0],[-99201657,0],[1,0]]>,[[[-99201661,0],[0,0],[0,0],[0,0]],[[-960280373,0],[-485777023,0],[-129162823,0],[353350079,0]],[[-92726732,1120924452],[-327079468,-569967979],[57662292,574211614],[52687115,-351768579]],[[1,0],[1,0],[0,0],[0,0]],[[1152208765,-1120924452],[-349404977,569967979],[71500531,-574211614],[-406037194,351768579]]]>,<23,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[18,2,0,1]>,[[-281205029978283932153868471,0,0],[-364299066777655741733816520,0,0],[1,0,0]]>,[[[846238579695265537773385902,13083913302212807171927265,725753701465863088763493560],[0,0,0]],[[409152443358272584001994173,278402759335267338595927411,-31099858620528212296024037],[0,0,0]],[[96465741503392479414698592,-291486672637480145767854676,-694653842845334876467469523],[0,0,0]],[[364299066777655741733816527,0,0],[-1,0,0]],[[7,0,0],[1,0,0]]]>,<37,4,2,[[1,2,3,5,4],[3,2,1,4,5]],[[1,2,3,4,5],[3,2,1,4,5],[1,2,3,5,4],[3,2,1,5,4]],[3,2,1,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,33,1]>,[[10534851853918955080041445887901,0],[-6769294488709878124684375444594,0],[1,0]]>,[[[6312794227983841847100484693954,-637677298622666775388082923005],[0,0]],[[5806733534096752046680426281919,0],[0,0]],[[4233661415870686708220967366318,637677298622666775388082923005],[0,0]],[[6769294488709878124684375444602,0],[-1,0]],[[8,0],[1,0]]]>,<73,4,2,[[1,2,3,5,4],[3,2,1,4,5]],[[1,2,3,4,5],[3,2,1,4,5],[1,2,3,5,4],[3,2,1,5,4]],[3,2,1,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[5,70,1]>,[[-7865451823207272088932656509765341979,0],[-8078871027101326525034900293089094438,0],[1,0]]>,[[[-6269259468701299592735533870633798235,6277496074822134628729829487809930737],[0,0]],[[614266616606081698064421815679880792,0],[0,0]],[[-2423878175006108630363788238135177001,-6277496074822134628729829487809930737],[0,0]],[[8078871027101326525034900293089094441,0],[-1,0]],[[3,0],[1,0]]]>*] [x,x^2-x-46592,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,23,37,73],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3*23*37*73,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,23,37,73],[8,8,8,8],1,[1.000000000,3.065206538,1.421310453],<"notfaithful",0>,[5,5]>,<4,3^3*23^3*37^3*73^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1],[-1]]],[3,23,37,73],[8,9,8,8],1,[0,0,0],<"4.3e3_23e3_37e3_73e3.10t12.1",1>,[5,5]>,<4,3^3*23*37*73,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[3,23,37,73],[8,9,10,10],1,[1.000000000,0.5080427845,0.7905586303],<"4.3e3_23_37_73.5t5.1",1>,[5,5]>,<5,3^4*23^2*37^2*73^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[3,23,37,73],[8,9,10,10],1,[0,0,0],<"5.3e4_23e2_37e2_73e2.10t13.1",1>,[5,5]>,<5,3^3*23^3*37^3*73^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[1],[1]]],[3,23,37,73],[8,9,8,8],1,[0,0,0],<"5.3e3_23e3_37e3_73e3.6t14.1",1>,[5,5]>,<6,3^5*23^3*37^3*73^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[3,23,37,73],[8,9,10,10],1,[0,0,0],<"6.3e5_23e3_37e3_73e3.20t35.1",1>,[5,5]>]
x^3-93*x-434 -2^3*3^3*31^2 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[5369],[-1026],[-4343]] 2 [1,1,3,1,3,2,2,2,2,3,1,2,2,2,2,1,3,2,2,2,3,1,3,2,1,1,3,3,2,2,1,3,2,2,3,3,2,2,2,1,3,2,2,1,3,3,2,3,3,2,2,2,3,1,2,2,1,1,2,2,2,3,2,2,3,1,2,3,3,2,2,2,3,2,2,2,3,2,2,1,3,2,2,3,3,1,2,3,3,3,3,2,3,1,2,2,1,2,2,2,2,1,3,2,2,1,1,2,2,3,1,2,2,2,1,2,2,2,1,3,2,3,3,3,2,1,2,2,3,2,2,2,3,2,2,3,1,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,2,3,1,2,2,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[-191834,85760,1]>,[[85758,524288],[1,1],[-85759,262143]]>,<3,6,6,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[2,3,1],[1,3,2]],[[2,3,1]]],20,<[],[-637148748,-769771431,-47240031,-1127624814,-1693099419,-36473334,1]>,[[-144850948,-367563756,196417053,189958743,113679080,223001079],[424153511,434779647,260810706,365386209,341098889,242326649],[-279302563,-67215891,317613219,219496026,320063009,309513250]]>,<31,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[-434,-93,0,1]>,[[-124645553435201807064087065159,7597777154705676042317350759,-8824918957804523789871863491],[124645553435201807064087065159,-7597777154705676042317350760,8824918957804523789871863491],[0,1,0]]>*] [x,x^2+6,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,31],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*3,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,31],[4,4,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[3,2]>,<2,2^3*3^3*31^2,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,31],[4,5,5],1,[1.000000000,2.045875959,1.322343076],<"2.2e3_3e3_31e2.3t2.1",1>,[3,2]>]
x^6+8*x^4+16*x^2-5 5^3*17^2*23^2 2 2 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 7 [[19407731,-290586141],[93864434,0],[-113272165,290586141],[-19407731,290586141],[-93864434,0],[113272165,-290586141]] 4 [3,6,1,3,5,3,3,4,3,4,4,3,4,6,3,6,5,5,2,4,2,5,6,4,3,5,6,3,1,3,3,4,6,4,4,5,6,6,6,6,5,5,4,6,2,1,4,3,3,4,6,5,5,4,3,2,4,5,6,4,3,6,3,4,3,6,5,3,6,5,3,4,3,2,1,6,4,6,5,5,5,4,5,6,4,3,4,6,5,3,2,5,2,1,4,3,1,5,6,4,2,6,6,4,1,3,3,3,1,4,6,2,3,5,4,5,3,3,6,4,4,6,3,6,4,4,5,4,2,6,5,3,5,2,1,4,2,3,6,4,4,4,6,3,5,5,6,2,5,3,6,1,3,2,3,1,4,4,6,1,6,6,3,4,2,3,4,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+48,2>,<x^3-1728*x-56808,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[180693,-162902],[-180693,162902],[-16578,180693],[16578,-180693],[197271,180693],[-197271,-180693]]>,<5,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[22156833344270,0,1]>,[[0,-1],[0,1],[45841923506944,-9536743164062],[45841923506944,9536743164062],[-45841923506944,-9536743164062],[-45841923506944,9536743164062]]>,<17,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,16,1]>,[[-1300480620310540712090672,0],[161282619856270059095377,-487868598348912807913278],[1,0]]>,[[[161282619856270059095361,-487868598348912807913280],[0,0]],[[-161282619856270059095361,487868598348912807913280],[0,0]],[[-161282619856270059095369,487868598348912807913279],[-1,0]],[[8,1],[1,0]],[[-8,-1],[-1,0]],[[161282619856270059095369,-487868598348912807913279],[1,0]]]>,<23,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,21,1]>,[[-633869590883999386296371358,270359146709106212969636514],[-29224102419864888597969668,160660164658544900411992932],[1,0]]>,[[[-29224102419864888597969688,160660164658544900411992906],[0,0]],[[29224102419864888597969688,-160660164658544900411992906],[0,0]],[[29224102419864888597969678,-160660164658544900411992919],[-1,0]],[[10,13],[1,0]],[[-10,-13],[-1,0]],[[-29224102419864888597969678,160660164658544900411992919],[1,0]]]>*] [x,x^2-x+489,x^2-x-1,x^2-x+98,x^3-x^2-5*x-8,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,5*17*23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,17,23],[3,7,7,7],1,[1.000000000,0.8526243626,0.8798875755],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,17,23],[2,7,2,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<1,17*23,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,17,23],[1,1,7,7],1,[1.000000000,2.224280373,1.287404311],<"notfaithful",0>,[6,3]>,<2,5*17*23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,5,17,23],[3,7,7,7],1,[1.000000000,1.092627176,0.9853033265],<"notfaithful",0>,[6,3]>,<2,5*17*23,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1],[1]]],[2,5,17,23],[3,7,8,8],1,[1.000000000,1.766316987,1.216422319],<"2.5_17_23.6t3.1",1>,[6,3]>]
x^6-4*x^4-5 5^3*17^2*23^2 2 2 48 "C2*S4" [[1,5,3,4,2,6],[1,3,2,4,6,5],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,2,3,1,5,6]>,<2,3,[4,5,3,1,2,6]>,<2,6,[1,3,2,4,6,5]>,<2,6,[4,3,2,1,6,5]>,<3,8,[2,3,1,5,6,4]>,<4,6,[5,1,3,2,4,6]>,<4,6,[5,1,6,2,4,3]>,<6,8,[5,3,1,2,6,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 41 x^2+38*x+6 10 [[-3388838734769014,0],[6274418460550655,1469295922772593],[4131810635801725,-1469295922772593],[3388838734769014,0],[-6274418460550655,-1469295922772593],[-4131810635801725,1469295922772593]] 5 [8,10,1,6,7,6,6,9,3,9,9,8,5,10,8,10,7,7,3,9,3,7,10,9,6,7,10,8,4,6,6,9,10,9,5,7,10,10,10,10,7,7,9,10,3,1,9,6,8,9,10,7,7,9,8,3,5,7,10,5,6,10,6,5,8,10,7,8,10,7,6,9,6,2,4,10,9,10,7,7,7,5,7,10,9,8,9,10,7,8,3,7,3,4,5,6,4,7,10,5,3,10,10,9,4,8,6,6,4,9,10,3,8,7,9,7,6,6,10,5,9,10,8,10,5,9,7,9,3,10,7,8,7,2,4,9,3,6,10,9,5,5,10,6,7,7,10,3,7,6,10,1,8,3,6,4,5,5,10,4,10,10,8,5,3,6,9,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3-24*x^2-576*x+22464,4>,<x^6+48*x^5+576*x^4+28080*x^3+1399680*x^2+29859840*x+207385920,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-24,2>,<x^6-48*x^5+576*x^4-28080*x^3+1399680*x^2-29859840*x+207385920,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,4,1,[[1,2,6,5,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,6,5,3,4],[1,2,5,6,4,3]],[1,2,6,5,3,4],[1,4,8,8],[1],[[]],20,<[],[1,1,0,0,1]>,[[252581,0,0,0],[-252581,0,0,0],[4110,143953,242089,5480],[-4110,-143953,-242089,-5480],[-98535,21187,38705,-131380],[98535,-21187,-38705,131380]]>,<5,4,4,[[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,4,6,3,5],[1,2,5,3,6,4]],[1,2,3,4,5,6],[1,4,8,8],[1],[[[1,2,4,6,3,5]]],20,<[],[31824559237070,0,-22156833344270,0,1]>,[[19281928163353,0,0,0],[-19281928163353,0,0,0],[0,-1,0,0],[0,8207462639833,0,3030839768309],[0,-8207462639833,0,-3030839768309],[0,1,0,0]]>,<17,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,6,5,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,16,1]>,[[-343282827108732589996073,-3146355513985569788195],[717587466527687570986993,-418330492514985618926809],[1,0]]>,[[[-902530584799778081373610,903241528561920870428699],[0,0]],[[902530584799778081373610,-903241528561920870428699],[0,0]],[[-717587466527687570986981,418330492514985618926819],[-1,0]],[[12,10],[1,0]],[[-12,-10],[-1,0]],[[717587466527687570986981,-418330492514985618926819],[1,0]]]>,<23,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,21,1]>,[[802522222251973444905352236,0],[-290857910891830038613977119,0],[1,0]]>,[[[-771369698288566282426187981,743753281750891945923170288],[0,0]],[[771369698288566282426187981,-743753281750891945923170288],[0,0]],[[290857910891830038613977134,0],[-1,0]],[[15,0],[1,0]],[[-15,0],[-1,0]],[[-290857910891830038613977134,0],[1,0]]]>*] [x,x^2-x+98,x^2-x+489,x^2-x-1,x^6+16*x^4-5*x^3+64*x^2-40*x+104,x^3-x^2-5*x-8,x^4-5*x-5,0,0,x^4-5*x-5] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,17*23,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,17,23],[1,1,11,11],1,[1.000000000,2.224280373,1.287404311],<"notfaithful",0>,[6,11]>,<1,5*17*23,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,17,23],[5,11,11,11],1,[1.000000000,0.8526243626,0.8798875755],<"notfaithful",0>,[6,11]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,17,23],[2,11,2,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,11]>,<2,5*17*23,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[-1]],[[1],[1]]],[2,5,17,23],[5,11,12,12],1,[1.000000000,1.766316987,1.216422319],<"notfaithful",0>,[6,11]>,<2,5*17*23,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5,17,23],[5,11,11,11],1,[1.000000000,1.092627176,0.9853033265],<"notfaithful",0>,[6,11]>,<3,5^3*17*23,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[-2],[1]],[[1],[0],[-1]]],[2,5,17,23],[8,11,12,13],1,[1.000000000,0.6557315852,0.7750582254],<"notfaithful",0>,[6,11]>,<3,5^2*17*23,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[2],[1]],[[1],[0],[-1]]],[2,5,17,23],[8,11,12,13],1,[1.000000000,1.323597170,1.259258911],<"3.5e2_17_23.6t11.3",1>,[6,11]>,<3,5^3*17^2*23^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,5,17,23],[8,11,12,13],1,[0,0,0],<"3.5e3_17e2_23e2.6t11.2",1>,[6,11]>,<3,5^2*17^2*23^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[2,5,17,23],[8,11,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
