x^2-x+1158 -11*421 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-102],[103]] 2 [1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1188,11,1]>,[[-5,-1],[6,1]]>,<421,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[45468,421,1]>,[[-210,-1],[211,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[11,421],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,11*421,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[11,421],[3,3],1,[1.000000000,3.508537110,1.539264307],<"1.11_421.2t1.1",1>,[2,1]>]
x^5-x^4-4*x^2-2*x-6 2^10*3^3*5^3 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 367 x-1 5 [[947101170075],[-1120794096092],[1557404912838],[-838253058072],[-545458928748]] 3 [1,2,2,6,4,5,6,5,5,7,7,7,5,4,7,6,6,4,6,4,5,5,5,7,5,5,6,7,6,6,4,6,4,7,5,7,7,3,7,4,6,6,3,5,4,5,5,4,5,6,4,6,4,6,4,5,5,5,2,5,6,6,4,4,7,4,5,7,7,4,4,6,1,2,7,5,5,5,2,6,4,6,6,2,5,7,5,5,2,3,7,4,4,3,7,2,7,2,6,6,4,4,5,2,7,2,5,4,3,6,4,2,6,2,5,2,4,7,3,3,3,7,6,5,5,5,1,4,3,5,2,7,7,7,7,3,6,6,4,5,7,7,4,5,4,6,7,6,2,5,5,7,6,2,3,4,2,7,5,5,7,3,6,3,3,5,7,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,4,5,2,3],[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,2,3],[1,3,2,4,5],[1,5,4,2,3]],[1,2,3,4,5],[1,3,3,2,5],[2,4,6],[[[1,4,5,2,3],[1,4,5,3,2]],[[1,3,2,5,4],[1,4,5,2,3]],[[1,3,2,5,4]]],20,<[],[-301006,117128,-518692,41528,-156030,-16880,357196,127036,1]>,[[394453,0,0,0,0,0,0,0],[25172,-18582,52255,98667,1828,116871,91556,80335],[-51598,79862,-80767,79325,47808,89929,61488,27297],[57012,-97844,82293,47821,50422,34327,111329,34761],[99250,36564,-53781,36331,31014,21017,128843,119751]]>,<3,8,4,[[1,3,4,5,2],[1,2,5,4,3]],[[1,2,3,4,5],[1,4,5,2,3],[1,2,5,4,3],[1,5,4,3,2],[1,3,4,5,2]],[1,2,5,4,3],[1,3,2,3,5],[1],[[[1,3,4,5,2]]],20,<<[],[2,2,1]>,[[451443750,0],[-321519120,0],[-1655624802,0],[965446299,0],[1,0]]>,[[[965446296,0],[0,0],[1162261467,0],[0,0]],[[-810687605,0],[343326485,0],[183112414,0],[-73454026,0]],[[1655788501,-10224354],[253397258,425060501],[-96342081,-4785874],[-487058078,-523785091]],[[1,0],[1,0],[0,0],[0,0]],[[1676237209,10224354],[565537723,-425060501],[-86770333,4785874],[560512104,523785091]]]>,<5,12,6,[[2,3,1,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,1,3,4,5],[3,2,1,5,4],[3,1,2,4,5],[2,3,1,5,4]],[2,1,3,4,5],[1,2,2,3,4,7],[1],[[[2,3,1,5,4]]],20,<<[],[2,4,1]>,[[-14221809866705,0],[8273252114150,0],[3703936289250,0],[27808712262160,0],[-38320039817235,0],[21685391148925,0],[1,0]]>,[[[-39905842837351,44442802647045],[-37712610173750,-31614240497625],[5932799993047,-3830007307686],[-6540221289690,-5649741926905],[1821211897715,6201767300905],[7316784363798,-195811073424]],[[-26942190144281,-44442802647045],[-6623079823875,31614240497625],[2179342895666,3830007307686],[-3014739910195,5649741926905],[-3912370977780,-6201767300905],[8100028657494,195811073424]],[[36225323607349,0],[44335689997625,0],[-8112142888713,0],[-9518525128240,0],[2091159080065,0],[3656673306833,0]],[[-23029049216588,0],[-46588143968270,0],[-17637914073975,0],[-3703618413406,0],[6293061052880,0],[-6285140450860,0]],[[-41715673049753,0],[46588143968270,0],[17637914073975,0],[3703618413406,0],[-6293061052880,0],[6285140450860,0]]]>*] [x,x^2-15,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2*3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,8],1,[1.000000000,1.065554320,1.019328359],<"notfaithful",0>,[5,5]>,<4,2^12*3^3*5^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"4.2e12_3e3_5e3.10t12.1",1>,[5,5]>,<4,2^10*3^3*5^3,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]]],[2,3,5],[8,8,8],1,[0,0,0],<"4.2e10_3e3_5e3.5t5.1",1>,[5,5]>,<5,2^12*3^4*5^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]]],[2,3,5],[8,8,8],1,[0,0,0],<"5.2e12_3e4_5e4.10t13.2",1>,[5,5]>,<5,2^12*3^3*5^5,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e12_3e3_5e5.6t14.1",1>,[5,5]>,<6,2^20*3^5*5^5,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"6.2e20_3e5_5e5.20t35.1",1>,[5,5]>]
x^5-x^4+8*x^3+12*x^2+6*x-6 2^10*3^3*5^3 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 67 x^2+63*x+2 5 [[357999293,0],[-340825266,297650576],[255409133,112500917],[-191060056,-297650576],[-81523103,-112500917]] 3 [1,2,2,6,6,7,4,5,5,7,5,7,5,4,7,4,4,6,3,3,5,5,2,5,5,2,3,7,6,6,3,3,3,5,2,5,2,4,5,3,4,4,6,7,6,5,5,6,5,4,6,3,6,6,4,5,5,7,5,7,6,4,3,3,5,6,5,7,5,6,6,4,4,7,5,7,7,7,5,6,6,4,6,5,5,5,5,7,5,6,7,6,4,6,5,7,5,7,3,6,6,6,7,7,7,5,7,4,4,6,4,2,6,5,5,5,4,5,4,6,6,7,4,5,5,7,3,6,6,5,5,2,7,5,5,6,3,6,4,5,7,7,1,7,6,3,5,6,5,5,5,5,3,5,3,4,7,7,5,7,5,4,6,3,6,5,7,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,4,5,2,3],[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,2,3],[1,3,2,4,5],[1,5,4,2,3]],[1,2,3,4,5],[1,3,3,2,5],[2,4,6],[[[1,4,5,2,3],[1,5,4,2,3]],[[1,3,2,5,4],[1,4,5,2,3]],[[1,3,2,5,4]]],20,<[],[189906,-145912,323036,-383096,-294886,-304736,86260,323412,1]>,[[-241291,0,0,0,0,0,0,0],[110264,-84796,-78483,-125191,6734,17541,11316,32428],[622,-93252,-2109,98603,104808,80395,36386,130908],[24140,94594,-8567,99003,99330,67183,115127,59780],[106266,83454,89159,-72415,51272,97025,99315,39028]]>,<3,12,6,[[1,2,4,5,3],[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4],[1,2,4,5,3],[2,1,4,5,3]],[2,1,3,4,5],[1,2,2,3,4,7],[1,2],[[[1,2,4,5,3],[1,2,3,5,4]],[[1,2,4,5,3]]],20,<<[],[2,2,1]>,[[-1151321853,0],[32818842,0],[1182128208,0],[1147296879,0],[-613334520,0],[1724140515,0],[1,0]]>,[[[-982232610,1640571781],[0,0],[0,0],[0,0],[0,0],[0,0]],[[-776591771,-1640571781],[0,0],[0,0],[0,0],[0,0],[0,0]],[[468517866,0],[-542466774,0],[-370798766,0],[342929703,0],[-407025808,0],[280671284,0]],[[-444135300,0],[305428233,0],[54501895,0],[68649887,0],[-334406419,0],[-41270130,0]],[[572180349,0],[237038541,0],[316296871,0],[-411579590,0],[-420829240,0],[-239401154,0]]]>,<5,12,6,[[2,1,4,5,3],[1,2,3,5,4]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,4,3,5],[1,2,5,3,4],[2,1,4,5,3]],[1,2,3,5,4],[1,2,2,3,4,7],[1],[[[2,1,4,5,3]]],20,<<[],[2,4,1]>,[[-29420144229780,0],[-29593717058450,0],[-40609090191515,0],[47667028405695,0],[43938377321760,0],[1913528822185,0],[1,0]]>,[[[-17357241571036,0],[-33489048456975,0],[1321821919010,0],[3642240184344,0],[7129502065490,0],[-5975959611206,0]],[[14947625692434,0],[33489048456975,0],[-1321821919010,0],[-3642240184344,0],[-7129502065490,0],[5975959611206,0]],[[36192971325561,0],[33539384657070,0],[-2452258652116,0],[-6179560083830,0],[-1389111496683,0],[2670805584522,0]],[[-795182049909,8048247836785],[-23856569896345,-3543438783905],[4832780261349,-7733417696417],[-1023998656415,-2056889349165],[-5223912936656,-7727605924530],[-8628412104848,5890238507769]],[[-32988173397049,-8048247836785],[-9682814760725,3543438783905],[-2380521609233,7733417696417],[7203558740245,2056889349165],[6613024433339,7727605924530],[5957606520326,-5890238507769]]]>,<17,3,1,[[2,3,1,4,5]],[[1,2,3,4,5],[2,3,1,4,5],[3,1,2,4,5]],[2,3,1,4,5],[1,4,4],[1],[[]],20,<[],[14,1,0,1]>,[[1146865677854305676504144,-1504349791738010625568943,1967333236607065800168660],[15185592948638730770274,-460750532717905348745130,269813109248565381567855],[-1656120710454158978099306,1965100324455915974314073,1827085060791941340665086],[31456963945157999918597,0,0],[-15532395664246078788014,0,0]]>*] [x,x^2-15,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,17],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2*3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,17],[8,8,8,1],1,[1.000000000,1.065554320,1.019328359],<"notfaithful",0>,[5,5]>,<4,2^12*3^5*5^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,3,5,17],[8,8,9,4],1,[0,0,0],<"4.2e12_3e5_5e3.10t12.2",1>,[5,5]>,<4,2^10*3^3*5^3,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,5,17],[8,9,8,4],1,[0,0,0],<"4.2e10_3e3_5e3.5t5.2",1>,[5,5]>,<5,2^12*3^6*5^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]]],[2,3,5,17],[8,8,8,4],1,[0,0,0],<"5.2e12_3e6_5e4.10t13.1",1>,[5,5]>,<5,2^12*3^7*5^5,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,17],[8,9,9,4],1,[0,0,0],<"5.2e12_3e7_5e5.6t14.1",1>,[5,5]>,<6,2^20*3^7*5^5,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[1]]],[2,3,5,17],[8,9,9,4],1,[0,0,0],<"6.2e20_3e7_5e5.20t35.1",1>,[5,5]>]
x^5-x^4+2*x^3+22*x^2-25*x+65 2^10*3^3*5^3 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 11 x^2+7*x+2 5 [[5838,63385],[44992,32490],[-21387,-32490],[-74738,0],[45296,-63385]] 3 [1,2,2,6,3,5,6,5,2,5,5,5,7,3,7,6,6,4,6,6,5,7,5,5,5,5,4,5,6,4,6,6,6,5,7,2,5,4,5,6,4,6,6,5,4,7,7,6,7,6,4,6,6,4,3,7,7,7,2,5,6,4,6,6,2,6,5,2,5,6,3,4,4,7,2,5,5,5,5,6,4,3,6,2,5,5,5,5,2,4,5,4,4,3,5,7,5,7,3,6,6,3,7,5,2,7,5,6,6,3,6,7,4,7,5,5,4,2,6,3,6,7,6,5,7,7,6,4,3,5,5,7,5,7,7,6,4,6,3,5,2,7,4,2,4,4,7,4,7,2,7,2,4,5,6,4,7,5,7,7,5,4,3,4,3,5,7,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,5,4,3,2],[1,2,3,5,4]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,3,2],[1,3,2,4,5],[1,4,5,3,2]],[1,2,3,4,5],[1,3,3,2,5],[2,4,6],[[[1,5,4,3,2],[1,2,3,5,4]],[[1,3,2,5,4],[1,5,4,3,2]],[[1,3,2,5,4]]],20,<[],[108634,420832,-32708,-44592,330934,425096,-373560,33364,1]>,[[59233,0,0,0,0,0,0,0],[-11871,-71258,36793,36251,47355,80082,75966,36832],[79975,-33606,34971,25073,6059,61202,100456,29320],[-107635,-113904,73065,93039,78535,117830,21437,48432],[-19701,-43376,117315,107781,130195,3030,64285,16488]]>,<3,12,6,[[1,2,5,3,4],[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4],[1,2,5,3,4],[2,1,5,3,4]],[2,1,3,4,5],[1,2,2,3,4,7],[1,2],[[[1,2,5,3,4],[1,2,3,5,4]],[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[730070772,0],[-1296572085,0],[53435040,0],[1105562088,0],[111558999,0],[-76186659,0],[1,0]]>,[[[898330326,809375368],[0,0],[0,0],[0,0],[0,0],[0,0]],[[-720420410,-809375368],[0,0],[0,0],[0,0],[0,0],[0,0]],[[49310510,0],[35386983,0],[19948776,0],[64138140,0],[-52373259,0],[-16450374,0]],[[24422792,0],[10034334,0],[-35281650,0],[27290688,0],[44637336,0],[-19996923,0]],[[6637109,0],[-45421317,0],[15332874,0],[37711335,0],[7735923,0],[36447297,0]]]>,<5,12,6,[[2,1,4,5,3],[1,2,3,5,4]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,4,3,5],[1,2,5,3,4],[2,1,4,5,3]],[1,2,3,5,4],[1,2,2,3,4,7],[1],[[[2,1,4,5,3]]],20,<<[],[2,4,1]>,[[-2203605950680,0],[-21677387589625,0],[-12551070935000,0],[1930605562915,0],[-14198326797975,0],[9196855378125,0],[1,0]]>,[[[-10077831248760,0],[-18624517691825,0],[21267469361875,0],[3965333705439,0],[3787346987325,0],[-7534354676875,0]],[[-5463951646570,0],[18624517691825,0],[-21267469361875,0],[-3965333705439,0],[-3787346987325,0],[7534354676875,0]],[[-31229069866448,0],[3988077291875,0],[-6923152103792,0],[-379439529900,0],[-5195421949875,0],[-8569368456067,0]],[[21747827276177,23023058357800],[-37618914735625,-41654295955000],[7864581266548,2201502607326],[-5868387281900,-3029053523425],[-8085955008250,8963281754500],[-5522210243352,9401667510401]],[[25023025485602,-23023058357800],[33630837443750,41654295955000],[-941429162756,-2201502607326],[6247826811800,3029053523425],[-5792109370000,-8963281754500],[-4981907628706,-9401667510401]]]>*] [x,x^2-15,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2*3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,8],1,[1.000000000,1.065554320,1.019328359],<"notfaithful",0>,[5,5]>,<4,2^12*3^5*5^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e12_3e5_5e3.10t12.3",1>,[5,5]>,<4,2^10*3^3*5^3,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,5],[8,9,8],1,[0,0,0],<"4.2e10_3e3_5e3.5t5.3",1>,[5,5]>,<5,2^12*3^6*5^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]]],[2,3,5],[8,8,8],1,[0,0,0],<"5.2e12_3e6_5e4.10t13.2",1>,[5,5]>,<5,2^12*3^7*5^5,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"5.2e12_3e7_5e5.6t14.2",1>,[5,5]>,<6,2^20*3^7*5^5,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"6.2e20_3e7_5e5.20t35.2",1>,[5,5]>]
