x^2-x-1338 53*101 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-87],[88]] 1 [1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<53,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-636,53,1]>,[[-26,-1],[27,1]]>,<101,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1212,101,1]>,[[-50,-1],[51,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[53,101],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,53*101,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[53,101],[3,3],1,[1.000000000,2.198325376,1.409194836],<"1.53_101.2t1.1",1>,[2,1]>]
x^3-x^2-12*x+13 53*101 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 13 x-1 5 [[-26377],[69879],[-43501]] 1 [3,3,2,2,2,1,3,2,2,2,2,3,3,3,3,1,2,1,3,2,1,2,3,2,3,1,1,3,3,2,3,1,2,1,2,3,2,2,1,3,2,2,1,2,1,2,3,1,3,2,2,2,2,2,3,3,2,2,3,3,2,2,3,2,3,3,2,3,2,3,1,2,1,2,2,2,3,3,1,1,3,2,2,2,2,3,3,3,2,3,2,3,2,2,2,3,2,3,2,3,2,2,2,2,3,2,3,3,2,2,3,1,1,3,2,3,3,2,1,3,2,2,2,3,2,2,3,3,3,2,3,3,2,2,2,3,1,2,3,2,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2,2,1,1,2,2,2,2,1,2,2,2,3,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<53,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-3181353371481489303751878763997074,-10275208029375142701395593896415867,1]>,[[-10275208029375142701395593896415876,0],[10275208029375142701395593896415872,-1],[5,1]]>,<101,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1794066968147858443092440765033741440406,5878531304213935806700629633861714402185,1]>,[[5878531304213935806700629633861714402104,0],[-5878531304213935806700629633861714402144,-1],[41,1]]>*] [x,x^2-x-1338,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[53,101],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,53*101,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[53,101],[4,4],1,[1.000000000,2.198325376,1.409194836],<"notfaithful",0>,[3,2]>,<2,53*101,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[53,101],[4,4],1,[1.000000000,0.4479212760,0.6844662763],<"2.53_101.3t2.1",1>,[3,2]>]
x^3+18*x-26 -2^2*3*5*7*11 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 137 x-1 5 [[16763189177],[22398108814],[9100426466]] 2 [2,1,1,1,1,2,3,3,3,3,2,2,2,3,2,3,3,3,2,2,2,2,3,3,3,2,3,2,2,3,3,2,1,1,1,2,3,2,1,1,2,2,2,1,2,2,2,3,3,2,2,3,1,1,2,2,3,3,1,1,2,3,2,1,3,1,3,3,2,3,2,3,3,3,3,2,2,1,2,1,3,3,1,1,3,1,2,3,2,2,2,2,2,3,3,3,3,3,2,2,3,2,1,3,2,1,2,1,2,3,2,1,1,2,3,2,3,2,3,3,2,3,3,1,2,3,3,3,3,2,2,2,3,2,2,3,2,2,2,1,1,3,2,2,2,3,2,1,2,3,3,3,2,3,2,2,2,1,2,2,3,2,3,3,3,2,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-26,0],[18,0],[0,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[410916,-226744],[161574,323149],[34243,68486]],[[-410916,226744],[362713,201139],[490045,455802]]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[954872580,1653179679,1]>,[[490918208,0],[-490918210,-1],[2,1]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[42410839527520,-23882327166525,1]>,[[-23882327166531,0],[23882327166528,-1],[3,1]]>,<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[23622280669972236,21663296810206506,1]>,[[21663296810206504,0],[-21663296810206505,-1],[1,1]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[16017792724172575644,-148291955838929869527,1]>,[[-148291955838929869535,0],[148291955838929869531,-1],[4,1]]>*] [x,x^2-x+289,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,11],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*5*7*11,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7,11],[2,4,4,4,4],1,[1.000000000,0.7395182014,0.8014189475],<"notfaithful",0>,[3,2]>,<2,2^2*3*5*7*11,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,7,11],[4,5,5,5,5],1,[1.000000000,1.858528863,1.193189333],<"2.2e2_3_5_7_11.3t2.1",1>,[3,2]>]
x^4-x^2-x+3 53*101 0 2 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 13 x-1 5 [[-102425],[127145],[-104914],[80194]] 2 [4,4,5,5,5,1,4,3,3,5,5,4,4,4,4,1,5,2,4,5,2,5,4,5,4,3,2,4,4,3,4,1,5,2,3,4,3,3,2,4,5,5,2,5,2,5,4,2,4,5,3,3,3,3,4,4,5,3,4,4,5,5,4,3,4,4,5,4,3,4,2,5,2,5,3,5,4,4,2,2,4,5,3,5,3,4,4,4,5,4,3,4,3,5,3,4,5,4,5,4,3,5,3,5,4,5,4,4,5,5,4,1,1,4,3,4,4,3,2,4,5,3,3,4,3,5,4,4,4,3,4,4,5,5,3,4,2,5,4,3,5,5,3,5,3,4,3,4,5,3,3,4,4,3,3,5,2,2,3,3,3,5,2,5,3,3,4,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<53,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-4590900628008181604601015825673223,-2288038850320928946207413602813529,1]>,[[5924760086923000631144365606992002,0],[-8212798937243929577351779209805571,0],[2288038850320928946207413602813549,-1],[20,1]]>,<101,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,97,1]>,[[2522837318500043839989258367398982869240,0],[833918616422362806732232948166191524356,0],[1,0]]>,[[[747230726002132288504104132483645625582,4032178923906508099018099841377542686504],[0,0]],[[86687890420230518228128815682545898726,-4032178923906508099018099841377542686504],[0,0]],[[-833918616422362806732232948166191524332,0],[-1,0]],[[24,0],[1,0]]]>*] [x,x^2-x-1338,x^3-x^2-12*x+13,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[53,101],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,53*101,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[53,101],[6,6],1,[1.000000000,2.198325376,1.409194836],<"notfaithful",0>,[4,5]>,<2,53*101,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[53,101],[6,6],1,[1.000000000,0.4479212760,0.6844662763],<"notfaithful",0>,[4,5]>,<3,53^2*101^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[53,101],[6,7],1,[0,0,0],<"3.53e2_101e2.6t8.1",1>,[4,5]>,<3,53*101,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[0],[-1]]],[53,101],[6,7],1,[1.000000000,0.9191760327,0.9676123230],<"3.53_101.4t5.1",1>,[4,5]>]
x^6-x^5-13*x^4-5*x^3+101*x^2+169*x+232 -7^3*19^2*103^2 0 3 12 "D12" [[6,5,4,3,2,1],[2,1,6,5,4,3],[1,4,5,2,3,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,3,2,5,4,1]>,<2,3,[6,5,4,3,2,1]>,<2,3,[1,4,5,2,3,6]>,<3,2,[3,4,5,6,1,2]>,<6,2,[4,1,6,3,2,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 29 x^2+24*x+2 7 [[-11764198,0],[5760846643,-7622485084],[-3641016766,-7622485084],[-1048150740,7622485084],[6799862160,7622485084],[-7859777098,0]] 2 [4,6,3,5,4,3,2,2,5,4,6,5,3,4,3,5,3,6,5,5,3,4,6,6,3,3,2,4,1,1,5,6,5,6,5,5,3,5,3,6,4,6,4,1,4,3,5,3,2,6,4,5,2,3,6,4,3,3,4,5,3,6,2,6,6,4,5,4,1,3,3,1,6,4,1,6,4,3,4,3,6,4,4,2,6,4,5,4,6,4,6,3,1,5,4,2,3,6,3,5,4,4,6,5,1,3,6,3,5,2,3,5,4,6,5,4,6,6,4,4,2,4,3,5,3,1,1,3,3,3,5,1,4,5,3,3,3,3,3,4,6,1,4,5,6,3,2,3,3,1,1,3,1,3,4,5,4,6,3,3,4,4,4,6,4,3,4,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-62,2>,<x^3-24*x^2-3952*x-57608,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[1,2,6,5,4,3]],[[1,2,3,4,5,6],[1,2,6,5,4,3]],[1,2,6,5,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[162328,0],[-312627,0],[223732,-201307],[-148582,201307],[174399,-201307],[-99249,201307]]>,<7,6,2,[[2,1,4,3,6,5],[3,4,5,6,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,5,6,1,2],[5,6,1,2,3,4],[4,3,6,5,2,1],[6,5,2,1,4,3]],[3,4,5,6,1,2],[1,2,5,5,6,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[4,0,6,1]>,[[-9387934911450095,6523241901468348,30236706421825064],[-32392191830915700,-25261864074120415,-39190642666982758],[1,0,0]]>,[[[32392191830915700,25261864074120417,39190642666982760],[-1,0,0]],[[0,2,2],[1,0,0]],[[30657308867799498,-32993928065257781,16327206507744077],[-1,0,0]],[[-1734882963116202,21536474158233805,-22863436159238681],[1,0,0]],[[25434920196464353,5728726953511986,3268114825747300],[-1,0,0]],[[-6957271634451347,-19533137120608429,-35922527841235458],[1,0,0]]]>,<19,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,18,1]>,[[-3486385248334446362694782,13861569740986785611610669],[3193532427787251550427128,-15446046562359215029023785],[1,0]]>,[[[-2479204956688197205676891,11071963447593371582165890],[0,0]],[[-13824679725639094717884906,-11071963447593371582165890],[0,0]],[[-3193532427787251550427122,15446046562359215029023803],[-1,0]],[[6,18],[1,0]],[[8151942341163645961780893,-18],[-1,0]],[[11345474768950897512208021,-15446046562359215029023803],[1,0]]]>,<103,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,102,1]>,[[-1508790905618272014186822675091910122999,-3517699156958407031381948720126037243876],[1137924392441878647122699870046806351291,7320200865066619304968502250019742890893],[1,0]]>,[[[-4916074199815532453842776747284049179157,-5370455740813759406302315412898757963821],[0,0]],[[1037040962363783461799403093871498578555,5370455740813759406302315412898757963821],[0,0]],[[-1137924392441878647122699870046806351239,-7320200865066619304968502250019742890826],[-1,0]],[[52,67],[1,0]],[[-7091039554621194562764879711202354108951,-67],[-1,0]],[[-5953115162179315915642179841155547757660,7320200865066619304968502250019742890826],[1,0]]]>,<2633,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-56293543199534285815559747236306465820324280038630372066336243133183,-59114651062965363353326085130791681141515753697078908794823506440480,-38084179146493315748567550499563116890749843382005976716201460837804,-5767346178261180420080614208696385855049185248214889822240627827849,25127180129010014281894430365096893809182638426881316448230739132,-17108662994677801876715993002073868564392278801169469020652667410]>*] [x,x^2-x-489,x^2-x+2,x^2-x+3425,x^3-x^2-9*x+10,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,19,103,2633],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,19*103,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,7,19,103,2633],[3,3,1,7,7,1],1,[1.000000000,0.9269101729,0.8755374494],<"notfaithful",0>,[6,3]>,<1,7,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,19,103,2633],[1,2,7,2,2,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,3]>,<1,7*19*103,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,19,103,2633],[2,1,7,7,7,1],1,[1.000000000,0.6441940090,0.7470441880],<"notfaithful",0>,[6,3]>,<2,19*103,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,5,7,19,103,2633],[3,3,5,7,7,1],1,[1.000000000,0.8230844950,0.9361308953],<"notfaithful",0>,[6,3]>,<2,7^2*19*103,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,5,7,19,103,2633],[3,3,7,8,8,1],1,[1.000000000,1.529845347,1.172270217],<"2.7e2_19_103.6t3.1",1>,[6,3]>]
x^6-2*x^5+6*x^4-29*x^3+81*x^2+171*x+95 -7^3*19^2*103^2 0 3 48 "C2*S4" [[4,2,3,1,6,5],[6,2,3,4,5,1],[4,1,6,2,3,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,3,2,5,4,1]>,<2,3,[1,3,2,4,5,6]>,<2,3,[6,3,2,4,5,1]>,<2,6,[4,2,3,1,6,5]>,<2,6,[4,3,2,1,6,5]>,<3,8,[4,1,6,2,3,5]>,<4,6,[2,6,1,4,5,3]>,<4,6,[2,6,1,5,4,3]>,<6,8,[4,6,1,2,3,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 43 x^2+42*x+3 11 [[308741570454753592,281951772179484606],[-381707987428927376,-281951772179484606],[233582408252451070,119959621099178285],[-183727078391433494,0],[181364067670079575,0],[-158252980556923365,-119959621099178285]] 2 [9,10,8,7,9,8,3,3,7,9,10,7,8,5,6,7,6,10,7,7,6,9,10,10,6,6,3,9,4,4,7,10,7,10,7,7,6,7,8,10,9,10,9,4,5,6,7,8,3,10,9,7,3,6,10,9,8,8,9,7,6,10,3,10,10,5,7,5,1,8,6,4,10,5,4,10,9,8,5,6,10,5,5,3,10,5,7,5,10,9,10,6,1,7,5,3,6,10,8,7,5,5,10,7,4,6,10,8,7,3,8,7,5,10,7,9,10,10,9,5,3,9,6,7,8,4,4,6,8,6,7,4,9,7,8,8,6,6,8,9,10,1,9,7,10,8,3,6,8,4,4,6,4,8,5,7,9,10,6,6,5,9,5,10,5,8,5,8] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-135*x^2-1177*x+191311,4>,<x^6-5*x^5-9977*x^4+268917*x^3+9249938*x^2-85755710*x-773692939,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-38,2>,<x^6+37*x^5-12553*x^4-389657*x^3+28753996*x^2+1370348044*x+15216406291,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<7,6,2,[[2,1,4,3,6,5],[3,4,5,6,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,5,6,1,2],[5,6,1,2,3,4],[4,3,6,5,2,1],[6,5,2,1,4,3]],[3,4,5,6,1,2],[1,2,7,7,10,10],[1],[[[2,1,4,3,6,5]]],20,<<[],[4,0,6,1]>,[[-23277156461851082,16642820706210076,29224665809818346],[23374369348841098,24424484232019466,19854497992402486],[1,0,0]]>,[[[-23374369348841096,-24424484232019464,-19854497992402486],[-1,0,0]],[[2,2,0],[1,0,0]],[[-24164280968512361,14234340458353760,-2508114361700039],[2618435301568673,1052339748199546,-3129511105783295]],[[22215376722675271,-4195295698275602,-13387917557269844],[-2618435301568673,-1052339748199546,3129511105783295]],[[-4815807180911072,32764998808306872,-15398003225597194],[-4093442703896716,-2351390984961891,-362427554169664]],[[30139080775589258,-18379559336365568,-28643733160642438],[4093442703896716,2351390984961891,362427554169664]]]>,<19,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,18,1]>,[[12448729290882545947365315,0],[17270865818336856695452154,0],[1,0]]>,[[[-10402332185378303283700323,12790297029571905403977775],[0,0]],[[-15087837972396851395166667,-12790297029571905403977775],[0,0]],[[-17270865818336856695452154,0],[-1,0]],[[0,0],[1,0]],[[16340372055098734277632443,0],[800574561501671183409457,0]],[[-11169309536532681096668898,0],[-800574561501671183409457,0]]]>,<103,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,102,1]>,[[8196476423043888102398114758957397234144,0],[-561979897104983320245497468093323218566,0],[1,0]]>,[[[4960261294162012032081224380400408105935,-6215245432459887000532458035765559467846],[0,0]],[[6776363270775651971332286374883415182192,6215245432459887000532458035765559467846],[0,0]],[[561979897104983320245497468093323218646,0],[-1,0]],[[80,0],[1,0]],[[2345966653358862358142116458369643179444,0],[80837110451364185259226080027581714794,0]],[[3416541231292628435772008394070469132106,0],[-80837110451364185259226080027581714794,0]]]>,<11351,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[344067658722626456173103684286871453150805454397093826154185752336805987286324753,-139077808621538271711877620876697549860363971562624633008097936613344979039431288,-525634475437226990843230048081668075890950936272704792338832086333899087242052075,22185408583772563322293713809889574402410128281809041977464435679702219645557952,21661767435519699553277858555657521181864562518212580416302891837200283496040,-42981240385019977396182620315276501596857615859883468226525756491566607807117]>*] [x,x^2-x+3425,x^2-x-489,x^2-x+2,x^6-2*x^5+95*x^4-236*x^3+2351*x^2-6674*x+18740,x^3-x^2-9*x+10,x^4-4*x^2-x+1,0,0,x^4-4*x^2-x+1] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[7,19,103,11351],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,7*19*103,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[7,19,103,11351],[11,11,11,1],1,[1.000000000,0.6441940090,0.7470441880],<"notfaithful",0>,[6,11]>,<1,19*103,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[7,19,103,11351],[1,11,11,1],1,[1.000000000,0.9269101729,0.8755374494],<"notfaithful",0>,[6,11]>,<1,7,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[7,19,103,11351],[11,2,2,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,11]>,<2,7^2*19*103,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[7,19,103,11351],[11,12,12,1],1,[1.000000000,1.529845347,1.172270217],<"notfaithful",0>,[6,11]>,<2,19*103,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[7,19,103,11351],[7,11,11,1],1,[1.000000000,0.8230844950,0.9361308953],<"notfaithful",0>,[6,11]>,<3,19*103,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]]],[7,19,103,11351],[7,11,11,1],1,[1.000000000,0.3469168297,0.7107108926],<"notfaithful",0>,[6,11]>,<3,7^3*19*103,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[0],[-1]]],[7,19,103,11351],[11,12,12,1],1,[1.000000000,0.6055180978,0.7816027291],<"3.7e3_19_103.6t11.1",1>,[6,11]>,<3,7^3*19^2*103^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[-1]]],[7,19,103,11351],[11,12,12,1],1,[0,0,0],<"3.7e3_19e2_103e2.6t11.1",1>,[6,11]>,<3,19^2*103^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]]],[7,19,103,11351],[7,11,11,1],1,[0,0,0],<"notfaithful",0>,[6,11]>]
