x^2-x+1156 -3*23*67 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-6276],[6277]] 2 [1,1,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1158,3,1]>,[[-1,-1],[2,1]]>,<23,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1288,23,1]>,[[-11,-1],[12,1]]>,<67,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2278,67,1]>,[[-33,-1],[34,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,23,67],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*23*67,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,23,67],[3,3,3],1,[1.000000000,1.663375984,1.288743809],<"1.3_23_67.2t1.1",1>,[2,1]>]
x^3-x^2-18*x+39 -3*23*67 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[-3079],[6652],[-3572]] 2 [3,1,2,1,2,2,3,2,1,2,2,2,3,3,2,2,2,3,1,2,3,3,3,3,3,3,2,3,3,2,1,2,2,2,3,3,2,1,2,2,3,2,2,3,1,2,3,3,1,3,3,1,2,2,2,1,2,2,3,2,2,1,3,1,3,2,2,1,3,3,3,1,3,3,3,2,3,1,2,2,3,2,3,3,3,3,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,3,2,1,2,2,1,3,3,3,3,2,3,2,3,2,2,3,3,1,1,2,2,3,3,2,2,2,3,3,2,3,2,1,2,3,3,3,3,3,2,2,3,1,3,1,3,1,1,2,3,1,2,2,2,3,3,3,1,2,2,1,1,3,1,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1346210166,858336738,1]>,[[858336739,0],[-858336738,-1],[0,1]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-399599964055009654060308736,589167837102719989784676722,1]>,[[589167837102719989784676709,0],[-589167837102719989784676715,-1],[7,1]]>,<67,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[584377848291976174231007677843392762,-485838207662623889913255937194075983,1]>,[[-485838207662623889913255937194076038,0],[485838207662623889913255937194076011,-1],[28,1]]>*] [x,x^2-x+1156,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,23,67],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*23*67,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,23,67],[4,4,4],1,[1.000000000,1.663375984,1.288743809],<"notfaithful",0>,[3,2]>,<2,3*23*67,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,23,67],[4,4,4],1,[1.000000000,1.070234305,0.8914981023],<"2.3_23_67.3t2.1",1>,[3,2]>]
