x^6-x^5-3*x^4+5*x^3-3*x^2-x+1 -7*19^4 4 1 24 "C2*A4" [[6,2,3,4,5,1],[3,1,2,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[6,2,3,4,5,1]>,<2,3,[6,5,3,4,2,1]>,<3,4,[3,1,2,5,6,4]>,<3,4,[2,3,1,6,4,5]>,<6,4,[4,1,2,5,6,3]>,<6,4,[2,3,6,1,4,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 8 [[-23435597,0],[53018170,-77947728],[8128242,3335330],[-15219068,-3335330],[-44424377,77947728],[21932631,0]] 3 [5,7,7,4,4,8,7,7,6,6,3,4,7,5,8,6,7,8,6,5,7,5,3,8,7,8,3,4,5,4,6,7,6,8,5,4,7,1,8,7,4,8,4,5,4,8,5,7,3,3,5,4,8,8,8,5,7,7,4,6,7,2,7,3,8,6,4,5,5,3,2,5,8,4,4,7,6,7,5,8,3,5,6,8,7,6,4,4,7,4,3,8,4,5,5,8,8,3,8,6,6,6,3,4,4,3,7,8,6,3,3,5,6,3,6,5,7,3,4,6,8,1,3,1,3,5,6,7,7,3,5,5,6,5,2,8,8,3,3,1,8,6,6,6,2,7,7,7,8,4,5,3,6,8,5,4,1,7,8,8,5,5,5,7,1,7,5,8] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^2>,[<x^4-30*x^3+341*x^2-1789*x+3805,5>,<x^4+8*x^3+37*x^2+35*x+119,6>]*],[*[6],"RES",<[1],x^2>,[<x^4-30*x^3+341*x^2-1691*x+3070,7>,<x^4+8*x^3+37*x^2+133*x+315,8>]*]] [*<7,4,2,[[1,2,3,4,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5]],[4,3,2,1,5,6],[1,4,3,2],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,6,1]>,[[-33590599869793862,0],[34297699837173696,0],[1,0]]>,[[[-18396465296302412,-22953406693754900],[0,0]],[[7733981454722340,384251057430595],[0,0]],[[5428475110138770,-384251057430595],[0,0]],[[39531708568614987,22953406693754900],[0,0]],[[-34297699837173690,0],[-1,0]],[[6,0],[1,0]]]>,<19,6,3,[[4,5,6,3,1,2]],[[1,2,3,4,5,6],[6,4,5,2,3,1],[3,1,2,6,4,5],[2,3,1,5,6,4],[4,5,6,3,1,2],[5,6,4,1,2,3]],[4,5,6,3,1,2],[1,2,6,5,7,8],[1],[[[2,3,1,5,6,4]]],20,<<[],[2,18,1]>,[[-11754825606940760585054242,-17111375445326818508296263],[4886033050314793943123603,-6277168284826738054738348],[-16174838785623612890417879,4467791266743924933290621],[1,0]]>,[[[9418239436786249140393174,-18297113926368219714784711],[300018803738605639409603,943379375864063411380164],[-652739792734350474717471,922830915754347104338530]],[[5,3],[1,0],[0,0]],[[6756599348837363750024715,13829322659624294781494096],[-300018803738605639409604,-943379375864063411380164],[652739792734350474717471,-922830915754347104338530]],[[-9963928782461083152067803,-5068442866660056201053387],[548673859342247859943522,825703795029948429559362],[265525823337890866053767,193373352596490546153327]],[[-18771067286999704236288717,-765825045055716603590576],[982560815651987046686787,314358754964027518930299],[-173318112275233855417927,-484854878793621484485127]],[[12560157283837174497938627,10302059178459697737934575],[447184980666078682493670,838357105666337640634318],[-92207711062657010635840,291481526197130938331800]]]>*] [x,x^2-x+2,x^3-x^2-6*x+7,x^6-x^5-7*x^4-5*x^3+53*x^2+97*x+121,x^6-x^5-7*x^4-5*x^3+53*x^2+97*x+121,x^3-x^2-6*x+7,x^4+3*x^2-7*x+4,0] [1,2,2,4,6,3,4,8] <[1],[2],[3,6],[4,5],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,19],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,6]>,<1,7,1,[[1],[-1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,19],[1,2,9,2],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,6]>,<1,19,3,[[1,0],[1,0],[1,0],[1,0],[-1,-1],[0,1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,7,19],[5,5,1,9],0,[-0.3057685578-0.9521058708*i,0.4992035153-0.4022141314*i,0.7860953109-0.2524543088*i],<"notfaithful",0>,[6,6]>,<1,7*19,3,[[1,0],[-1,0],[-1,0],[1,0],[-1,-1],[0,1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,7,19],[5,7,9,9],0,[0.3057685578+0.9521058708*i,1.065051635+0.2301865437*i,0.9471770733-0.05014718077*i],<"notfaithful",0>,[6,6]>,<1,7*19,3,[[1,0],[-1,0],[-1,0],[1,0],[0,1],[-1,-1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,5,7,19],[5,7,9,9],0,[0.3057685578-0.9521058708*i,1.065051635-0.2301865437*i,0.9471770733+0.05014718077*i],<"notfaithful",0>,[6,6]>,<1,19,3,[[1,0],[1,0],[1,0],[1,0],[0,1],[-1,-1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,5,7,19],[5,5,1,9],0,[-0.3057685578+0.9521058708*i,0.4992035153+0.4022141314*i,0.7860953109+0.2524543088*i],<"notfaithful",0>,[6,6]>,<3,7^2*19^2,1,[[3],[3],[-1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1]]],[2,5,7,19],[5,5,9,9],1,[1.000000000,1.208826869,1.030604971],<"notfaithful",0>,[6,6]>,<3,7*19^2,1,[[3],[-3],[1],[-1],[0],[0],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[1]],[[1],[0],[0],[1]],[[1],[2],[1]],[[1],[1]]],[2,5,7,19],[5,7,9,10],1,[1.000000000,0.7323155445,0.9639777363],<"3.7_19e2.6t6.1",1>,[6,6]>]
x^4+34*x^2+272 2^6*17^3 0 2 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 53 x-1 5 [[-73985984],[-164955122],[164955122],[73985984]] 2 [1,3,4,3,4,2,1,2,3,4,4,4,4,2,2,1,2,3,1,4,3,3,2,1,3,2,2,3,3,4,1,3,1,3,2,1,2,4,4,4,2,3,2,4,3,4,4,1,4,1,3,2,3,1,2,1,4,2,4,2,4,2,1,4,4,3,2,3,4,1,1,1,3,2,3,1,1,3,4,1,4,2,3,2,4,1,4,2,1,2,2,4,3,2,4,3,2,4,1,4,3,2,2,2,4,1,2,2,2,4,4,2,3,4,1,3,3,2,3,1,1,4,4,3,4,2,4,4,2,1,2,4,4,1,1,1,1,3,1,4,3,4,3,4,2,3,4,4,2,2,3,3,1,4,4,3,2,4,2,3,3,1,1,2,2,4,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+272,3>,<x-272,4>]*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[3],[[[2,1,4,3]]],20,<[],[210506,0,1]>,[[0,32766],[0,32770],[0,103285],[0,27787]]>,<17,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[272,0,34,0,1]>,[[0,-1,0,0],[0,-119536217842575662423572,0,-59768108921287831211788],[0,119536217842575662423572,0,59768108921287831211788],[0,1,0,0]]>*] [x,0,x^2-x-4,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^3*17,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,17],[5,5],0,[-0.6154122094-0.7882054380*i,0.7562392846+0.09309731025*i,0.9801178183+0.08026870358*i],<"1.2e3_17.4t1.1",1>,[4,1]>,<1,17,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,17],[1,5],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,1]>,<1,2^3*17,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,17],[5,5],0,[-0.6154122094+0.7882054380*i,0.7562392846-0.09309731025*i,0.9801178183-0.08026870358*i],<"1.2e3_17.4t1.1",2>,[4,1]>]
x^4-34*x^2+272 2^6*17^3 4 0 4 "C4" [[3,1,4,2],[4,3,2,1]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[3,1,4,2]>,<4,1,[2,4,1,3]>] [[1,1,1,1],[2,2],[4]] 19 x-1 5 [[-972836],[747904],[-747904],[972836]] 1 [1,3,3,3,4,2,1,1,3,3,4,3,3,1,1,1,1,4,2,4,4,3,1,1,4,2,1,3,4,3,2,3,1,3,2,2,2,4,4,3,1,4,1,3,4,4,4,2,4,1,4,1,4,2,2,2,3,1,3,2,4,2,2,4,3,4,1,4,4,1,1,2,3,2,3,2,1,4,3,1,4,2,3,2,4,2,3,2,1,1,1,4,3,1,4,3,2,3,2,3,3,2,1,2,4,1,1,2,1,3,4,2,4,4,2,4,3,1,4,2,1,3,3,3,4,2,3,4,1,1,1,4,4,1,1,1,1,3,1,3,3,3,3,4,2,3,3,3,1,1,4,4,2,4,4,3,1,3,2,4,3,1,2,1,2,4,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x-272,3>,<x+272,4>]*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[3],[[[2,1,4,3]]],20,<[],[51638,0,1]>,[[0,2],[0,65534],[0,37749],[0,93323]]>,<17,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[272,0,-34,0,1]>,[[0,-1,0,0],[0,-119536217842575662423572,0,59768108921287831211788],[0,119536217842575662423572,0,-59768108921287831211788],[0,1,0,0]]>*] [x,0,x^2-x-4,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^3*17,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,17],[5,5],0,[-0.6154122094+0.7882054380*i,0.7806431474+0.5560712396*i,0.9777393631+0.1633760727*i],<"1.2e3_17.4t1.2",1>,[4,1]>,<1,17,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,17],[1,5],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,1]>,<1,2^3*17,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,17],[5,5],0,[-0.6154122094-0.7882054380*i,0.7806431474-0.5560712396*i,0.9777393631-0.1633760727*i],<"1.2e3_17.4t1.2",2>,[4,1]>]
x^4-2*x^3-7*x^2+8*x+50 2^6*17^3 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 5 [[-76948],[637852],[-637851],[76949]] 3 [1,5,4,4,5,3,1,1,4,4,4,4,5,2,3,3,2,4,2,4,5,4,2,2,5,3,3,5,4,5,3,5,1,5,3,3,3,5,4,4,1,4,3,5,4,4,5,3,5,3,5,3,5,2,2,3,4,3,4,1,5,3,1,4,5,4,2,5,5,3,2,3,4,3,5,3,3,4,5,2,5,3,4,1,4,2,5,1,3,3,1,4,4,1,5,4,3,5,2,4,5,3,2,2,5,1,1,2,3,5,4,3,5,5,3,5,5,3,4,1,3,5,4,5,5,3,4,4,3,3,1,4,4,3,1,1,3,5,3,5,5,4,4,5,3,4,4,5,2,3,4,5,2,4,5,4,3,5,1,4,5,2,3,2,2,4,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+8,2>,<x^2-18*x-752,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[-436298,-374684,1]>,[[0,1],[-149604,262143],[149605,1],[1,262143]]>,<7,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[3,6,1]>,[[-38060304116066384,-25985479088290795],[38060304116066385,25985479088290795],[246398344828864,0],[-246398344828863,0]]>,<17,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[4658,2312,425,34,1]>,[[-8,-1,0,0],[222271920442276947958930,-67260535671378030742558,-30547232693915272588324,3489764123476878032755],[-222271920442276947958929,67260535671378030742558,30547232693915272588324,-3489764123476878032755],[9,1,0,0]]>*] [x,x^2+34,x^2-x-4,x^2+2,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,17],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,17],[6,1,6],1,[1.000000000,1.077557390,0.9505371827],<"notfaithful",0>,[4,3]>,<1,17,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,17],[1,4,6],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,17],[6,3,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[4,3]>,<2,2^3*17^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,7,17],[6,3,7],1,[1.000000000,1.857330349,1.323707467],<"2.2e3_17e2.4t3.3",1>,[4,3]>]
x^4-2*x^3+27*x^2-26*x+135 2^6*17^3 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 47 x-1 5 [[27443544],[53833716],[-53833715],[-27443543]] 2 [3,4,4,5,4,3,1,3,5,4,5,4,5,3,1,3,3,4,3,5,5,5,3,1,5,3,2,4,4,5,1,4,2,4,3,1,3,4,5,4,3,4,1,5,4,5,4,2,4,3,5,1,5,3,1,1,4,1,4,1,4,3,3,5,5,4,3,5,4,3,2,2,5,3,4,1,3,4,5,2,4,3,5,2,5,3,5,2,3,2,3,5,5,3,4,5,3,5,3,4,4,3,3,2,4,2,3,2,2,5,5,3,5,4,2,5,4,1,4,3,3,5,4,4,4,3,4,5,1,3,3,5,5,3,2,2,3,4,3,5,4,4,5,4,3,5,4,5,3,2,4,5,3,5,4,5,1,5,1,4,4,1,2,3,2,5,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-26,2>,<x^2+50*x-1432,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[-408442,337412],[-168708,-337412],[1,0]]>,[[[0,1],[1,0]],[[168708,-186875],[262143,0]],[[-168707,186875],[1,0]],[[1,-1],[262143,0]]]>,<11,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[2,7,1]>,[[95095138659726346167,-68937102516158188124],[-95095138659726346166,68937102516158188124],[19435738985310739064,0],[-19435738985310739063,0]]>,<17,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[7191,2890,459,34,1]>,[[-8,-1,0,0],[1911508953180649447744032,58779540629669672607759,111318397645345957925770,-84700774171121240318517],[-1911508953180649447744031,-58779540629669672607759,-111318397645345957925770,84700774171121240318517],[9,1,0,0]]>*] [x,x^2-34,x^2-x-4,x^2-2,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,17],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,17],[6,1,6],1,[1.000000000,1.457151825,1.145009805],<"notfaithful",0>,[4,3]>,<1,17,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,11,17],[1,4,6],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,11,17],[6,3,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<2,2^3*17^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]]],[2,11,17],[6,3,7],1,[1.000000000,0.8210428470,0.8119783151],<"2.2e3_17e2.4t3.4",1>,[4,3]>]
