x^6-2*x^5+67*x^4+229*x^3+794*x^2+9735*x-1083851 31^3*131^3 2 2 12 "D12" [[3,6,1,5,4,2],[2,1,6,5,4,3],[1,5,3,6,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,6,1,5,4,2]>,<2,3,[2,1,6,5,4,3]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,5,2,1,3,4]>,<6,2,[5,1,4,2,6,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 29 x^2+24*x+2 10 [[-115719364427664,-71008597109685],[7463013152261,-130061650989779],[183992003805550,130061650989779],[210061331423693,0],[-191455016957810,0],[-94341966996028,71008597109685]] 4 [6,3,5,5,3,3,4,6,4,4,4,4,5,3,2,3,5,3,2,6,4,4,4,3,6,5,6,5,5,5,4,1,4,4,2,3,6,6,3,2,3,4,5,5,4,4,5,4,2,4,5,3,4,4,6,3,3,3,3,6,1,2,5,5,4,5,4,3,4,2,3,6,3,6,1,3,4,5,4,3,6,5,1,4,5,6,4,3,4,4,5,6,3,4,4,6,4,2,4,6,6,3,5,3,4,1,3,6,5,3,2,3,2,4,3,3,4,3,1,5,6,4,4,5,5,5,4,3,6,6,3,4,6,3,4,5,4,3,3,4,1,3,4,3,3,1,2,2,4,3,5,4,4,5,5,3,2,3,1,4,4,3,4,2,5,4,3,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-360,2>,<x^3+130*x^2-127487*x+70350153,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-422086525,148667367],[442840208,-148667367],[-501531555,-310185403],[303247275,-458852770],[58691348,458852770],[118839251,310185403]]>,<11,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[2,7,1]>,[[3967986247833293529,9230642448242148764],[-5018719558189954499,-5230282315878305317],[-29565833795456363571,5230282315878305317],[512579558552798472,-9230642448242148764],[25597847547623070043,-14460924764120454081],[4506139999637156028,14460924764120454081]]>,<17,2,1,[[4,2,3,1,6,5]],[[1,2,3,4,5,6],[4,2,3,1,6,5]],[4,2,3,1,6,5],[1,4],[1],[[]],20,<[],[3,16,1]>,[[-337365507804123849828348,-884026797849318394399592],[-1277003530038129043531972,0],[413799377343777738336565,0],[1614369037842252893360321,884026797849318394399592],[-74968551891864707426679,-73160771284428726599982],[-99758389766761706062732,73160771284428726599982]]>,<31,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,29,1]>,[[-26203501437810671986109931461,0],[195965675194283332659434263006,0],[1,0]]>,[[[-195965675194283332659434262995,0],[-1,0]],[[11,0],[1,0]],[[-255262643391296361208560245324,-93857329256349065558102846843],[-3076584325899470307299590027,-8432084588671493060567456284]],[[159858483238460618821697878818,11024722981962801298048129574],[3076584325899470307299590027,8432084588671493060567456284]],[[-159858483238460618821697878828,-11024722981962801298048129574],[-3076584325899470307299590028,-8432084588671493060567456284]],[[-220562210233502588168148093281,93857329256349065558102846843],[3076584325899470307299590028,8432084588671493060567456284]]]>,<131,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[-710148162418875229883033878303485724325516,591026545626468525083192583429610662937342,1]>,[[-591026545626468525083192583429610662937267,-1],[75,1],[-267656574064056320721194911372653145066705,-7239183679405005975409401416905191618251],[-306481002139253108811115917878384281997695,7239183679405005975409401416905191618251],[306481002139253108811115917878384281997621,-7239183679405005975409401416905191618252],[858683119690524845804387494802263808003973,7239183679405005975409401416905191618252]]>,<1724683,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,4],[1],[[]],20,<[],[1,0,1]>,[[-11949212883904046429569600723301548300502536692620196662467431225634412653143909954433409076639213665091233561493703716950739,0],[12249148241382890543935266442505557954574050507541431120980745625974256900000091265847708362335217160982950798680227851024072,0],[5974606441952023214784800361650774150251268346310098331233715612817206326571954977216704538319606832545616780746851858475370,27050236192482988143186273258700204631745495286218941603443313122142671958482945078272660103928343504530953672973782858155924],[5974606441952023214784800361650774150251268346310098331233715612817206326571954977216704538319606832545616780746851858475370,-27050236192482988143186273258700204631745495286218941603443313122142671958482945078272660103928343504530953672973782858155924],[-7624999674995006978931051981115569182473478578487169605788360646696224120760450695092122638715311546448117088011096974,-1905426008837056607723870821435060983795380239995701899705728804709917257605332781364643326580573742076328330092561663],[-7624999674995006978931051981115569182473478578487169605788360646696224120760450695092122638715311546448117088011096974,1905426008837056607723870821435060983795380239995701899705728804709917257605332781364643326580573742076328330092561663]]>*] [x,x^2-x+8,x^2-x-1015,x^2-x+33,x^3+x-1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,11,17,31,131,1724683],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,31,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,11,17,31,131,1724683],[3,3,3,7,1,3],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[6,3]>,<1,31*131,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,11,17,31,131,1724683],[2,2,1,7,7,1],1,[1.000000000,0.6882058877,0.7578649806],<"notfaithful",0>,[6,3]>,<1,131,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,11,17,31,131,1724683],[1,1,2,2,7,2],1,[1.000000000,1.372411123,0.9607539228],<"notfaithful",0>,[6,3]>,<2,31,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,11,17,31,131,1724683],[3,3,3,7,1,3],1,[1.000000000,0.4313610546,0.7242255250],<"notfaithful",0>,[6,3]>,<2,31*131^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[3,11,17,31,131,1724683],[3,3,3,7,8,3],1,[1.000000000,0.9303136523,1.171344071],<"2.31_131e2.6t3.1",1>,[6,3]>]
x^2-x+1170 -4679 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[36],[-35]] 2 [1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<4679,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5474430,4679,1]>,[[-2339,-1],[2340,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[4679],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,4679,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[4679],[3],1,[1.000000000,4.179407738,1.593593099],<"1.4679.2t1.1",1>,[2,1]>]
x^5+10*x^3-540*x^2+2545*x-3476 2^11*5^7*7^2 1 2 20 "F5" [[3,5,4,2,1],[1,4,5,2,3],[1,5,2,3,4]] [<1,1,[1,2,3,4,5]>,<2,5,[1,4,5,2,3]>,<4,5,[1,5,2,3,4]>,<4,5,[1,3,4,5,2]>,<5,4,[3,5,4,2,1]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 13 x^2+12*x+2 18 [[-5115970270486421778,16790536535257915633],[18308405210333376884,-16790536535257915633],[28332714640219975359,-4201608187654126866],[-33703394059887895378,4201608187654126866],[-7821755520179035087,0]] 2 [1,5,1,3,3,2,4,4,4,4,1,5,5,5,3,2,3,4,5,5,4,1,5,2,4,3,3,2,4,4,4,3,4,3,3,5,1,2,4,2,3,3,2,4,5,1,4,4,2,4,3,5,2,4,4,4,3,5,5,2,2,5,2,2,4,2,3,3,2,3,3,2,3,2,4,4,3,5,1,2,4,4,2,3,5,1,2,4,4,3,2,2,3,3,3,3,3,1,2,3,5,2,5,5,3,4,5,3,2,5,3,2,4,3,5,5,5,4,5,3,3,4,2,5,3,3,3,2,4,2,3,4,2,5,1,5,5,2,1,5,4,4,4,2,3,1,5,3,3,3,2,2,2,4,2,2,2,5,3,4,5,3,3,4,3,3,2,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+514250*x^3-874877500*x^2+1088618640625*x-92797046112500,3>,<x^5+514250*x^3-1159077500*x^2+274070640625*x+239721706887500,4>]*],[*[5],"CYC",0,5*]] [*<2,4,4,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,2,3,4,5],[1,2,4,3],[3,5],[[[1,5,4,2,3]],[[1,3,2,5,4]]],20,<[],[502,9336,54848,199512,1]>,[[386580,0,0,0],[-28531,-16364,23801,29145],[22721,19556,26693,17035],[-16375,-1882,-29831,3185],[28821,-1310,-20663,16171]]>,<5,20,20,[[5,1,2,3,4],[1,4,2,5,3]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3],[5,1,2,3,4]],[1,2,3,4,5],[1,2,4,3,5],[1,4],[[[5,1,2,3,4],[1,4,2,5,3]],[[5,1,2,3,4]]],20,<[],[7542912661435,-13370806750875,36170422493950,42278263528125,-9703732217025,24935237748125,-9980333269075,-37795644477800,44906970674075,-7626153617250,-11339984784750,-35394118860975,23994808074570,29336600987500,-44810327974425,32156133817375,27419902424405,-39165268451325,-19299071084500,-3407521436400,1]>,[[3210995224551,6624822139225,-995876023950,252466988685,6332216842274,8292271275875,3089588184715,834359567525,9355538908589,-879557686910,-3122142358120,7468405248800,138658309659,798880013715,1028218815997,-520778131795,827034057613,357066793190,121446704688,-352025600463],[3513665564756,-5685928885840,2297786409025,8989640535160,-1007359353321,6852891323915,3335467477230,4978837522849,-8220330457031,6918000546290,-2822874974664,5997008986550,12187348299,-533068306135,-741283709050,-1429661142325,1081118395563,1879397387092,-124721161056,-617812047928],[6445804758956,-8703864989800,-7768421806505,8519153535260,-8335777074816,-7725172254300,-663757350975,-9321408402372,-6793708953201,2498349125380,-8658234890911,-5520877869395,1332970064304,-570191185380,-1027489856936,-867625313155,1850043110743,-331840906255,1466670336572,566454389597],[2300518069981,8782182492575,-2114240628390,-5848453814540,1192558005634,-1255718440475,5879473442500,6701975168247,-4427412091301,-8275665910420,-3732063306431,7984986415445,1249836053504,1890731799980,1586157237089,-159190446210,-1395494238522,-278129067635,-1043349518808,-695343603413],[3602502709881,-1017210756160,8580752049820,7160679083560,1818361580229,-6164271905015,7432714574655,-3193763856249,-8987573735181,-261126074340,-738170797999,3143963546725,1081045489859,-1586352322180,-845602487100,-837442232140,1451995940228,-1626494206392,-420046361396,1098726862207]]>,<7,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[3,6,1]>,[[34377158642346100,-36577616714277219],[9591899664252675,-18622925962721759],[1,0]]>,[[[-28663177490388026,0],[0,0]],[[-9591899664252675,18622925962721765],[-1,0]],[[0,6],[1,0]],[[-792810726537278,-14906053535574914],[4661130121062378,1314114885327172]],[[39047887881177979,-3716872427146857],[-4661130121062378,-1314114885327172]]]>,<431,2,1,[[3,2,1,5,4]],[[1,2,3,4,5],[3,2,1,5,4]],[3,2,1,5,4],[1,2],[1],[[]],20,<[],[7,430,1]>,[[-19863610392019356360385687119568567883138060637754767,22442176076698184531329708606841550951235509290602504],[-7552103511302515308434057402025019725837789093286821,0],[17475648147067584897091777278472973910477665659549511,-22442176076698184531329708606841550951235509290602504],[12038444755306404396095736519511416086777792331355,-10652560631643261870083187153906929440131677861821],[51883946032486575510585111506630473583393310151545,10652560631643261870083187153906929440131677861821]]>*] [x,x^2-10,x^4+140*x^2+4410,x^4+140*x^2+4410,0] [1,2,4,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,431],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,2^3*5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,431],[6,6,3,1],1,[1.000000000,1.150086523,1.092365033],<"notfaithful",0>,[5,3]>,<1,2^4*5*7,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,5,7,431],[6,6,6,2],0,[0.8112421852+0.5847102847*i,1.542721508+0.1300548896*i,1.121750445+0.0009236814786*i],<"notfaithful",0>,[5,3]>,<1,2^4*5*7,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,5,7,431],[6,6,6,2],0,[0.8112421852-0.5847102847*i,1.542721508-0.1300548896*i,1.121750445-0.0009236814786*i],<"notfaithful",0>,[5,3]>,<4,2^11*5^7*7^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1]],[[1],[0],[-1]]],[2,5,7,431],[6,7,8,2],1,[0,0,0],<"4.2e11_5e7_7e2.5t3.1",1>,[5,3]>]
x^8-150*x^6+6800*x^4-107000*x^2+490000 2^12*5^4*397^4 8 0 24 "SL2(F3)" [[8,5,3,2,4,1,7,6],[8,3,6,1,4,7,2,5],[7,8,1,2,3,4,5,6],[5,6,7,8,1,2,3,4]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[5,6,7,8,1,2,3,4]>,<3,4,[1,3,8,6,5,7,4,2]>,<3,4,[1,8,2,7,5,4,6,3]>,<4,6,[8,3,6,1,4,7,2,5]>,<6,4,[5,4,6,3,1,8,2,7]>,<6,4,[5,7,4,2,1,3,8,6]>] [[1,1,1,1,1,1,1,1],[1,1,3,3],[2,2,2,2],[2,6],[4,4]] 19 x^3+4*x+17 20 [[12698263463015613953669260,7232479807249745675106832,-3488512671832589683527016],[15996418152523280981885870,-13789210611146521314918323,7145788701119275000393113],[281763309377293799686823,-6556730803896775639811491,3657276029286685316866097],[-9262396626635446848736003,0,0],[-12698263463015613953669260,-7232479807249745675106832,3488512671832589683527016],[-15996418152523280981885870,13789210611146521314918323,-7145788701119275000393113],[-281763309377293799686823,6556730803896775639811491,-3657276029286685316866097],[9262396626635446848736003,0,0]] 1 [5,6,3,6,6,6,5,4,6,4,5,4,3,5,7,5,3,3,4,5,4,6,5,7,3,6,1,5,7,5,3,7,5,4,5,5,5,5,1,4,3,5,5,4,6,5,6,3,7,3,3,6,3,4,5,6,2,5,5,4,3,6,6,5,3,7,3,5,4,6,6,6,2,4,3,6,5,1,5,4,6,6,5,3,3,6,6,1,5,3,5,7,6,7,6,5,6,5,5,7,7,7,5,5,3,4,5,7,6,6,4,5,5,7,5,7,1,2,2,3,7,7,2,3,5,4,7,3,6,3,5,4,5,4,7,4,7,4,6,5,5,5,4,7,5,4,3,5,1,7,5,7,3,4,5,5,5,3,3,5,7,6,6,1,5,4,6,3] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,3,3],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^4-29300*x^3+174260000*x^2+589209816000*x+144064301920000,3>,<x^4-12900*x^3-171780000*x^2+1705723096000*x+6424215073120000,4>]*],[*[2,2,2,2],"CYC",0,2*],[*[2,6],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^4+12900*x^3-171780000*x^2-1705723096000*x+6424215073120000,6>,<x^4+29300*x^3+174260000*x^2-589209816000*x+144064301920000,7>]*],[*[4,4],"CYC",0,5*]] [*<2,4,2,[[3,4,2,1,8,7,5,6]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[3,4,2,1,8,7,5,6],[4,3,1,2,7,8,6,5]],[3,4,2,1,8,7,5,6],[1,2,5,5],[3],[[[2,1,4,3,6,5,8,7]]],20,<<[],[1,1,1]>,[[261522,-36632],[-518656,-70656],[1,0]]>,[[[2816,-2560],[6081,5376]],[[-2816,2560],[2111,2816]],[[3840,1024],[3993,4230]],[[-3840,-1024],[4199,3962]],[[-16896,-11008],[8652,25177]],[[16896,11008],[24116,7591]],[[-8448,-30976],[24175,6825]],[[8448,30976],[8593,25943]]]>,<5,6,2,[[5,6,7,8,1,2,3,4],[2,8,3,5,6,4,7,1]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[2,8,3,5,6,4,7,1],[8,1,3,6,4,5,7,2],[6,4,7,1,2,8,3,5],[4,5,7,2,8,1,3,6]],[2,8,3,5,6,4,7,1],[1,2,3,4,7,6],[1],[[[5,6,7,8,1,2,3,4]]],20,<<[],[3,3,0,1]>,[[38242977956380,-31575408984455,2340200629225],[-15594482421875,-42938232421875,-23437500000000],[1,0,0]]>,[[[-213623046875,-274658203125,274658203125],[-24414062501,73242187500,-54931640625]],[[-274658203125,-122070312500,-91552734375],[-39072194044,-66174624062,58540379876]],[[-366210937500,30517578125,-244140625000],[30116330708,-29325843894,39695405090]],[[122070312500,61035156250,335693359375],[9634334100,-50692974172,-25977041149]],[[213623046875,274658203125,-274658203125],[24414062501,-73242187500,54931640625]],[[274658203125,122070312500,91552734375],[39072194044,66174624062,-58540379876]],[[366210937500,-30517578125,244140625000],[-30116330708,29325843894,-39695405090]],[[-122070312500,-61035156250,-335693359375],[-9634334100,50692974172,25977041149]]]>,<7,6,1,[[3,4,2,6,1,5,8,7]],[[1,2,3,4,5,6,7,8],[4,5,6,1,2,3,8,7],[2,6,4,5,3,1,7,8],[6,1,5,3,4,2,7,8],[3,4,2,6,1,5,8,7],[5,3,1,2,6,4,8,7]],[3,4,2,6,1,5,8,7],[1,2,3,4,6,7],[1],[[]],20,<[],[3,6,4,5,1,0,1]>,[[19267156547088359,7895261615639515,9058877283769022,-36030964970218082,-8439404394374826,7594184822200579],[-29465026308195822,-19956408234689805,-12898942747608300,32912845454589398,20846633426260090,4193874686180690],[-4810017226581683,-32580389562265741,-27093523293626811,23789015221265880,14579690001896837,36501290312145523],[-19267156547088359,-7895261615639515,-9058877283769022,36030964970218082,8439404394374826,-7594184822200579],[29465026308195822,19956408234689805,12898942747608300,-32912845454589398,-20846633426260090,-4193874686180690],[4810017226581683,32580389562265741,27093523293626811,-23789015221265880,-14579690001896837,-36501290312145523],[2398756666246045,-4213815989979022,-4353929742931783,3806326711842480,-5057154896499041,-4037761714035301],[-2398756666246045,4213815989979022,4353929742931783,-3806326711842480,5057154896499041,4037761714035301]]>,<397,3,3,[[1,2,5,3,4,7,8,6]],[[1,2,3,4,5,6,7,8],[1,2,5,3,4,7,8,6],[1,2,4,5,3,8,6,7]],[1,2,3,4,5,6,7,8],[1,4,3],[1],[[[1,2,5,3,4,7,8,6]]],20,<[],[4080771251397999092446833929794619664860688029336542,3867300029944273633939457181180543187706570837192428,1540904726425295261760896429578909537829356637059162,1]>,[[3252589401305649501103944549143906030328240376165450,0,0],[-3252589401305649501103944549143906030328240376165450,0,0],[-4672474941076663456171737119724739179309867169496808,9996932254458576011354565704437187581085284060440,4659070967459059457619117713133607389282247595760],[3131570214651368194410840690145829641480510532438258,-9996932254458576011354565704437187581085284060441,-4659070967459059457619117713133607389282247595760],[306,1,0],[-306,-1,0],[-3131570214651368194410840690145829641480510532438258,9996932254458576011354565704437187581085284060441,4659070967459059457619117713133607389282247595760],[4672474941076663456171737119724739179309867169496808,-9996932254458576011354565704437187581085284060440,-4659070967459059457619117713133607389282247595760]]>*] [x,x^3-x^2-132*x+544,x^3-x^2-132*x+544,0,0,0,x^4-13*x^2-2*x+19] [1,2,3,4,5,6,4] <[1],[2,3],[4],[5,6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,397],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,12]>,<1,397,3,[[1,0],[1,0],[0,1],[-1,-1],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,7,397],[1,3,4,8],0,[-0.3341471385-0.9425209227*i,1.216301047-0.5461599042*i,1.208123720-0.1105974990*i],<"notfaithful",0>,[8,12]>,<1,397,3,[[1,0],[1,0],[-1,-1],[0,1],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,5,7,397],[1,3,4,8],0,[-0.3341471385+0.9425209227*i,1.216301047+0.5461599042*i,1.208123720+0.1105974990*i],<"notfaithful",0>,[8,12]>,<2,2^6*5^2*397^2,1,[[2],[-2],[-1],[-1],[0],[1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[0],[1]],[[1],[-1],[1]],[[1],[-1],[1]],[[1]]],[2,5,7,397],[8,8,6,8],-1,[0,0,0],<"2.2e6_5e2_397e2.24t7.1",1>,[8,12]>,<2,2^6*5^2*397,3,[[2,0],[-2,0],[1,1],[0,-1],[0,0],[0,1],[-1,-1]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[-1,-1],[0,1]],[[1,0],[0,1],[-1,-1]],[[1,0],[0,0],[1,0]],[[1,0],[0,-1],[-1,-1]],[[1,0],[1,1],[0,1]],[[1,0]],[[1,0],[-1,0]]],[2,5,7,397],[8,8,6,9],0,[-0.9833206320-0.1818805509*i,0.6518969403+0.4508220242*i,0.9259526607+0.1208433366*i],<"2.2e6_5e2_397.8t12.1",1>,[8,12]>,<2,2^6*5^2*397,3,[[2,0],[-2,0],[0,-1],[1,1],[0,0],[-1,-1],[0,1]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,1],[-1,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[0,0],[1,0]],[[1,0],[1,1],[0,1]],[[1,0],[0,-1],[-1,-1]],[[1,0]],[[1,0],[-1,0]]],[2,5,7,397],[8,8,6,9],0,[-0.9833206320+0.1818805509*i,0.6518969403-0.4508220242*i,0.9259526607-0.1208433366*i],<"2.2e6_5e2_397.8t12.1",2>,[8,12]>,<3,397^2,1,[[3],[3],[0],[0],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1]]],[2,5,7,397],[5,3,3,8],1,[1.000000000,0.7825218223,0.8496135544],<"notfaithful",0>,[8,12]>]
