x^2-1310 2^3*5*131 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-6915],[6915]] 1 [1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-1310,0,1]>,[[0,1],[0,262143]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1310,0,1]>,[[0,-1],[0,1]]>,<131,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1310,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5,131],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*5*131,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5,131],[3,3,3],1,[1.000000000,1.068564564,0.9327553438],<"1.2e3_5_131.2t1.2",1>,[2,1]>]
x^4+804*x^2+80802 2^11*3^2*67^2 0 2 4 "C4" [[3,1,4,2],[4,3,2,1]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[3,1,4,2]>,<4,1,[2,4,1,3]>] [[1,1,1,1],[2,2],[4]] 31 x-1 7 [[723901590],[2073840553],[-2073840553],[-723901590]] 2 [1,4,3,2,4,3,2,3,2,3,1,3,2,3,1,3,3,3,4,2,2,1,4,1,2,3,1,3,3,1,2,4,2,3,4,1,4,3,2,3,3,3,2,1,3,1,3,2,4,4,2,2,1,4,2,2,3,1,3,2,4,4,3,1,1,3,3,2,4,4,1,2,1,4,3,2,4,4,1,1,4,3,1,2,1,4,2,2,3,1,4,1,2,3,4,1,3,2,4,3,4,3,3,1,4,2,4,1,1,2,2,3,1,4,2,1,3,1,4,4,4,2,3,4,3,4,3,1,2,3,4,2,2,4,1,2,4,4,3,2,3,4,1,3,4,2,3,2,4,1,4,2,4,2,4,1,2,1,1,4,4,1,1,3,2,1,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+323208,3>,<x-323208,4>]*]] [*<2,4,4,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[1,2,3,4],[1,2,4,3],[3,5],[[[3,4,2,1]],[[2,1,4,3]]],20,<[],[80802,0,804,0,1]>,[[0,1,0,0],[0,131071,0,0],[0,131069,0,124551],[0,3,0,6521]]>,<3,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,4,3],[1],[[[3,4,1,2]]],20,<<[],[2,2,1]>,[[-558002394,-558002796],[0,0],[1,0]]>,[[[0,0],[387420488,0]],[[0,0],[239854344,239854343]],[[0,0],[1,0]],[[0,0],[147566145,147566146]]]>,<67,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,4,3],[1],[[[3,4,1,2]]],20,<<[],[2,63,1]>,[[399953690555274287507791982114538126,12696942557310294841517205781413896],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[230767185573950678562725729245504,-309900706396589843821202159052299]],[[0,0],[1,0]],[[0,0],[-230767185573950678562725729245504,309900706396589843821202159052299]]]>*] [x,0,x^2-2,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,67],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^4*3*67,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,67],[5,5,5],0,[-0.3826834324-0.9238795325*i,0.7238060292+0.2998102738*i,0.9737280032+0.04279836454*i],<"1.2e4_3_67.4t1.1",1>,[4,1]>,<1,2^3,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,67],[5,3,3],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,1]>,<1,2^4*3*67,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,67],[5,5,5],0,[-0.3826834324+0.9238795325*i,0.7238060292-0.2998102738*i,0.9737280032-0.04279836454*i],<"1.2e4_3_67.4t1.1",2>,[4,1]>]
x^5+4*x^3-48*x^2+92*x-64 2^11*3^2*67^2 1 2 20 "F5" [[5,4,3,1,2],[2,1,3,5,4],[2,4,5,3,1]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,3,5,4]>,<4,5,[5,4,3,1,2]>,<4,5,[4,5,3,2,1]>,<5,4,[2,4,5,3,1]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 7 x^2+6*x+3 17 [[65016607802129,90822309551535],[-6515748675870,112053629074225],[19054018840401,-112053629074225],[-62898656433993,0],[-14656221532667,-90822309551535]] 2 [1,4,4,2,3,4,2,4,2,4,1,4,2,4,5,4,4,4,3,2,2,5,3,5,2,4,5,4,4,5,2,3,2,4,3,5,3,4,2,4,4,4,2,5,4,1,4,2,3,3,2,2,5,3,2,2,4,5,4,2,3,3,4,5,5,4,4,2,3,3,5,2,5,3,4,2,3,3,5,5,3,4,5,2,5,3,2,2,4,5,3,5,2,4,3,5,4,2,3,4,3,4,4,5,3,2,3,5,5,2,2,4,5,3,2,1,4,5,3,3,3,2,4,3,4,3,4,5,2,4,3,2,2,3,5,2,3,3,4,2,4,3,5,4,3,2,4,2,3,5,3,2,3,2,3,5,2,5,5,3,3,5,5,4,2,5,5,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+3184*x^3-724992*x^2+14670272*x+2193181696,3>,<x^5+3184*x^3-827904*x^2+37722560*x-489939968,4>]*],[*[5],"CYC",0,5*]] [*<2,4,4,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,2,3,4,5],[1,2,4,3],[3,5],[[[1,5,4,2,3]],[[1,3,2,5,4]]],20,<[],[2766,15016,24232,136088,1]>,[[130672,0,0,0],[-19098,28752,18963,4653],[-13678,27944,19983,7687],[-9982,12022,26983,4921],[-22378,29586,32375,15507]]>,<3,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,4,3],[1],[[[1,3,2,5,4]]],20,<<[],[2,2,1]>,[[-678676881,-1345355853],[-777646755,1701184467],[1,0]]>,[[[-1470878039,0],[0,0]],[[777646755,-1701184466],[-1,0]],[[0,1],[1,0]],[[63513709,529075904],[281839820,-205257626]],[[629717575,1172108561],[-281839820,205257626]]]>,<67,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[2,63,1]>,[[-621335392679790565276730902144578972,1571131571500027186936216092834503181],[-200238163781837918140987945365144909,-328798741361592247217431789644488343],[1,0]]>,[[[377418407998121704265366725257001461,0],[0,0]],[[200238163781837918140987945365144909,328798741361592247217431789644488369],[-1,0]],[[0,26],[1,0]],[[-165038624291753932264429563052110494,-1509697254427519320222473992002085761],[20038644091110121539807565858841919,3352501554910350658681698231611493]],[[-412617947488205690141925107570035876,1180898513065927073005042202357597366],[-20038644091110121539807565858841919,-3352501554910350658681698231611493]]]>*] [x,x^2-2,x^4+804*x^2+80802,x^4+804*x^2+80802,0] [1,2,4,2,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,67,491],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,67,491],[6,3,3,3],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[5,3]>,<1,2^4*3*67,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,3,67,491],[6,6,6,4],0,[-0.3826834324-0.9238795325*i,0.7238060292+0.2998102738*i,0.9737280032+0.04279836454*i],<"notfaithful",0>,[5,3]>,<1,2^4*3*67,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,3,67,491],[6,6,6,4],0,[-0.3826834324+0.9238795325*i,0.7238060292-0.2998102738*i,0.9737280032-0.04279836454*i],<"notfaithful",0>,[5,3]>,<4,2^11*3^2*67^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,67,491],[6,7,7,3],1,[0,0,0],<"4.2e11_3e2_67e2.5t3.1",1>,[5,3]>]
x^5-2*x^4+24*x^3-16*x^2+72*x-16 2^11*3^2*67^2 1 2 20 "F5" [[5,3,1,2,4],[1,4,5,2,3],[1,3,4,5,2]] [<1,1,[1,2,3,4,5]>,<2,5,[1,4,5,2,3]>,<4,5,[1,3,4,5,2]>,<4,5,[1,5,2,3,4]>,<5,4,[5,3,1,2,4]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 7 x^2+6*x+3 18 [[121140110890835,0],[508935092751726,-160285822237529],[476651577251423,237602464401976],[-157763571733549,160285822237529],[679450388750016,-237602464401976]] 2 [1,4,3,2,4,3,2,3,2,3,5,3,2,3,5,3,3,3,4,2,2,1,4,5,2,3,5,3,3,5,2,4,2,3,4,5,4,3,2,3,3,3,2,5,3,5,3,2,4,4,2,2,1,4,2,2,3,5,3,2,4,4,3,5,5,3,3,2,4,4,5,2,5,4,3,2,4,4,1,5,4,3,5,2,1,4,2,2,3,5,4,5,2,3,4,5,3,2,4,3,4,3,3,5,4,2,4,5,5,2,2,3,5,4,2,5,3,1,4,4,4,2,3,4,3,4,3,5,2,3,4,2,2,4,5,2,4,4,3,2,3,4,5,3,4,2,3,2,4,1,4,2,4,2,4,1,2,5,5,4,4,1,5,3,2,5,5,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+88*x^4+6656*x^3+276992*x^2+25460224*x+657149952,3>,<x^5+88*x^4+6656*x^3+276992*x^2+18873856*x-225423360,4>]*],[*[5],"CYC",0,5*]] [*<2,4,4,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,2,3,4,5],[1,2,4,3],[3,5],[[[1,5,4,2,3]],[[1,3,2,5,4]]],20,<[],[1186,9152,57820,138616,1]>,[[-8926,65536,65536,65536],[5184,6920,11792,-3927],[3144,-10232,5716,15431],[-10316,62,-3712,3097],[10916,3250,-13796,-14601]]>,<3,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,4,3],[1],[[[1,3,2,5,4]]],20,<<[],[2,2,1]>,[[-51721539,647639520],[-598970427,-1195664667],[1,0]]>,[[[1193388490,0],[0,0]],[[598970427,1195664669],[-1,0]],[[0,2],[1,0]],[[1506403127,282834856],[20133014,180528091]],[[188022359,-1478499527],[-20133014,-180528091]]]>,<67,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,4,3],[1],[[[1,3,2,5,4]]],20,<<[],[2,63,1]>,[[-520863184607761081841395810074959431,125326195545924501266960355965622041],[347030281944024290604350171087587381,713763065429773398825032721439565635],[1,0]]>,[[[-1077422956047561804108164156683919498,0],[0,0]],[[-347030281944024290604350171087587320,-713763065429773398825032721439565586],[-1,0]],[[61,49],[1,0]],[[-194968500588497178961809939531480345,-890352286676676429008457822608752981],[-15797671182586883771401922590666061,-2967174273307515002123075691664411]],[[1619421738580083273674324267302987104,1604115352106449827833490544048318518],[15797671182586883771401922590666061,2967174273307515002123075691664411]]]>*] [x,x^2-2,x^4+804*x^2+80802,x^4+804*x^2+80802,0] [1,2,4,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,67],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,67],[6,3,3],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[5,3]>,<1,2^4*3*67,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,3,67],[6,6,6],0,[-0.3826834324+0.9238795325*i,0.7238060292-0.2998102738*i,0.9737280032-0.04279836454*i],<"notfaithful",0>,[5,3]>,<1,2^4*3*67,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,3,67],[6,6,6],0,[-0.3826834324-0.9238795325*i,0.7238060292+0.2998102738*i,0.9737280032+0.04279836454*i],<"notfaithful",0>,[5,3]>,<4,2^11*3^2*67^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,67],[6,7,7],1,[0,0,0],<"4.2e11_3e2_67e2.5t3.2",1>,[5,3]>]
x^5+5*x^3+5*x-19 5^7*73^2 1 2 20 "F5" [[5,3,4,1,2],[5,4,3,2,1],[4,1,3,5,2]] [<1,1,[1,2,3,4,5]>,<2,5,[5,4,3,2,1]>,<4,5,[4,1,3,5,2]>,<4,5,[2,5,3,1,4]>,<5,4,[5,3,4,1,2]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 11 x^2+7*x+2 10 [[11016180024,10721135907],[5808821770,-2648406788],[-12156922123,-10721135907],[-3078324356,0],[-1589755315,2648406788]] 2 [3,4,1,4,2,3,4,2,4,5,2,3,5,3,4,3,5,5,3,5,3,2,3,2,3,2,3,4,2,3,3,2,3,1,2,2,4,3,4,4,5,1,2,3,4,5,5,4,3,5,3,5,2,5,3,3,2,2,4,2,4,4,4,5,3,3,2,4,3,2,4,2,3,4,5,4,2,3,5,5,2,2,2,3,2,3,5,3,1,4,4,2,3,2,2,4,2,2,4,2,3,3,3,5,2,4,3,4,5,2,3,3,4,2,2,5,3,4,4,2,5,4,4,3,2,2,1,5,3,4,2,3,2,3,2,5,3,3,3,2,5,5,3,3,1,2,4,3,5,3,3,2,3,4,4,5,5,5,3,5,3,4,3,2,4,3,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5+125*x^3+3125*x-21612500,3>,<x^5+125*x^3+3125*x+59375,4>]*],[*[5],"CYC",0,5*]] [*<5,20,20,[[2,3,4,5,1],[1,4,2,5,3]],[[1,2,3,4,5],[1,5,4,3,2],[1,4,2,5,3],[1,3,5,2,4],[2,3,4,5,1]],[1,2,3,4,5],[1,2,3,4,5],[1,4],[[[2,3,4,5,1],[1,4,2,5,3]],[[2,3,4,5,1]]],20,<[],[-2067505738680,36406893985125,-45699430125600,-28827961077875,-973430698500,5995460418125,30032795807275,-28152993046950,37263960440150,8721029919500,17824585351850,-45703893442700,-9863375563360,-40554511718000,39572696806775,-22101381852750,42617321192455,-24210592215775,24732155350000,8200524271250,1]>,[[5067324791999,4833579862775,1357819409680,-4053794134985,-1048482428654,-6196973425850,-5098706037190,-5654816928300,3266145536158,3293113589835,-1511441358480,-1605051954645,223106309103,-1469257119675,-707047947251,1795506111360,66381293161,1195058483925,1314516154354,-1238802427652],[-24389115631,-7699698328725,-4777558297595,-7474914292735,5668000225971,-3421626540525,1355937434145,-3428974343686,-4112181280982,4777313192895,-7092150422801,-9349752070725,-347374565097,-268950520960,1710902263735,1857868107400,-1855451215719,-1903237814999,995220698172,-190219439327],[3957152235869,9477684392325,5517828342245,7130103140515,7031251999431,-5699231987525,566453116150,-3949489829647,8458306708428,7877017126845,-9426102670969,945380796945,-1416380328172,-1603628377120,8354979938,-1295376776910,-1560057109019,1218613675305,-82241555549,520526548973],[-8682937963481,299062888775,4356464187550,7953148350665,1829828533181,-5096641097125,6371254010525,4976626835772,-7532360434172,9446151810770,6599291965261,7636133304815,1420825026178,502894554740,779227020883,1521723862080,-1886610912834,1690650030505,-1050975131049,1450149835858],[-317149948756,-6910628815150,-6454553641880,-3554543063460,5592887998196,1340986722900,-3194938523630,8056654265861,-79910529432,-6320109392220,-7643083841136,2373289923610,119823557988,-975755802610,-1791436317305,-65024038305,1421040678786,1613612890889,-1176520165928,-541654517852]]>,<73,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[5,70,1]>,[[-5037648559705234620402907121748437312,-191969712064009811037925080554903205],[-8188352439789109886280493701486229685,-85670805580897292319621356119423423],[1,0]]>,[[[8089839283219782980373332932853588701,0],[0,0]],[[8188352439789109886280493701486229720,85670805580897292319621356119423433],[-1,0]],[[35,10],[1,0]],[[-4965565892601810305169401177075928541,7218312863978403962743135760218358067],[55381412450075914127635105680038478,-74320089431923278794352760886009576]],[[7156961941728109729076399950202517286,-7303983669559301255062757116337781510],[-55381412450075914127635105680038478,74320089431923278794352760886009576]]]>*] [x,x^2-x-1,x^4-x^3+91*x^2-91*x+1711,x^4-x^3+91*x^2-91*x+1711,0] [1,2,4,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,73],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,73],[6,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,5*73,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[5,73],[6,6],0,[-0.5257311121-0.8506508084*i,0.7324197314-0.06604224598*i,0.9479200132-0.1107380443*i],<"notfaithful",0>,[5,3]>,<1,5*73,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[5,73],[6,6],0,[-0.5257311121+0.8506508084*i,0.7324197314+0.06604224598*i,0.9479200132+0.1107380443*i],<"notfaithful",0>,[5,3]>,<4,5^7*73^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1]],[[1],[0],[-1]]],[5,73],[6,7],1,[0,0,0],<"4.5e7_73e2.5t3.1",1>,[5,3]>]
