x^2+268205 -2^2*5*7*79*97 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-119],[119]] 2 [1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[268206,2,1]>,[[1,1],[-1,-1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[268205,0,1]>,[[0,-1],[0,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[268205,0,1]>,[[0,-1],[0,1]]>,<79,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[268205,0,1]>,[[0,-1],[0,1]]>,<97,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[268205,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5,7,79,97],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*5*7*79*97,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,79,97],[3,3,3,3,3],1,[1.000000000,1.407357470,1.109990139],<"1.2e2_5_7_79_97.2t1.1",1>,[2,1]>]
x^8-12*x^4-4*x^2-12 -2^10*3^3*31^4 2 3 48 "GL2(F3)" [[4,2,5,7,8,6,1,3],[3,4,5,6,7,8,1,2],[3,2,1,8,7,6,5,4],[4,7,2,5,8,3,6,1],[5,6,7,8,1,2,3,4]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[5,6,7,8,1,2,3,4]>,<2,12,[3,2,1,8,7,6,5,4]>,<3,8,[8,1,3,6,4,5,7,2]>,<4,6,[3,4,5,6,7,8,1,2]>,<6,8,[6,4,7,1,2,8,3,5]>,<8,6,[2,7,4,1,6,3,8,5]>,<8,6,[6,3,8,5,2,7,4,1]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[1,1,3,3],[2,2,2,2],[2,6],[4,4],[8]] 17 x^2+16*x+3 10 [[713201264098,-414848317100],[-44166121389,963061138142],[34453148881,0],[674806871931,-963061138142],[-713201264098,414848317100],[44166121389,-963061138142],[-34453148881,0],[-674806871931,963061138142]] 3 [3,1,7,5,7,6,3,6,3,7,6,6,7,6,8,8,3,5,5,3,4,5,8,8,4,8,6,7,4,3,4,8,8,5,3,4,6,6,8,3,8,4,7,6,3,5,6,4,3,4,3,3,6,7,7,3,3,4,4,7,6,3,6,8,4,7,6,5,8,4,3,8,4,4,4,8,3,5,3,4,3,2,3,4,4,3,3,6,8,6,3,3,6,3,5,3,3,7,5,4,4,3,7,3,4,5,3,3,7,2,4,6,7,4,5,7,6,8,8,7,4,5,7,3,5,3,4,3,6,6,6,3,6,5,7,5,3,4,3,8,6,3,5,7,4,3,4,3,6,7,4,3,6,8,5,3,4,3,6,3,3,8,5,3,3,3,6,5] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,3*],[*[1,1,3,3],"CYC",0,4*],[*[2,2,2,2],"CYC",0,2*],[*[2,6],"CYC",0,6*],[*[4,4],"CYC",0,5*],[*[8],"RES",<[1,3],x^3-7*x^2+11*x-5>,[<x^3-107136,7>,<x^3+107136,8>]*]] [*<2,48,24,[[7,8,5,6,4,3,2,1],[1,2,7,8,4,3,6,5],[1,2,4,3,7,8,5,6]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[1,2,4,3,7,8,5,6],[7,8,3,4,1,2,5,6],[7,8,5,6,4,3,2,1],[6,5,4,3,8,7,2,1],[5,6,7,8,3,4,2,1],[6,5,8,7,4,3,1,2]],[1,2,4,3,7,8,5,6],[1,2,3,4,5,6,7,8],[1,2,4],[[[7,8,5,6,4,3,2,1],[1,2,7,8,4,3,6,5]],[[3,4,2,1,7,8,6,5],[7,8,5,6,4,3,2,1]],[[2,1,4,3,6,5,8,7]]],20,<<[],[1,1,1]>,[[443810,464896],[-323292,227232],[-228588,409200],[-51960,-312240],[-289440,-413616],[447192,61608],[189594,73856],[-118128,226488],[-460176,435384],[435694,-415144],[245450,-151272],[340550,-473504],[-285928,340744],[-36194,398864],[-502696,244544],[154470,406016],[236970,-210024],[354558,-521832],[204498,327616],[369978,-7112],[51520,-121000],[-408314,-108680],[-346390,-236600],[-220784,281536],[1,0]]>,[[[45416,5984],[-55882,-56984],[13262,59944],[-7926,-64704],[61528,21560],[-2856,64356],[19753,1464],[41262,-31756],[-45784,39308],[44277,7420],[11519,-30572],[38063,-64040],[-5755,-24060],[13235,-864],[17290,-2904],[-29827,-58880],[17070,-47260],[-25113,-45672],[9436,47376],[56415,58016],[60637,1536],[17926,7652],[27753,14576],[62327,13968]],[[-45416,-5984],[55882,56984],[-13262,-59944],[7926,64704],[-61528,-21560],[2856,-64356],[-19753,-1464],[-41262,31756],[45784,-39308],[-44277,-7420],[-11519,30572],[-38063,64040],[5755,24060],[-13235,864],[-17290,2904],[29827,58880],[-17070,47260],[25113,45672],[56100,18160],[9121,7520],[4899,64000],[47610,57884],[37783,50960],[3209,51568]],[[-4398,22316],[-65048,5256],[59868,-15200],[39676,-54360],[8084,1568],[13808,60700],[-52365,142],[-11398,29808],[-60855,-48210],[36687,-51814],[61095,26682],[53231,-26082],[16491,-3254],[46451,-51814],[40771,-33522],[28695,-19502],[33156,2552],[-57776,28100],[63489,31318],[21284,31664],[58911,37122],[3321,20262],[56381,19442],[4908,13320]],[[4398,-22316],[65048,-5256],[-59868,15200],[-39676,54360],[-8084,-1568],[-13808,-60700],[52365,-142],[11398,-29808],[60855,48210],[-36687,51814],[-61095,-26682],[-53231,26082],[-16491,3254],[-46451,51814],[-40771,33522],[-28695,19502],[-33156,-2552],[57776,-28100],[2047,34218],[44252,33872],[6625,28414],[62215,45274],[9155,46094],[60628,52216]],[[-17116,-18702],[4154,-4886],[31482,42742],[19934,44962],[-38400,63028],[-3160,49748],[-18147,32754],[-43210,-56],[36882,58429],[42401,-1706],[-15409,-45932],[2887,13696],[-21559,-13990],[65159,19572],[-53716,39489],[-48555,-18370],[-61778,-47674],[7541,-20083],[3722,23929],[33265,19501],[43557,48646],[9988,64551],[6265,844],[30497,11621]],[[17116,18702],[-4154,4886],[-31482,-42742],[-19934,-44962],[38400,-63028],[3160,-49748],[18147,-32754],[43210,56],[-36882,-58429],[-42401,1706],[15409,45932],[-2887,-13696],[21559,13990],[-65159,-19572],[53716,-39489],[48555,18370],[61778,47674],[-7541,20083],[61814,41607],[32271,46035],[21979,16890],[55548,985],[59271,64692],[35039,53915]],[[20730,43830],[-3784,-64922],[-3940,24522],[-29332,17102],[-28076,31884],[-17464,50052],[51043,-60418],[-58110,-46656],[-26663,-24237],[35151,170],[-3841,-19004],[-15273,48872],[4315,1814],[33671,-32352],[59683,-20577],[10683,358],[16656,31174],[476,-52737],[51525,29643],[17900,42651],[42211,190],[9289,6953],[14021,22332],[59980,43451]],[[-20730,-43830],[3784,64922],[3940,-24522],[29332,-17102],[28076,-31884],[17464,-50052],[-51043,60418],[58110,46656],[26663,24237],[-35151,-170],[3841,19004],[15273,-48872],[-4315,-1814],[-33671,32352],[-59683,20577],[-10683,-358],[-16656,-31174],[-476,52737],[14011,35893],[47636,22885],[23325,65346],[56247,58583],[51515,43204],[5556,22085]]]>,<3,2,2,[[2,1,3,5,4,6,8,7]],[[1,2,3,4,5,6,7,8],[2,1,3,5,4,6,8,7]],[1,2,3,4,5,6,7,8],[1,3],[1],[[[2,1,3,5,4,6,8,7]]],20,<[],[1724707515,0,1]>,[[0,-1],[0,1],[-412147891,0],[155026559,381495959],[155026559,-381495959],[412147891,0],[-155026559,381495959],[-155026559,-381495959]]>,<31,6,3,[[2,1,7,8,6,3,4,5]],[[1,2,3,4,5,6,7,8],[2,1,8,6,7,4,5,3],[1,2,4,5,3,7,8,6],[1,2,5,3,4,8,6,7],[2,1,7,8,6,3,4,5],[2,1,6,7,8,5,3,4]],[2,1,7,8,6,3,4,5],[1,2,4,4,6,6],[1],[[[1,2,4,5,3,7,8,6]]],20,<<[],[3,29,1]>,[[-132614443219264338820865365019,-324613050793695531746846645277],[20682536557693845092968098511,-161913499773311995633857694986],[-152501459474049459542774979550,267464945754513395356833146987],[1,0]]>,[[[117053309339467218501088373314,-130918501870191698455678581482],[0,0],[0,0]],[[-117053309339467218501088373314,130918501870191698455678581482],[0,0],[0,0]],[[-251202799730962014755320440144,-272864998011878758756167251246],[6395867030681007627560931929,0],[0,0]],[[2,29],[1,0],[0,0]],[[-268086269614070807738047181903,5400052257365363399334104317],[-6395867030681007627560931930,0],[0,0]],[[-2,-29],[-1,0],[0,0]],[[268086269614070807738047181903,-5400052257365363399334104317],[6395867030681007627560931930,0],[0,0]],[[251202799730962014755320440144,272864998011878758756167251246],[-6395867030681007627560931929,0],[0,0]]]>*] [x,x^2-x+1,x^3-62,0,0,x^4-2*x^3+4*x^2+12*x+3,x^4-2*x^3+4*x^2+12*x+3,0] [1,2,3,4,5,4,5,8] <[1],[2],[3],[4,5],[6],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,31],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,23]>,<1,3,1,[[1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,31],[3,9,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[8,23]>,<2,2^2*3*31^2,1,[[2],[2],[0],[-1],[2],[-1],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,31],[9,10,9],1,[1.000000000,1.789635807,1.163369684],<"notfaithful",0>,[8,23]>,<2,2^3*3*31^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,-1,0,-1],[0,1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,31],[9,10,9],0,[1.716763316E-13-1.000000000*i,1.558194132-0.6407767556*i,1.132647695-0.07838171085*i],<"2.2e3_3_31e2.24t22.1",1>,[8,23]>,<2,2^3*3*31^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,1,0,1],[0,-1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,31],[9,10,9],0,[1.716763316E-13+1.000000000*i,1.558194132+0.6407767556*i,1.132647695+0.07838171085*i],<"2.2e3_3_31e2.24t22.1",2>,[8,23]>,<3,2^4*3^2*31^2,1,[[3],[3],[-1],[0],[-1],[0],[1],[1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[-1]]],[2,3,31],[9,10,10],1,[1.000000000,1.695516271,1.153657710],<"notfaithful",0>,[8,23]>,<3,2^4*3*31^2,1,[[3],[3],[1],[0],[-1],[0],[-1],[-1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1]],[[1],[-2],[1]],[[1],[-1]]],[2,3,31],[9,10,11],1,[1.000000000,1.442772518,1.185084405],<"notfaithful",0>,[8,23]>,<4,2^6*3^2*31^2,1,[[4],[-4],[0],[1],[0],[-1],[0],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[4],[6],[4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[2],[0],[1]],[[1],[1],[0],[1],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[0],[0],[1]],[[1]],[[1],[-2],[1]],[[1],[2],[1]]],[2,3,31],[9,10,11],1,[1.000000000,1.750124037,1.249901545],<"4.2e6_3e2_31e2.8t23.1",1>,[8,23]>]
x^8-6*x^6+24*x^4-24*x^3-64*x^2+24*x+72 -2^10*3^3*31^4 2 3 48 "GL2(F3)" [[6,8,4,3,7,1,5,2],[5,4,2,8,6,7,1,3],[5,2,6,1,4,7,3,8],[6,2,5,7,3,1,4,8],[4,7,1,6,2,3,8,5]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[6,8,4,3,7,1,5,2]>,<2,12,[6,2,5,7,3,1,4,8]>,<3,8,[8,4,1,6,5,2,7,3]>,<4,6,[5,4,2,8,6,7,1,3]>,<6,8,[4,1,2,8,7,3,5,6]>,<8,6,[7,4,6,1,2,5,8,3]>,<8,6,[5,3,1,6,8,7,2,4]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[1,1,3,3],[2,2,2,2],[2,6],[4,4],[8]] 17 x^2+16*x+3 7 [[142324343,12770770],[182971532,150061918],[49387570,-148150827],[-62007977,-12770770],[-80128404,0],[-42231236,148150827],[-23990037,0],[-166325791,-150061918]] 3 [3,1,7,5,7,6,3,6,3,7,2,6,7,6,8,8,3,5,5,3,4,5,8,8,4,8,6,7,4,3,4,8,8,5,3,4,6,6,8,3,8,4,7,6,3,5,6,4,3,4,3,3,6,7,7,3,3,4,4,7,6,3,6,8,4,7,6,5,8,4,3,8,4,4,4,8,3,5,3,4,3,2,3,4,4,3,3,6,8,6,3,3,6,3,5,3,3,7,5,4,4,3,7,3,4,5,3,3,7,2,4,6,7,4,5,7,6,8,8,7,4,5,7,3,5,3,4,3,6,6,6,3,6,5,7,5,3,4,3,8,6,3,5,7,4,3,4,3,6,7,4,3,6,8,5,3,4,3,6,3,3,8,5,3,3,3,6,5] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,3*],[*[1,1,3,3],"CYC",0,4*],[*[2,2,2,2],"CYC",0,2*],[*[2,6],"CYC",0,6*],[*[4,4],"CYC",0,5*],[*[8],"RES",<[1,3],x^2>,[<x^3-4*x^2-656*x-9408,7>,<x^3-4*x^2+1328*x+69952,8>]*]] [*<2,48,24,[[6,5,7,8,1,2,4,3],[1,2,5,6,7,8,3,4],[1,2,4,3,8,7,6,5]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[1,2,4,3,8,7,6,5],[8,7,3,4,1,2,6,5],[6,5,7,8,1,2,4,3],[4,3,5,6,1,2,8,7],[7,8,6,5,1,2,3,4],[8,7,5,6,2,1,4,3]],[1,2,4,3,8,7,6,5],[1,2,3,4,5,6,7,8],[1,2,4],[[[6,5,7,8,1,2,4,3],[1,2,5,6,7,8,3,4]],[[4,3,1,2,8,7,5,6],[6,5,7,8,1,2,4,3]],[[2,1,4,3,6,5,8,7]]],20,<<[],[1,1,1]>,[[43782,467076],[9244,161688],[-314472,274564],[-513708,374208],[143500,386804],[-375524,-511984],[293314,511956],[-40512,109508],[214576,328896],[463366,7804],[-482006,461706],[-379404,-266734],[-308374,412368],[68280,419834],[-505568,266932],[-200766,-500074],[280770,116028],[-291594,460188],[-374468,-106600],[-129522,231478],[136186,-388824],[-326880,-349196],[241764,86244],[-280568,-203154],[1,0]]>,[[[-13580,-57794],[-28456,36364],[49646,55346],[-21070,56090],[6102,8544],[-32726,-47734],[40132,6564],[20678,-43264],[-27110,44452],[32211,49740],[-29732,-11514],[-14758,-16731],[-50264,7058],[32044,22263],[-16093,2432],[-16133,20857],[-39065,11733],[24129,-32848],[-18744,-36321],[-35561,-33747],[16795,49400],[-19275,-44112],[24536,40633],[-34466,43380]],[[60752,-12790],[-7264,-53012],[35232,4124],[-26202,54986],[30938,-63380],[-24722,-38342],[-65044,-45582],[-13658,-20284],[21542,59776],[-27479,-44468],[-36770,-28150],[-64236,-9019],[-38891,-45762],[47086,12333],[-29955,-57654],[-35175,-48291],[-22721,-32629],[-22709,61992],[60629,-51509],[10311,-8649],[49577,48599],[31745,-10946],[-45961,60680],[-60594,63382]],[[-13692,48430],[53890,3168],[23442,61868],[-15884,-27808],[27994,-31604],[49362,50782],[23356,-38880],[-42438,-54810],[42134,-14456],[-12577,41842],[-46003,-59362],[-16402,12835],[-5104,51683],[36956,-50979],[-26707,-58063],[13953,-49627],[855,8906],[-55686,-26992],[-52618,-3856],[-52045,-43178],[-59848,24695],[3391,-22605],[10345,-39770],[54089,-10103]],[[49892,49338],[17270,63640],[27908,19662],[-10536,30416],[-15640,-19496],[40842,-59254],[11484,15058],[18174,-9974],[-1946,-16520],[22661,27550],[36789,-49142],[172,25463],[-44731,65439],[-51852,-8909],[45029,4457],[3555,37711],[-840,-35706],[20168,38514],[30579,29252],[11147,19422],[13728,34452],[-15415,47885],[11202,48829],[4091,-3985]],[[-36196,-47008],[-3058,-64506],[-33496,54894],[51442,-8276],[30272,-15684],[52886,4698],[-57510,40734],[-64678,-16872],[35264,-6894],[47559,-15970],[-12662,-49205],[4318,11931],[-45952,-2089],[58704,-63905],[-48771,29417],[58891,40113],[-39036,48414],[-60360,-34793],[61741,-8843],[-48810,51879],[-42537,2017],[-64450,-59194],[-39390,25876],[-64656,32151]],[[64640,-58664],[-43026,-51718],[-28098,-15092],[-2754,-56020],[52476,34810],[33238,-32862],[-58418,-50972],[-52198,33240],[4000,33510],[27333,-37822],[-32480,30405],[48880,65355],[7171,64227],[-8338,52319],[-26443,52495],[52519,-38581],[-55130,-56085],[15812,22393],[65144,-38127],[-1112,6599],[45195,33054],[-21722,62634],[-37445,8631],[-24644,2163]],[[18464,-45372],[-64072,4470],[11630,-4228],[-13384,-24034],[7556,4432],[52158,-9134],[46168,-61448],[63458,57630],[65460,10226],[27015,-41094],[-26039,-1393],[19130,-65225],[23068,7541],[13298,-13479],[20585,-58634],[12437,38763],[-9464,-8347],[-2923,-47045],[24809,12509],[-19754,45820],[-44681,-42529],[47168,12693],[-15538,13789],[25031,19514]],[[792,-7212],[-56356,61594],[44808,-45502],[38388,-25354],[-8626,-48694],[-39966,774],[59832,3454],[-60410,54334],[-8272,20978],[14349,20222],[15825,37289],[22896,-24609],[23631,-17025],[3174,50357],[-48717,-45522],[41025,-945],[34329,63714],[-49503,18779],[-40468,-34177],[4752,-38146],[21771,-18616],[38558,13645],[-38821,-27596],[-29923,-15430]]]>,<3,2,2,[[2,1,3,5,4,7,6,8]],[[1,2,3,4,5,6,7,8],[2,1,3,5,4,7,6,8]],[1,2,3,4,5,6,7,8],[1,3],[1],[[[2,1,3,5,4,7,6,8]]],20,<[],[66760968,-34918899,1]>,[[-387420486,3],[-282663789,387420486],[-283526875,0],[194041916,537567284],[-513816379,-537567284],[42623455,59553975],[-2631254,-59553975],[-58008218,0]]>,<31,6,3,[[1,2,4,5,3,7,8,6],[2,1,6,7,8,3,4,5]],[[1,2,3,4,5,6,7,8],[2,1,6,7,8,3,4,5],[1,2,4,5,3,7,8,6],[1,2,5,3,4,8,6,7],[2,1,7,8,6,4,5,3],[2,1,8,6,7,5,3,4]],[2,1,6,7,8,3,4,5],[1,2,4,4,6,6],[1],[[[1,2,4,5,3,7,8,6]]],20,<<[],[3,29,1]>,[[-154476483477730114510645811800,-312993924844352947372935471539],[173097114624960288199378081065,293404306225730125742434143103],[277302126020497528258322707637,268967177608532325037626226282],[1,0]]>,[[[-104394657237736944261033359904,265808452170691405623744518158],[0,0],[0,0]],[[248646575641199677084086832726,-265808452170691405623744518158],[0,0],[0,0]],[[-219986669336353633909446754095,-99472783198997771088113317497],[-6974545425445555447988989120,4981259482214836978847755435],[7894358504032261196052708962,-6559399522384491265487512786]],[[10,25],[1,0],[0,0]],[[-57315456684143894348875953522,-169494394409534553949512908735],[6974545425445555447988989119,-4981259482214836978847755435],[-7894358504032261196052708962,6559399522384491265487512786]],[[42944425540651401696746067965,198086094499940528126132706937],[-3077911172448176609104595986,10477263487121811714752942626],[1142322038972229996210529636,-1760651476610709131770606409]],[[127836829534928469074045066254,39101159321941162123995978732],[-2951647753494351771531347150,6659847438747159322911576068],[8797733401406302952535796340,-6999877168944187545209932629]],[[-37731047458545075335521899434,31779923786650634787497540538],[6029558925942528380635943136,4533551294101425157049758777],[-9940055440378532948746325976,8760528645554896676980539038]]]>*] [x,x^2-x+1,x^3-62,0,0,x^4-2*x^3+4*x^2+12*x+3,x^4-2*x^3+4*x^2+12*x+3,0] [1,2,3,4,5,4,5,8] <[1],[2],[3],[4,5],[6],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,31],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,23]>,<1,3,1,[[1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,31],[3,9,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[8,23]>,<2,2^2*3*31^2,1,[[2],[2],[0],[-1],[2],[-1],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,31],[9,10,9],1,[1.000000000,1.789635807,1.163369684],<"notfaithful",0>,[8,23]>,<2,2^3*3*31^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,-1,0,-1],[0,1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,31],[9,10,9],0,[1.716763316E-13-1.000000000*i,1.558194132-0.6407767556*i,1.132647695-0.07838171085*i],<"2.2e3_3_31e2.24t22.2",1>,[8,23]>,<2,2^3*3*31^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,1,0,1],[0,-1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,31],[9,10,9],0,[1.716763316E-13+1.000000000*i,1.558194132+0.6407767556*i,1.132647695+0.07838171085*i],<"2.2e3_3_31e2.24t22.2",2>,[8,23]>,<3,2^4*3^2*31^2,1,[[3],[3],[-1],[0],[-1],[0],[1],[1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[-1]]],[2,3,31],[9,10,10],1,[1.000000000,1.695516271,1.153657710],<"notfaithful",0>,[8,23]>,<3,2^4*3*31^2,1,[[3],[3],[1],[0],[-1],[0],[-1],[-1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1]],[[1],[-2],[1]],[[1],[-1]]],[2,3,31],[9,10,11],1,[1.000000000,1.442772518,1.185084405],<"notfaithful",0>,[8,23]>,<4,2^6*3^2*31^2,1,[[4],[-4],[0],[1],[0],[-1],[0],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[4],[6],[4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[2],[0],[1]],[[1],[1],[0],[1],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[0],[0],[1]],[[1]],[[1],[-2],[1]],[[1],[2],[1]]],[2,3,31],[9,10,11],1,[1.000000000,1.750124037,1.249901545],<"4.2e6_3e2_31e2.8t23.2",1>,[8,23]>]
