x^2-x-1065 4261 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-84],[85]] 1 [2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1,2,2,1,2,1,2,2,1,2,1,2,1,1,1,1,2,2,1,2,1,2,1,1,2,2,1,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<4261,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4537965,4261,1]>,[[-2130,-1],[2131,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[4261],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,4261,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[4261],[3],1,[1.000000000,1.269752818,0.9318095686],<"1.4261.2t1.1",1>,[2,1]>]
x^5-2*x^2-2*x-1 4261 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 17 x^2+16*x+3 5 [[-190814,0],[-60842,140528],[392521,0],[-671289,0],[530424,-140528]] 3 [5,6,6,7,6,6,2,4,6,5,6,5,5,4,5,7,7,6,3,4,6,2,3,6,5,4,3,5,5,5,3,5,4,6,2,7,5,7,2,6,6,7,6,5,5,7,2,7,3,5,5,4,6,4,5,2,4,6,6,5,3,2,5,6,4,7,3,5,5,6,6,7,4,6,6,3,7,4,5,5,5,3,2,5,5,5,6,5,5,6,4,7,7,4,5,4,3,5,6,5,5,7,7,3,6,2,3,6,3,4,5,4,7,4,5,5,7,5,3,6,6,3,6,4,2,7,4,6,5,5,5,4,5,3,5,5,6,6,4,7,5,6,7,6,7,5,4,5,6,5,4,6,4,4,5,5,6,5,3,7,3,3,5,2,4,3,3,7] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<4261,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,4260,1]>,[[1201902506996947682605867208214433594783538219320789024819572220928775629,0],[-214602339792921900681949664196205756094534185143442916384914758527877721,0],[1,0]]>,[[[1561069325768460407475498423550497188301784324973255968556675879383559256,0],[0,0]],[[95730764463679567411010502454319365150274007901620927245839747586022714,1569347741203749876832291846392625712906320485647197191588322350744227091],[0,0]],[[-1871402430025061875568458590201022309546592518018319812187430385497466829,-1569347741203749876832291846392625712906320485647197191588322350744227091],[0,0]],[[214602339792921900681949664196205756094534185143442916384914758527881290,0],[-1,0]],[[3569,0],[1,0]]]>*] [x,x^2-x-1065,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[4261],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,4261,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[4261],[8],1,[1.000000000,1.269752818,0.9318095686],<"notfaithful",0>,[5,5]>,<4,4261^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]]],[4261],[8],1,[0,0,0],<"4.4261e3.10t12.1",1>,[5,5]>,<4,4261,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1],[-1],[1]]],[4261],[8],1,[1.000000000,0.4586901767,0.8332546699],<"4.4261.5t5.1",1>,[5,5]>,<5,4261^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1],[-1],[1]]],[4261],[8],1,[0,0,0],<"5.4261e2.10t13.1",1>,[5,5]>,<5,4261^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]]],[4261],[8],1,[0,0,0],<"5.4261e3.6t14.1",1>,[5,5]>,<6,4261^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[4261],[8],1,[0,0,0],<"6.4261e3.20t35.1",1>,[5,5]>]
x^6-3*x^4+6*x^2+1 -2^6*3^2*29^2 0 3 12 "D12" [[6,2,4,3,5,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[6,2,4,3,5,1]>,<3,2,[2,6,4,5,3,1]>,<6,2,[3,4,2,6,1,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 37 x^2+33*x+2 6 [[-420028200,705882001],[-622596552,-705882001],[766741595,0],[420028200,-705882001],[622596552,705882001],[-766741595,0]] 3 [5,3,4,6,6,5,5,3,3,1,3,4,1,3,6,4,3,4,6,3,4,3,3,5,4,5,2,3,5,5,3,6,1,6,4,2,4,3,3,4,3,5,2,4,4,6,3,6,3,4,4,3,5,6,4,2,5,3,5,4,2,5,3,6,5,5,3,4,3,1,4,2,3,1,3,3,5,1,4,4,3,4,3,4,6,6,5,5,1,6,2,2,2,2,6,6,4,4,6,4,6,4,6,5,2,4,3,4,6,4,3,5,1,3,6,5,6,3,5,6,5,5,5,3,6,4,1,3,3,4,3,6,3,4,4,4,1,2,1,5,6,4,3,2,4,6,4,4,3,3,1,5,2,6,3,6,6,4,5,4,6,4,3,2,4,2,6,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-18,2>,<x^3+6*x^2-288*x+16200,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,2,[[2,1,4,3,6,5],[5,6,2,1,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,2,1,4,3],[4,3,6,5,1,2],[6,5,1,2,3,4],[3,4,5,6,2,1]],[5,6,2,1,4,3],[1,2,5,5,6,6],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[57206,374544,85810],[2,2,0],[1,0,0]]>,[[[1,1,0],[1,0,0]],[[-1,-1,0],[-1,0,0]],[[156243,-226103,165049],[179350,141942,23107]],[[-156243,226103,-165049],[-179350,-141942,-23107]],[[88741,-175186,-38319],[-209939,260361,225608]],[[-88741,175186,38319],[209939,-260361,-225608]]]>,<3,4,2,[[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,3,2,4,6,5],[4,6,5,1,3,2]],[4,5,6,1,2,3],[1,3,4,2],[1],[[[1,3,2,4,6,5]]],20,<<[],[2,2,1]>,[[652629477,0],[1727360004,1727360004],[1,0]]>,[[[-565098532,-565098532],[0,0]],[[-565098535,-565098535],[-1,0]],[[2,2],[1,0]],[[565098532,565098532],[0,0]],[[-2,-2],[-1,0]],[[565098535,565098535],[1,0]]]>,<29,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-22401610408926659783157862102,69504563715300770443959818868,1]>,[[-54366576956846056679303807622,0],[54366576956846056679303807622,0],[-69504563715300770443959818849,-1],[19,1],[-19,-1],[69504563715300770443959818849,1]]>*] [x,x^2-x+22,x^2+1,x^2-87,x^3-x^2+2*x+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,29],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*29,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,29],[1,7,7],1,[1.000000000,2.020884518,1.322758729],<"notfaithful",0>,[6,3]>,<1,2^2,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,29],[7,2,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,3]>,<1,2^2*3*29,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,29],[7,7,7],1,[1.000000000,0.8630575937,0.9486706600],<"notfaithful",0>,[6,3]>,<2,3*29,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,29],[5,7,7],1,[1.000000000,0.6297378250,0.8275488556],<"notfaithful",0>,[6,3]>,<2,2^4*3*29,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,29],[7,8,9],1,[1.000000000,0.8948075658,0.9210522646],<"2.2e4_3_29.6t3.4",1>,[6,3]>]
x^6-3*x^5+3*x^4-x^3-9*x^2+9*x-3 3^10*11^2 2 2 24 "S4" [[4,5,3,1,2,6],[5,4,3,2,1,6],[5,4,2,3,6,1],[4,5,1,3,6,2]] [<1,1,[1,2,3,4,5,6]>,<2,3,[1,2,6,5,4,3]>,<2,6,[4,5,3,1,2,6]>,<3,8,[5,4,2,3,6,1]>,<4,6,[2,1,5,3,6,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,4],[3,3]] 13 x^2+12*x+2 11 [[-305319341546,0],[305319341547,0],[-371766547191,-866782540469],[723338425786,-866782540469],[-723338425785,866782540469],[371766547192,866782540469]] 2 [4,1,5,5,3,3,4,5,5,4,2,4,4,5,5,3,3,5,2,5,5,3,1,5,4,4,4,4,3,3,3,4,5,3,4,3,4,4,4,2,5,4,3,5,4,2,5,4,4,4,4,4,5,3,5,4,5,3,3,4,3,4,5,3,4,3,4,5,4,3,5,2,4,3,4,3,5,4,3,3,5,4,4,2,3,3,3,3,2,2,5,4,4,2,4,2,3,3,5,3,3,2,4,4,3,4,5,4,3,3,5,5,5,4,4,3,2,3,5,4,4,5,4,5,2,4,2,3,4,5,5,2,1,2,4,5,5,3,3,2,5,4,4,4,4,5,5,2,4,5,5,3,4,2,2,3,5,3,3,4,5,1,3,3,3,3,4,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-3*x^2-141*x-49,2>,<x^6-12*x^5+129*x^4-1048*x^3-4581*x^2+21924*x+166563,3>]*],[*[2,4],"CYC",0,5*],[*[3,3],"CYC",0,4*]] [*<3,6,6,[[2,3,1,6,4,5],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,6,4,5]],[1,2,3,4,5,6],[1,3,4],[1,4],[[[2,3,1,6,4,5],[1,3,2,4,6,5]],[[2,3,1,6,4,5]]],20,<[],[-661636599,1046772396,112124979,340127343,1330627635,1543823010,1]>,[[417084777,-69200829,94932313,234956907,363788763,279727587],[-313605909,505215675,352874683,71792460,378545271,225474428],[-340795692,-436014846,327033982,80671122,32506944,269638963],[-417084776,69200829,292488176,152463582,23631726,107692902],[340795693,436014846,60386507,306749367,354913545,117781526],[313605910,-505215675,34545806,315628029,8875218,161946061]]>,<7,4,1,[[4,3,1,2,6,5]],[[1,2,3,4,5,6],[2,1,4,3,5,6],[4,3,1,2,6,5],[3,4,2,1,6,5]],[4,3,1,2,6,5],[1,2,5,5],[1],[[]],20,<[],[3,4,5,0,1]>,[[37690902102648823,4124430136891347,-17887628470824143,872568994032393],[-37690902102648822,-4124430136891347,17887628470824143,-872568994032393],[14871014879821872,-17142263664657543,-32505708334127994,-34448460009629382],[-14871014879821871,17142263664657543,32505708334127994,34448460009629382],[5037344500182264,-3285558557147055,5445834512188168,2840366999257186],[-5037344500182263,3285558557147055,-5445834512188168,-2840366999257186]]>,<11,4,2,[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,6,5,4,3]],[1,2,5,6,3,4],[1,3,3,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,7,1]>,[[-31099098119499980218,-65807360249251709660],[-295326099475146323144,-180486027697550379343],[1,0]]>,[[[94154487656265503537,0],[0,0]],[[-94154487656265503536,0],[0,0]],[[295326099475146323154,180486027697550379352],[-1,0]],[[10,9],[1,0]],[[-9,-9],[-1,0]],[[-295326099475146323153,-180486027697550379352],[1,0]]]>*] [x,x^2-x-8,x^3-9*x-3,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,7,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,7]>,<1,3*11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,7,11],[6,3,6],1,[1.000000000,1.332797188,1.249510981],<"notfaithful",0>,[6,7]>,<2,3^5*11,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[3,7,11],[6,3,7],1,[1.000000000,0.6003824397,0.7668844787],<"notfaithful",0>,[6,7]>,<3,3^6*11^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[1]]],[3,7,11],[6,5,7],1,[1.000000000,1.446700236,1.067721184],<"3.3e6_11e2.6t8.2",1>,[6,7]>,<3,3^5*11,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[3,7,11],[6,5,7],1,[1.000000000,1.111092559,1.074465154],<"3.3e5_11.4t5.2",1>,[6,7]>]
x^6-x^4+2*x^2+1 -2^6*3^2*29^2 0 3 48 "C2*S4" [[1,3,2,4,6,5],[3,1,2,6,4,5],[1,2,6,4,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,2,3,1,5,6]>,<2,3,[4,2,6,1,5,3]>,<2,6,[1,3,2,4,6,5]>,<2,6,[4,3,2,1,6,5]>,<3,8,[3,1,2,6,4,5]>,<4,6,[6,2,1,3,5,4]>,<4,6,[6,5,1,3,2,4]>,<6,8,[6,1,2,3,4,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 41 x^2+38*x+6 8 [[-3761179408992,1903339301927],[1215022540731,-356310667810],[2416350861416,0],[3761179408992,-1903339301927],[-1215022540731,356310667810],[-2416350861416,0]] 6 [7,3,9,10,10,7,7,8,8,1,8,9,4,6,10,9,6,9,10,8,9,8,6,7,9,7,3,8,7,7,6,10,4,10,5,2,5,6,6,5,8,7,2,5,9,10,6,10,6,9,5,8,7,10,5,3,7,6,7,5,3,7,8,10,7,7,8,9,8,4,9,3,6,4,8,8,7,1,9,5,8,5,6,9,10,10,7,7,4,10,3,3,3,2,10,10,5,5,10,9,10,5,10,7,3,5,6,9,10,9,6,7,4,8,10,7,10,8,7,10,7,7,7,6,10,9,4,6,8,5,8,10,6,5,9,9,4,3,4,7,10,5,6,2,5,10,5,9,6,8,4,7,3,10,6,10,10,5,7,5,10,5,8,3,9,2,10,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3-6*x^2+252*x-3240,4>,<x^6+12*x^5-108*x^4-8208*x^3-116640*x^2+217728*x-139968,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-6,2>,<x^6-12*x^5-108*x^4+8208*x^3-116640*x^2-217728*x-139968,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,24,8,[[2,1,3,4,5,6],[5,6,2,1,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,4,3,5,6],[2,1,4,3,5,6],[5,6,2,1,4,3],[4,3,6,5,1,2],[5,6,1,2,4,3],[3,4,6,5,1,2]],[5,6,2,1,4,3],[1,2,3,4,7,7,10,10],[2],[[[1,2,4,3,6,5],[2,1,4,3,5,6],[2,1,3,4,5,6]]],20,<<[],[1,1,0,1]>,[[-205268,-188806,379648],[465540,314784,378052],[342108,-299644,165288],[296480,-4400,-65056],[-300252,490260,-384792],[-203292,-60080,412576],[-43548,-417924,30552],[-461312,352630,-164312],[1,0,0]]>,[[[-237467,147263,-6898],[90716,49614,-49294],[-123316,-253466,-78364],[-226650,-128580,-224462],[33714,-89785,163025],[-120266,6038,-41200],[-32045,-120063,-12472],[-121851,76286,-165349]],[[237467,-147263,6898],[-90716,-49614,49294],[123316,253466,78364],[226650,128580,224462],[-33714,89785,-163025],[120266,-6038,41200],[32045,120063,12472],[121851,-76286,165349]],[[-227287,130889,-138401],[-840,62610,-22652],[-86668,125250,-64502],[-44290,112238,59022],[121711,-184692,244096],[81802,57644,-202836],[156026,136010,-69019],[58487,33211,204088]],[[227287,-130889,138401],[840,-62610,22652],[86668,-125250,64502],[44290,-112238,-59022],[-121711,184692,-244096],[-81802,-57644,202836],[-156026,-136010,69019],[-58487,-33211,-204088]],[[33459,-112986,32657],[-150630,227534,89584],[139586,-257402,-261962],[-142484,28762,133620],[-183063,-144527,-100295],[-31966,162322,-117176],[-138755,-255413,95613],[-100003,-140695,-156103]],[[-33459,112986,-32657],[150630,-227534,-89584],[-139586,257402,261962],[142484,-28762,-133620],[183063,144527,100295],[31966,-162322,117176],[138755,255413,-95613],[100003,140695,156103]]]>,<3,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,2,1]>,[[1308364629,0],[1544351163,0],[1,0]]>,[[[1372669970,1372669970],[0,0]],[[-1372669970,-1372669970],[0,0]],[[-1544351161,0],[-1,0]],[[2,0],[1,0]],[[-2,0],[-1,0]],[[1544351161,0],[1,0]]]>,<29,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,5],[1],[[[1,2,4,3,6,5]]],20,<[],[-24848464740989489384953571035,49140583311015752231162331682,1]>,[[-31185263182302868463953287626,0],[31185263182302868463953287626,0],[-49140583311015752231162331658,-1],[24,1],[-24,-1],[49140583311015752231162331658,1]]>*] [x,x^2-87,x^2-x+22,x^2+1,x^6-10*x^4+25*x^2-87,x^3-x^2+2*x+1,x^4-2*x^3-2*x^2+2,0,0,x^4-2*x^3-2*x^2+2] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,29],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^2*3*29,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,29],[11,11,11],1,[1.000000000,0.8630575937,0.9486706600],<"notfaithful",0>,[6,11]>,<1,3*29,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,29],[1,11,11],1,[1.000000000,2.020884518,1.322758729],<"notfaithful",0>,[6,11]>,<1,2^2,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,29],[11,2,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,11]>,<2,2^4*3*29,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,29],[11,12,13],1,[1.000000000,0.8948075658,0.9210522646],<"notfaithful",0>,[6,11]>,<2,3*29,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,29],[7,11,11],1,[1.000000000,0.6297378250,0.8275488556],<"notfaithful",0>,[6,11]>,<3,2^6*3*29,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[0],[-1]],[[1],[-2],[1]]],[2,3,29],[11,12,13],1,[1.000000000,0.8025676389,0.9673763082],<"notfaithful",0>,[6,11]>,<3,2^6*3*29,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[0],[-1]],[[1],[-2],[1]]],[2,3,29],[11,12,13],1,[1.000000000,0.9526456422,0.9770516622],<"3.2e6_3_29.6t11.1",1>,[6,11]>,<3,2^6*3^2*29^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[-1]]],[2,3,29],[11,12,12],1,[1.000000000,1.698565405,1.166358305],<"3.2e6_3e2_29e2.6t11.1",1>,[6,11]>,<3,2^6*3^2*29^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,29],[11,12,13],1,[1.000000000,1.072708737,0.9427615585],<"notfaithful",0>,[6,11]>]
