x^2-x+1443 -29*199 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-60],[61]] 2 [2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<29,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1653,29,1]>,[[-14,-1],[15,1]]>,<199,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[11343,199,1]>,[[-99,-1],[100,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[29,199],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,29*199,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[29,199],[3,3],1,[1.000000000,1.819604541,0.9771852560],<"1.29_199.2t1.1",1>,[2,1]>]
x^6-x^5+6*x^4+4*x^3+31*x^2+25*x+55 -5^4*67^3 0 3 48 "C2*S4" [[1,3,2,6,5,4],[3,1,2,6,4,5],[1,2,4,3,5,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,6,4,3,1,2]>,<2,3,[5,2,3,4,1,6]>,<2,3,[5,2,4,3,1,6]>,<2,6,[1,3,2,6,5,4]>,<2,6,[5,3,2,6,1,4]>,<3,8,[3,1,2,6,4,5]>,<4,6,[4,2,1,5,3,6]>,<4,6,[4,6,1,5,3,2]>,<6,8,[4,1,2,6,3,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 19 x^2+18*x+2 12 [[974795938957193,803261804900004],[230441615895342,-345267826519841],[603068210581202,0],[803718452424341,0],[-204027034845913,-803261804900004],[-194682263946003,345267826519841]] 6 [10,10,3,10,8,3,5,4,9,7,8,9,6,10,9,10,7,8,3,4,5,6,9,7,10,6,5,9,8,10,5,7,3,8,7,7,5,5,9,9,8,7,8,5,10,7,7,9,5,8,10,8,7,6,5,5,7,6,9,8,5,5,5,8,3,5,6,10,10,7,3,7,10,10,6,10,1,9,8,6,4,7,7,10,7,10,7,5,7,10,5,4,10,1,6,10,4,6,9,6,3,9,10,7,7,10,10,10,6,7,9,5,9,7,6,6,9,3,10,4,8,3,10,3,7,8,7,4,10,10,8,5,4,10,4,8,9,3,9,8,6,7,5,5,7,7,9,3,7,5,5,4,3,5,9,4,8,6,2,6,5,9,9,7,9,10,8,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-13*x^2-1492*x+36179,4>,<x^6+61*x^5+324*x^4-24323*x^3-188304*x^2+5712740*x+90350216,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-21,2>,<x^6-39*x^5-701*x^4+27777*x^3+46471*x^2-4993185*x+28007141,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<5,8,4,[[2,1,4,5,6,3],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[1,2,5,6,3,4],[2,1,3,4,5,6],[2,1,5,6,3,4],[2,1,4,5,6,3],[2,1,6,3,4,5],[1,2,4,5,6,3],[1,2,6,3,4,5]],[2,1,3,4,5,6],[1,4,3,2,9,9,8,8],[1],[[[2,1,4,5,6,3]]],20,<<[],[2,4,1]>,[[14102119106665,0],[-11624110021455,0],[20142268653530,0],[33467666268010,0],[1,0]]>,[[[31992300352120,-16212624301095],[29154989693780,14577494846890],[-1519120998273,8777182664926],[-8807868421718,-4403934210859]],[[1475365915875,16212624301095],[-29154989693780,-14577494846890],[1519120998273,-8777182664926],[8807868421718,4403934210859]],[[39648688162044,0],[4786825485584,0],[5607911432364,0],[9179576642999,0]],[[-59497693096,0],[-3237453965002,0],[5603676749797,0],[6152632827166,0]],[[4,0],[1,0],[0,0],[0,0]],[[22310574903679,0],[-1549371520583,0],[7861898145964,0],[3741276857960,0]]]>,<13,2,1,[[1,2,4,3,5,6]],[[1,2,3,4,5,6],[1,2,4,3,5,6]],[1,2,4,3,5,6],[1,3],[1],[[]],20,<[],[2,12,1]>,[[-2014390109271206136887,0],[-727329888736054827097,0],[-3694575484947398722064,-6202643031716337876681],[-5282714203874541957096,6202643031716337876681],[720886890901899006057,0],[-697239527076266248328,0]]>,<17,2,1,[[3,2,1,4,6,5]],[[1,2,3,4,5,6],[3,2,1,4,6,5]],[3,2,1,4,6,5],[1,5],[1],[[]],20,<[],[3,16,1]>,[[-1386085881788694985820891,1949213687065637448618000],[-1661209300543024699094021,0],[-59653621658313984496083,-1949213687065637448618000],[-833321252195470109080880,0],[83510837226246402848492,-56523697094449692164316],[31600247996836178088936,56523697094449692164316]]>,<67,4,2,[[2,1,4,3,6,5],[1,2,3,4,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,3,4,6,5],[2,1,4,3,5,6]],[1,2,3,4,6,5],[1,6,3,5],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,63,1]>,[[-621983472644477291339789529439047518,0],[1431379089168039338636919021728687786,0],[1,0]]>,[[[-1431379089168039338636919021728687745,0],[-1,0]],[[41,0],[1,0]],[[1074533814291169141378136185514672865,0],[15930864696635340154991113960143711,0]],[[303207925916041176370918547207059040,0],[-15930864696635340154991113960143711,0]],[[-473646355792881388845455650471957311,1408142647705344783414287222259028235],[-19721612370760435629507424421495218,-20305884292882975641628977040403897]],[[527283704753710409733319939478913111,-1408142647705344783414287222259028235],[19721612370760435629507424421495218,20305884292882975641628977040403897]]]>*] [x,x^2-x-1,x^2-x+84,x^2-x+17,x^6-3*x^5+4*x^4-3*x^3+5*x^2-4*x-1,x^3-x^2+4*x+1,x^4-2*x^3-x^2-3*x+1,0,0,x^4-2*x^3-x^2-3*x+1] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,13,17,67],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,5,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,13,17,67],[11,2,2,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,11]>,<1,5*67,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,13,17,67],[11,1,5,11],1,[1.000000000,3.089583765,1.522042732],<"notfaithful",0>,[6,11]>,<1,67,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,13,17,67],[2,2,1,11],1,[1.000000000,0.3838066289,0.6747182041],<"notfaithful",0>,[6,11]>,<2,5*67,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]]],[5,13,17,67],[11,2,5,11],1,[1.000000000,1.536000480,1.330807570],<"notfaithful",0>,[6,11]>,<2,5*67,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[5,13,17,67],[11,1,5,11],1,[1.000000000,0.4997343475,0.7026455046],<"notfaithful",0>,[6,11]>,<3,5^3*67,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[0],[-1]]],[5,13,17,67],[11,3,5,12],1,[1.000000000,0.9046628696,0.9998800941],<"notfaithful",0>,[6,11]>,<3,5^3*67^2,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[-1]]],[5,13,17,67],[11,3,3,12],1,[1.000000000,1.016681888,0.9959439337],<"3.5e3_67e2.6t11.1",1>,[6,11]>,<3,5^2*67,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[-1]]],[5,13,17,67],[11,3,4,12],1,[1.000000000,0.6604033249,0.9393842309],<"3.5e2_67.6t11.1",1>,[6,11]>,<3,5^2*67^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[5,13,17,67],[11,3,3,12],1,[1.000000000,1.419005394,1.058805992],<"notfaithful",0>,[6,11]>]
x^6-2*x^5+11*x^4+83*x^3-68*x^2+465*x-1623 3^3*7^4*103^3 2 2 12 "D12" [[5,6,4,3,1,2],[2,1,5,6,3,4],[1,4,6,2,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,3,2,6,1,4]>,<2,3,[5,6,4,3,1,2]>,<2,3,[1,4,6,2,5,3]>,<3,2,[3,4,6,5,2,1]>,<6,2,[4,1,5,3,6,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 10 [[-3080861926,0],[11625689809,-451471633],[2769304658,7761799513],[-11151433361,451471633],[-474256447,0],[311557269,-7761799513]] 4 [6,4,4,1,4,1,2,5,2,6,3,3,6,3,4,4,6,5,3,4,3,5,6,4,5,4,1,6,3,4,3,6,6,5,6,3,3,1,6,4,6,3,4,3,4,3,3,5,4,5,4,2,3,4,4,4,6,3,3,4,3,4,3,6,5,6,3,1,6,3,4,6,5,1,3,4,4,3,6,5,2,5,6,3,3,4,4,3,2,3,2,4,3,6,3,6,6,4,1,1,5,4,4,4,1,3,6,4,4,3,5,5,4,1,5,6,5,2,4,6,3,5,6,4,3,6,5,4,3,3,5,4,5,5,4,3,6,1,6,4,3,6,3,4,3,2,1,6,3,4,3,4,1,2,5,4,3,6,3,6,4,6,3,4,2,2,5,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-92,2>,<x^3+18*x^2-6017*x+160789,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[1363159833,0],[-1465490607,0],[1,0]]>,[[[1465490607,0],[-1,0]],[[0,0],[1,0]],[[249167064,-1494225137],[447064605,-134066128]],[[950328471,1683073774],[-447064605,134066128]],[[-249167063,1494225137],[-447064606,134066128]],[[1070965324,-1683073774],[447064606,-134066128]]]>,<5,2,1,[[2,1,3,4,6,5]],[[1,2,3,4,5,6],[2,1,3,4,6,5]],[2,1,3,4,6,5],[1,4],[1],[[]],20,<[],[2,4,1]>,[[21460312411055,16414026678559],[-44195794303181,-16414026678559],[-1987375774687,0],[22735481892127,0],[-6249591560796,-3621639724070],[8236967335484,3621639724070]]>,<7,3,3,[[2,4,6,1,3,5]],[[1,2,3,4,5,6],[2,4,6,1,3,5],[4,1,5,2,6,3]],[1,2,3,4,5,6],[1,5,5],[1],[[[2,4,6,1,3,5]]],20,<[],[-34219153869442808,70,14,1]>,[[106993418074044,-478379136432681,-328878274100943],[-1791306056668529,-157052768987627,463803031695091],[311337419176670,589680029679983,334292916845766],[1684312638594486,635431905420308,-134924757594148],[-311337419176674,-589680029679984,-334292916845766],[5,1,0]]>,<13,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[758236080893584834643,-2478347867532195375266,-974157652109452013416,1720111786638610540624,-49794183724977519071,11853173266812994327]>,<103,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-7844511552727169080965972830187950008936,5055801801452215719054423775884939962343,1]>,[[-5055801801452215719054423775884939962283,-1],[60,1],[-7921347094147470872733208346560064200753,-31404023751884127044954221858236415109],[-1126714287301568779193334058499713194837,31404023751884127044954221858236415109],[6182516088753784498247757834384653157121,-31404023751884127044954221858236415108],[7921347094147470872733208346560064200694,31404023751884127044954221858236415108]]>*] [x,x^2-x+26,x^2-x-77,x^2-x+1,x^3-x^2-2*x-13,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,13,103],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,103,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,7,13,103],[3,3,1,1,7],1,[1.000000000,1.547751611,1.183153031],<"notfaithful",0>,[6,3]>,<1,3*103,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,13,103],[7,1,1,1,7],1,[1.000000000,0.9700717831,0.8576380188],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,13,103],[7,2,1,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<2,7^2*103,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,5,7,13,103],[3,3,7,1,8],1,[1.000000000,0.7869736167,0.7858306314],<"notfaithful",0>,[6,3]>,<2,3^2*7^2*103,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[3,5,7,13,103],[7,3,7,1,8],1,[1.000000000,1.415715913,1.233449951],<"2.3e2_7e2_103.6t3.1",1>,[6,3]>]
x^6-2*x^5-6*x^4+28*x^3-18*x^2-18*x+27 2^6*5^2*37^3 2 2 12 "D12" [[1,2,4,3,6,5],[2,1,6,5,4,3],[3,6,1,4,5,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,4,5,2]>,<2,3,[6,3,2,5,4,1]>,<3,2,[4,5,1,3,6,2]>,<6,2,[5,4,2,6,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 67 x^2+63*x+2 6 [[17404854079,0],[-39184841663,0],[-630054893,-37075764954],[-16774799185,37075764954],[-31064950489,9878608170],[-20208590016,-9878608170]] 3 [2,3,2,5,5,4,6,4,4,6,6,1,5,6,1,5,4,6,3,3,3,2,3,4,6,3,4,3,6,6,1,4,3,5,3,3,5,6,4,5,4,3,6,2,1,2,5,5,6,3,3,6,4,4,2,5,3,3,4,4,2,5,3,6,2,5,4,3,2,3,6,3,5,1,1,4,6,1,4,4,1,2,6,3,6,3,4,6,6,4,6,2,4,1,4,4,3,5,2,2,6,4,6,4,5,2,6,3,3,5,4,5,3,5,6,5,6,4,4,1,6,3,1,6,5,2,6,3,4,5,5,5,3,4,5,4,5,3,4,4,1,3,1,6,6,3,4,6,4,5,5,5,6,5,2,2,2,5,3,3,6,3,4,5,6,5,6,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-6,2>,<x^3-16*x^2-235*x+6570,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[1,2,4,3,6,5],[2,1,6,5,4,3]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,6,5,4,3],[2,1,5,6,3,4]],[2,1,6,5,4,3],[1,3,2,4],[3],[[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[51374,85746],[294172,333900],[1,0]]>,[[[-79453,-143506],[0,0]],[[64053,143506],[0,0]],[[-64054,118635],[131070,0]],[[2,3],[2,0]],[[-7741,-80807],[76064,21458]],[[87195,-37831],[55008,109614]]]>,<3,2,1,[[1,3,2,5,4,6]],[[1,2,3,4,5,6],[1,3,2,5,4,6]],[1,3,2,5,4,6],[1,3],[1],[[]],20,<[],[2,2,1]>,[[1340301037,0],[-1523604267,-176905871],[-1169792525,176905871],[-153200592,129529437],[-24838977,-129529437],[-18546630,0]]>,<5,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,5,6,3,4],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,2,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,4,1]>,[[-39197586604205,-41709462660425],[29740341747230,36414923653350],[1,0]]>,[[[-20551921225540,-36414923653348],[0,0]],[[29740341747227,36414923653348],[0,0]],[[-29740341747228,-36414923653349],[-1,0]],[[2,1],[1,0]],[[43585920101018,-41325313410226],[8617288198744,5897814476360]],[[-23033998875477,-17627194577051],[-8617288198744,-5897814476360]]]>,<37,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[2,1,4,3,6,5]]],20,<[],[-11475415929019333625624823559737,570915063258012704336161228453,1]>,[[-570915063258012704336161228420,-1],[33,1],[-9220367179164080405209102024952,-71094402371661121211456169753],[1759937694443673476130727303915,71094402371661121211456169753],[-1189022631185660771794566075494,-71094402371661121211456169752],[9220367179164080405209102024920,71094402371661121211456169752]]>*] [x,x^2+370,x^2+10,x^2-x-9,x^3+7*x-2,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,37],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*5*37,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,37],[7,3,7,7],1,[1.000000000,0.9799417501,0.9231076842],<"notfaithful",0>,[6,3]>,<1,2^3*5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,37],[7,2,7,1],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[6,3]>,<1,37,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,37],[2,1,2,7],1,[1.000000000,0.8192921687,0.8770556587],<"notfaithful",0>,[6,3]>,<2,2^3*5*37,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,37],[7,3,7,7],1,[1.000000000,1.936417756,1.358468339],<"notfaithful",0>,[6,3]>,<2,2^3*5*37,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[2,3,5,37],[7,3,7,8],1,[1.000000000,0.5799966844,0.7620440818],<"2.2e3_5_37.6t3.3",1>,[6,3]>]
