x^2-1070 2^3*5*107 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[-27902],[27902]] 1 [1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-1070,0,1]>,[[0,1],[0,262143]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1070,0,1]>,[[0,-1],[0,1]]>,<107,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1070,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5,107],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*5*107,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5,107],[3,3,3],1,[1.000000000,0.9531974329,0.9037579127],<"1.2e3_5_107.2t1.2",1>,[2,1]>]
x^4+1580*x^2+312050 2^11*5^2*79^2 0 2 4 "C4" [[3,1,4,2],[4,3,2,1]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[3,1,4,2]>,<4,1,[2,4,1,3]>] [[1,1,1,1],[2,2],[4]] 17 x-1 8 [[251746340],[-2014068313],[2014068313],[-251746340]] 2 [1,4,3,2,3,3,1,4,1,3,1,3,1,3,1,3,4,3,3,1,1,1,3,2,2,3,2,3,3,1,1,4,2,4,4,2,4,3,1,4,4,3,2,1,3,1,3,2,4,4,2,1,1,4,2,1,4,2,4,2,4,3,4,1,1,3,4,2,4,3,1,1,2,3,4,2,3,3,2,1,3,3,1,2,2,3,2,1,3,1,3,1,1,4,4,2,3,1,4,4,3,3,3,2,3,1,3,2,2,1,1,3,1,4,1,1,3,2,3,3,4,1,4,4,3,3,4,1,1,3,3,1,1,4,2,2,4,3,4,2,3,3,2,3,3,2,3,1,4,2,3,2,4,1,4,1,2,2,2,4,4,1,1,3,1,2,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+1248200,3>,<x-1248200,4>]*]] [*<2,4,4,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[1,2,3,4],[1,2,4,3],[3,5],[[[3,4,2,1]],[[2,1,4,3]]],20,<[],[312050,0,1580,0,1]>,[[0,1,0,0],[0,131071,0,0],[0,131069,0,90589],[0,3,0,40483]]>,<5,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,3,4],[1],[[[3,4,1,2]]],20,<<[],[2,4,1]>,[[1580,395],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,1]],[[0,0],[1,0]],[[0,0],[-1,-1]]]>,<79,2,2,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[1,2,3,4],[1,2],[1],[[[4,3,2,1]]],20,<[],[15611829473767243658446404807578543046,0,1]>,[[0,-1],[0,-696715245896429649496864139878759],[0,696715245896429649496864139878759],[0,1]]>*] [x,0,x^2-2,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,79],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^4*5*79,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,79],[5,5,5],0,[0.3826834324+0.9238795325*i,0.9972116640-0.07086965092*i,0.9768657693-0.09407089882*i],<"1.2e4_5_79.4t1.1",1>,[4,1]>,<1,2^3,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,79],[5,3,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,1]>,<1,2^4*5*79,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,79],[5,5,5],0,[0.3826834324-0.9238795325*i,0.9972116640+0.07086965092*i,0.9768657693+0.09407089882*i],<"1.2e4_5_79.4t1.1",2>,[4,1]>]
x^5-x^4-8*x^3+48*x^2+150*x+242 2^11*5^2*79^2 1 2 20 "F5" [[1,4,5,3,2],[1,3,2,5,4],[3,1,4,5,2]] [<1,1,[1,2,3,4,5]>,<2,5,[1,3,2,5,4]>,<4,5,[1,4,5,3,2]>,<4,5,[1,5,4,2,3]>,<5,4,[3,1,4,5,2]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 89 x^2+82*x+3 9 [[-98001005910566041,0],[48733148035181825,-144969425612181866],[24108322179597731,144969425612181866],[161935776161476606,-73264673781799598],[-136776240465690120,73264673781799598]] 2 [1,3,4,2,4,4,5,3,5,4,5,4,5,4,5,4,3,4,4,1,1,1,4,2,2,4,2,4,4,5,5,3,2,3,3,2,3,4,5,3,3,4,2,5,4,5,4,2,3,3,2,1,5,3,2,5,3,2,3,2,3,4,3,1,5,4,3,2,3,4,5,5,2,4,3,2,4,4,2,5,4,4,5,2,2,4,2,5,4,5,4,5,1,3,3,2,4,1,3,3,4,4,4,2,4,5,4,2,2,5,5,4,5,3,5,5,4,2,4,4,3,1,3,3,4,4,3,5,5,4,4,5,5,3,2,2,3,4,3,2,4,4,2,4,4,2,4,5,3,2,4,2,3,5,3,5,2,2,2,3,3,5,5,4,1,2,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-17*x^4+16060*x^3-916884*x^2+619332034*x+174858088350,3>,<x^5-17*x^4+16060*x^3+410316*x^2+77126594*x-2301522530,4>]*],[*[5],"CYC",0,5*]] [*<2,4,4,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,2,3,4,5],[1,2,4,3],[3,5],[[[1,4,5,3,2]],[[1,3,2,5,4]]],20,<[],[401774,48216,-511832,464816,1]>,[[464817,0,0,0],[0,1,0,0],[-35288,9007,51930,22940],[17190,70961,25554,18575],[77570,51103,53588,89557]]>,<5,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,4,3],[1],[[[1,3,2,5,4]]],20,<<[],[2,4,1]>,[[-16470204162320,-18996703882930],[30095495823915,40592810328955],[1,0]]>,[[[-6812818027352,0],[0,0]],[[-30095495823912,-40592810328952],[-1,0]],[[3,3],[1,0]],[[-40239985270679,-3560084190563],[9431560946251,-6754815821449]],[[-18219132518684,44152894519512],[-9431560946251,6754815821449]]]>,<7,2,1,[[2,1,5,4,3]],[[1,2,3,4,5],[2,1,5,4,3]],[2,1,5,4,3],[1,2],[1],[[]],20,<[],[3,6,1]>,[[34696750716729961,2565072477861737],[19306315849559539,-2565072477861737],[278056741464196,785014446518743],[631728165118486,0],[453210856083085,-785014446518743]]>,<79,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[26334548468985047807688441896237391118,17034657037426792385544988701742170673,1]>,[[-30806088284825765515859138254255447458,0],[-17034657037426792385544988701742170632,-1],[41,1],[19976793808321597172909374689454885577,-232490221078624231137294283733483657],[27863951513930960728494752266542732473,232490221078624231137294283733483657]]>,<101,4,1,[[1,3,4,5,2]],[[1,2,3,4,5],[1,4,5,2,3],[1,3,4,5,2],[1,5,2,3,4]],[1,3,4,5,2],[1,2,4,3],[1],[[]],20,<[],[2,78,1,0,1]>,[[-3484009013056792871360096877701253849026,0,0,0],[1497424315555779206873123844247261445939,4993460656002882487761652800095395668382,-6058440247913349327885051763260928309030,3139037146642279696823608829238557781072],[2013742901976404321419209169134412108846,-3947782087298007880740352243274036683260,-1938328958795913690240033151209732673173,-5647690269362577721758118391842047467459],[2991405801007219505932859517231085262665,1821612709225756843808143787725637654622,-2732921772478515585270055921667795060197,3657600791880453953914565496606102429744],[-3018564005482610162865095652911504968423,-2867291277930631450829444344546996639744,-1472209420291889641432350079387185859601,-1148947669160155928980055934002612743357]]>*] [x,x^2-2,x^4+1580*x^2+312050,x^4+1580*x^2+312050,0] [1,2,2,2,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,43,79,101],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,43,79,101],[6,3,1,3,1,3],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[5,3]>,<1,2^4*5*79,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,5,7,43,79,101],[6,6,2,4,6,4],0,[0.3826834324+0.9238795325*i,0.9972116640-0.07086965092*i,0.9768657693-0.09407089882*i],<"notfaithful",0>,[5,3]>,<1,2^4*5*79,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,5,7,43,79,101],[6,6,2,4,6,4],0,[0.3826834324-0.9238795325*i,0.9972116640+0.07086965092*i,0.9768657693+0.09407089882*i],<"notfaithful",0>,[5,3]>,<4,2^11*5^2*79^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]],[[1],[-2],[1]]],[2,5,7,43,79,101],[6,7,2,3,8,3],1,[0,0,0],<"4.2e11_5e2_79e2.5t3.1",1>,[5,3]>]
x^6-8*x^4-266*x^3+1346*x^2-1596*x-931 2^9*5^3*7^3*19^3 2 2 48 "C2*S4" [[2,1,3,5,4,6],[4,2,3,1,5,6],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,2,6,4,5,3]>,<2,3,[4,2,6,1,5,3]>,<2,6,[2,1,3,5,4,6]>,<2,6,[2,1,6,5,4,3]>,<3,8,[2,3,1,5,6,4]>,<4,6,[3,2,4,6,5,1]>,<4,6,[3,5,4,6,2,1]>,<6,8,[2,3,4,5,6,1]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 73 x^2+70*x+5 13 [[-621632127713928502644017,0],[-670379536825255229372534,-188556063440716228650919],[-416275316014507391441749,664127141236150912175401],[-695771883589473899716403,0],[825598352268358574604565,188556063440716228650919],[-93388995518982437370895,-664127141236150912175401]] 5 [6,9,4,5,10,7,7,3,10,7,9,8,7,9,9,6,10,7,10,10,4,10,10,4,8,7,10,10,4,7,9,9,8,5,6,3,8,5,10,4,9,6,9,7,4,10,5,2,5,7,8,5,4,5,8,10,6,3,7,8,10,4,5,3,7,8,5,7,9,7,1,9,5,6,5,3,8,6,8,7,5,7,10,6,9,5,6,8,7,10,2,10,9,10,10,5,8,7,5,8,10,7,9,8,10,7,10,7,3,7,10,7,6,5,5,6,3,9,7,5,6,1,7,3,9,8,6,10,5,8,10,9,10,4,6,6,1,5,7,7,10,6,2,3,8,9,8,8,9,5,6,8,5,10,3,3,9,6,7,6,9,4,10,10,7,10,2,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-462*x^2+101115*x+9221800,4>,<x^6-966*x^5+298172*x^4+50598968*x^3-55453688668*x^2+15325608274984*x-546507763313344,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+168,2>,<x^6+966*x^5+305102*x^4+37530472*x^3+1487874857*x^2+54118328026*x+2668944339376,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,8,4,[[2,1,4,3,6,5],[2,1,3,4,5,6],[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[2,1,6,5,4,3],[1,2,5,6,3,4],[2,1,3,4,5,6],[1,2,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[2,1,6,5,4,3],[1,6,6,4,3,5,5,2],[2,4],[[[2,1,4,3,6,5],[2,1,3,4,5,6]],[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[390038,25270],[495556,-7384],[-522112,-30898],[-324916,166148],[1,0]]>,[[[-242273,131176],[95080,17310],[138101,83467],[200239,164080]],[[-252537,-131176],[-95080,-17310],[124043,178677],[61905,98064]],[[207548,221621],[-67964,247992],[89230,238055],[93889,37913]],[[96376,-108583],[67964,-247992],[172914,24089],[168255,224231]],[[-131425,253911],[75956,-101892],[191801,85874],[35608,93087]],[[-201977,157339],[-75956,101892],[70343,176270],[226536,169057]]]>,<5,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,6,4,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[13627938691520,0],[2317278134305,0],[1,0]]>,[[[-2317278134301,0],[-1,0]],[[4,0],[1,0]],[[43744869457905,20054476797491],[4889183185333,-4800237255162]],[[3608657668715,26884825142401],[-4889183185333,4800237255162]],[[-8563211260264,-26884825142401],[-5016645877856,-4800237255162]],[[-36473037732059,-20054476797491],[5016645877856,4800237255162]]]>,<7,4,2,[[2,1,4,3,6,5],[1,2,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,4,3,6,5],[2,1,3,4,5,6]],[1,2,4,3,6,5],[1,6,5,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[-481519144340297,0],[-128128498468313,0],[1,0]]>,[[[7,0],[7,0]],[[896899489278198,0],[-7,0]],[[554238224098123,6783477197678440],[-5327376050763346,2023839711536599]],[[39645641335639484,-6783477197678440],[5327376050763346,-2023839711536599]],[[-5046038630040168,-2431813158759516],[103327586384932,-508362003841839]],[[-1854054862856215,2431813158759516],[-103327586384932,508362003841839]]]>,<19,4,2,[[2,1,4,3,6,5],[1,2,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,4,3,5,6],[2,1,3,4,6,5]],[1,2,4,3,5,6],[1,6,3,5],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,18,1]>,[[-10678499049391679559811056,0],[2039257775287045250256657,0],[1,0]]>,[[[-2039257775287045250256657,0],[-1,0]],[[0,0],[1,0]],[[13272635407719124405717838,12477100341642268612740890],[-49643992503465917543760,653957219386386094425353]],[[14224670003434038536515424,-12477100341642268612740890],[49643992503465917543760,-653957219386386094425353]],[[-323775608141737179795327,0],[-203830133795544469619700,0]],[[12455701429821577681174323,0],[203830133795544469619700,0]]]>,<17159,2,1,[[1,2,4,3,5,6]],[[1,2,3,4,5,6],[1,2,4,3,5,6]],[1,2,4,3,5,6],[1,3],[1],[[]],20,<[],[7,17158,1]>,[[823258800011164412791323170935397928787278366284724102337447650654100905399508029625,0],[1059237208717614820245083142323788392779376232191014650045081407334169647029569539510,0],[-738533260404260875551203782346710094104474125141431024396166226023601264220329475975,49052812713230258177702485684443865241869173784276731989781094603481528600142794335],[-278425181859732098963377394374067578723142523893649029735187322452249969376195978133,-49052812713230258177702485684443865241869173784276731989781094603481528600142794335],[-70350618159074918893220368564492231732018440574995561504441017224142968963406167,0],[-61178096877298932510718539095006314517705930205297717210780743985965063705501373,0]]>*] [x,x^2+1,x^2+1330,x^2-1330,x^6+x^4-56*x^2+784,x^3-x^2-28,x^4-5*x^2-8*x-2,0,0,x^4-5*x^2-8*x-2] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,19,17159],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^2,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,19,17159],[11,1,2,2,2],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,11]>,<1,2^3*5*7*19,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,19,17159],[11,11,11,11,1],1,[1.000000000,1.033725663,0.9180884419],<"notfaithful",0>,[6,11]>,<1,2^3*5*7*19,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,19,17159],[11,11,11,11,2],1,[1.000000000,1.615509292,1.126873680],<"notfaithful",0>,[6,11]>,<2,2^5*5*7*19,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,5,7,19,17159],[11,12,13,13,2],1,[1.000000000,1.211395744,1.031218803],<"notfaithful",0>,[6,11]>,<2,2^3*5*7*19,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5,7,19,17159],[11,11,11,11,1],1,[1.000000000,2.394199062,1.408138329],<"notfaithful",0>,[6,11]>,<3,2^5*5*7*19,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[0],[-1]]],[2,5,7,19,17159],[11,12,12,12,3],1,[1.000000000,1.257873080,1.184187412],<"notfaithful",0>,[6,11]>,<3,2^6*5^2*7^2*19^2,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[-1]]],[2,5,7,19,17159],[11,11,12,12,3],1,[0,0,0],<"3.2e6_5e2_7e2_19e2.6t11.2",1>,[6,11]>,<3,2^5*5*7*19,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[-1]]],[2,5,7,19,17159],[11,12,12,12,3],1,[1.000000000,0.9522276559,0.8917454733],<"3.2e5_5_7_19.6t11.2",1>,[6,11]>,<3,2^8*5^2*7^2*19^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]]],[2,5,7,19,17159],[11,12,12,12,3],1,[0,0,0],<"notfaithful",0>,[6,11]>]
