x^2+36346 -2^3*17*1069 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-648],[648]] 2 [1,2,1,2,1,2,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[36346,0,1]>,[[0,1],[0,262143]]>,<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[36346,0,1]>,[[0,-1],[0,1]]>,<1069,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[36346,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,17,1069],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*17*1069,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,17,1069],[3,3,3],1,[1.000000000,0.9228042554,0.9233624887],<"1.2e3_17_1069.2t1.1",1>,[2,1]>]
x^5-2*x^4-x^3-x^2+2*x+2 -2^3*17*1069 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 193 x-1 5 [[-90681303983],[-119779385637],[-58959858598],[112998512524],[-111363148497]] 2 [4,5,6,7,6,5,2,6,2,3,5,6,6,7,6,5,3,7,6,6,3,6,2,6,7,4,6,3,4,5,6,7,7,5,2,6,5,5,5,6,7,5,4,1,7,5,5,7,2,5,4,5,6,4,7,5,7,7,3,5,4,4,3,5,6,7,4,6,6,5,5,6,2,3,2,7,4,4,4,5,6,4,4,6,4,3,4,6,4,7,7,7,5,2,3,4,3,3,4,2,3,6,2,6,7,7,6,2,7,5,5,6,5,3,7,6,3,3,5,6,3,4,5,5,7,6,5,6,4,4,4,7,5,4,3,4,3,5,7,2,2,4,6,3,7,6,5,7,6,5,3,4,4,6,4,7,3,4,7,5,7,3,6,7,5,6,5,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[3],[[[1,2,3,5,4]]],20,<<[],[1,1,0,1]>,[[-45138,0,0],[300892,0,0],[1,0,0]]>,[[[-273566,-92631,487780],[0,0,0]],[[-447328,-37048,-297151],[0,0,0]],[[-26788,129679,-190629],[0,0,0]],[[0,0,0],[1,0,0]],[[223396,0,0],[262143,0,0]]]>,<17,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[3,16,1]>,[[-1383928434857511715882630,0],[487208039826593038926791,0],[1,0]]>,[[[782737791232111857511842,0],[0,0]],[[-923383145619326908022079,-858995672485990785291494],[0,0]],[[627853394213808089437022,858995672485990785291494],[0,0]],[[-487208039826593038926787,0],[-1,0]],[[4,0],[1,0]]]>,<1069,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[6,1065,1]>,[[1566745115947375911445061629773902923352388804726544137475686,0],[-1108249767280396262196016446541400558995931256787998453745499,0],[1,0]]>,[[[-1747754155401628302202260707911977969728475526941020623094609,0],[0,0]],[[-1419649083947962393909958831171505329360634389671957432274793,-1804192508151377471485917949247052967919418261918718666783471],[0,0]],[[-1738839040059914180548502757011180275282517648875888602516284,1804192508151377471485917949247052967919418261918718666783471],[0,0]],[[1108249767280396262196016446541400558995931256787998453745793,0],[-1,0]],[[294,0],[1,0]]]>*] [x,x^2+36346,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,1069],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*17*1069,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,17,1069],[8,8,8],1,[1.000000000,0.9228042554,0.9233624887],<"notfaithful",0>,[5,5]>,<4,2^9*17^3*1069^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]],[[1],[1]]],[2,17,1069],[8,9,9],1,[0,0,0],<"4.2e9_17e3_1069e3.10t12.1",1>,[5,5]>,<4,2^3*17*1069,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[2,17,1069],[8,9,9],1,[1.000000000,0.7059802057,0.9493238823],<"4.2e3_17_1069.5t5.1",1>,[5,5]>,<5,2^6*17^2*1069^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]]],[2,17,1069],[8,9,9],1,[0,0,0],<"5.2e6_17e2_1069e2.10t13.1",1>,[5,5]>,<5,2^9*17^3*1069^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]]],[2,17,1069],[8,9,9],1,[0,0,0],<"5.2e9_17e3_1069e3.6t14.1",1>,[5,5]>,<6,2^9*17^3*1069^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[2,17,1069],[8,9,9],1,[0,0,0],<"6.2e9_17e3_1069e3.20t35.1",1>,[5,5]>]
x^6-2*x^5-x^4+2*x^3+2*x^2-2*x+1 -2^6*5^2*41 0 3 72 "S3wrC2" [[1,4,3,2,5,6],[2,1,4,3,6,5],[1,4,3,6,5,2]] [<1,1,[1,2,3,4,5,6]>,<2,6,[2,1,4,3,6,5]>,<2,6,[1,2,5,4,3,6]>,<2,9,[1,2,5,6,3,4]>,<3,4,[3,4,5,6,1,2]>,<3,4,[3,2,5,4,1,6]>,<4,18,[2,1,6,3,4,5]>,<6,12,[4,1,6,3,2,5]>,<6,12,[1,4,5,6,3,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,2,3],[2,2,2],[2,4],[3,3],[6]] 37 x^2+33*x+2 5 [[-1723357,19109113],[13167964,34614448],[-8228473,-19109113],[6437545,0],[9951831,0],[-19605508,-34614448]] 2 [5,7,4,7,7,9,9,7,8,9,8,4,6,8,7,9,2,5,7,7,4,7,2,9,9,9,8,8,3,4,2,8,9,8,9,7,3,8,7,6,7,9,7,3,1,7,7,8,7,3,9,7,5,2,3,7,5,2,4,3,8,3,8,7,9,9,7,4,7,4,4,8,8,5,8,7,6,9,4,4,8,9,8,6,7,8,6,9,4,7,8,7,2,8,7,7,9,9,8,4,7,9,7,4,7,3,7,9,8,9,8,4,6,8,8,9,7,2,9,7,4,9,4,7,7,4,9,7,7,5,8,8,7,3,4,5,3,8,6,9,8,4,7,7,4,7,5,4,8,8,5,6,7,7,8,8,7,3,3,6,2,4,7,7,9,8,7,9] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,2,3],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,8*]] [*<2,6,2,[[2,1,4,3,6,5],[6,5,2,1,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[6,5,2,1,3,4],[4,3,5,6,2,1],[5,6,1,2,4,3],[3,4,6,5,1,2]],[6,5,2,1,3,4],[1,2,5,5,8,8],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[-17448,-50646,163342],[-113304,-462172,-169958],[1,0,0]]>,[[[1,1,0],[1,0,0]],[[113305,-62115,169958],[-1,0,0]],[[48029,116167,197743],[217653,33122,83903]],[[-227995,25017,56595],[-217653,-33122,-83903]],[[-161333,-54052,156587],[-217652,-33122,-83903]],[[227995,-25018,-56595],[217652,33122,83903]]]>,<5,6,3,[[1,2,3,5,6,4],[1,3,2,6,5,4]],[[1,2,3,4,5,6],[1,3,2,6,5,4],[1,2,3,5,6,4]],[1,3,2,6,5,4],[1,4,6],[1],[[[1,2,3,5,6,4]]],20,<<[],[2,4,1]>,[[15613890344820,0],[15613890344825,0],[5,0],[1,0]]>,[[[-7970969893886,0],[0,0],[0,0]],[[10420035371645,27059133122507],[0,0],[0,0]],[[-2449065477758,-27059133122507],[0,0],[0,0]],[[-36066749942428,-41875232881370],[-2819242429582,-6177992796822],[9520895946570,4760447973285]],[[2,0],[1,0],[0,0]],[[36066749942427,41875232881370],[2819242429581,6177992796822],[-9520895946570,-4760447973285]]]>,<41,6,2,[[1,2,3,4,6,5],[2,3,1,4,5,6]],[[1,2,3,4,5,6],[1,2,3,4,6,5],[2,3,1,4,5,6],[3,1,2,4,5,6],[2,3,1,4,6,5],[3,1,2,4,6,5]],[2,3,1,4,5,6],[1,3,6,6,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[35,1,0,1]>,[[89464794884362662803680383389088,0,0],[7213551473434338958566548778470,0,0],[1,0,0]]>,[[[22776150201413119069423919376254,-76847715802500606475294458520202,-55919666176090786147379043968020],[0,0,0]],[[-32197924087215786474770250227011,-10912099667189382028689129142024,-48296886130823679712155375340517],[0,0,0]],[[9421773885802667405346330850758,87759815469689988503983587662226,-75951230649506463643495426756264],[0,0,0]],[[7213551473434338958566548778409,0,0],[0,0,0]],[[-7213551473434338958566548778439,0,0],[-1,0,0]],[[31,0,0],[1,0,0]]]>*] [x,x^2+41,x^2+1,x^2-x-10,x^4-5*x^2-4,0,0,0,0] [1,2,2,2,5,6,7,8,9] <[1],[2],[3],[4],[5],[6],[7],[8],[9]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,41],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,13]>,<1,2^2*41,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,41],[10,1,10],1,[1.000000000,1.962537372,1.193659796],<"notfaithful",0>,[6,13]>,<1,2^2,1,[[1],[-1],[1],[1],[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,41],[10,1,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,13]>,<1,41,1,[[1],[1],[-1],[1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,41],[1,1,10],1,[1.000000000,1.299093062,1.203023023],<"notfaithful",0>,[6,13]>,<2,2^2*41,1,[[2],[0],[0],[-2],[2],[2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1]]],[2,5,41],[10,4,10],1,[1.000000000,1.190331243,1.216252334],<"notfaithful",0>,[6,13]>,<4,2^4*5^2*41^3,1,[[4],[0],[-2],[0],[-2],[1],[0],[0],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,5,41],[10,11,12],1,[0,0,0],<"4.2e4_5e2_41e3.12t34.1",1>,[6,13]>,<4,2^4*5^2*41,1,[[4],[0],[2],[0],[-2],[1],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[1],[0],[-1],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[0],[-1]]],[2,5,41],[10,11,12],1,[1.000000000,0.4862065118,0.7545322840],<"4.2e4_5e2_41.6t13.1",1>,[6,13]>,<4,2^2*5^4*41^2,1,[[4],[2],[0],[0],[1],[-2],[0],[-1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[1],[0],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[1],[1]]],[2,5,41],[10,11,12],1,[0,0,0],<"4.2e2_5e4_41e2.6t13.1",1>,[6,13]>,<4,2^6*5^4*41^2,1,[[4],[-2],[0],[0],[1],[-2],[0],[1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1]],[[1]],[[1],[1],[1]]],[2,5,41],[10,11,12],1,[0,0,0],<"4.2e6_5e4_41e2.12t34.1",1>,[6,13]>]
x^4-x^3-285*x^2+1950*x-2500 761^3 4 0 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 67 x-1 5 [[-585773762],[-144712607],[664715092],[65771278]] 1 [2,3,1,3,4,3,2,2,2,2,4,2,2,3,2,4,2,3,1,3,3,1,3,1,4,1,3,1,3,2,3,3,2,2,1,4,4,3,1,4,2,2,3,4,4,3,3,3,4,4,1,2,4,3,3,1,4,1,2,4,1,4,3,1,3,4,4,3,2,3,3,4,3,4,4,2,1,2,1,3,2,2,2,1,3,2,1,2,3,2,3,3,1,3,4,1,4,3,3,4,2,4,4,3,1,1,3,1,2,2,2,2,2,4,4,4,1,3,4,3,1,3,2,1,4,3,3,1,1,3,3,1,2,1,1,2,3,4,2,3,2,3,3,2,2,1,2,4,1,3,2,4,4,3,4,4,2,1,4,2,2,3,4,1,3,3,1,2] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+1950,3>,<x-5660,4>]*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-215564,107981],[-323545,-107981],[226532,-86046],[-211710,86046]]>,<5,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-13163382357389,-1694292198175,809931872335,-1211046379270]>,<761,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[106024753535,743376001,1954248,2283,1]>,[[-1697278565805389601311103319079335251367623919997544506760,-2453359293542613089937205848866319023001821697762519441,-2676391956591941552658770016945075297820169124831882191,-2453359293542613089937205848866319023001821697762558738],[-1272958924354042200983327489309501438525717939998167779609,1784261304394627701772513344630050198546779416554568409,-892130652197313850886256672315025099273389708277294121,1226679646771306544968602924433159511500910848881279369],[-1272958924354042200983327489309501438525717939998167713402,669097989147985388164692504236268824455042281207951031,-2007293967443956164494077512708806473365126843623911729,1226679646771306544968602924433159511500910848881279369],[571,1,0,0]]>*] [x,0,x^2-x-190,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,761],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,761,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,761],[2,1,5],0,[-0.9188986511-0.3944936869*i,0.5349137518+0.2963098795*i,0.8123245625+0.1052048132*i],<"1.761.4t1.1",1>,[4,1]>,<1,761,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,761],[1,1,5],1,[1.000000000,1.604661394,1.218590414],<"notfaithful",0>,[4,1]>,<1,761,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,761],[2,1,5],0,[-0.9188986511+0.3944936869*i,0.5349137518-0.2963098795*i,0.8123245625-0.1052048132*i],<"1.761.4t1.1",2>,[4,1]>]
