x^2-x-6053 3*7*1153 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 19 x-1 5 [[460205],[-460204]] 1 [2,1,2,1,2,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-6051,3,1]>,[[-1,-1],[2,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-6041,7,1]>,[[-3,-1],[4,1]]>,<1153,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[326299,1153,1]>,[[-576,-1],[577,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,7,1153],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*7*1153,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,7,1153],[3,3,3],1,[1.000000000,0.4539049179,0.7568196910],<"1.3_7_1153.2t1.1",1>,[2,1]>]
x^6-2*x^5+15*x^4-x^3+36*x^2+91*x+151 -3^3*5^3*29^3 0 3 12 "D12" [[1,6,4,3,5,2],[6,2,3,5,4,1],[5,3,2,6,1,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,3,2,6,1,4]>,<2,3,[6,2,3,5,4,1]>,<2,3,[4,3,2,1,6,5]>,<3,2,[2,6,4,5,3,1]>,<6,2,[3,4,6,1,2,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 23 x^2+21*x+5 7 [[843031021,52326001],[-587216020,0],[-476003148,0],[-1077174759,-287389434],[1553177908,287389434],[-255815000,-52326001]] 4 [6,3,3,6,5,6,6,4,3,1,4,3,1,3,6,3,4,4,6,4,3,4,3,5,3,5,2,3,5,6,3,5,2,5,4,1,3,3,3,3,4,5,1,3,3,5,4,6,3,4,3,4,5,5,3,2,5,4,6,4,2,6,3,5,6,6,4,3,3,1,3,1,3,2,4,3,5,2,4,4,4,4,4,3,5,6,5,6,1,6,2,1,2,1,5,6,4,4,6,4,6,3,6,5,1,3,3,3,5,4,3,6,2,4,5,5,6,3,6,5,5,6,6,3,5,4,1,4,3,3,4,6,4,3,4,4,2,2,2,5,5,4,3,2,4,5,3,3,4,3,2,5,2,6,3,5,5,4,6,4,6,3,3,1,3,2,5,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-26,2>,<x^3+26*x^2-853*x-27803,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,4,3,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[-125672982,0],[597162936,0],[1,0]]>,[[[1379022119,1379022119],[-5717995,575412739]],[[-521584252,-820165720],[5717995,-575412739]],[[-597162935,0],[-1,0]],[[1,0],[1,0]],[[-1379022119,-1379022119],[5717994,-575412739]],[[1118747188,820165720],[-5717994,575412739]]]>,<5,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,2,3,4],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[-17016987694315,0],[-35410399885915,0],[1,0]]>,[[[35410399885919,0],[-1,0]],[[4,0],[1,0]],[[-40006413226912,3838651296701],[1767127221878,-3884807971092]],[[-19865668834792,46603481374396],[-1767127221878,3884807971092]],[[-15544731051126,-46603481374396],[1767127221879,-3884807971092]],[[40006413226909,-3838651296701],[-1767127221879,3884807971092]]]>,<29,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[2,1,4,3,6,5]]],20,<[],[5106372222825776465271663993,-15807645367102551033472310963,1]>,[[15807645367102551033472310988,-1],[25,1],[-82411659873068376615466603276,-2610503879522372595704193625],[13596711687227347798522831998,2610503879522372595704193625],[-13596711687227347798522832022,-2610503879522372595704193626],[66604014505965825581994292289,2610503879522372595704193626]]>,<4943,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,3],[1],[[]],20,<[],[7,4940,1]>,[[-7221334982551752280760581690077926173706335112012995491264700445355559850,0],[27478924519757814248032886673938799463240168351234490927143034863214408353,0],[-35087424707913040648131467795048697184411541260155066119950204250313759143,-33561956652809822889178084085102743317875287627804451687077416695145518298],[7608500188155226400098581121109897721171372908920575192807169387099350791,33561956652809822889178084085102743317875287627804451687077416695145518298],[-5468253142025639222179062314944901611261240877232298868731474841725133,2731151628634881800924123306640631864775942636606429598624374932623131],[1725802939086315343440755930691126996153942111458207436690921089277887,-2731151628634881800924123306640631864775942636606429598624374932623131]]>*] [x,x^2-x+22,x^2-x-1,x^2-x+109,x^3-x^2+2*x+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,29,4943],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*29,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,29,4943],[7,3,7,3],1,[1.000000000,2.020884518,1.322758729],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,29,4943],[2,7,1,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<1,3*5*29,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,29,4943],[7,7,7,1],1,[1.000000000,0.6025113543,0.7829419124],<"notfaithful",0>,[6,3]>,<2,3*29,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,5,29,4943],[7,3,7,3],1,[1.000000000,0.6297378250,0.8275488556],<"notfaithful",0>,[6,3]>,<2,3*5^2*29,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]],[[1],[-1]]],[3,5,29,4943],[7,8,9,3],1,[1.000000000,1.250356031,1.134286403],<"2.3_5e2_29.6t3.2",1>,[6,3]>]
x^5-2*x^4-x^3-22*x^2-30*x-16 2^4*5^2*397^2 1 2 10 "D10" [[2,1,4,3,5],[5,4,3,2,1]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,4,3,5]>,<5,2,[4,5,2,3,1]>,<5,2,[3,1,5,2,4]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 8 [[-1101771,0],[-1589560,555915],[839751,-555915],[394527,-177088],[1457055,177088]] 2 [1,3,1,2,2,3,3,2,4,4,2,2,2,1,1,4,4,2,3,4,2,2,4,2,2,2,2,3,2,4,4,2,2,3,2,2,4,4,3,2,2,2,2,3,3,1,4,2,2,3,4,3,2,1,2,2,2,2,2,3,2,2,3,4,4,4,3,4,2,4,2,3,3,3,3,4,2,1,1,3,3,2,2,2,2,2,2,4,3,2,2,2,4,3,2,1,2,4,1,3,2,2,2,4,3,1,3,2,2,2,2,4,3,4,2,2,4,1,2,1,2,2,4,3,1,3,3,2,3,4,4,2,2,2,1,3,4,2,2,2,3,3,3,4,4,1,3,4,2,4,2,3,2,3,2,3,4,2,4,4,2,3,1,4,3,2,4,1] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+79400,4>,<x-79400,3>]*]] [*<2,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[2],[[[1,3,2,5,4]]],20,<[],[302482,313510,1]>,[[-62392,0],[-144780,88583],[258538,173561],[1,1],[210779,-1]]>,<5,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-336803924585,6451057477000,1]>,[[-42073816013986,0],[3,5],[5891685271253,-5],[-45440338798759,-3802645322742],[24402010557116,3802645322742]]>,<397,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-2241252975700862180127103406609319936903996708733274,-3537521630186563640345706996074054816967215107009975,1]>,[[4571968833898966935098598317620035605868603814250190,0],[3537521630186563640345706996074054816967215107010131,-1],[156,1],[2462828174444890634116116348779224464228931659451615,-11252481908265748616982579340245613410876447344851],[-1114082877673685650611278616621638150494402800063689,11252481908265748616982579340245613410876447344851]]>*] [x,x^2+1985,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,397],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,2^2*5*397,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,397],[5,5,5],1,[1.000000000,1.410261380,1.102942852],<"notfaithful",0>,[5,2]>,<2,2^2*5*397,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,397],[5,5,5],1,[1.000000000,1.388253979,1.152556144],<"2.2e2_5_397.5t2.1",1>,[5,2]>,<2,2^2*5*397,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,397],[5,5,5],1,[1.000000000,2.658858704,1.474154958],<"2.2e2_5_397.5t2.1",2>,[5,2]>]
x^6-x^5-10*x^4-15*x^3+50*x^2+119*x+91 -2^6*5^5*7^3 0 3 12 "D12" [[6,2,4,3,5,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[6,2,4,3,5,1]>,<3,2,[2,6,4,5,3,1]>,<6,2,[3,4,2,6,1,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 29 x^2+24*x+2 7 [[-8517722690,-6362627007],[6186315006,6362627007],[-4872547405,0],[-248363123,-5684519453],[-1818906723,5684519453],[-7978651373,0]] 3 [3,5,4,4,5,4,5,6,3,4,3,3,6,2,4,3,2,3,6,4,5,4,5,6,1,3,4,6,4,6,3,2,6,6,4,4,4,6,4,4,5,3,4,6,3,3,5,4,1,3,2,4,6,6,1,3,3,3,3,1,5,4,5,3,1,3,5,6,6,3,1,4,4,3,5,4,4,4,5,6,6,4,4,5,3,6,5,6,3,3,1,3,3,1,1,4,3,6,5,4,6,3,1,5,1,5,5,5,4,6,4,3,2,2,4,1,1,4,3,5,3,2,4,6,6,4,4,3,4,4,1,3,4,3,6,6,4,1,4,1,2,4,3,6,3,3,4,5,6,3,3,2,6,4,2,4,4,2,5,3,2,6,3,6,6,4,4,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+29,2>,<x^3+7*x^2-1747*x-34241,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[4,5,6,1,2,3],[4,6,5,1,3,2]],[4,5,6,1,2,3],[1,4,3,2],[3],[[[1,3,2,4,6,5]]],20,<<[],[1,1,1]>,[[102150,359638],[-253912,-83432],[1,0]]>,[[[-154886,114617],[0,0]],[[0,1],[1,0]],[[-8232,83433],[-1,0]],[[254785,-114617],[0,0]],[[49003,91155],[7744,59681]],[[121475,87555],[-7744,-59681]]]>,<5,12,6,[[2,3,4,5,6,1],[1,6,5,4,3,2]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,6,5,4,3,2],[2,1,6,5,4,3],[3,4,5,6,1,2],[2,3,4,5,6,1]],[1,6,5,4,3,2],[1,2,4,3,5,6],[1],[[[2,3,4,5,6,1]]],20,<<[],[2,4,1]>,[[235,0],[135,0],[-50,0],[-45,0],[0,0],[5,0],[1,0]]>,[[[18180413389681,0],[-6570465189956,0],[-6315301493258,0],[-1530982180184,0],[-3253337132891,0],[9249684005278,0]],[[25029333860441,18215980778300],[-5512015987477,5640472400708],[-1123479981687,-1287361753326],[-8246546365788,541438147354],[-4591626784030,6722628513131],[5089225180382,3270234352674]],[[-26215707710379,-38105922266005],[8203620374599,8367828241458],[5315034627644,1804313702990],[2458605469402,-3818154140593],[5587217663800,7266947389625],[-1356321493553,908638492060]],[[1,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[30840549713016,38105922266005],[-6194206263108,-8367828241458],[-1902220184316,-1804313702990],[-1342264296351,3818154140593],[-4407085566575,-7266947389625],[-4990875461793,-908638492060]],[[47532842387866,-18215980778300],[-9000419262184,-5640472400708],[4025967031617,1287361753326],[8661187372921,-541438147354],[6664831819696,-6722628513131],[-7991712230314,-3270234352674]]]>,<7,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[17127070955739822,0],[17376945510883574,0],[1,0]]>,[[[-17376945510883574,0],[-1,0]],[[0,0],[1,0]],[[7339041355683369,-33411480311355218],[2983605048007794,-1808754991536711]],[[-15462296268552753,-12088562060221173],[-2983605048007794,1808754991536711]],[[-31568875669021326,33411480311355218],[2437239811854917,1808754991536711]],[[-22723190204837716,12088562060221173],[-2437239811854917,-1808754991536711]]]>,<13,2,1,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,3,2,4,6,5],[1,4],[1],[[]],20,<[],[2,12,1]>,[[2866511214941992283783,0],[-8915960592195112017103,6680499021119478825680],[5942870028775139268742,-6680499021119478825680],[1685547345737000247079,0],[682282522936602605449,488947801990259767896],[662590060555269833405,-488947801990259767896]]>,<23,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[5,21,1]>,[[-33481388747226930667496434,261595885876219976176763390],[-378527498144087401607842021,-261595885876219976176763390],[-37546866200166433501788664,-740303019645578476360135526],[63414064345704483746000573,740303019645578476360135526],[12778650287689361713633066,4148020828340319274647167],[285683820133367507951046,-4148020828340319274647167]]>*] [x,x^2+2,x^2-x+9,x^2-70,x^3-x^2+2*x+2,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,13,23],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,7,13,23],[7,3,3,3,3],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,3]>,<1,5*7,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,13,23],[2,7,7,1,2],1,[1.000000000,1.062052159,0.9100948684],<"notfaithful",0>,[6,3]>,<1,2^3*5*7,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,13,23],[7,7,7,2,1],1,[1.000000000,1.486528806,1.129087211],<"notfaithful",0>,[6,3]>,<2,2^3*5^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,5,7,13,23],[7,8,3,3,3],1,[1.000000000,1.157104169,1.170674330],<"notfaithful",0>,[6,3]>,<2,2^3*5^2*7^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,5,7,13,23],[7,8,8,3,3],1,[1.000000000,0.4311497963,0.7053651146],<"2.2e3_5e2_7e2.6t3.3",1>,[6,3]>]
x^6-19 2^6*3^2*19^5 2 2 12 "D12" [[6,5,4,3,2,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[1,6,5,4,3,2]>,<3,2,[3,4,5,6,1,2]>,<6,2,[2,3,4,5,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 7 [[16297516,158039624],[-34006914,0],[-50304430,-158039624],[-16297516,-158039624],[34006914,0],[50304430,158039624]] 4 [4,1,4,6,3,6,4,1,3,3,5,6,3,6,3,3,4,5,5,4,5,5,3,3,2,4,5,4,2,3,1,3,4,6,4,1,5,6,4,3,4,2,3,6,4,6,5,5,4,5,4,3,6,3,3,3,3,2,1,3,2,3,1,3,1,3,5,6,3,5,4,3,6,2,5,4,4,5,3,2,3,2,4,6,5,3,3,5,4,6,3,3,1,3,6,3,3,3,5,5,5,4,4,3,6,1,3,4,4,6,5,1,4,6,6,3,6,3,4,4,2,6,3,4,2,4,5,3,6,1,6,4,5,5,4,5,3,5,3,4,1,4,2,4,6,4,5,3,6,4,6,4,6,4,1,4,6,4,5,3,3,3,6,4,3,4,5,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x,2>,<x^3-110808,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,2,4,3],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[320342,0],[2,0],[1,0]]>,[[[1,0],[1,0]],[[-1,0],[-1,0]],[[0,1],[0,1]],[[0,-1],[0,-1]],[[1,1],[1,1]],[[-1,-1],[-1,-1]]]>,<3,2,2,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,3,2,4,6,5]]],20,<[],[787917360,839304549,1]>,[[-322956922,0],[322956920,-1],[2,1],[322956922,0],[-2,-1],[-322956920,1]]>,<19,6,6,[[3,6,2,5,1,4]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[2,4,6,1,3,5],[4,1,5,2,6,3],[3,6,2,5,1,4],[5,3,1,6,4,2]],[1,2,3,4,5,6],[1,2,5,5,6,6],[1],[[[3,6,2,5,1,4]]],20,<[],[-19,0,0,0,0,0,1]>,[[0,-1,0,0,0,0],[0,807423689278363334269950,0,0,0,0],[0,807423689278363334269949,0,0,0,0],[0,-807423689278363334269949,0,0,0,0],[0,-807423689278363334269950,0,0,0,0],[0,1,0,0,0,0]]>*] [x,x^2-x+1,x^2-19,x^2+57,x^3-x^2-6*x-12,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,19],[3,7,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,2^2*19,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19],[7,1,7],1,[1.000000000,1.337249852,1.132121268],<"notfaithful",0>,[6,3]>,<1,2^2*3*19,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19],[7,7,7],1,[1.000000000,0.8322282245,0.9457734789],<"notfaithful",0>,[6,3]>,<2,3*19^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,19],[3,7,8],1,[1.000000000,1.505877115,1.167285961],<"notfaithful",0>,[6,3]>,<2,2^4*3*19^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,19],[7,8,7],1,[1.000000000,1.811770987,1.155649626],<"2.2e4_3_19e2.6t3.3",1>,[6,3]>]
