x^6-x^5+17*x^4-153*x^3+782*x^2-3046*x+40606 -2^4*11^3*61^3 0 3 12 "D12" [[1,2,5,6,3,4],[2,1,6,5,4,3],[3,6,1,4,5,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,4,5,2]>,<2,3,[6,3,2,5,4,1]>,<3,2,[5,4,1,6,3,2]>,<6,2,[4,5,2,3,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 13 [[40126794212,0],[-1045605580,0],[7248846715,47088404899],[15596042812,47780931721],[15385448542,-47088404899],[19577483707,-47780931721]] 4 [3,5,5,3,3,4,3,4,6,3,6,6,4,3,1,2,6,3,6,6,4,3,4,6,5,3,1,4,4,5,4,4,5,3,4,3,6,1,4,3,5,6,6,3,4,1,3,6,3,5,3,4,4,6,1,4,1,4,3,3,4,4,3,2,6,5,6,3,4,3,5,3,5,3,5,6,6,2,2,3,2,2,4,6,4,5,5,3,4,5,6,4,5,4,2,4,6,6,3,3,3,3,4,4,4,6,2,3,2,4,4,4,2,5,6,6,6,6,6,4,6,3,3,1,5,3,6,5,5,4,3,3,5,1,3,3,1,3,5,4,3,3,6,4,5,5,4,4,5,1,3,5,2,3,2,1,4,1,4,3,6,3,4,5,5,6,1,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+140,2>,<x^3+352*x^2+36176*x+678544,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4]],[1,3,2,4,6,5],[1,3,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[244678,0],[225948,0],[-226024,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[366536,507048],[291664,59041],[293410,62532]],[[-140512,-507048],[232623,465247],[230878,461756]],[[116787,0],[265395,0],[218345,0]],[[-308869,-274928],[261384,263875],[292109,278275]],[[-33941,274928],[521797,260413],[13834,246013]]]>,<11,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,4,3,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,7,1]>,[[-299286339354974337245,0],[-80404856367241620610,0],[1,0]]>,[[[-206858727135289735723,96569767211080498488],[-25979483704649160713,16038934002445463303]],[[-17417627982682890564,331373392902361846376],[25979483704649160713,-16038934002445463303]],[[80404856367241620614,0],[-1,0]],[[4,0],[1,0]],[[-210097102680293215938,-96569767211080498488],[-15933840824938311252,-16038934002445463303]],[[-318781393501535787593,-331373392902361846376],[15933840824938311252,16038934002445463303]]]>,<61,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,2,3,4],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,60,1]>,[[209781593319185928262060349359823259,0],[135826088244594795333045380465020040,0],[1,0]]>,[[[-35261643660348492239501956395053991,132174889576302224370716424547571531],[1253452013179218192066378121059774,1610388519243101498651607791145598]],[[-26825051636607139634389973292332305,-229798867653885165843772912074797695],[-1253452013179218192066378121059774,-1610388519243101498651607791145598]],[[-135826088244594795333045380465020038,0],[-1,0]],[[2,0],[1,0]],[[175974735676384124503054406087057365,-132174889576302224370716424547571531],[-3608560685399159771250417023187955,-1610388519243101498651607791145598]],[[21938047865166302703882904065348968,229798867653885165843772912074797695],[3608560685399159771250417023187955,1610388519243101498651607791145598]]]>,<14431,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,3],[1],[[]],20,<[],[3,14430,1]>,[[66364678670222951243738776999052613576044914427671346757659383161659229166767073458,0],[-11066179286604979802808642349739228680570089887051667271814996078995638385356884620,0],[37370561637832737197530390355217419958486707694171748515997444966649473824243767535,3635170469458635699537875805109502053312017874442436031284643351506633158481867330],[57125612129395486892219622620048987575791956414242638198985985921666865009496359177,-3635170469458635699537875805109502053312017874442436031284643351506633158481867330],[-3985356723651925574969979762020242854768960182025205019620056330614863667088024,-407661318477981799232033037657639294464057273283057073847427976764236093641807],[-1160566088013896067974947909029591652338519392842190129535072226043307031227277,407661318477981799232033037657639294464057273283057073847427976764236093641807]]>,<53939,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,4],[1],[[]],20,<[],[2,53933,1]>,[[151381244694696495747607817251726094592452701130513652440121342426072814084415210259961868353,9797548318862426012471682745321870774292117041907253509283087520207320258627266201303929548774],[-12448208424078822782945863838977337864558074714567441319601456630592452408448062733201296887736,-16340904123966016410916274554763703977223683368199196484058078421913559777999748649974658621530],[-2509731393794436526671449201259596113602248926595828832407143268578144634188469532552274586526,16340904123966016410916274554763703977223683368199196484058078421913559777999748649974658621530],[-19707177435982258686814326019738578551549914255549342147510559957523726869863449024892478760830,-9797548318862426012471682745321870774292117041907253509283087520207320258627266201303929548774],[-331427562440337794837008945116581589783663668228865407619809957090086661326367163664843852,353714385555804502617047451316470117775276572447135541166857413633907493971262426611151646],[150786914461153678500720201378313686370062926503034538853402605888345714839833003705340291,-353714385555804502617047451316470117775276572447135541166857413633907493971262426611151646]]>*] [x,x^2-x+3,x^2-x-15,x^2-x+168,x^3-x^2+x+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,61,14431,53939],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,11,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,11,61,14431,53939],[3,7,3,3,3],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,3]>,<1,61,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,61,14431,53939],[2,2,7,2,1],1,[1.000000000,0.9383101983,0.9115020912],<"notfaithful",0>,[6,3]>,<1,11*61,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,61,14431,53939],[1,7,7,1,2],1,[1.000000000,3.638395177,1.581628437],<"notfaithful",0>,[6,3]>,<2,2^2*11,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,11,61,14431,53939],[7,8,3,3,3],1,[1.000000000,0.5772184495,0.8595438191],<"notfaithful",0>,[6,3]>,<2,2^2*11*61^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,11,61,14431,53939],[7,8,7,3,3],1,[1.000000000,0.6344454954,0.8520619284],<"2.2e2_11_61e2.6t3.1",1>,[6,3]>]
x^2-x+5968 -3*73*109 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-1313],[1314]] 2 [1,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,1,2,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5970,3,1]>,[[-1,-1],[2,1]]>,<73,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[7300,73,1]>,[[-36,-1],[37,1]]>,<109,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[8938,109,1]>,[[-54,-1],[55,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,73,109],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*73*109,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,73,109],[3,3,3],1,[1.000000000,1.952026905,1.349896665],<"1.3_73_109.2t1.1",1>,[2,1]>]
x^3+27*x-71 -3*73*109 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 97 x-1 5 [[2299872670],[1843017713],[-4142890383]] 2 [3,1,3,2,2,3,2,2,3,3,2,2,3,2,2,2,2,3,2,2,1,2,3,2,1,2,1,2,1,1,2,3,2,3,1,3,2,3,2,2,2,2,1,2,3,3,3,1,2,3,1,1,3,1,3,3,3,1,3,3,2,2,2,2,3,1,2,1,2,3,2,3,2,3,1,3,3,2,2,2,1,2,1,2,3,3,2,3,2,3,1,2,2,2,3,1,2,2,3,2,2,2,2,2,2,1,3,2,2,1,2,3,2,1,3,1,3,3,2,2,3,2,2,1,3,2,1,2,3,2,2,3,2,2,2,3,2,2,2,2,3,1,2,2,2,3,2,2,3,3,3,1,1,1,2,1,1,2,2,1,2,2,2,2,3,2,3,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-561752538,-1344800556,1]>,[[-182539093,0],[182539091,-1],[2,1]]>,<73,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1268536670896978851638009143918290336,-7140487476082281160636991215215893495,1]>,[[-7140487476082281160636991215215893511,0],[7140487476082281160636991215215893503,-1],[8,1]]>,<109,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-13776701228599344407435055644528240214401,-12467056372878345415179945623074791877631,1]>,[[-12467056372878345415179945623074791877651,0],[12467056372878345415179945623074791877641,-1],[10,1]]>*] [x,x^2-x+5968,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,73,109],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*73*109,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,73,109],[4,4,4],1,[1.000000000,1.952026905,1.349896665],<"notfaithful",0>,[3,2]>,<2,3*73*109,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,73,109],[4,4,4],1,[1.000000000,0.6357508216,0.8157725593],<"2.3_73_109.3t2.1",1>,[3,2]>]
x^3-x^2-25*x+35 2^2*5*2297 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[45476],[-73147],[27672]] 1 [2,3,1,2,1,2,2,3,3,1,2,2,3,3,3,1,2,2,2,3,1,2,3,3,2,2,3,1,2,3,2,2,2,2,2,3,2,2,2,3,1,3,1,1,3,2,2,3,2,2,2,2,3,3,2,3,2,3,2,1,1,3,2,3,3,3,2,3,1,2,3,2,2,2,1,3,2,2,3,2,3,3,2,2,3,3,2,2,2,1,3,2,3,1,2,2,3,2,1,3,3,2,3,2,1,2,3,1,3,2,1,2,2,3,3,2,2,3,1,3,2,2,1,2,2,2,3,3,3,1,3,1,2,3,2,3,3,3,2,1,2,3,2,2,3,1,2,1,3,2,1,3,3,1,2,3,2,1,1,3,3,1,3,2,2,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[10,0],[-24,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[-359501,329574],[161112,322225],[309246,94204]],[[359501,-329574],[363175,202063],[215042,430084]]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-23166541186510,-42838761388085,1]>,[[-42838761388084,0],[42838761388085,-1],[0,1]]>,<2297,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[3551906035077650918468744784874323836692897948101851463831636478023,4974313761331245845414733241815774426101680340706995296266173667508,1]>,[[4974313761331245845414733241815774426101680340706995296266173663697,0],[-4974313761331245845414733241815774426101680340706995296266173665602,-1],[1906,1]]>*] [x,x^2-x-2871,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,2297],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*2297,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,2297],[2,4,4],1,[1.000000000,0.9707963403,0.8859686576],<"notfaithful",0>,[3,2]>,<2,2^2*5*2297,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,2297],[4,5,5],1,[1.000000000,0.9847786996,0.9400399537],<"2.2e2_5_2297.3t2.1",1>,[3,2]>]
x^2-x-4005 37*433 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-36],[37]] 1 [2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<37,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-3663,37,1]>,[[-18,-1],[19,1]]>,<433,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[42867,433,1]>,[[-216,-1],[217,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[37,433],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,37*433,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[37,433],[3,3],1,[1.000000000,1.231604557,0.9244269592],<"1.37_433.2t1.1",1>,[2,1]>]
