x^6-x^5+5*x^4-33*x^3+50*x^2-142*x+454 -2^4*11^3*13^3 0 3 12 "D12" [[5,6,4,3,1,2],[2,1,4,3,6,5],[1,3,2,6,5,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,6,4,3,1,2]>,<2,3,[2,1,4,3,6,5]>,<2,3,[6,5,3,4,2,1]>,<3,2,[6,3,5,1,2,4]>,<6,2,[3,1,6,2,4,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 7 [[-7736853,0],[-394318874,391308433],[-286896756,-391308433],[-234672440,-420698839],[-157179565,0],[186932750,420698839]] 3 [4,5,6,4,4,4,3,4,5,3,6,6,4,3,2,1,6,3,6,6,4,3,4,6,6,3,1,3,4,5,3,3,6,3,4,4,5,2,4,3,5,5,5,4,4,1,3,6,4,6,3,4,4,5,1,3,1,4,3,4,3,4,4,1,5,6,6,3,3,4,6,4,5,3,6,6,5,2,2,4,1,2,4,5,3,5,6,4,4,6,5,4,6,3,2,3,6,5,3,4,3,4,3,3,3,6,2,4,1,3,3,4,2,6,6,5,6,5,5,3,6,3,3,2,6,3,6,5,5,4,4,4,5,1,4,4,2,4,5,3,4,4,5,4,5,6,4,3,5,2,4,5,1,3,1,1,3,2,3,4,6,3,4,5,6,6,1,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+32,2>,<x^3+76*x^2+1664*x+5776,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4]],[1,3,2,4,6,5],[1,4,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[494630,0],[-184668,0],[184652,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[-337748,-490844],[280768,37249],[165062,330124]],[[153096,490844],[243519,487039],[359226,194164]],[[-156925,0],[172491,0],[58633,0]],[[38039,-265500],[356128,360459],[39737,138107]],[[303539,265500],[519957,163829],[425918,386181]]]>,<11,4,2,[[2,1,4,3,6,5],[6,5,3,4,2,1]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[6,5,3,4,2,1],[5,6,4,3,1,2]],[6,5,3,4,2,1],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,7,1]>,[[139157396994959492050,0],[-80404856367241620610,0],[1,0]]>,[[[-58385173989152457747,42883640262468290881],[-27639305372685469733,6827686318947296970]],[[-191009795493889983900,-198760079909811615435],[27639305372685469733,-6827686318947296970]],[[80404856367241620614,0],[-1,0]],[[4,0],[1,0]],[[-145189225990328694257,198760079909811615435],[14274019156902002232,6827686318947296970]],[[314179339106129515287,-42883640262468290881],[-14274019156902002232,-6827686318947296970]]]>,<13,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,12,1]>,[[-6842119963162650617321,0],[5178613402536733352986,0],[1,0]]>,[[[-5178613402536733352975,0],[-1,0]],[[11,0],[1,0]],[[8730512198205229733592,-2928691955850650146275],[-408050122437941695248,241716072273783654316]],[[9213100410958838604319,3903995959259867136613],[408050122437941695248,-241716072273783654316]],[[375076449602031842565,-3903995959259867136613],[384802408972453325686,241716072273783654316]],[[5864888118651432611290,2928691955850650146275],[-384802408972453325686,-241716072273783654316]]]>,<151,2,1,[[3,2,1,4,6,5]],[[1,2,3,4,5,6],[3,2,1,4,6,5]],[3,2,1,4,6,5],[1,4],[1],[[]],20,<[],[6,149,1]>,[[16982671448338238224529590387970998698720965,1232858712228924234798745825516810868486192],[18526113864255791213995491082594597415411641,0],[-14798878595505960667304188359749654173609639,-1232858712228924234798745825516810868486192],[17129124370727731102508011974312082211393821,0],[-4428578035111130187581003703960305216970,88468532413710705957310153695976423606701],[-107516894317399316427247279863426462897167,-88468532413710705957310153695976423606701]]>,<419,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-4501757267388609220579164449439559997123120743659759,-9713614499419553728187905182438987731745421513140753,1628055118588655058248365859408494775538177725312112,-6199078652297600786175692974606814707036996796175042,22544387936974269554798573665755621505910170548226,-22951678087086389954776214360532280445087531713640]>*] [x,x^2-x+3,x^2-x+36,x^2-x-3,x^3-x^2+x+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,13,151,419],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,11,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,11,13,151,419],[3,7,3,3,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,3]>,<1,11*13,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,13,151,419],[1,7,7,1,1],1,[1.000000000,2.627131755,1.468354438],<"notfaithful",0>,[6,3]>,<1,13,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,13,151,419],[2,2,7,2,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[6,3]>,<2,2^2*11,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,11,13,151,419],[7,8,3,3,1],1,[1.000000000,0.5772184495,0.8595438191],<"notfaithful",0>,[6,3]>,<2,2^2*11*13^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,11,13,151,419],[7,8,7,3,1],1,[1.000000000,0.8367001397,0.9191187130],<"2.2e2_11_13e2.6t3.1",1>,[6,3]>]
x^8-345*x^6+40365*x^4-1904400*x^2+30470400 2^8*3^6*5^6*23^6 8 0 8 "Q8" [[8,7,6,5,4,3,2,1],[6,4,1,7,2,8,5,3],[5,6,2,1,8,7,3,4]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,7,6,5,4,3,2,1]>,<4,2,[6,4,1,7,2,8,5,3]>,<4,2,[5,6,2,1,8,7,3,4]>,<4,2,[7,1,5,3,6,4,8,2]>] [[1,1,1,1,1,1,1,1],[2,2,2,2],[4,4]] 151 x-1 12 [[-53660926383577616535944843],[-7252484507079115613837376],[-19732866399008374256992783],[32590888614103030319346754],[-32590888614103030319346754],[19732866399008374256992783],[7252484507079115613837376],[53660926383577616535944843]] 1 [4,4,1,4,1,5,5,3,5,3,2,4,3,4,4,5,3,3,4,3,5,3,5,2,4,3,4,5,3,5,5,3,5,2,2,1,4,5,4,4,3,3,2,5,4,3,2,5,5,3,4,3,3,2,4,5,3,1,5,2,4,5,5,3,4,4,1,4,4,2,4,2,4,4,3,5,1,5,1,1,1,3,2,4,2,4,3,4,3,5,5,2,5,3,2,5,3,2,4,2,5,5,5,1,3,5,4,4,3,1,5,4,5,3,3,2,4,4,4,2,3,5,5,4,2,1,3,3,4,4,2,5,3,4,3,3,5,4,5,3,1,3,5,5,1,1,5,4,1,4,5,2,5,4,4,1,3,3,4,1,4,5,5,2,5,5,2,5] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[2,2,2,2],"CYC",0,2*],[*[4,4],"RES",<[1],x^7+2*x^6+3*x^5+4*x^4+5*x^3+6*x^2+7*x+8>,[<x^2-644479674163200000,3>,<x^2-441755841868200000,4>,<x^2-458657222567040000,5>]*]] [*<2,4,2,[[3,4,2,1,7,8,6,5]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[3,4,2,1,7,8,6,5],[4,3,1,2,8,7,5,6]],[3,4,2,1,7,8,6,5],[1,2,4,4],[2],[[[2,1,4,3,6,5,8,7]]],20,<<[],[1,1,1]>,[[550,2658],[0,2],[1,0]]>,[[[164550,-6813],[-171363,-164550]],[[-164550,6813],[171363,164550]],[[-234851,165593],[-123844,234851]],[[234851,-165593],[123844,-234851]],[[0,-4],[-4,0]],[[0,4],[4,0]],[[-1076,3556],[-3560,1076]],[[1076,-3556],[3560,-1076]]]>,<3,8,4,[[3,4,5,6,7,8,1,2],[2,5,8,3,6,1,4,7]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[3,4,5,6,7,8,1,2],[2,5,8,3,6,1,4,7],[8,3,6,1,4,7,2,5]],[2,5,8,3,6,1,4,7],[1,2,3,4,5],[1],[[[3,4,5,6,7,8,1,2]]],20,<<[],[2,2,1]>,[[-312407868,-1587343107],[733920021,539412615],[-781750773,-403630329],[1365271929,1365271929],[1,0]]>,[[[-142426188,140831865],[379271726,244817154],[225685278,350219619],[245702889,203541903]],[[-567047547,487862838],[269902722,297626228],[286978140,213993576],[367225731,358368381]],[[449599086,268377705],[304799561,104800598],[49778307,350573913],[25176054,65047415]],[[85030560,375197346],[360436784,143985298],[319750335,288218169],[311064740,169918439]],[[142426188,-140831865],[8148763,142603335],[161735211,37200870],[141717600,183878586]],[[567047547,-487862838],[117517767,89794261],[100442349,173426913],[20194758,29052108]],[[-449599086,-268377705],[82620928,282619891],[337642182,36846576],[362244435,322373074]],[[-85030560,-375197346],[26983705,243435191],[67670154,99202320],[76355749,217502050]]]>,<5,4,4,[[3,4,7,8,2,1,6,5]],[[1,2,3,4,5,6,7,8],[7,8,6,5,4,3,1,2],[3,4,7,8,2,1,6,5],[6,5,1,2,8,7,3,4]],[1,2,3,4,5,6,7,8],[1,2,5,5],[1],[[[3,4,7,8,2,1,6,5]]],20,<[],[5520,0,-7776352909765,0,1]>,[[0,-1,0,0],[0,1685942659254,0,249335604703],[0,474122774703,0,31721991193],[0,1373802789473,0,234402965687],[0,-1373802789473,0,-234402965687],[0,-474122774703,0,-31721991193],[0,1,0,0],[0,-1685942659254,0,-249335604703]]>,<11,1,1,[],[[1,2,3,4,5,6,7,8]],[1,2,3,4,5,6,7,8],[1],[1],[[]],20,[],[3722965160375370875,298434986678099431871,-298434986678099431871,-3722965160375370875,13032523809301449943,-13214824690130781723,-13032523809301449943,13214824690130781723]>,<23,8,4,[[3,4,5,6,7,8,1,2],[2,5,8,3,6,1,4,7]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[3,4,5,6,7,8,1,2],[2,5,8,3,6,1,4,7],[8,3,6,1,4,7,2,5]],[2,5,8,3,6,1,4,7],[1,2,3,5,4],[1],[[[3,4,5,6,7,8,1,2]]],20,<<[],[5,21,1]>,[[-151947592873879629048351521,-356989187487861604408299502],[491353550551324804894574823,494034393863715893059824789],[136211906139903901296730403,-766363494612155554026864193],[-577482005667497484964168967,-218905148892088257172953783],[1,0]]>,[[[-24692232009651863644848997,-33324724827976940945569302],[415444746169738979129308,407607978333443447205228],[892061835868794826864676,1268938682913820572827022],[1438337089987744284288655,595434692274517031568839]],[[9706946144906945380146960,-904728242012775272695583],[-1612946441824746792249674,694829469978794960537994],[1480110165866109092683385,-1058659298587291220370073],[506012518503154823268883,-306884180992305384867101]],[[-14354321181487908511567371,-21298996676757436236496863],[1182127576012154522016330,-1152846300234723436157779],[-1148431848682602577384885,746602510986965347034191],[-754344621672453843906692,1016261281794453305684862]],[[36517407971345372449822553,-3666708040754731154212739],[1533121996403679165154967,-302756434368943866594019],[-602108122272838764752635,-367462654061206054279488],[400146014413189243003356,999124218563915021966246]],[[24692232009651863644848997,33324724827976940945569302],[-415444746169738979129308,-407607978333443447205228],[-892061835868794826864676,-1268938682913820572827022],[-1438337089987744284288655,-595434692274517031568839]],[[-9706946144906945380146960,904728242012775272695583],[1612946441824746792249674,-694829469978794960537994],[-1480110165866109092683385,1058659298587291220370073],[-506012518503154823268883,306884180992305384867101]],[[14354321181487908511567371,21298996676757436236496863],[-1182127576012154522016330,1152846300234723436157779],[1148431848682602577384885,-746602510986965347034191],[754344621672453843906692,-1016261281794453305684862]],[[-36517407971345372449822553,3666708040754731154212739],[-1533121996403679165154967,302756434368943866594019],[602108122272838764752635,367462654061206054279488],[-400146014413189243003356,-999124218563915021966246]]]>*] [x,x^2-x-86,x^2-x-1,x^2-x-17,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11,23],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,5]>,<1,3*5*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,23],[1,6,6,1,6],1,[1.000000000,2.048451238,1.355357224],<"notfaithful",0>,[8,5]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,11,23],[4,4,6,1,4],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[8,5]>,<1,3*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,11,23],[3,6,1,1,6],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[8,5]>,<2,2^4*3^2*5^2*23^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1]]],[2,3,5,11,23],[6,6,6,1,6],-1,[-1.000000000,1.016987028,1.013636435],<"2.2e4_3e2_5e2_23e2.8t5.1",1>,[8,5]>]
x^8+345*x^6+28980*x^4+595125*x^2+2975625 2^8*3^6*5^6*23^6 0 4 8 "Q8" [[8,7,6,5,4,3,2,1],[2,8,5,3,6,4,1,7],[6,5,1,2,7,8,4,3]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,7,6,5,4,3,2,1]>,<4,2,[2,8,5,3,6,4,1,7]>,<4,2,[6,5,1,2,7,8,4,3]>,<4,2,[5,3,7,1,8,2,6,4]>] [[1,1,1,1,1,1,1,1],[2,2,2,2],[4,4]] 89 x-1 14 [[-196748023552217361227033756],[-582415269570471984284875409],[653512902912939505208865652],[412931640418231918356811265],[-412931640418231918356811265],[-653512902912939505208865652],[582415269570471984284875409],[196748023552217361227033756]] 2 [4,4,1,4,2,5,5,3,5,3,2,4,3,4,4,5,3,3,4,3,5,3,5,1,4,3,4,5,3,5,5,3,5,2,1,1,4,5,4,4,3,3,1,5,4,3,2,5,5,3,4,3,3,1,4,5,3,1,5,1,4,5,5,3,4,4,1,4,4,2,4,1,4,4,3,5,2,5,2,1,2,3,1,4,2,4,3,4,3,5,5,1,5,3,2,5,3,1,4,2,5,5,5,2,3,5,4,4,3,1,5,4,5,3,3,1,4,4,4,1,3,5,5,4,2,2,3,3,4,4,2,5,3,4,3,3,5,4,5,3,1,3,5,5,1,2,5,4,1,4,5,1,5,4,4,2,3,3,4,2,4,5,5,1,5,5,2,5] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[2,2,2,2],"CYC",0,2*],[*[4,4],"RES",<[1],x^7+2*x^6+3*x^5+4*x^4+5*x^3+6*x^2+7*x+8>,[<x^2-2712891538903612500,3>,<x^2-890727449623200000,4>,<x^2-10422151537146772500,5>]*]] [*<2,4,2,[[4,1,2,3,8,7,5,6]],[[1,2,3,4,5,6,7,8],[3,4,1,2,6,5,8,7],[4,1,2,3,8,7,5,6],[2,3,4,1,7,8,6,5]],[4,1,2,3,8,7,5,6],[1,2,4,4],[2],[[[3,4,1,2,6,5,8,7]]],20,<<[],[1,1,1]>,[[187390,64722],[0,2],[1,0]]>,[[[8225,52288],[44063,-8225]],[[5875,-62598],[62599,-5875]],[[-8225,-52288],[-44063,8225]],[[-5875,62598],[-62599,5875]],[[0,1],[1,0]],[[0,-1],[-1,0]],[[247335,180525],[-66810,-247335]],[[-247335,-180525],[66810,247335]]]>,<3,8,4,[[3,4,5,6,7,8,1,2],[2,5,8,3,6,1,4,7]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[3,4,5,6,7,8,1,2],[2,5,8,3,6,1,4,7],[8,3,6,1,4,7,2,5]],[2,5,8,3,6,1,4,7],[1,2,3,4,5],[1],[[[3,4,5,6,7,8,1,2]]],20,<<[],[2,2,1]>,[[-781769361,1012107147],[493708689,-155180772],[-188130831,970676097],[584585100,584585100],[1,0]]>,[[[103630995,503274627],[103808141,150574950],[287155287,78121827],[305755722,335870712]],[[213107841,-255623121],[202215417,128104700],[218953692,96367968],[203423512,226475398]],[[268909146,-283258053],[235904966,43700471],[142071894,169175385],[232520071,330297623]],[[-66430125,481485546],[231600434,334788562],[247828653,266074794],[168112503,268200558]],[[-103630995,-503274627],[283612348,236845539],[100265202,309298662],[81664767,51549777]],[[-213107841,255623121],[185205072,259315789],[168466797,291052521],[183996977,160945091]],[[-268909146,283258053],[151515523,343720018],[245348595,218245104],[154900418,57122866]],[[66430125,-481485546],[155820055,52631927],[139591836,121345695],[219307986,119219931]]]>,<5,4,4,[[2,4,1,3,7,5,8,6]],[[1,2,3,4,5,6,7,8],[4,3,2,1,8,7,6,5],[2,4,1,3,7,5,8,6],[3,1,4,2,6,8,5,7]],[1,2,3,4,5,6,7,8],[1,2,5,5],[1],[[[2,4,1,3,7,5,8,6]]],20,<[],[14055230,0,8432842860,0,1]>,[[0,-1295976429256,0,1643149785997],[0,-240042062062,0,-753403692247],[0,240042062062,0,753403692247],[0,1295976429256,0,-1643149785997],[0,358609647335,0,-15262548226],[0,200494337775,0,-8899855322],[0,-200494337775,0,8899855322],[0,-358609647335,0,15262548226]]>,<7,4,1,[[8,7,1,2,4,3,5,6]],[[1,2,3,4,5,6,7,8],[6,5,8,7,2,1,4,3],[8,7,1,2,4,3,5,6],[3,4,6,5,7,8,2,1]],[8,7,1,2,4,3,5,6],[1,2,4,4],[1],[[]],20,<[],[3,4,5,0,1]>,[[-1081127747995454,-353566925664863,2967371186081316,4766078219182514],[726733498905850,-4031195995118391,-1418307352071820,5223799021486181],[-3710942481244401,5311165665123153,-3245194512491648,5266979661785954],[-1314751326047772,-3851472464879848,2130885723248083,-4113804408951517],[-726733498905850,4031195995118391,1418307352071820,-5223799021486181],[1081127747995454,353566925664863,-2967371186081316,-4766078219182514],[1314751326047772,3851472464879848,-2130885723248083,4113804408951517],[3710942481244401,-5311165665123153,3245194512491648,-5266979661785954]]>,<11,2,1,[[3,4,1,2,7,8,5,6]],[[1,2,3,4,5,6,7,8],[3,4,1,2,7,8,5,6]],[3,4,1,2,7,8,5,6],[1,2],[1],[[]],20,<[],[2,7,1]>,[[66752417867928158163,19072119390836616618],[202159518155365278971,-38347279803118493037],[-66752417867928158163,-19072119390836616618],[-202159518155365278971,38347279803118493037],[17011426963363309528,-3876605217383989605],[14108295361435917605,12767954453040911643],[-17011426963363309528,3876605217383989605],[-14108295361435917605,-12767954453040911643]]>,<23,8,4,[[3,4,5,6,7,8,1,2],[2,5,8,3,6,1,4,7]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[3,4,5,6,7,8,1,2],[2,5,8,3,6,1,4,7],[8,3,6,1,4,7,2,5]],[2,5,8,3,6,1,4,7],[1,2,3,5,4],[1],[[[3,4,5,6,7,8,1,2]]],20,<<[],[5,21,1]>,[[-827065710025703154508314192,-530850997843149542022351654],[702792817368391456877994009,94465846807200515488846104],[-698995493974041767594190064,524569817598376645398572761],[-311008516304407380157145865,541814151575890887952941581],[1,0]]>,[[[32448556272389585355708944,28702010142952334825207623],[953331590856521783711505,240917594748926013797010],[-88022912206522318262201,-983270669496571037803901],[-1562090357635131527997659,1569103400473895795923846]],[[-5541962461454816456735812,-18607108327908736533401934],[1246820394851953420025106,663372953087918467195618],[1589770119485068909678749,402433439091159576261161],[81478000046777289293946,639593606645127586913350]],[[455450872558823210631765,-23935903599685635612397460],[-71562826100103067891867,-789570611818769518413755],[-1130165844382425520722014,-443299900287103398578632],[-1567500618950854449785295,-388864888359606354006434]],[[2213369638576369966111181,-32249147587966452271959841],[-1097067098931153685912024,-942907650822757812880064],[499296477355168203102647,1454367585355230463834170],[693115982472369414481206,1525300374375738625600858]],[[-32448556272389585355708944,-28702010142952334825207623],[-953331590856521783711505,-240917594748926013797010],[88022912206522318262201,983270669496571037803901],[1562090357635131527997659,-1569103400473895795923846]],[[5541962461454816456735812,18607108327908736533401934],[-1246820394851953420025106,-663372953087918467195618],[-1589770119485068909678749,-402433439091159576261161],[-81478000046777289293946,-639593606645127586913350]],[[-455450872558823210631765,23935903599685635612397460],[71562826100103067891867,789570611818769518413755],[1130165844382425520722014,443299900287103398578632],[1567500618950854449785295,388864888359606354006434]],[[-2213369638576369966111181,32249147587966452271959841],[1097067098931153685912024,942907650822757812880064],[-499296477355168203102647,-1454367585355230463834170],[-693115982472369414481206,-1525300374375738625600858]]]>*] [x,x^2-x-86,x^2-x-1,x^2-x-17,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,11,23],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,5]>,<1,3*5*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11,23],[1,6,6,1,1,6],1,[1.000000000,2.048451238,1.355357224],<"notfaithful",0>,[8,5]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,7,11,23],[4,4,6,4,1,4],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[8,5]>,<1,3*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7,11,23],[3,6,1,3,1,6],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[8,5]>,<2,2^4*3^2*5^2*23^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1]]],[2,3,5,7,11,23],[6,6,6,3,2,6],-1,[1.000000000,0.8010113717,0.9815698192],<"2.2e4_3e2_5e2_23e2.8t5.2",1>,[8,5]>]
