x^2-x-15547 62189 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[1067],[-1066]] 1 [2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,2,2,1,1,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<62189,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[966852383,62189,1]>,[[-31094,-1],[31095,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[62189],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,62189,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[62189],[3],1,[1.000000000,0.6263703500,0.7578619329],<"1.62189.2t1.1",1>,[2,1]>]
x^6-2*x^5+4*x^4-8*x^3-8*x^2-8*x-8 2^7*7^2*47^2 2 2 48 "C2*S4" [[3,6,4,1,2,5],[1,2,4,3,6,5],[1,2,6,4,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[2,1,3,4,5,6]>,<2,3,[2,1,6,4,5,3]>,<2,6,[1,2,4,3,6,5]>,<2,6,[2,1,4,3,6,5]>,<3,8,[3,6,4,1,2,5]>,<4,6,[6,3,1,4,5,2]>,<4,6,[6,3,1,5,4,2]>,<6,8,[6,3,4,1,2,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 23 x^2+21*x+5 10 [[-6893771094387,0],[14877783629618,0],[15665645117477,11462538354328],[15207046965736,-19978236953387],[20484910850373,19978236953387],[-17915104255166,-11462538354328]] 5 [5,10,10,4,10,3,9,8,4,8,9,10,7,10,5,10,10,6,3,9,7,9,10,5,9,6,7,10,6,5,7,10,9,6,10,7,6,10,5,8,3,10,9,9,10,9,10,5,6,2,5,5,9,3,4,9,8,7,3,9,10,10,3,9,7,8,8,7,8,10,9,7,5,6,6,4,6,8,7,7,6,6,5,7,7,10,9,7,3,7,8,7,5,8,10,5,10,5,10,10,3,6,8,9,8,7,6,7,1,5,5,10,7,3,7,5,10,7,2,6,8,9,3,8,8,8,3,7,5,6,6,7,7,6,5,5,8,8,10,5,2,8,5,8,10,9,8,4,6,5,8,7,8,5,6,9,4,9,7,8,8,5,9,8,7,9,5,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-136*x-992,4>,<x^6-4*x^5+560*x^4-24512*x^3+243328*x^2-4976128*x+69398528,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+4,2>,<x^6+20*x^5+784*x^4+3520*x^3+92736*x^2+226560*x+137216,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,8,4,[[1,2,4,3,5,6],[2,1,3,4,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[1,2,4,3,5,6],[2,1,3,4,6,5],[2,1,4,3,6,5],[5,6,3,4,1,2],[5,6,4,3,1,2],[6,5,3,4,2,1],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,3,5,6,5,6,4,2],[2,4],[[[1,2,4,3,5,6],[2,1,3,4,6,5]],[[1,2,4,3,5,6]]],20,<<[],[1,1,1]>,[[156384,-488642],[-326500,112640],[437526,-124650],[382144,461308],[1,0]]>,[[[49976,-44664],[-35984,-35954],[14311,-44888],[39724,-20308]],[[15794,-35086],[35984,35954],[-14311,44888],[-39724,20308]],[[63974,-32704],[-45040,-12320],[62520,46843],[21621,3032]],[[-13118,32704],[45040,12320],[3016,18693],[43915,62504]],[[-62896,-53496],[42990,-37072],[-25239,-32271],[-60736,-15884]],[[-53728,2174],[-42990,37072],[25239,32271],[60736,15884]]]>,<7,4,2,[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,6,5,4,3]],[1,2,5,6,3,4],[1,5,4,5],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,6,1]>,[[-35883163363366718,-18750781105163569],[-33766551095573548,39744590124137437],[1,0]]>,[[[-7829889790785700,0],[0,0]],[[20998312045262036,0],[0,0]],[[33766551095573554,-39744590124137431],[-1,0]],[[6,6],[1,0]],[[4663278089296951,-33850668411071056],[5656159979402684,-1540044118874809]],[[28194014858265156,-6197007762403520],[-5656159979402684,1540044118874809]]]>,<47,4,2,[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,6,5,4,3]],[1,2,5,6,3,4],[1,5,5,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,45,1]>,[[-498211671778146354953964708775665,1064531543507671917073947658214842],[735369880994731114673973307841743,345251309968854482917373230997774],[1,0]]>,[[[1056331532420611935906201597669255,0],[0,0]],[[-1288557159217922390586310320173322,0],[0,0]],[[-735369880994731114673973307841743,-345251309968854482917373230997771],[-1,0]],[[0,3],[1,0]],[[-1094209178146345550808066980696677,-933917859286146612224920168743085],[-9774256170028564692331017386618,-11671760021935554768095632499311]],[[-704864026023948689288599000299912,1279169169255001095142293399740853],[9774256170028564692331017386618,11671760021935554768095632499311]]]>*] [x,x^2+658,x^2+329,x^2-2,x^6+26*x^4+169*x^2+658,x^3-x^2+9*x+7,x^4-2*x^3+5*x^2-2,0,0,x^4-2*x^3+5*x^2-2] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,47],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^3*7*47,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,47],[11,11,11],1,[1.000000000,0.4898881307,0.8527483133],<"notfaithful",0>,[6,11]>,<1,2^2*7*47,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,47],[11,11,11],1,[1.000000000,2.078419315,1.183409199],<"notfaithful",0>,[6,11]>,<1,2^3,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,47],[11,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[6,11]>,<2,2^6*7*47,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,7,47],[11,12,12],1,[1.000000000,1.883250861,1.179623983],<"notfaithful",0>,[6,11]>,<2,2^2*7*47,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,7,47],[11,11,11],1,[1.000000000,1.341668862,1.169033072],<"notfaithful",0>,[6,11]>,<3,2^6*7*47,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[0],[-1]]],[2,7,47],[11,12,12],1,[1.000000000,1.573827341,1.314185243],<"notfaithful",0>,[6,11]>,<3,2^5*7*47,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[-1]]],[2,7,47],[11,12,12],1,[1.000000000,0.6444354291,0.8015259248],<"3.2e5_7_47.6t11.2",1>,[6,11]>,<3,2^5*7^2*47^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]]],[2,7,47],[11,11,11],1,[0,0,0],<"3.2e5_7e2_47e2.6t11.2",1>,[6,11]>,<3,2^8*7^2*47^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]]],[2,7,47],[11,12,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-x^5+27*x^4-11*x^3+124*x^2-4*x+148 -2^4*7^3*17^2*19^2 0 3 12 "D12" [[3,6,1,5,4,2],[1,2,5,6,3,4],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,5,4,2]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,3,5,1,2,4]>,<6,2,[5,4,1,3,6,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 10 [[-11327786501,0],[5358864394,0],[-7998969233,6020460484],[10983430287,-6020460484],[1732656581,-6020460484],[1251804473,6020460484]] 3 [4,6,3,4,4,3,2,2,4,5,6,1,2,5,6,4,3,3,4,1,3,1,6,3,6,6,3,5,5,5,4,3,5,3,5,4,6,4,6,6,4,6,5,5,4,3,1,3,2,2,4,1,6,6,3,5,6,6,4,4,3,3,3,3,3,1,4,1,4,6,6,1,3,4,5,3,5,3,5,3,3,4,5,3,6,1,5,1,6,5,2,3,5,5,4,3,3,6,3,4,5,5,3,4,4,6,6,6,4,2,6,5,4,3,1,5,3,2,4,4,3,5,2,5,3,1,4,3,6,6,5,1,5,5,6,6,3,6,3,4,2,4,4,1,3,6,3,6,6,4,5,3,5,6,1,5,5,3,6,6,4,4,5,3,4,6,5,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+40,2>,<x^3+16*x^2+4352*x-76928,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[3,1,2,6,4,5],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[3,1,2,6,4,5]],[1,3,2,4,6,5],[1,4,5],[1],[[[3,1,2,6,4,5]]],20,<<[],[1,1,1]>,[[105998,0],[39328,0],[118752,0],[1,0]]>,[[[38640,0],[-188144,0],[119395,0]],[[50096,-197312],[164016,139888],[85248,27747]],[[247408,197312],[24128,-139888],[57501,234397]],[[-10693,0],[-188144,0],[119395,0]],[[763,-197312],[164016,139888],[85248,27747]],[[198075,197312],[24128,-139888],[57501,234397]]]>,<7,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[19867533915262236,0],[3279863962488820,0],[1,0]]>,[[[-3279863962488816,0],[-1,0]],[[4,0],[1,0]],[[-30768941762352554,-29931058498313116],[-1,0]],[[-27489077799863734,-29931058498313116],[1,0]],[[-10767123367697860,29931058498313116],[-1,0]],[[-7487259405209040,29931058498313116],[1,0]]]>,<13,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[2,12,1]>,[[6907652804759145805074,7964283834457990898962],[-2362343166952814024217,-3008354554037835659811],[6361065665667252211535,-7964283834457990898962],[-4272016068260384984087,3008354554037835659811],[-432842336225940245595,237069498500868857980],[-353835737485474320001,-237069498500868857980]]>,<17,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,16,1]>,[[-404888789325460405740224,-1419263893394337441673119],[-168805761019014934185070,259506946340147462467266],[1,0]]>,[[[-1250773413776998222591271,-129753473170073731233625],[0,0]],[[825282156944181477146729,129753473170073731233625],[0,0]],[[168805761019014934185071,-259506946340147462467258],[-1,0]],[[1,8],[1,0]],[[-1819370074907377888478530,-8],[-1,0]],[[-1988175835926392822663600,259506946340147462467258],[1,0]]]>,<19,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,18,1]>,[[17551691687527882312957318,-3859889825874770315380223],[3893832141587618677483159,15446046562359215029023823],[1,0]]>,[[[-16677929162531993247560453,11071963447593371582165890],[0,0]],[[9566569526063067433587133,-11071963447593371582165890],[0,0]],[[-3893832141587618677483142,-15446046562359215029023822],[-1,0]],[[17,1],[1,0]],[[-15239306910538516189691157,-1],[-1,0]],[[-11345474768950897512207998,15446046562359215029023822],[1,0]]]>,<61,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[2,60,1]>,[[22405357077296273147306900825320688,85382010325338235122651948734949258],[-11934166246206534845846376186382782,-85382010325338235122651948734949258],[-3316270752720150986040490608141299,59605276791574884736450243683687827],[-17626110909459325616880558669734512,-59605276791574884736450243683687827],[3347452340941734339681633496190937,-3955841673347704394855910089693613],[-1218197733125424397837442704933772,3955841673347704394855910089693613]]>*] [x,x^2-x+81,x^2-x+2,x^2-x-565,x^3-10*x-14,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,13,17,19,61],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,17*19,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7,13,17,19,61],[3,3,3,7,7,3],1,[1.000000000,0.6992115648,0.8379300096],<"notfaithful",0>,[6,3]>,<1,7,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,13,17,19,61],[1,7,2,2,2,2],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,3]>,<1,7*17*19,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,13,17,19,61],[2,7,1,7,7,1],1,[1.000000000,0.6351768783,0.7476299087],<"notfaithful",0>,[6,3]>,<2,2^2*17*19,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,7,13,17,19,61],[7,3,3,8,8,3],1,[1.000000000,0.7925738617,0.8969789502],<"notfaithful",0>,[6,3]>,<2,2^2*7^2*17*19,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,7,13,17,19,61],[7,7,3,8,8,3],1,[1.000000000,1.319486870,1.105623107],<"2.2e2_7e2_17_19.6t3.2",1>,[6,3]>]
x^6+16*x^4+64*x^2+28 -2^4*7^3*17^2*19^2 0 3 12 "D12" [[6,5,4,3,2,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[1,6,5,4,3,2]>,<3,2,[3,4,5,6,1,2]>,<6,2,[2,3,4,5,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 10 [[8177772222,5782060698],[6359228063,5782060698],[-1818544159,0],[-8177772222,-5782060698],[-6359228063,-5782060698],[1818544159,0]] 2 [4,3,6,4,4,6,3,3,4,5,3,5,3,1,3,4,6,6,4,1,6,5,3,6,3,3,6,1,1,5,4,6,5,2,5,4,3,4,3,3,4,3,5,5,4,6,1,6,3,3,4,1,3,3,6,5,3,3,4,4,2,6,6,6,6,5,4,5,4,3,3,5,6,4,1,6,5,6,5,6,6,4,5,6,3,1,5,1,3,5,3,2,5,5,4,2,6,3,6,4,5,5,6,4,4,3,3,3,4,3,3,5,4,6,5,5,6,3,4,4,2,5,3,5,6,5,4,2,3,3,5,5,1,1,3,3,6,3,6,4,3,4,4,5,2,3,6,3,3,4,1,6,5,3,1,5,5,6,3,3,4,4,1,6,4,3,5,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+96,2>,<x^3-6912*x-57888,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[3,4,6,5,2,1],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[3,4,6,5,2,1]],[1,2,6,5,4,3],[1,4,5],[1],[[[3,4,6,5,2,1]]],20,<<[],[1,1,1]>,[[98666,0],[8,0],[0,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[0,0],[131071,0],[0,0]],[[-113984,34176],[2688,5377],[126084,121096]],[[113984,-34176],[128384,125695],[4988,9976]],[[-113984,34176],[2689,5377],[126084,121096]],[[113984,-34176],[128383,125695],[4988,9976]]]>,<7,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[10443556393612454,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[-35080730484453210,-11693576828151070],[-5699447592686571,0]],[[-35080730484453210,-11693576828151070],[5699447592686571,0]],[[35080730484453210,11693576828151070],[-5699447592686571,0]],[[35080730484453210,11693576828151070],[5699447592686571,0]]]>,<17,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,16,1]>,[[1038911661400465059320784,-497309380586626458218524],[-122058463782415687619333,492771617858144604347792],[1,0]]>,[[[-122058463782415687619361,492771617858144604347780],[0,0]],[[122058463782415687619361,-492771617858144604347780],[0,0]],[[122058463782415687619347,-492771617858144604347786],[-1,0]],[[14,6],[1,0]],[[-14,-6],[-1,0]],[[-122058463782415687619347,492771617858144604347786],[1,0]]]>,<19,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,18,1]>,[[12547329203155035490474427,-18564750840583763326365310],[-9011947555403144936995439,-1001327506155904992999489],[1,0]]>,[[[-9011947555403144936995473,-1001327506155904992999497],[0,0]],[[9011947555403144936995473,1001327506155904992999497],[0,0]],[[9011947555403144936995456,1001327506155904992999493],[-1,0]],[[17,4],[1,0]],[[-17,-4],[-1,0]],[[-9011947555403144936995456,-1001327506155904992999493],[1,0]]]>*] [x,x^2-x-565,x^2-x+2,x^2-x+81,x^3-x^2-21*x+17,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,17,19],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,7*17*19,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,17,19],[3,3,7,7,7],1,[1.000000000,0.6351768783,0.7476299087],<"notfaithful",0>,[6,3]>,<1,7,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,17,19],[1,2,7,2,2],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,3]>,<1,17*19,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,17,19],[2,1,2,7,7],1,[1.000000000,0.6992115648,0.8379300096],<"notfaithful",0>,[6,3]>,<2,2^2*7*17*19,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,7,17,19],[7,3,8,8,8],1,[1.000000000,1.019785114,0.9912106720],<"notfaithful",0>,[6,3]>,<2,2^2*7*17*19,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,7,17,19],[7,3,8,8,8],1,[1.000000000,1.245376638,1.032194336],<"2.2e2_7_17_19.6t3.1",1>,[6,3]>]
