x^2-587 2^2*587 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[-22570],[22570]] 1 [1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-586,2,1]>,[[1,1],[-1,-1]]>,<587,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-587,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,587],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*587,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,587],[3,3],1,[1.000000000,0.6254838275,0.8553217610],<"1.2e2_587.2t1.1",1>,[2,1]>]
x^4-x^3+10*x^2+9*x+81 3^2*37^2 0 2 4 "C2^2" [[3,4,1,2],[4,3,2,1]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,1,[4,3,2,1]>,<2,1,[2,1,4,3]>] [[1,1,1,1],[2,2]] 7 x-1 5 [[8038],[7416],[1285],[69]] 2 [3,1,3,1,2,4,3,4,3,3,4,1,2,4,2,2,3,4,1,2,1,4,2,3,4,2,4,2,4,3,1,3,2,1,2,1,1,4,3,2,3,1,3,4,2,4,1,1,3,1,2,3,4,3,3,2,2,1,4,3,4,2,1,3,4,2,4,1,3,1,3,2,1,1,1,3,3,1,3,4,2,4,3,1,4,2,3,4,3,4,3,3,4,2,4,3,2,2,4,4,4,3,3,3,1,4,3,2,2,1,4,1,2,1,4,2,4,3,3,2,4,1,2,3,1,3,4,2,4,1,1,2,1,4,2,4,2,1,3,3,1,2,1,3,4,2,4,3,4,2,1,2,4,2,4,3,4,2,1,2,3,2,4,2,3,2,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"RES",<[1],x^2>,[<x-28,2>,<x+9,3>,<x-18,4>]*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[246130,-246129],[492259,246129],[32029,-246130],[-246129,246130]]>,<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[6022812,297341031,1]>,[[165014316,129140154],[129140172,9],[337201199,451992455],[-1147916338,-451992455]]>,<5,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,4,1]>,[[134395789328,-2606546240732],[10560580752256,2606546240732],[-7864781710774,3509724862040],[-2830194830809,-3509724862040]]>,<37,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,4],[1],[[[2,1,4,3]]],20,<[],[303023973338667997819334562016,-1120535203902040230623248122195,1]>,[[1120535203902040230623248122227,-1],[32,1],[-11508376012359070304051815783572,-129328778079644024873306136487],[10387840808457030073428567661314,129328778079644024873306136487]]>*] [x,x^2-x+28,x^2-x-9,x^2-x+1] [1,2,2,2] <[1],[2],[3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,37],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,2]>,<1,3*37,1,[[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,37],[1,5,1,5],1,[1.000000000,2.385494229,1.398869164],<"notfaithful",0>,[4,2]>,<1,37,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,37],[3,1,3,5],1,[1.000000000,0.8192921687,0.8770556587],<"notfaithful",0>,[4,2]>,<1,3,1,[[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,37],[2,5,2,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,2]>]
x^7-x^6-3*x^5-3*x^4-5*x^3-3*x^2-7*x-6 31^2*647^2 3 2 168 "PSL(2,7)" [[2,1,4,3,5,6,7],[1,5,7,2,6,4,3]] [<1,1,[1,2,3,4,5,6,7]>,<2,21,[2,1,4,3,5,6,7]>,<3,56,[4,7,3,5,1,2,6]>,<4,42,[1,5,7,2,6,4,3]>,<7,24,[5,1,2,7,6,4,3]>,<7,24,[4,6,5,2,7,3,1]>] [[1,1,1,1,1,1,1],[1,1,1,2,2],[1,2,4],[1,3,3],[7]] 41 x^3+x+35 6 [[-525691950,854267979,990864722],[4863950,-271263255,1786698572],[1712126947,-583004724,1972540947],[-610952088,0,0],[2113714213,836762630,1085692628],[-1957363182,420776807,2104232897],[-736697889,-1257539437,1560178716]] 2 [3,3,6,6,4,4,5,2,5,5,4,4,3,6,5,4,3,3,5,4,5,6,4,4,5,3,3,4,6,3,4,3,3,4,4,3,3,3,4,2,5,3,4,3,5,3,6,6,5,3,4,3,3,5,3,3,4,4,4,2,3,3,5,3,6,5,4,3,3,5,6,4,3,5,4,3,3,3,6,6,3,4,4,3,4,3,3,3,5,3,2,1,3,3,3,4,5,5,3,3,3,6,3,3,5,5,4,3,4,3,3,4,6,4,3,5,2,2,4,4,3,3,5,2,3,4,3,5,3,2,6,3,6,3,5,2,4,4,4,6,3,5,4,4,4,6,6,5,2,3,4,2,5,6,4,6,1,6,3,3,5,4,5,4,3,3,5,5] [[*[1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2,2],"CYC",0,2*],[*[1,2,4],"CYC",0,4*],[*[1,3,3],"CYC",0,3*],[*[7],"ALT",[2,3,4,5,6,7,1],[<x-541539,6>,<x+541539,5>]*]] [*<3,3,1,[[1,4,2,3,7,5,6]],[[1,2,3,4,5,6,7],[1,4,2,3,7,5,6],[1,3,4,2,6,7,5]],[1,4,2,3,7,5,6],[1,3,3],[1],[[]],20,<[],[1,2,0,1]>,[[-325857678,0,0],[-134861391,-1042847822,935295917],[422627091,220257821,-389979922],[-946749140,822590001,-545315995],[62495596,20814009,91226784],[-56935565,91706889,-95201709],[-182980379,-112520898,3974925]]>,<31,4,2,[[2,1,3,6,7,5,4]],[[1,2,3,4,5,6,7],[1,2,3,5,4,7,6],[2,1,3,6,7,5,4],[2,1,3,7,6,4,5]],[2,1,3,6,7,5,4],[1,2,4,4],[1],[[[1,2,3,5,4,7,6]]],20,<<[],[3,29,1]>,[[289125783943571132956752190710,274064252053494231553308058517],[-128925115832588281724845820710,68995824823558097911191672765],[1,0]]>,[[[-225902397520809669555123428920,198470758204580497609286054352],[0,0]],[[64560373918096438100864409281,-198470758204580497609286054352],[0,0]],[[-82015541488401325311563326238,0],[0,0]],[[128925115832588281724845820740,-68995824823558097911191672747],[-1,0]],[[30,18],[1,0]],[[-280753939013391803072072608534,82245251478526033947064865666],[2623413107472825947138408782,-9230697200969527060253391957]],[[-276604140547164203923093467959,-13249426654967936035873192937],[-2623413107472825947138408782,9230697200969527060253391957]]]>,<647,4,2,[[1,2,3,5,4,7,6],[2,1,3,5,4,6,7]],[[1,2,3,4,5,6,7],[2,1,3,5,4,6,7],[1,2,3,5,4,7,6],[2,1,3,4,5,7,6]],[2,1,3,5,4,6,7],[1,2,2,2],[1],[[[1,2,3,5,4,7,6]]],20,<<[],[5,645,1]>,[[58273312358524251736333788538501008052889260678622401362,0],[-39424313104995421890968757201605240676279470551968872206,0],[1,0]]>,[[[-40814160078684434179500677752759525759159686083199637433,-60564362968342398045206176153454360643316759887554934894],[0,0]],[[29215308669324724460712129630929360428155656399531906561,60564362968342398045206176153454360643316759887554934894],[0,0]],[[-9342693412690562798356537345358553729054885787343669094,0],[0,0]],[[-7911404534455099343395547882725253131075600059526790139,-15622160774019779556230747152664438430103214519205051706],[-85953069171943662793293682645964947090579388406433132,-113899270552952107156455072052720617088157931335871533]],[[-10571363748490050030428123851691268485144955021430682230,15622160774019779556230747152664438430103214519205051706],[85953069171943662793293682645964947090579388406433132,113899270552952107156455072052720617088157931335871533]],[[39424313104995421890968757201605240676279470551968872271,0],[-1,0]],[[65,0],[1,0]]]>*] [x,0,0,0,0,0] [1,2,3,4,5,6] <[1],[2,3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,31,647],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[7,5]>,<3,31^2*647^2,7,[[3,0,0,0,0,0],[-1,0,0,0,0,0],[0,0,0,0,0,0],[1,0,0,0,0,0],[0,1,1,0,1,0],[-1,-1,-1,0,-1,0]],[[[1,0,0,0,0,0],[-3,0,0,0,0,0],[3,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,0,0,0,0,0],[-1,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,0,0,0,0],[0,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[-1,0,0,0,0,0],[1,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,-1,-1,0,-1,0],[-1,-1,-1,0,-1,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,1,1,0,1,0],[0,1,1,0,1,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,0,0,0,0,0]]],[3,31,647],[3,7,8],0,[0,0,0],<"3.31e2_647e2.42t37.1",1>,[7,5]>,<3,31^2*647^2,7,[[3,0,0,0,0,0],[-1,0,0,0,0,0],[0,0,0,0,0,0],[1,0,0,0,0,0],[-1,-1,-1,0,-1,0],[0,1,1,0,1,0]],[[[1,0,0,0,0,0],[-3,0,0,0,0,0],[3,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,0,0,0,0,0],[-1,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,0,0,0,0,0],[0,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[-1,0,0,0,0,0],[1,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,1,1,0,1,0],[0,1,1,0,1,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[0,-1,-1,0,-1,0],[-1,-1,-1,0,-1,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[-1,0,0,0,0,0]],[[1,0,0,0,0,0],[1,0,0,0,0,0]]],[3,31,647],[3,7,8],0,[0,0,0],<"3.31e2_647e2.42t37.1",2>,[7,5]>,<6,31^2*647^2,1,[[6],[2],[0],[0],[-1],[-1]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[-2],[-1],[4],[-1],[-2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[-1],[0],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1],[1],[1]],[[1],[0],[-2],[0],[1]],[[1],[-2],[0],[2],[-1]]],[3,31,647],[3,7,8],1,[0,0,0],<"6.31e2_647e2.7t5.1",1>,[7,5]>,<7,31^4*647^4,1,[[7],[-1],[1],[-1],[0],[0]],[[[1],[-7],[21],[-35],[35],[-21],[7],[-1]],[[1],[1],[-3],[-3],[3],[3],[-1],[-1]],[[1],[-1],[0],[-2],[2],[0],[1],[-1]],[[1],[1],[1],[1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[3,31,647],[3,7,7],1,[0,0,0],<"7.31e4_647e4.8t37.1",1>,[7,5]>,<8,31^4*647^4,1,[[8],[0],[-1],[0],[1],[1]],[[[1],[-8],[28],[-56],[70],[-56],[28],[-8],[1]],[[1],[0],[-4],[0],[6],[0],[-4],[0],[1]],[[1],[1],[1],[-2],[-2],[-2],[1],[1],[1]],[[1],[0],[0],[0],[-2],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[0],[0],[-1],[1]],[[1],[-1],[0],[0],[0],[0],[0],[-1],[1]],[[1],[0],[-2],[0],[1]]],[3,31,647],[3,7,7],1,[0,0,0],<"8.31e4_647e4.21t14.1",1>,[7,5]>]
x^4+14*x^2-56*x+140 2^6*7^3*31 0 2 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 61 x-1 5 [[-30081286],[234378439],[-142433679],[-61863474]] 2 [2,3,4,4,4,2,3,5,5,5,1,5,5,4,4,5,5,1,2,3,3,5,3,3,5,4,4,2,3,2,5,5,4,3,3,5,4,2,1,4,4,1,3,1,5,2,1,1,5,2,1,5,3,3,5,5,1,2,5,2,5,4,5,4,3,3,4,4,4,4,3,3,1,3,1,1,5,4,4,3,5,3,3,3,4,1,4,4,1,5,5,4,5,4,4,4,2,5,3,3,1,5,5,4,4,5,3,5,3,3,4,5,1,3,5,4,3,2,3,2,4,4,1,1,5,3,5,1,4,4,4,5,3,5,3,5,2,3,1,4,5,5,5,4,2,4,4,5,3,5,3,3,4,4,1,5,3,3,5,1,4,4,5,5,1,1,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+224,2>,<x^2+28*x-7616,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[194788,417514],[492188,-64200],[1,0]]>,[[[0,0],[1,0]],[[32100,64200],[131071,0]],[[-58472,-32670],[117885,15765]],[[26372,-31530],[13187,115307]]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-541799613,-1279978499],[-1468627016,1279978499],[-120529730,-157191822],[-193566575,157191822]]>,<7,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[3,6,1]>,[[140,0],[-56,0],[14,0],[0,0],[1,0]]>,[[[17731614732802670,0],[-1,0],[-5066175637943619,0],[-3166359773714762,0]],[[4812132613145354,4559313326515563],[-2930563536800589,-976854512266863],[416287307944472,-2605416034571303],[-45193368036525,3256840643493079]],[[0,0],[1,0],[0,0],[0,0]],[[-22543747345948024,-4559313326515563],[2930563536800589,976854512266863],[4649888329999147,2605416034571303],[3211553141751287,-3256840643493079]]]>,<31,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-311773194347425557772286694349,182948354474422934020029646559,1]>,[[131212664029846433071828362482,0],[51735690444576500948201284033,0],[-182948354474422934020029646537,-1],[22,1]]>*] [x,x^2-14,x^2-x-54,x^2-62,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,31],[6,3,6,1],1,[1.000000000,0.9087107831,0.9420581177],<"notfaithful",0>,[4,3]>,<1,7*31,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,31],[1,1,6,6],1,[1.000000000,2.152640537,1.432610484],<"notfaithful",0>,[4,3]>,<1,2^3*31,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,31],[6,3,3,6],1,[1.000000000,0.6142004161,0.8491052020],<"notfaithful",0>,[4,3]>,<2,2^3*7^2*31,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,7,31],[6,3,7,8],1,[1.000000000,0.7162520071,0.8026368910],<"2.2e3_7e2_31.4t3.5",1>,[4,3]>]
x^4-2*x^3-9*x^2+10*x+11 2^6*7^3*31 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 6 [[-759769],[2368684],[-2368683],[759770]] 1 [3,3,4,4,4,1,3,5,5,5,4,5,5,4,4,5,5,2,2,3,3,5,3,3,5,4,4,2,3,2,5,5,4,3,3,5,4,2,2,4,4,2,3,1,5,1,1,2,5,1,1,5,3,3,5,5,2,1,5,2,5,4,5,4,3,3,4,4,4,4,3,3,2,3,1,2,5,4,4,3,5,3,3,3,4,1,4,4,2,5,5,4,5,4,4,4,1,5,3,3,1,5,5,4,4,5,3,5,3,3,4,5,1,3,5,4,3,1,3,2,4,4,2,1,5,3,5,2,4,4,4,5,3,5,3,5,1,3,2,4,5,5,5,4,1,4,4,5,3,5,3,3,4,4,1,5,3,3,5,2,4,4,5,5,1,2,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+10,2>,<x^2-22*x-96,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[374614,305276],[-152640,-305276],[1,0]]>,[[[0,1],[1,0]],[[152640,-219011],[262143,0]],[[-152639,219011],[1,0]],[[1,-1],[262143,0]]]>,<7,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[3,6,1]>,[[35,0],[98,0],[63,0],[14,0],[1,0]]>,[[[-3,0],[-1,0],[0,0],[0,0]],[[-18241536389651900,-19379223179485967],[-1797536365377239,-4398810516916794],[-3421956004649931,-1140652001549977],[-325900571871422,-3908265252414855]],[[4,0],[1,0],[0,0],[0,0]],[[18241536389651901,19379223179485967],[1797536365377239,4398810516916794],[3421956004649931,1140652001549977],[325900571871422,3908265252414855]]]>,<31,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,29,1]>,[[-182948354474422934020029646280,0],[31,0],[1,0]]>,[[[154730947772705327490171512971,-151485234696143631699057075354],[0,0]],[[-154730947772705327490171512970,151485234696143631699057075354],[0,0]],[[-15,0],[-1,0]],[[16,0],[1,0]]]>*] [x,x^2-14,x^2-x-54,x^2-62,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,31],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,31],[6,6,1],1,[1.000000000,0.9087107831,0.9420581177],<"notfaithful",0>,[4,3]>,<1,7*31,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,31],[1,6,6],1,[1.000000000,2.152640537,1.432610484],<"notfaithful",0>,[4,3]>,<1,2^3*31,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,31],[6,3,6],1,[1.000000000,0.6142004161,0.8491052020],<"notfaithful",0>,[4,3]>,<2,2^3*7^2*31,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]]],[2,7,31],[6,7,6],1,[1.000000000,0.8073888430,0.8190690041],<"2.2e3_7e2_31.4t3.6",1>,[4,3]>]
x^5-35*x^3-2*x^2+114*x-53 31^2*647^2 5 0 10 "D10" [[3,5,1,4,2],[2,1,3,5,4]] [<1,1,[1,2,3,4,5]>,<2,5,[3,5,1,4,2]>,<5,2,[3,4,2,5,1]>,<5,2,[2,5,4,1,3]>] [[1,1,1,1,1],[1,2,2],[5]] 13 x^2+12*x+2 8 [[18216185,303730572],[-363627795,-303730572],[140868433,0],[-291889031,-405581237],[-319298513,405581237]] 1 [3,2,2,4,4,2,2,2,4,2,1,3,1,2,2,2,2,3,4,2,3,2,2,3,4,2,2,1,3,3,2,2,2,1,2,1,3,2,2,2,3,4,4,2,3,4,2,4,3,3,3,3,4,2,3,3,4,2,4,3,2,3,4,2,3,2,3,2,4,4,3,2,2,2,2,2,4,4,4,3,3,2,2,1,2,2,2,1,1,2,1,2,2,3,2,2,2,2,1,2,2,2,2,4,2,1,2,2,2,2,1,4,4,3,3,4,3,1,3,4,4,2,3,4,2,4,2,2,2,3,4,2,3,2,4,2,2,1,2,2,3,2,4,4,2,1,2,2,2,2,3,2,4,2,2,3,3,4,2,2,2,2,3,4,4,2,2,1] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-2707695,4>,<x+2707695,3>]*]] [*<3,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[2,2,1]>,[[-1090866112,501983183],[1391951923,-501983183],[152262083,0],[-168719218,57954729],[102791813,-57954729]]>,<5,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[2,4,1]>,[[46462198312669,0],[-797802343710,-36097512630886],[-47142615101416,36097512630886],[-3692624960024,2552504318905],[5170844092481,-2552504318905]]>,<31,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[62191223818235843671098223446,-287215883502467489697088007840,1]>,[[-192214663344682415471404666473,0],[287215883502467489697088007859,-1],[19,1],[11990560377037001513406608750,4523167162593602349810457521],[-106991780534822075739089950155,-4523167162593602349810457521]]>,<647,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[21384893326881271196576927682403054586979913781294147238,72337321724447355672559157403513298450800541356424649136,1]>,[[28909938949278427655122425487261596382986967072924787313,0],[-72337321724447355672559157403513298450800541356424648652,-1],[484,1],[29312575892495496377764353499470897498212134670282260846,12783815677086109440243268453279164691233097889610899],[14114806882673431639672378416780804569601439613217600009,-12783815677086109440243268453279164691233097889610899]]>*] [x,x^2-x-5014,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,31,647],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,31*647,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,31,647],[1,2,2,5,5],1,[1.000000000,1.396349928,1.174459491],<"notfaithful",0>,[5,2]>,<2,31*647,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,31,647],[3,2,2,5,5],1,[1.000000000,0.6366807222,0.7043317686],<"2.31_647.5t2.1",1>,[5,2]>,<2,31*647,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,31,647],[3,2,2,5,5],1,[1.000000000,0.9058457782,1.066264225],<"2.31_647.5t2.1",2>,[5,2]>]
