x^2-x+11872 -3*11*1439 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[3836],[-3835]] 2 [1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[11874,3,1]>,[[-1,-1],[2,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[11902,11,1]>,[[-5,-1],[6,1]]>,<1439,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[529552,1439,1]>,[[-719,-1],[720,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,11,1439],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*11*1439,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,11,1439],[3,3,3],1,[1.000000000,1.729990634,1.295819475],<"1.3_11_1439.2t1.1",1>,[2,1]>]
x^3-x^2-32*x+93 -3*11*1439 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 31 x-1 5 [[-1322243],[-6478522],[7800766]] 2 [3,1,2,3,1,2,2,2,3,2,1,3,1,2,2,1,2,2,1,3,3,2,2,3,3,3,2,2,2,2,1,2,2,3,2,1,2,2,3,3,2,3,3,1,3,2,3,2,2,2,2,2,3,2,3,2,3,2,1,3,3,3,2,1,2,1,1,2,3,3,3,2,2,1,3,2,2,2,3,2,2,3,1,3,3,2,2,2,1,2,3,2,2,2,2,2,3,2,2,3,2,2,1,1,2,2,2,2,2,1,3,2,1,2,2,2,3,2,2,2,2,1,3,2,2,2,1,3,3,2,2,3,2,3,2,1,3,2,2,3,2,1,2,3,2,3,3,2,1,3,3,1,3,3,1,2,3,2,3,1,1,2,3,3,3,3,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1474269510,-1701157293,1]>,[[-538895829,-1162261467],[1701157295,-1],[2,1]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-131696159905111040613,-293538862464103462448,1]>,[[-293538862464103462457,0],[293538862464103462453,-1],[5,1]]>,<1439,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-598481007862286579823017218848883268793187351039204224688629663,599788566433952260354380833463211289012955053239688373257124954,1]>,[[599788566433952260354380833463211289012955053239688373257123211,0],[-599788566433952260354380833463211289012955053239688373257124082,-1],[872,1]]>*] [x,x^2-x+11872,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,11,1439],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*11*1439,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,11,1439],[4,4,4],1,[1.000000000,1.729990634,1.295819475],<"notfaithful",0>,[3,2]>,<2,3*11*1439,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,11,1439],[4,4,4],1,[1.000000000,0.8942799621,0.8490038677],<"2.3_11_1439.3t2.1",1>,[3,2]>]
x^5-x^4+9*x^3-129*x^2+313*x-169 26371^2 1 2 10 "D10" [[5,2,4,3,1],[3,4,1,2,5]] [<1,1,[1,2,3,4,5]>,<2,5,[3,4,1,2,5]>,<5,2,[4,3,5,2,1]>,<5,2,[2,5,1,3,4]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 9 [[2100969,0],[-3779022,10005411],[16895726,-10005411],[-18145162,-16963311],[2927490,16963311]] 2 [2,2,4,2,2,2,4,4,2,2,4,4,3,3,2,2,2,1,2,2,3,2,3,2,2,2,1,2,1,2,2,3,2,2,2,2,2,3,2,2,4,3,2,2,2,2,3,3,4,4,2,2,2,2,1,4,3,3,2,1,2,3,2,1,3,3,3,3,4,4,2,2,4,4,3,1,4,4,2,2,2,4,2,2,4,4,2,2,3,2,1,4,2,3,2,3,3,4,2,2,2,2,3,4,2,3,2,3,2,2,2,1,2,1,2,3,4,4,2,2,2,2,2,1,2,2,1,3,4,1,2,3,2,2,3,4,2,2,2,2,2,2,2,4,3,3,2,4,4,3,2,2,2,2,3,3,2,2,2,2,4,2,2,2,3,4,2,1] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+1160324,3>,<x-1160324,4>]*]] [*<2,2,1,[[1,5,4,3,2]],[[1,2,3,4,5],[1,5,4,3,2]],[1,5,4,3,2],[1,2],[1],[[]],20,<[],[1,1,1]>,[[336633,0],[-148720,-258691],[-195616,-93349],[-102267,93349],[109971,258691]]>,<11,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[2,7,1]>,[[179754065129702686145,0],[-205919333549886700700,62106315782729082144],[32086450903569733493,-62106315782729082144],[-22259113203513903537,11960162424741000635],[16337930720128184600,-11960162424741000635]]>,<26371,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[10046900772129030099876411857833203005961073733994861893716800489128921564846199491274650,-10234361808684087995433479063841000885361118027256769789292099890561939165764446368498335,1]>,[[6641153105588173852646070005650977888992590589155229126893958928893873944074413894650026,0],[10234361808684087995433479063841000885361118027256769789292099890561939165764446368519847,-1],[21512,1],[-2550121561674484142544026570915103043694247886219809281212115001269876053970783864410682,295208260009713792332529614710969170520802935054742016466720918893238251181757704800],[12131081378743521797462730332415131162043840379322082654983869531897321039406923329027699,-295208260009713792332529614710969170520802935054742016466720918893238251181757704800]]>*] [x,x^2-x+6593,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,26371],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,26371,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,11,26371],[2,2,5],1,[1.000000000,0.4836448660,0.7279369801],<"notfaithful",0>,[5,2]>,<2,26371,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,11,26371],[2,2,5],1,[1.000000000,1.708501321,1.109683745],<"2.26371.5t2.1",1>,[5,2]>,<2,26371,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,11,26371],[2,2,5],1,[1.000000000,0.9769409568,1.002168945],<"2.26371.5t2.1",2>,[5,2]>]
x^6-3*x^5-4*x^4+13*x^3+19*x^2-26*x+7 -3*13^2*443^2 0 3 48 "C2*S4" [[5,6,3,4,1,2],[3,4,5,6,1,2],[1,2,3,4,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,4,3,6,5]>,<2,3,[1,2,4,3,5,6]>,<2,3,[1,2,4,3,6,5]>,<2,6,[5,6,3,4,1,2]>,<2,6,[5,6,4,3,1,2]>,<3,8,[3,4,5,6,1,2]>,<4,6,[1,2,6,5,3,4]>,<4,6,[2,1,6,5,3,4]>,<6,8,[3,4,6,5,1,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 7 x^2+6*x+3 17 [[-19865204953244,0],[19865204953245,0],[44161878486292,-24051126169104],[-44161878486291,24051126169104],[-41711537552277,24867906480442],[41711537552278,-24867906480442]] 6 [10,4,10,4,10,5,10,7,8,6,4,9,6,9,8,8,8,7,5,8,7,7,3,8,7,8,7,10,5,10,5,10,8,7,6,9,9,5,6,8,8,7,3,4,6,5,5,7,8,9,3,10,7,8,6,3,6,9,9,8,5,6,9,10,5,10,5,9,10,5,3,6,7,7,4,8,10,7,10,5,3,7,10,9,5,6,10,5,10,7,8,8,7,10,9,8,6,6,5,7,9,8,10,3,9,4,6,10,10,5,7,5,6,7,5,10,4,2,8,6,7,5,8,10,9,10,7,6,4,7,7,8,7,7,6,7,10,5,8,6,7,6,7,3,7,10,5,10,9,8,7,10,5,10,5,3,9,10,7,6,8,10,9,6,10,3,4,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-10*x^2+188*x+2152,4>,<x^6-82*x^5+2404*x^4-23720*x^3-225136*x^2+6687712*x-41995968,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+7,2>,<x^6-20*x^5-231*x^4-1032*x^3-42165*x^2+13212*x-1411749,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<3,4,2,[[2,1,3,4,5,6],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,6,5,4,3],[2,1,6,5,4,3]],[1,2,6,5,4,3],[1,3,4,2],[1],[[[2,1,3,4,5,6]]],20,<<[],[2,2,1]>,[[-1092095808,0],[3,0],[1,0]]>,[[[-1,0],[-1,0]],[[2,0],[1,0]],[[-482670879,98459854],[0,0]],[[75325335,-505805399],[0,0]],[[-75325334,505805399],[0,0]],[[482670880,-98459854],[0,0]]]>,<13,4,2,[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,6,5,4,3]],[1,2,5,6,3,4],[1,5,5,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,12,1]>,[[2403489778281592480168,3029104665087432073298],[663936125369535143073,110656020894922523865],[1,0]]>,[[[6666337158230482380543,0],[0,0]],[[-6666337158230482380542,0],[0,0]],[[-663936125369535143065,-110656020894922523854],[-1,0]],[[8,11],[1,0]],[[-7,-11],[-1,0]],[[663936125369535143066,110656020894922523854],[1,0]]]>,<443,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,6,5,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,437,1]>,[[-30812228190686254660144926931095723907725043588481335,-20353291971566888570134875999416642787140739294577688],[-9774904518577621932866920736129378868593200793472641,-7413195621807868594031589416946922912769665677766874],[1,0]]>,[[[40603811919923573766337808061860952981561850538663106,1930991196263407298071559076014895304280809233850060],[0,0]],[[-40603811919923573766337808061860952981561850538663105,-1930991196263407298071559076014895304280809233850060],[0,0]],[[9774904518577621932866920736129378868593200793472886,7413195621807868594031589416946922912769665677767014],[-1,0]],[[245,140],[1,0]],[[-244,-140],[-1,0]],[[-9774904518577621932866920736129378868593200793472885,-7413195621807868594031589416946922912769665677767014],[1,0]]]>*] [x,x^2-x-4319,x^2-x+1440,x^2-x+1,x^6-2*x^5-37*x^4-245*x^3+644*x^2+5377*x-18851,x^3-x^2+10*x+39,x^4-2*x^3-5*x^2-3*x-3,0,0,x^4-2*x^3-5*x^2-3*x-3] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,13,443],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,3*13*443,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,13,443],[11,11,11],1,[1.000000000,0.7052022689,0.7822935520],<"notfaithful",0>,[6,11]>,<1,13*443,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,13,443],[1,11,11],1,[1.000000000,4.470952840,1.610504384],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,13,443],[11,1,2],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<2,3^2*13*443,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]],[[1],[1]]],[3,13,443],[11,12,13],1,[1.000000000,2.512634472,1.355169345],<"notfaithful",0>,[6,11]>,<2,13*443,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,13,443],[1,11,11],1,[1.000000000,1.234111723,0.9577429238],<"notfaithful",0>,[6,11]>,<3,3^2*13*443,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[0],[-1]],[[1],[-2],[1]]],[3,13,443],[11,12,13],1,[1.000000000,1.326075841,1.116281395],<"notfaithful",0>,[6,11]>,<3,3*13*443,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[2],[1]],[[1],[0],[-1]]],[3,13,443],[11,12,11],1,[1.000000000,0.4669002536,0.7817831361],<"3.3_13_443.6t11.1",1>,[6,11]>,<3,3*13^2*443^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[2],[1]],[[1],[1]]],[3,13,443],[11,12,12],1,[0,0,0],<"3.3_13e2_443e2.6t11.1",1>,[6,11]>,<3,3^2*13^2*443^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[3,13,443],[11,12,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
