x^2-586 2^3*293 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[10],[-10]] 1 [1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-586,0,1]>,[[0,1],[0,262143]]>,<293,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-586,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,293],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*293,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,293],[3,3],1,[1.000000000,1.886285858,1.168512411],<"1.2e3_293.2t1.2",1>,[2,1]>]
x^2-x-3079 109*113 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[6233],[-6232]] 1 [2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<109,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-109,109,1]>,[[-54,-1],[55,1]]>,<113,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[113,113,1]>,[[-56,-1],[57,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[109,113],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,109*113,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[109,113],[3,3],1,[1.000000000,0.5092122891,0.7028319912],<"1.109_113.2t1.1",1>,[2,1]>]
x^3-20*x-27 109*113 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 23 x-1 5 [[920645],[-1759034],[838389]] 1 [2,2,2,3,2,2,3,3,1,2,3,3,2,2,1,2,1,3,3,2,2,3,3,2,3,1,3,3,1,1,2,3,2,2,2,3,3,2,3,3,3,3,2,2,2,1,3,2,1,3,3,3,2,2,2,2,3,1,2,2,2,2,3,3,2,2,3,2,3,2,3,3,2,2,1,2,2,1,3,2,3,3,2,2,3,3,3,2,1,3,3,2,1,1,2,2,3,2,2,2,2,3,2,2,2,3,2,3,3,2,3,3,2,2,3,1,3,3,1,2,2,3,2,2,2,3,2,2,1,3,2,2,2,1,2,2,2,2,2,3,2,2,1,1,2,3,2,2,3,3,2,2,3,2,2,2,2,2,1,1,2,1,2,3,2,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<109,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[16457219354420410138957040812839480643537,13506890823591844900349310817696907163191,1]>,[[13506890823591844900349310817696907163037,0],[-13506890823591844900349310817696907163114,-1],[77,1]]>,<113,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[15342302898318600183164686349330608121374,26150537270162757606339996523608464198314,1]>,[[26150537270162757606339996523608464198222,0],[-26150537270162757606339996523608464198268,-1],[46,1]]>*] [x,x^2-x-3079,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[109,113],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,109*113,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[109,113],[4,4],1,[1.000000000,0.5092122891,0.7028319912],<"notfaithful",0>,[3,2]>,<2,109*113,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[109,113],[4,4],1,[1.000000000,1.222779130,1.055779069],<"2.109_113.3t2.1",1>,[3,2]>]
x^4-x^3+3*x^2-3*x+5 109*113 0 2 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 47 x-1 5 [[85979926],[109751781],[-110857694],[-84874012]] 2 [5,5,3,4,3,3,4,4,2,5,4,4,5,5,1,3,2,4,4,3,5,4,4,3,4,2,4,4,1,3,3,4,5,5,3,4,4,5,4,4,4,4,5,5,3,1,4,3,2,4,4,4,3,3,5,5,4,2,5,3,3,5,4,4,5,5,4,5,4,3,4,4,5,5,2,3,3,2,4,5,4,4,5,5,4,4,4,5,2,4,4,5,2,2,3,3,4,5,5,5,5,4,3,5,3,4,5,4,4,3,4,4,5,3,4,2,4,4,2,5,5,4,5,3,5,4,5,5,2,4,5,3,5,2,3,5,3,3,5,4,3,5,2,1,3,4,5,3,4,4,3,3,4,3,3,3,5,3,2,2,3,1,5,4,5,4,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<109,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[5834843082964445014496607760947350426169,9526202395150385154662612390804152366167,1]>,[[-10169966066814168658895135170208398760235,0],[19696168461964553813557747561012551126235,0],[-9526202395150385154662612390804152366083,-1],[84,1]]>,<113,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[3,101,1]>,[[-49012719100916248852590165330420546501931,0],[21707030412438388683272986771428559782913,0],[1,0]]>,[[[26445156270437387270333948206552309980340,16281342269205037881040402876811774877990],[0,0]],[[-4738125857998998587060961435123750197436,-16281342269205037881040402876811774877990],[0,0]],[[-21707030412438388683272986771428559782908,0],[-1,0]],[[5,0],[1,0]]]>*] [x,x^2-x-3079,x^3-20*x-27,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[109,113],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,109*113,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[109,113],[6,6],1,[1.000000000,0.5092122891,0.7028319912],<"notfaithful",0>,[4,5]>,<2,109*113,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[109,113],[6,6],1,[1.000000000,1.222779130,1.055779069],<"notfaithful",0>,[4,5]>,<3,109^2*113^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[109,113],[6,7],1,[0,0,0],<"3.109e2_113e2.6t8.1",1>,[4,5]>,<3,109*113,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[0],[-1]]],[109,113],[6,7],1,[1.000000000,0.5262976978,0.7065969587],<"3.109_113.4t5.1",1>,[4,5]>]
x^4-12*x^2-10*x+3 2^4*3*29*59 4 0 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 149 x-1 5 [[36692079357],[-11663145712],[6485890979],[-31514824624]] 1 [3,1,5,4,5,5,2,5,4,3,4,4,4,4,5,5,3,2,3,5,4,3,2,3,4,5,3,3,5,5,3,3,4,4,1,5,4,3,3,4,4,4,5,5,5,4,4,4,4,4,2,3,1,4,3,2,3,5,4,5,5,4,3,4,5,2,5,4,4,5,4,2,4,4,3,5,4,3,2,4,4,4,4,5,4,5,4,3,4,3,5,4,2,4,4,3,2,5,4,4,2,3,5,3,3,3,4,3,4,4,5,5,4,3,4,2,1,5,4,3,4,5,1,4,3,4,4,4,5,5,1,4,4,5,5,1,5,4,5,5,5,4,4,4,3,3,5,2,2,4,4,3,4,3,3,4,5,4,3,4,4,5,4,4,4,3,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,24,12,[[3,4,1,2],[1,3,4,2],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[2,3,1,4],[2,3,4,1]],[1,2,4,3],[1,2,3,4,5],[1,2],[[[3,4,1,2],[1,3,4,2]],[[2,1,4,3],[3,4,1,2]]],20,<<[],[1,1,1]>,[[194054,0],[115748,0],[192724,0],[-272166,0],[-502468,0],[-152224,0],[467148,0],[-272382,0],[-548,0],[-466164,0],[349538,0],[-349516,0],[1,0]]>,[[[-197191,0],[-115498,0],[-122500,0],[219375,0],[138444,0],[-91810,0],[-11863,0],[-158001,0],[145522,0],[256394,0],[159751,0],[-153610,0]],[[43509,0],[82934,0],[173722,0],[-72977,0],[-169453,0],[162794,0],[250623,0],[34956,0],[219609,0],[204916,0],[89957,0],[41733,0]],[[-224635,-78664],[91742,150920],[166048,-140970],[118335,-141220],[11428,-8153],[-122010,-173036],[172317,59106],[160491,197937],[80805,2453],[133202,203426],[-24737,200234],[96168,80459]],[[-145971,78664],[-59178,-150920],[-217270,140970],[259555,141220],[19581,8153],[51026,173036],[113211,-59106],[-37446,-197937],[78352,-2453],[-70224,-203426],[-224971,-200234],[15709,-80459]]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[1167407754,882369792,1]>,[[174276147,1162261467],[-454167824,0],[279891676,-1],[1,1]]>,<29,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,24,1]>,[[13413143795226098944092472337,0],[-46534080243594270142178582818,0],[1,0]]>,[[[48798617828370588809159965007,20755019508439789756502991403],[0,0]],[[81661878079144894246448092538,-20755019508439789756502991403],[0,0]],[[46534080243594270142178582837,0],[-1,0]],[[19,0],[1,0]]]>,<59,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,58,1]>,[[6661069184965650940627589201415557,0],[-90705550463406940128581991264463320,0],[1,0]]>,[[[-129092019467080466710505784799304390,-83962147026781913758500662452560618],[0,0]],[[38386469003673526581923793534841036,83962147026781913758500662452560618],[0,0]],[[90705550463406940128581991264463337,0],[-1,0]],[[17,0],[1,0]]]>*] [x,x^2-x-1283,x^3-x^2-37*x-17,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,29,59],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,3*29*59,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,29,59],[3,6,6,6],1,[1.000000000,0.6214136003,0.7776448174],<"notfaithful",0>,[4,5]>,<2,2^2*3*29*59,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,29,59],[6,7,7,7],1,[1.000000000,1.366925200,1.108241146],<"notfaithful",0>,[4,5]>,<3,2^4*3^2*29^2*59^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,29,59],[6,7,8,8],1,[0,0,0],<"3.2e4_3e2_29e2_59e2.6t8.1",1>,[4,5]>,<3,2^4*3*29*59,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1]],[[1],[-2],[1]],[[1],[0],[-1]]],[2,3,29,59],[6,7,8,8],1,[1.000000000,1.314136424,1.189470667],<"3.2e4_3_29_59.4t5.1",1>,[4,5]>]
