x^2-x+463 -3*617 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[422],[-421]] 2 [2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[465,3,1]>,[[-1,-1],[2,1]]>,<617,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[95635,617,1]>,[[-308,-1],[309,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,617],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*617,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,617],[3,3],1,[1.000000000,1.022291380,0.8474777943],<"1.3_617.2t1.1",1>,[2,1]>]
x^4+5*x^2+117 13*443^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 6 [[-11882675],[-3982126],[3982126],[11882675]] 3 [5,1,5,5,5,4,1,5,3,3,5,4,4,3,4,3,4,2,4,4,5,1,5,4,5,3,1,1,4,1,3,2,4,2,4,4,3,4,4,3,3,2,2,5,4,3,3,5,4,4,2,5,5,3,3,2,3,4,3,4,3,4,4,2,3,5,4,3,2,4,5,4,2,2,5,4,1,5,5,4,2,5,5,3,3,3,5,4,5,5,3,4,5,1,4,3,4,3,3,5,3,4,2,1,3,5,4,5,2,3,1,4,4,5,4,1,5,1,3,3,5,3,3,5,4,2,5,3,1,5,5,4,2,1,4,5,5,4,3,3,5,4,1,5,1,5,4,2,3,4,5,1,3,1,3,2,3,5,2,4,4,1,4,3,5,5,1,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+30,2>,<x^2-16848,3>]*],[*[4],"CYC",0,5*]] [*<2,4,1,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,5,5],[1],[[]],20,<[],[1,1,0,0,1]>,[[-143478,119413,-14059,-191304],[143478,-119413,14059,191304],[-47295,-128745,45573,-63060],[47295,128745,-45573,63060]]>,<3,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-201624109,201624109,-245295300,245295300]>,<13,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,12,1]>,[[1147568000997698937215,0],[0,0],[1,0]]>,[[[616023649482972685910,-6232317316713104365282],[0,0]],[[-616023649482972685910,6232317316713104365282],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<443,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,437,1]>,[[-20170567313567241988452555383033140112541192493876147,-24789573125490315698088536548372906857727885691911887],[37143048965566916263467768103782160037442807367123663,19754580041452746124313904280559776359888266940818467],[1,0]]>,[[[-37143048965566916263467768103782160037442807367123472,-19754580041452746124313904280559776359888266940818383],[-1,0]],[[191,84],[1,0]],[[-191,-84],[-1,0]],[[37143048965566916263467768103782160037442807367123472,19754580041452746124313904280559776359888266940818383],[1,0]]]>*] [x,x^2-x+111,x^2-x-3,x^2-x+1440,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13,443],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,443,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,13,443],[3,1,1,6],1,[1.000000000,0.7463078572,0.8450303499],<"notfaithful",0>,[4,3]>,<1,13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,13,443],[4,1,6,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,3]>,<1,13*443,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,13,443],[1,1,6,6],1,[1.000000000,4.470952840,1.610504384],<"notfaithful",0>,[4,3]>,<2,13*443,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,13,443],[5,1,6,6],1,[1.000000000,1.719509011,1.189751972],<"2.13_443.4t3.1",1>,[4,3]>]
x^4-2*x^3-5*x^2-7*x-4 -13^3*19 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 71 x-1 5 [[265848081],[83211519],[-697881173],[348821575]] 3 [4,5,5,5,3,1,4,3,4,3,4,4,4,4,3,5,4,4,4,1,5,3,3,2,4,4,3,3,4,3,5,4,3,4,5,4,4,3,4,3,5,5,4,2,3,4,3,2,2,3,4,5,4,2,3,2,3,5,4,4,2,4,4,2,4,2,4,5,2,3,3,5,4,5,2,4,4,5,2,4,4,1,4,5,3,2,4,3,3,5,4,3,2,4,5,2,4,5,5,3,3,5,3,5,2,3,3,3,5,5,5,3,5,5,3,5,5,1,4,5,4,3,5,2,3,4,5,4,4,5,3,4,5,4,5,3,4,4,3,4,4,5,2,4,5,4,3,5,4,4,4,4,4,5,3,3,4,3,4,2,5,5,5,5,4,2,5,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<13,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[1417,1001,247,26,1]>,[[6391110632530068793927,-439530513243070375426,-389091386568224964368,46612659857903395747],[-2999372686832940713340,-498829937552906435260,199549254116950350813,57349565444090150182],[-3391737945697128080592,-523559839579469299992,189542132451274613555,-103962225301993545929],[7,1,0,0]]>,<19,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,18,1]>,[[1882884614552762961070275,0],[-739423363376058691388429,0],[1,0]]>,[[[11246728013710902679541318,15909038532978865077997793],[0,0]],[[-11986151377086961370929749,-15909038532978865077997793],[0,0]],[[739423363376058691388431,0],[-1,0]],[[2,0],[1,0]]]>*] [x,x^2-x+62,x^3+x-3,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[13,19],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,13*19,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[13,19],[6,6],1,[1.000000000,1.199368522,1.129343188],<"notfaithful",0>,[4,5]>,<2,13*19,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[13,19],[6,6],1,[1.000000000,0.6174878032,0.7729776935],<"notfaithful",0>,[4,5]>,<3,13^2*19^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[13,19],[6,7],1,[1.000000000,1.877396096,1.190487426],<"3.13e2_19e2.6t8.1",1>,[4,5]>,<3,13^3*19,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1]],[[1],[0],[-1]]],[13,19],[6,7],1,[1.000000000,0.6267370411,0.8581607924],<"3.13e3_19.4t5.1",1>,[4,5]>]
x^5-30*x^2-135*x-162 2^6*3^6*5^7 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 521 x-1 5 [[-4602015577844],[18143267848037],[11827688583683],[-17734386378462],[-7634554475414]] 3 [2,2,1,7,4,5,7,3,7,4,4,5,4,7,7,5,4,4,7,4,5,4,7,6,7,6,5,5,4,5,5,4,5,3,3,4,7,2,7,5,4,6,3,2,5,6,3,7,5,6,7,6,3,3,2,5,4,6,5,6,5,5,5,6,7,7,6,5,5,6,2,4,5,2,4,5,3,5,6,4,4,6,6,5,6,7,6,2,6,5,2,6,7,6,6,5,4,1,7,6,5,7,5,6,6,5,2,5,3,3,7,5,7,3,3,4,5,5,2,6,4,2,2,7,3,4,4,3,7,7,4,5,3,7,6,4,5,5,5,3,6,6,7,2,4,4,7,2,6,7,5,4,2,5,7,6,4,6,7,6,2,5,7,6,7,5,4,7] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,4,[[1,4,5,2,3],[1,2,3,5,4]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,2,3],[1,3,2,4,5],[1,5,4,2,3]],[1,2,3,5,4],[1,3,3,2,5],[2],[[[1,3,2,5,4],[1,4,5,2,3]]],20,<<[],[1,1,1]>,[[-288106,0],[37300,0],[-12920,0],[-345330,0],[1,0]]>,[[[-345334,0],[524288,0],[0,0],[0,0]],[[1,0],[1,0],[0,0],[0,0]],[[-236537,0],[228601,0],[244481,0],[182511,0]],[[-7299,-72180],[-145401,-62200],[165404,51001],[132147,184661]],[[64881,72180],[-83201,62200],[114403,211143],[209630,77483]]]>,<3,12,6,[[1,2,5,3,4],[2,1,3,5,4],[1,2,3,5,4]],[[1,2,3,4,5],[2,1,3,4,5],[2,1,3,5,4],[1,2,3,5,4],[1,2,5,3,4],[2,1,4,5,3]],[1,2,3,5,4],[1,2,3,2,4,7],[1,4],[[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[478461975,0],[583590123,0],[-211935339,0],[1247133978,0],[-838037763,0],[1566755271,0],[1,0]]>,[[[-51968502,0],[-99123075,0],[49853070,0],[3633090,0],[4837671,0],[82596456,0]],[[83601144,0],[-30017088,0],[-178993233,0],[125507073,0],[124302492,0],[46543707,0]],[[180078714,0],[-42963912,0],[-10488518,0],[191203668,0],[79634529,0],[40714892,0]],[[30094020,135949698],[-184262499,181676034],[-192716333,189459897],[-136635990,-41034156],[117952119,93199302],[24786,20382232]],[[145615113,-135949698],[-160194078,-181676034],[-184215638,-189459897],[-54567678,41034156],[60693678,35940861],[88400485,108757931]]]>,<5,20,20,[[5,1,2,3,4],[1,4,2,5,3]],[[1,2,3,4,5],[4,3,2,1,5],[3,1,4,2,5],[2,4,1,3,5],[5,1,2,3,4]],[1,2,3,4,5],[1,3,5,5,6],[1,4],[[[5,1,2,3,4],[1,4,2,5,3]],[[5,1,2,3,4]]],20,<[],[10550112727870,-13734642773875,-35726842511825,1028729654500,-41748036153700,6421762098750,33527077320875,38328044326175,-16022213229700,-28349468126500,-13521522390500,-38320820256900,-19038896965985,8267925200750,47179249519075,-1425159920875,4632198750985,-21486590419925,22974865266250,20126224982425,1]>,[[-3750315877008,231223357775,8429960894025,-3173359946805,-1260675576926,-7662345748850,1373731276060,4448706203925,-2434326376506,-3980117329695,6227991728380,-5745897291070,889522271347,1281573559395,980544171177,372643186140,-946321957468,1804026034065,818570657070,1385747131032],[9040065327102,-6020044255495,2539949997975,-7981455605580,-6656965378536,-8014618856050,5140327830120,-8064415929011,-6949314037001,-1258104498905,-9183109721429,1779067096275,185890483952,-692875018925,1181427875430,-407581490680,-499753001698,751361774392,-1886814955525,-303165839638],[6489136863377,218715784650,3164492287515,3676260721795,9293997944724,-7326754104925,-8162670404625,5987241194693,-687168390096,-9105824378965,-8247242504646,6984677301760,-161164072498,239341342415,885332538059,-943313354635,-1890888600153,1104953649275,1586261389105,-1792823242563],[-5531353694823,-67027511000,-896614219105,2841885054045,2019256866574,-7151638386600,-3517008042100,9252607078207,-5753387745421,-2793944299365,-6063542219041,1947096075450,1237579172302,1597893911050,478729983339,712124345790,1569631962057,-280506219170,-141021497915,-1578744320548],[-6247532618648,5637132624070,5835697367715,4636669776545,-3395613855836,-7991615559825,5165619340545,7449347780311,-3249289779101,-1935495821195,-1807583611389,-4964943182415,1662869410522,1388763471690,288662697620,266127313385,1767331597262,434862027063,-376995592735,-1525710993908]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[2,2,8],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,5]>,<4,2^6*3^6*5^7,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e6_3e6_5e7.10t12.2",1>,[5,5]>,<4,2^6*3^6*5^7,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e6_3e6_5e7.5t5.1",1>,[5,5]>,<5,2^6*3^10*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e6_3e10_5e8.10t13.17",1>,[5,5]>,<5,2^6*3^10*5^7,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e6_3e10_5e7.6t14.3",1>,[5,5]>,<6,2^12*3^12*5^9,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]]],[2,3,5],[8,8,8],1,[0,0,0],<"6.2e12_3e12_5e9.20t35.1",1>,[5,5]>]
x^5-180*x^2-810*x-972 2^6*3^6*5^7 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 241 x-1 5 [[-162159721254],[216198851978],[-206396850270],[-233266789154],[385624508700]] 3 [2,2,1,5,6,5,7,6,7,6,6,2,4,5,7,2,4,3,5,3,7,6,5,4,7,6,7,2,4,5,5,4,2,6,4,6,5,7,2,5,3,6,4,7,5,4,4,5,5,4,5,4,1,6,2,5,4,6,2,6,7,5,5,4,7,5,3,2,5,6,5,6,5,5,3,7,6,7,3,4,3,4,6,2,3,5,6,5,4,2,5,6,5,4,3,2,6,4,5,3,5,7,7,3,3,2,5,2,3,6,5,7,7,6,4,4,7,2,7,3,6,7,7,7,3,6,6,4,5,5,3,7,6,7,1,6,5,2,5,6,6,3,5,7,3,6,7,5,6,5,7,6,5,5,2,6,3,3,7,6,7,5,2,4,5,7,6,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,4,[[1,4,5,2,3],[1,2,3,5,4]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,2,3],[1,3,2,4,5],[1,5,4,2,3]],[1,2,3,5,4],[1,3,3,2,5],[2],[[[1,3,2,5,4],[1,4,5,2,3]]],20,<<[],[1,1,1]>,[[26398,0],[-385164,0],[-125148,0],[-84806,0],[1,0]]>,[[[177338,0],[262144,0],[0,0],[262144,0]],[[0,0],[1,0],[0,0],[0,0]],[[159590,0],[153497,0],[23629,0],[174791,0]],[[97328,-254848],[64787,20928],[195154,151793],[150147,212941]],[[-172112,254848],[43859,241216],[43361,110351],[199350,49203]]]>,<3,12,6,[[1,2,5,3,4],[2,1,3,5,4],[1,2,3,5,4]],[[1,2,3,4,5],[2,1,3,4,5],[2,1,3,5,4],[1,2,3,5,4],[1,2,5,3,4],[2,1,4,5,3]],[1,2,3,5,4],[1,2,3,2,4,7],[1,4],[[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[-734837628,0],[-559218438,0],[-1196262774,0],[227141856,0],[-53378469,0],[226190088,0],[1,0]]>,[[[14245434,0],[-57470985,0],[-37573092,0],[7608993,0],[35828217,0],[10192320,0]],[[45542565,0],[-28622457,0],[-48520350,0],[35437728,0],[7218504,0],[32854401,0]],[[-47633229,0],[4630803,0],[19436805,0],[19566486,0],[32132495,0],[31721454,0]],[[41445882,47523267],[54502839,-7751841],[608112,31849875],[6872055,16655298],[28262981,22805868],[4686219,20546946]],[[-53600652,-47523267],[-59133642,7751841],[23001804,11196846],[16608180,26391423],[25697966,20240853],[6639048,22499775]]]>,<5,20,20,[[2,3,4,5,1],[1,4,2,5,3]],[[1,2,3,4,5],[3,2,1,5,4],[4,2,5,3,1],[5,2,4,1,3],[2,3,4,5,1]],[1,2,3,4,5],[1,3,5,5,6],[1,4],[[[2,3,4,5,1],[1,4,2,5,3]],[[2,3,4,5,1]]],20,<[],[-46317333978230,-8658088807625,-19929115227425,-34752359245125,43533997404675,-40919029381875,11809528616625,11709624973050,44229736974825,12370419760875,-10436223027425,-5692947240600,-28340264584760,39320721823500,-9795220439625,-18288997699625,-31934224403085,6629524177675,-3894889353750,24199230337200,1]>,[[-3169205658153,4439322083125,8671182118535,-86366701980,1446596134131,-2666166468175,3560512663520,305555039775,7562557387294,-2598680664645,767927554145,6531577165540,965556434348,-1540634516345,1890956327937,1443349606715,-1599011768797,-1710519005895,-40866207550,-1303593750247],[-9349058348793,7080984499080,-7421077702425,828587903445,2452278666641,-3628564462960,-5915290445685,-9148358378366,-3261713960876,6385997919235,2982693521284,-6812673909980,458779427613,1282926861360,-1641491452910,-1374575463840,-1711087997102,369737927573,-1084584230635,-873093549707],[8195694474207,-7612438639300,-7020304939940,-5541744981855,-3539964396319,6938731044900,6666343348175,3449446558283,-835172139846,-6552721184290,-7977261663929,-607483662865,620328328273,1714997067050,837244636674,92890395240,-1624288622597,164235835965,1394322458560,914756572148],[-9136192666593,6646528835675,-4464920849010,-9041627967530,6084192024381,-8287207306575,-3444802119675,-2217261575083,7676865891204,-5306274215740,-5431240484074,1458141487495,-979976136052,1607616105935,-491712885986,1774235409690,-1112624200987,-781771475650,-315546124190,41354563633],[-5614724128793,8519089549545,-8838364955285,-5232334580205,-6443102428834,7643207192810,-866763446335,7610618355391,7930949150349,8071678145440,-9415605255551,-569561080190,-1064688054182,749791747625,-594996625715,1878797317820,-1582381941767,-1856380547618,46674103815,1220576164173]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[2,2,8],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,5]>,<4,2^6*3^6*5^7,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e6_3e6_5e7.10t12.3",1>,[5,5]>,<4,2^6*3^6*5^7,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e6_3e6_5e7.5t5.2",1>,[5,5]>,<5,2^6*3^10*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e6_3e10_5e8.10t13.18",1>,[5,5]>,<5,2^6*3^10*5^7,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e6_3e10_5e7.6t14.4",1>,[5,5]>,<6,2^12*3^12*5^9,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]]],[2,3,5],[8,8,8],1,[0,0,0],<"6.2e12_3e12_5e9.20t35.2",1>,[5,5]>]
