x^5-x^4-8*x^3+6*x^2+10*x+2 2^6*19*1483 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 499 x-1 5 [[11574119726830],[-2820508649989],[10718785241653],[12528353683626],[-1062002499620]] 1 [4,6,5,6,5,7,6,2,4,7,5,5,3,5,4,7,5,3,6,5,6,7,4,3,3,7,6,4,7,5,7,4,2,6,4,3,7,7,6,3,6,6,3,4,4,5,4,7,6,5,6,2,6,6,5,6,5,5,5,7,4,6,6,6,5,3,5,3,5,6,5,7,5,5,2,5,4,6,2,7,7,5,6,4,4,4,3,6,4,2,6,7,5,3,1,3,2,5,6,6,5,7,3,7,5,6,4,3,4,5,2,3,5,7,6,5,6,7,5,3,5,6,5,2,7,6,2,7,6,3,5,5,5,5,3,5,6,6,5,5,4,3,3,5,6,4,2,6,6,2,2,2,2,6,6,7,4,7,5,4,7,4,5,7,4,2,6,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,12,4,[[1,4,5,2,3],[1,2,4,5,3]],[[1,2,3,4,5],[1,4,5,2,3],[1,5,3,2,4],[1,4,3,5,2]],[1,2,4,5,3],[1,3,4,4],[2],[[[1,3,2,5,4],[1,4,5,2,3]]],20,<<[],[1,1,0,1]>,[[-331542,0,0],[453024,0,0],[330910,0,0],[354338,0,0],[1,0,0]]>,[[[354339,0,0],[0,0,0],[0,0,0],[0,0,0]],[[0,0,0],[1,0,0],[0,0,0],[0,0,0]],[[140390,104782,125610],[-206847,11484,214018],[251784,65659,246604],[47470,208670,202277]],[[-104830,124254,19924],[230753,227118,83986],[132290,206008,198435],[139118,157555,77605]],[[134390,-229036,-145534],[-23907,-238602,226284],[140214,252621,79249],[75556,158063,244406]]]>,<19,4,2,[[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4]],[2,1,3,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,18,1]>,[[-7002783964420789221261562,0],[-10063488550929000885293104,0],[1,0]]>,[[[-1993967838991289889479602,-11983230356154441604143381],[0,0]],[[-11835662173487090175032350,11983230356154441604143381],[0,0]],[[3766141461549379179218831,0],[0,0]],[[10063488550929000885293113,0],[-1,0]],[[9,0],[1,0]]]>,<1483,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[1481,2,0,1]>,[[-1109128744847803679470986704155574696525117139783000934433454092,0,0],[-1114785381997582564681565447591672216172193864552766790726536358,0,0],[1,0,0]]>,[[[177130723080458781011913662048201569819832015133271745520771809,606328357364347505521139993908174768076660424503308863022375595,-912166146019991695261515774684975620802558449825853637405442157],[0,0,0]],[[-138471247510082127631660052599615531515726140368615641734664009,-1115889496435192787756917689332488460169118593430357212108977019,174842909866834045446646322448206405406253860861729966380636780],[0,0,0]],[[-1153444857567959218061819057040258254476299739317422894512646947,509561139070845282235777695424313692092458168927048349086601424,737323236153157649814869452236769215396304588964123671024805377],[0,0,0]],[[1114785381997582564681565447591672216172193864552766790726537753,0,0],[-1,0,0]],[[1395,0,0],[1,0,0]]]>*] [x,x^2-x-7044,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,19,1483],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,19*1483,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,19,1483],[1,8,8],1,[1.000000000,2.640648085,1.456157992],<"notfaithful",0>,[5,5]>,<4,2^6*19^3*1483^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]],[[1],[1]]],[2,19,1483],[8,9,8],1,[0,0,0],<"4.2e6_19e3_1483e3.10t12.1",1>,[5,5]>,<4,2^6*19*1483,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]]],[2,19,1483],[8,9,10],1,[1.000000000,1.010695885,1.153518856],<"4.2e6_19_1483.5t5.1",1>,[5,5]>,<5,2^6*19^2*1483^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]]],[2,19,1483],[8,9,10],1,[0,0,0],<"5.2e6_19e2_1483e2.10t13.1",1>,[5,5]>,<5,2^6*19^3*1483^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]]],[2,19,1483],[8,9,8],1,[0,0,0],<"5.2e6_19e3_1483e3.6t14.1",1>,[5,5]>,<6,2^12*19^3*1483^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]]],[2,19,1483],[8,9,10],1,[0,0,0],<"6.2e12_19e3_1483e3.20t35.1",1>,[5,5]>]
x^2-2047 2^2*23*89 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[115],[-115]] 1 [1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-2046,2,1]>,[[1,1],[-1,-1]]>,<23,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2047,0,1]>,[[0,-1],[0,1]]>,<89,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2047,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,23,89],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*23*89,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,23,89],[3,3,3],1,[1.000000000,1.022599098,1.055440155],<"1.2e2_23_89.2t1.1",1>,[2,1]>]
x^2-x+5433 -31*701 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-12],[13]] 2 [2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,1,2,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<31,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5673,31,1]>,[[-15,-1],[16,1]]>,<701,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[128283,701,1]>,[[-350,-1],[351,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[31,701],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,31*701,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[31,701],[3,3],1,[1.000000000,1.534413862,0.9597790384],<"1.31_701.2t1.1",1>,[2,1]>]
x^3+8*x-27 -31*701 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 23 x-1 5 [[-2264599],[-2827132],[-1344612]] 2 [2,1,3,3,3,2,2,3,1,2,1,3,1,2,2,3,2,1,2,2,3,1,2,2,1,3,3,2,2,2,3,3,2,2,2,2,2,1,2,3,3,3,3,2,1,2,2,2,2,2,3,3,1,1,3,3,3,3,2,2,3,3,1,3,2,3,2,2,3,3,3,2,3,2,1,3,2,3,1,3,2,2,3,3,2,1,2,3,3,3,2,2,2,2,3,3,3,3,3,2,3,2,2,2,3,1,2,2,1,2,1,2,2,1,3,3,3,2,2,3,2,2,2,2,2,1,3,3,2,2,1,2,2,1,3,1,3,3,2,3,3,2,2,3,3,2,2,2,2,3,2,2,3,1,2,2,3,3,2,1,2,2,3,1,3,3,1,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<31,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[141156336183098603014092588946,-70794529109623691077279807578,1]>,[[-70794529109623691077279807592,0],[70794529109623691077279807585,-1],[7,1]]>,<701,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[398335635685030052854794677986144507664316822386856230053,-64007854849614455768279880745335198136502499032418816105,1]>,[[-64007854849614455768279880745335198136502499032418817079,0],[64007854849614455768279880745335198136502499032418816592,-1],[487,1]]>*] [x,x^2-x+5433,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[31,701],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,31*701,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[31,701],[4,4],1,[1.000000000,1.534413862,0.9597790384],<"notfaithful",0>,[3,2]>,<2,31*701,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[31,701],[4,4],1,[1.000000000,2.032651690,1.262515150],<"2.31_701.3t2.1",1>,[3,2]>]
x^6-2*x^5-5*x^4+15*x^3-10*x^2+3*x-1 5^5*73^2 2 2 48 "C2*S4" [[3,2,1,4,6,5],[6,2,3,4,5,1],[3,1,2,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,4,5,2,3,1]>,<2,3,[1,4,3,2,5,6]>,<2,3,[6,4,3,2,5,1]>,<2,6,[3,2,1,4,6,5]>,<2,6,[3,4,1,2,6,5]>,<3,8,[3,1,2,6,4,5]>,<4,6,[2,6,3,1,5,4]>,<4,6,[2,6,5,1,3,4]>,<6,8,[3,6,2,1,4,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 29 x^2+24*x+2 10 [[176451770443769,-8684015285564],[-197638174895576,0],[62023989318059,176705004136617],[-33174711904615,0],[-35839096002896,8684015285564],[28176223041261,-176705004136617]] 4 [10,10,5,8,9,8,8,7,3,5,5,10,4,8,8,8,9,4,2,7,3,7,6,7,10,5,6,8,7,6,10,9,10,5,7,9,8,6,6,10,5,7,9,6,6,5,7,10,10,9,6,5,5,7,3,8,4,9,8,5,10,10,6,7,8,3,9,6,10,4,10,7,10,2,9,10,7,3,7,9,7,9,5,8,7,8,9,10,7,3,6,4,3,5,7,10,7,9,10,5,3,3,6,5,9,6,10,10,5,5,10,8,8,7,5,7,8,6,10,7,7,10,8,6,9,9,9,9,10,3,4,6,9,10,5,9,8,10,10,7,7,7,8,3,5,7,10,3,5,8,10,9,8,8,8,7,5,5,10,7,10,3,10,9,8,8,5,10] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-29*x^2+142*x+1013,4>,<x^6-3*x^5-515*x^4+4395*x^3+59850*x^2-909088*x+3251464,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-18,2>,<x^6-53*x^5+1115*x^4-11835*x^3+66425*x^2-182843*x+186259,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<5,12,6,[[2,3,4,5,6,1],[1,6,5,4,3,2]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,6,5,4,3,2],[2,1,6,5,4,3],[3,4,5,6,1,2],[2,3,4,5,6,1]],[1,6,5,4,3,2],[1,2,5,6,7,10],[1],[[[2,3,4,5,6,1]]],20,<<[],[2,4,1]>,[[5,0],[15,0],[40,0],[55,0],[35,0],[10,0],[1,0]]>,[[[-3,0],[-11,0],[-29,0],[-26,0],[-9,0],[-1,0]],[[31777671610282,-26666116693740],[-6711569665242,-6792313633247],[5141094446474,8222434177712],[9243014104447,-9191829322953],[-1700171344390,1530466133651],[7605074282866,-6000833359877]],[[26078407379962,31752298278705],[-240155936551,3316450832348],[-6663317051948,-4215173898425],[-5723427554077,1414879434069],[-6991320548178,-1107840497906],[-1059883295272,-5031685892420]],[[2,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[-5563354094233,-31752298278705],[5567527062182,-3316450832348],[-8876107786373,4215173898425],[7690541037772,-1414879434069],[-2559958556554,1107840497906],[-6626053717,5031685892420]],[[43074706744617,26666116693740],[1384198539621,6792313633247],[-8675155936249,-8222434177712],[7863358740009,9191829322953],[-7822035878994,-1530466133651],[-6538564933876,6000833359877]]]>,<73,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,70,1]>,[[-6327987875431724489163872540654196895,0],[-678974868231625346999477783370223635,0],[1,0]]>,[[[-6407333540231884480161526385783446072,7113845096721145487003520593633225487],[0,0]],[[-5697620463061876725265681938516235735,-7113845096721145487003520593633225487],[0,0]],[[678974868231625346999477783370223680,0],[-1,0]],[[45,0],[1,0]],[[7995094046244736044891114270240866403,0],[-54973929139205920680550960812702853,0]],[[3430885088817399813536616270688591681,0],[54973929139205920680550960812702853,0]]]>*] [x,x^2-x-91,x^2-x-18,x^2-x-1,x^6-20*x^4-5*x^3+100*x^2+50*x-85,x^3-x^2-8*x+7,x^4+x^2-x+2,0,0,x^4+x^2-x+2] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,73],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,5*73,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,73],[11,11],1,[1.000000000,0.6170534961,0.7359762373],<"notfaithful",0>,[6,11]>,<1,73,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,73],[5,11],1,[1.000000000,1.794636484,1.392509374],<"notfaithful",0>,[6,11]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,73],[11,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,11]>,<2,5^2*73,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[5,73],[11,12],1,[1.000000000,1.588441452,1.359358737],<"notfaithful",0>,[6,11]>,<2,5^2*73,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[5,73],[11,12],1,[1.000000000,0.4202313684,0.6796793686],<"notfaithful",0>,[6,11]>,<3,5^2*73,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[0],[-1]]],[5,73],[11,12],1,[1.000000000,0.9789476491,1.018637621],<"notfaithful",0>,[6,11]>,<3,5^3*73,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]],[[1],[0],[-1]]],[5,73],[11,12],1,[1.000000000,1.068970338,1.007836116],<"3.5e3_73.6t11.1",1>,[6,11]>,<3,5^3*73^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]],[[1],[-1]]],[5,73],[11,12],1,[1.000000000,0.6279856152,0.9596696237],<"3.5e3_73e2.6t11.1",1>,[6,11]>,<3,5^2*73^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]]],[5,73],[11,11],1,[1.000000000,1.281961062,1.012475189],<"notfaithful",0>,[6,11]>]
