x^2-x+451 -3*601 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[44132],[-44131]] 2 [2,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[453,3,1]>,[[-1,-1],[2,1]]>,<601,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[90751,601,1]>,[[-300,-1],[301,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,601],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*601,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,601],[3,3],1,[1.000000000,0.5918913543,0.7645941970],<"1.3_601.2t1.1",1>,[2,1]>]
x^6-x^4-10*x^3+x^2+5*x+25 -3^3*7^2*97^2 0 3 12 "D12" [[5,6,4,3,1,2],[2,1,3,4,6,5],[1,4,6,2,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,6,4,3,1,2]>,<2,3,[2,1,3,4,6,5]>,<2,3,[6,5,4,3,2,1]>,<3,2,[4,1,6,2,3,5]>,<6,2,[3,5,2,6,4,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 31 x^2+29*x+3 5 [[12037437,6943569],[11077993,-6943569],[-7108553,0],[5513721,0],[6633414,-2749282],[475139,2749282]] 4 [6,3,2,1,6,5,6,5,4,4,3,3,6,5,4,6,6,3,3,4,3,1,6,4,1,4,3,4,1,6,3,6,4,1,4,5,5,5,4,6,4,5,2,5,2,5,3,5,4,3,4,4,3,2,6,4,4,1,3,4,3,4,3,6,3,4,3,3,4,1,4,4,1,3,1,6,6,3,4,5,4,5,6,5,5,4,2,3,4,5,4,4,5,6,3,4,4,4,1,3,1,6,2,4,5,1,6,4,4,1,3,5,6,5,5,4,3,4,4,4,3,5,4,2,3,6,3,2,3,3,3,2,5,3,2,5,4,3,2,6,3,4,1,4,3,6,5,4,5,4,5,4,3,6,3,4,3,6,3,6,4,4,5,4,4,6,3,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+15,2>,<x^3+x-5,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,2,3,4],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[220430910,0],[-666965046,0],[1,0]]>,[[[1434032046,-309360154],[271770579,-309360154]],[[825458796,-584450881],[-271770579,309360154]],[[-1434032047,309360154],[-271770580,309360154]],[[-1492423843,584450881],[271770580,-309360154]],[[666965047,0],[-1,0]],[[1,0],[1,0]]]>,<5,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,2],[1],[[]],20,<[],[2,4,1]>,[[-32571554471048,-43258089164451],[45093370546131,43258089164451],[-10684988732482,30177129806466],[-36026076317721,-30177129806466],[-9067294228410,5992526970140],[5109570547280,-5992526970140]]>,<7,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[25593909468256297,9956475630529260,1]>,[[5368910827931453,0],[9956475630529256,0],[-9956475630529258,-1],[2,1],[35505111746372479,654213095126525],[38918243723308069,-654213095126525]]>,<97,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[1725362757796262637452008705469158014879,2699317776759115350623365466257016860236,1]>,[[-945491498272990643004022320729393364257,0],[2699317776759115350623365466257016860194,0],[-2699317776759115350623365466257016860215,-1],[21,1],[-1582781803531121852002457819153441628752,-13970120799885591767670321467865812533],[2528273301804112495006480139882834993009,13970120799885591767670321467865812533]]>*] [x,x^2-x+170,x^2-x-509,x^2-x+1,x^3+x-5,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,97],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,7*97,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,7,97],[3,1,7,7],1,[1.000000000,2.170138694,1.270337299],<"notfaithful",0>,[6,3]>,<1,3*7*97,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,97],[7,2,7,7],1,[1.000000000,0.5776393677,0.7677869173],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,97],[7,2,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<2,7*97,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,5,7,97],[3,1,7,7],1,[1.000000000,0.8302603205,0.8359537077],<"notfaithful",0>,[6,3]>,<2,3^2*7*97,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[3,5,7,97],[7,2,8,8],1,[1.000000000,1.191345704,1.166753873],<"2.3e2_7_97.6t3.2",1>,[6,3]>]
x^4+45*x^2-3 -3^3*7^2*97^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 8 [[-2073522242],[5447907819],[-5447907819],[2073522242]] 4 [5,4,5,1,5,2,5,1,4,4,3,3,5,1,4,5,5,3,3,4,3,1,5,4,3,4,3,4,1,5,3,5,4,1,4,1,2,1,4,5,4,2,5,1,5,1,3,2,4,3,4,4,3,5,5,4,4,1,3,4,3,4,3,5,3,4,3,3,4,2,4,4,1,3,2,5,5,3,4,1,4,2,5,1,2,4,5,3,4,2,4,4,2,5,3,4,4,4,2,3,1,5,5,4,2,2,5,4,4,2,3,2,5,2,2,4,3,4,4,4,3,2,4,5,3,5,3,5,3,3,3,5,1,3,5,1,4,3,5,5,3,4,2,4,3,5,1,4,2,4,2,4,3,5,3,4,3,5,3,5,4,4,1,4,4,5,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+270,2>,<x^2+432,3>]*],[*[4],"CYC",0,5*]] [*<2,4,1,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,5,5],[1],[[]],20,<[],[1,1,0,0,1]>,[[183526,173573,58941,-104824],[-183526,-173573,-58941,104824],[-236051,54559,79461,-139972],[236051,-54559,-79461,139972]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[-3,0],[0,0],[45,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0]],[[0,0],[-7629148,-7629148],[0,0],[104554671,104554671]],[[0,0],[1,0],[0,0],[0,0]],[[0,0],[7629148,7629148],[0,0],[-104554671,-104554671]]]>,<7,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[26920391763685693,-22094246570074693,1]>,[[22094246570074697,-1],[4,1],[-4,-1],[-22094246570074697,1]]>,<97,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,96,1]>,[[2215657778407803964266670509216493111115,2674047230750091483375972765441759846927],[727015984170490072660272623710618674532,694889094995319281659556206623542841263],[1,0]]>,[[[-727015984170490072660272623710618674503,-694889094995319281659556206623542841224],[-1,0]],[[29,39],[1,0]],[[-29,-39],[-1,0]],[[727015984170490072660272623710618674503,694889094995319281659556206623542841224],[1,0]]]>*] [x,x^2-x-509,x^2-x+1,x^2-x+170,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,97],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*7*97,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,97],[3,6,6,6],1,[1.000000000,0.5776393677,0.7677869173],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,97],[4,6,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,7*97,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,97],[1,3,6,6],1,[1.000000000,2.170138694,1.270337299],<"notfaithful",0>,[4,3]>,<2,3^2*7*97,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,7,97],[5,6,7,8],1,[1.000000000,0.9244575074,0.9547373496],<"2.3e2_7_97.4t3.3",1>,[4,3]>]
x^4-3*x^2-507 -3^3*7^2*97^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 43 x-1 6 [[952665220],[-1840878582],[1840878582],[-952665220]] 4 [5,4,5,3,5,1,5,2,4,4,3,3,5,1,4,5,5,3,3,4,3,1,5,4,1,4,3,4,1,5,3,5,4,2,4,1,1,1,4,5,4,1,5,1,5,2,3,1,4,3,4,4,3,5,5,4,4,2,3,4,3,4,3,5,3,4,3,3,4,1,4,4,2,3,2,5,5,3,4,2,4,2,5,2,1,4,5,3,4,2,4,4,2,5,3,4,4,4,1,3,1,5,5,4,2,1,5,4,4,1,3,2,5,1,2,4,3,4,4,4,3,2,4,5,3,5,3,5,3,3,3,5,1,3,5,2,4,3,5,5,3,4,2,4,3,5,2,4,1,4,2,4,3,5,3,4,3,5,3,5,4,4,1,4,4,5,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-18,2>,<x^2+73008,3>]*],[*[4],"CYC",0,5*]] [*<2,4,1,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,5,5],[1],[[]],20,<[],[1,1,0,0,1]>,[[-79646,209497,242457,68568],[79646,-209497,-242457,-68568],[-166747,-22077,179689,127196],[166747,22077,-179689,-127196]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[-507,0],[0,0],[-3,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0]],[[0,0],[105352532,105352532],[0,0],[-310472569,-310472569]],[[0,0],[1,0],[0,0],[0,0]],[[0,0],[-105352532,-105352532],[0,0],[310472569,310472569]]]>,<7,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[-1601523048943748,9769029313196720],[-15585622033886037,21402214754575326],[1,0]]>,[[[15585622033886039,-21402214754575323],[-1,0]],[[2,3],[1,0]],[[-2,-3],[-1,0]],[[-15585622033886039,21402214754575323],[1,0]]]>,<13,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-7608424826235902840656,7608424826235902840656,-94005787485287471430,94005787485287471430]>,<97,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-2483654748782771165040621970837648052077,-670157686405518955670662532467740173608,1]>,[[670157686405518955670662532467740173678,-1],[70,1],[-70,-1],[-670157686405518955670662532467740173678,1]]>*] [x,x^2-x-509,x^2-x+1,x^2-x+170,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,13,97],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*7*97,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,13,97],[3,6,6,1,6],1,[1.000000000,0.5776393677,0.7677869173],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,13,97],[4,6,1,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,7*97,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,13,97],[1,3,6,1,6],1,[1.000000000,2.170138694,1.270337299],<"notfaithful",0>,[4,3]>,<2,3^2*7*97,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,7,13,97],[5,6,7,1,8],1,[1.000000000,0.7911175399,0.9283789104],<"2.3e2_7_97.4t3.4",1>,[4,3]>]
x^4-x^3-5*x^2+40*x-116 -13^2*1663 2 1 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 43 x-1 5 [[67684849],[-4632025],[11530821],[72424799]] 4 [3,4,5,5,3,1,4,3,2,4,5,5,3,1,5,4,3,1,5,5,3,4,5,5,5,1,4,1,3,2,1,4,3,2,3,5,1,5,3,1,4,2,4,5,5,2,1,3,5,3,2,3,3,2,2,2,1,5,2,5,4,3,3,4,2,5,3,4,4,5,5,3,4,4,3,3,4,3,5,3,1,3,3,4,2,2,5,3,3,3,4,3,3,4,5,4,5,1,4,5,2,5,4,4,4,3,5,3,2,4,2,5,3,3,3,1,3,4,2,4,3,2,4,3,3,1,3,4,4,3,5,3,2,4,5,3,5,3,2,1,5,5,1,5,1,3,3,1,4,5,5,2,4,2,4,2,4,3,1,5,3,4,5,4,3,5,4,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-38,2>,<x^2-77*x+1898,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-384618,-22441],[-362177,22441],[-3578,-288],[-3290,288]]>,<13,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[1370035627209440578777,-6146143853216522599054,1]>,[[6146143853216522599058,-1],[4,1],[6602921808345162151361,353339821766034201015],[6255898113319114688379,-353339821766034201015]]>,<1663,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-4737188750218388051167970845088343236963179901323681339326014575,-4907061821422033884555017565613253946546439550873725652204650560,1]>,[[11272133448464613387119465679668240178752371858978050713952672224,0],[9993291225690547883087251198695552455489070226821690658871680788,0],[4907061821422033884555017565613253946546439550873725652204651175,-1],[615,1]]>*] [x,x^2-x-3,x^2-x+416,x^2-x+5405,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,1663],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,1663],[3,6,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,3]>,<1,1663,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,1663],[1,1,6],1,[1.000000000,1.309642226,1.145711357],<"notfaithful",0>,[4,3]>,<1,13*1663,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,1663],[3,6,6],1,[1.000000000,0.6837259294,0.7570120854],<"notfaithful",0>,[4,3]>,<2,13*1663,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,13,1663],[3,6,6],1,[1.000000000,1.513403059,1.082152023],<"2.13_1663.4t3.1",1>,[4,3]>]
x^4-2*x^3+4*x^2+6*x+15 2^2*3^2*11*71 0 2 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 127 x-1 5 [[-3161709163],[-4001698583],[-7192300622],[14355708370]] 2 [3,1,4,4,3,4,4,5,5,5,5,4,4,3,5,5,5,4,3,3,5,5,5,4,3,3,4,3,5,3,1,5,3,4,4,5,4,5,3,4,4,5,2,4,4,2,2,4,2,4,5,1,2,4,3,3,3,5,5,4,4,3,2,4,4,5,5,4,1,1,3,5,1,5,4,5,5,3,5,5,4,3,3,5,4,5,5,2,2,2,5,4,5,4,4,5,4,4,2,4,3,3,4,3,3,2,4,3,3,4,2,3,4,3,5,2,4,4,3,5,5,4,5,3,3,4,3,4,5,4,3,4,5,5,1,4,3,3,4,4,5,3,5,4,4,4,3,5,3,5,5,4,5,4,5,3,2,4,4,5,4,3,4,4,4,2,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,6,3,[[1,4,2,3],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,4,2,3]],[1,2,4,3],[1,3,4],[1],[[[1,4,2,3]]],20,<<[],[1,1,1]>,[[77982,0],[239404,0],[202676,0],[1,0]]>,[[[-27445,0],[0,0],[0,0]],[[-52355,0],[17090,0],[21171,0]],[[-29147,124048],[125774,6494],[6828,34827]],[[108949,-124048],[119280,-6494],[-27999,-34827]]]>,<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[1256049483,990283527,1]>,[[-990283527,-1],[0,1],[1338899194,-300645490],[-348615665,300645490]]>,<11,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,7,1]>,[[179275947190076624844,0],[8569816602206365539,0],[1,0]]>,[[[-54417680307893311732,-305093594573667573800],[0,0]],[[62987496910099677265,305093594573667573800],[0,0]],[[-8569816602206365535,0],[-1,0]],[[4,0],[1,0]]]>,<71,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[7,69,1]>,[[3355900109827867214411348752829801493,0],[-2186407624599346455270489289569952019,0],[1,0]]>,[[[2960635042578765185376311754257953046,1653243238748856335545678031875621481],[0,0]],[[-5147042667178111640646801043827905133,-1653243238748856335545678031875621481],[0,0]],[[2186407624599346455270489289569952054,0],[-1,0]],[[35,0],[1,0]]]>*] [x,x^2-x-195,x^3-16*x-12,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11,71],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,11*71,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11,71],[3,1,6,6],1,[1.000000000,1.339877242,0.9586477461],<"notfaithful",0>,[4,5]>,<2,2^2*11*71,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,11,71],[6,1,7,7],1,[1.000000000,1.399893270,1.187147211],<"notfaithful",0>,[4,5]>,<3,2^2*3^2*11^2*71^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,3,11,71],[6,7,6,6],1,[0,0,0],<"3.2e2_3e2_11e2_71e2.6t8.1",1>,[4,5]>,<3,2^2*3^2*11*71,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,11,71],[6,6,7,7],1,[1.000000000,2.521264186,1.489176194],<"3.2e2_3e2_11_71.4t5.1",1>,[4,5]>]
