x^2-x+458 -1831 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-993],[994]] 2 [1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<1831,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[838598,1831,1]>,[[-915,-1],[916,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[1831],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,1831,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[1831],[3],1,[1.000000000,1.394952121,1.202871389],<"1.1831.2t1.1",1>,[2,1]>]
x^6-3*x^5-x^4+7*x^3+3*x^2-7*x-5 23^2*449 2 2 48 "C2*S4" [[1,4,3,2,5,6],[1,3,2,6,5,4],[2,3,1,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,4,6,2,1,3]>,<2,3,[5,2,3,4,1,6]>,<2,3,[5,4,3,2,1,6]>,<2,6,[1,3,2,6,5,4]>,<2,6,[5,3,2,6,1,4]>,<3,8,[2,3,1,6,4,5]>,<4,6,[4,1,3,5,2,6]>,<4,6,[6,4,1,2,3,5]>,<6,8,[4,3,1,6,2,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 59 x^2+58*x+2 7 [[833788036791,-1129758862354],[-808857869326,1044802954859],[1235031094684,0],[808857869327,-1044802954859],[-833788036790,1129758862354],[-1235031094683,0]] 5 [7,10,5,9,9,10,6,6,5,10,10,6,7,8,10,9,4,9,9,10,10,6,8,5,5,1,8,6,8,8,7,10,9,10,6,10,6,10,4,2,10,9,9,7,7,5,3,3,5,9,10,10,8,5,10,5,7,4,10,8,8,9,2,10,6,3,7,9,4,7,10,5,5,8,5,8,8,10,6,7,6,5,5,5,7,10,3,9,10,4,5,6,10,10,7,8,10,5,6,7,7,8,9,6,5,7,10,4,2,10,3,5,6,6,8,6,9,7,7,6,5,7,5,10,1,9,8,3,8,8,10,8,8,5,7,9,9,9,9,4,7,4,10,8,3,9,4,7,7,7,3,6,3,7,5,6,8,10,9,6,7,9,10,6,6,6,4,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-7*x^2+43*x-101,4>,<x^6-52*x^5+993*x^4-8808*x^3+43963*x^2-166500*x+157603,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+4,2>,<x^6-14*x^5-52*x^4+1416*x^3+1712*x^2-49760*x-142400,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<23,4,2,[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,6,5,4,3]],[1,2,5,6,3,4],[1,5,5,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,21,1]>,[[76480574507390284018939862,-59349350645352159854522401],[-672740822664894888627455354,-636122498317709246558198873],[1,0]]>,[[[-374427718793348673544002587,0],[0,0]],[[374427718793348673544002588,0],[0,0]],[[672740822664894888627455369,636122498317709246558198893],[-1,0]],[[15,20],[1,0]],[[-14,-20],[-1,0]],[[-672740822664894888627455368,-636122498317709246558198893],[1,0]]]>,<449,4,2,[[1,2,3,4,6,5],[4,2,3,1,5,6]],[[1,2,3,4,5,6],[4,2,3,1,5,6],[1,2,3,4,6,5],[4,2,3,1,6,5]],[4,2,3,1,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,444,1]>,[[-3094315721581270168425060988233641643932465710157951,0],[449,0],[1,0]]>,[[[36139868787487488848693415837083966609509250882343531,40875637441990580252795528857521385713902054912231746],[0,0]],[[20169018783021733241939324315655918296275027746909433,0],[0,0]],[[-20169018783021733241939324315655918296275027746909432,0],[0,0]],[[-36139868787487488848693415837083966609509250882343530,-40875637441990580252795528857521385713902054912231746],[0,0]],[[-224,0],[-1,0]],[[225,0],[1,0]]]>*] [x,x^2-x+2582,x^2-x+6,x^2-x-112,x^6-2*x^5-223*x^4+1234*x^3+11534*x^2-113120*x+32640497,x^3-x^2+1,x^4-x^3-18*x^2-47*x-36,0,0,x^4-x^3-18*x^2-47*x-36] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[23,449],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,23*449,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[23,449],[11,11],1,[1.000000000,0.9892652697,1.120177550],<"notfaithful",0>,[6,11]>,<1,23,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[23,449],[11,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,11]>,<1,449,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[23,449],[1,11],1,[1.000000000,1.864393545,1.269730792],<"notfaithful",0>,[6,11]>,<2,23*449^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[23,449],[11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>,<2,23,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[23,449],[11,1],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,11]>,<3,23*449^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]],[[1],[1]]],[23,449],[11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>,<3,23*449,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]]],[23,449],[11,11],1,[1.000000000,0.9699557843,1.021021043],<"3.23_449.6t11.1",1>,[6,11]>,<3,23^2*449,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[-1]]],[23,449],[11,12],1,[1.000000000,1.286388365,1.010213067],<"3.23e2_449.6t11.1",1>,[6,11]>,<3,23^2*449^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]]],[23,449],[11,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-2*x^4-2*x^3-3*x^2-10*x-7 23^2*449 2 2 48 "C2*S4" [[4,1,5,2,6,3],[4,2,5,1,3,6],[3,2,1,4,5,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,6,1,5,4,2]>,<2,3,[3,2,1,4,5,6]>,<2,3,[3,2,1,5,4,6]>,<2,6,[1,4,3,2,6,5]>,<2,6,[3,4,1,2,6,5]>,<3,8,[4,1,5,2,6,3]>,<4,6,[5,2,4,1,3,6]>,<4,6,[3,5,1,2,6,4]>,<6,8,[5,1,4,2,6,3]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 53 x^2+49*x+2 8 [[13590374580211,9494317805273],[15646099490249,0],[-4625491560727,-2294945299994],[-16692552683743,2294945299994],[-15813364998639,-9494317805273],[7894935172649,0]] 5 [7,10,9,5,9,10,6,8,4,10,10,6,7,6,10,5,4,5,5,10,10,6,6,9,9,4,6,6,6,8,7,10,9,10,6,10,6,10,1,3,10,9,5,7,7,5,3,3,9,5,10,10,6,5,10,9,7,4,10,8,8,9,3,10,8,3,7,9,4,7,10,5,9,8,5,6,8,10,8,7,6,5,5,5,7,10,3,9,10,4,5,6,10,10,7,8,10,9,8,7,7,8,9,6,9,7,10,4,3,10,2,5,8,6,8,8,9,7,7,8,5,7,5,10,4,9,8,3,6,8,10,8,6,5,7,9,9,5,5,1,7,4,10,6,3,5,4,7,7,7,3,8,2,7,9,6,8,10,9,8,7,5,10,8,8,6,4,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-4*x^2-41*x-485,4>,<x^6-7*x^5-43*x^4-2341*x^3+241*x^2+68837*x+565579,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+1,2>,<x^6+7*x^5+31*x^4+9*x^3-796*x^2-2276*x-2968,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,3,1,[[3,4,5,6,1,2]],[[1,2,3,4,5,6],[3,4,5,6,1,2],[5,6,1,2,3,4]],[3,4,5,6,1,2],[1,7,7],[1],[[]],20,<[],[1,1,0,1]>,[[-94410,-45103,-48014],[-118134,105005,122414],[55884,21050,46355],[-57032,103182,-48077],[113468,24053,1659],[100224,53957,-74337]]>,<23,4,2,[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,6,5,4,3]],[1,2,5,6,3,4],[1,5,4,5],[1],[[[1,2,4,3,6,5]]],20,<<[],[5,21,1]>,[[620130401509895817937188634,-225689831421597033000976148],[-112348960264680359857333362,-148860096104989240370805653],[1,0]]>,[[[-634294509487014543253432281,0],[0,0]],[[103346944493255185477894078,0],[0,0]],[[112348960264680359857333362,148860096104989240370805658],[-1,0]],[[0,5],[1,0]],[[588497200716389294046621143,-669521326264051541536648000],[17981939207901969170243832,5121471469505807538088185]],[[-169898595987310296128416302,520661230159062301165842337],[-17981939207901969170243832,-5121471469505807538088185]]]>,<449,4,2,[[1,2,3,4,6,5],[4,2,3,1,5,6]],[[1,2,3,4,5,6],[4,2,3,1,5,6],[1,2,3,4,6,5],[4,2,3,1,6,5]],[4,2,3,1,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,444,1]>,[[52599032531562718576730848473691204966735427137127084,0],[39872643798318008134800258062955266791815321173425138,0],[1,0]]>,[[[34532327666967298559483303951862957102282771466800389,21791345214128633894451676899094926131072801998207344],[0,0]],[[-47666977478453707195338678507569292834918946869736775,0],[0,0]],[[45637235247917984861133839026396907946382582275829590,0],[0,0]],[[7370058361886431909521793592264694578068914300531740,-21791345214128633894451676899094926131072801998207344],[0,0]],[[-39872643798318008134800258062955266791815321173425041,0],[-1,0]],[[97,0],[1,0]]]>*] [x,x^2-x+2582,x^2-x+6,x^2-x-112,x^6-2*x^5-223*x^4+1234*x^3+11534*x^2-113120*x+32640497,x^3-x^2+1,x^4-x^3+2*x^2-57*x+106,0,0,x^4-x^3+2*x^2-57*x+106] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,23,449],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,23*449,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,23,449],[1,11,11],1,[1.000000000,0.9892652697,1.120177550],<"notfaithful",0>,[6,11]>,<1,23,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,23,449],[1,11,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,11]>,<1,449,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,23,449],[1,1,11],1,[1.000000000,1.864393545,1.269730792],<"notfaithful",0>,[6,11]>,<2,23*449^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[2,23,449],[7,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>,<2,23,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,23,449],[7,11,1],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,11]>,<3,23*449^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]],[[1],[1]]],[2,23,449],[7,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>,<3,23*449,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]]],[2,23,449],[7,11,11],1,[1.000000000,0.8865835707,0.9842941440],<"3.23_449.6t11.2",1>,[6,11]>,<3,23^2*449,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[-1]]],[2,23,449],[7,11,12],1,[1.000000000,1.315070203,1.042752646],<"3.23e2_449.6t11.2",1>,[6,11]>,<3,23^2*449^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]]],[2,23,449],[7,11,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-x^5+2*x^4+x^3-6*x^2+12*x-8 23^2*449 2 2 48 "C2*S4" [[5,2,6,4,1,3],[3,2,1,4,5,6],[5,1,6,3,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,4,1,2,6,5]>,<2,3,[3,2,1,4,5,6]>,<2,3,[3,2,1,4,6,5]>,<2,6,[1,5,3,6,2,4]>,<2,6,[3,5,1,6,2,4]>,<3,8,[5,1,6,3,2,4]>,<4,6,[6,2,5,4,1,3]>,<4,6,[3,6,1,5,2,4]>,<6,8,[6,1,5,3,2,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 11 x^2+7*x+2 11 [[-62519385237,142514752476],[81124029875,-142514752476],[103757799937,-133642840016],[-101989002395,133642840016],[123628233996,0],[141309994436,0]] 5 [7,10,9,9,5,10,6,8,1,10,10,6,7,8,10,9,4,9,9,10,10,6,8,9,9,4,8,6,8,6,7,10,5,10,6,10,6,10,4,3,10,5,9,7,7,5,3,2,9,9,10,10,8,5,10,9,7,1,10,6,6,5,3,10,8,3,7,5,4,7,10,5,9,6,5,8,6,10,8,7,6,5,5,5,7,10,4,5,10,4,5,6,10,10,7,6,10,9,8,7,7,6,5,6,9,7,10,4,3,10,3,5,8,6,6,8,5,7,7,8,5,7,5,10,4,5,6,2,8,6,10,6,8,5,7,5,5,9,9,4,7,4,10,8,2,9,4,7,7,7,2,8,3,7,9,6,6,10,5,8,7,9,10,8,8,6,4,1] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+4*x^2+87*x+251,4>,<x^6+13*x^5+97*x^4+1967*x^3+5949*x^2+100629*x+73251,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-2,2>,<x^6-7*x^5-72*x^4+807*x^3-2390*x^2+2484*x-2024,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,3,1,[[3,1,2,5,6,4]],[[1,2,3,4,5,6],[3,1,2,5,6,4],[2,3,1,6,4,5]],[3,1,2,5,6,4],[1,7,7],[1],[[]],20,<[],[1,1,0,1]>,[[262713,390919,-324112],[345863,384149,-199387],[-220789,273508,523499],[29314,29076,8488],[-20294,-184,-388],[-3590,-28892,-8100]]>,<23,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,5],[1],[[[1,2,4,3,6,5]]],20,<[],[-60813211557316551055521225,-624050064343428698339498728,1]>,[[-179316152256484521625227144,0],[130347878542910330851706909,0],[624050064343428698339498739,-1],[11,1],[-755422769974359986243739758,4833937048696294778662691],[180340979344505478677761244,-4833937048696294778662691]]>,<449,4,2,[[1,2,3,4,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5]],[3,4,1,2,5,6],[1,4,3,2],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,444,1]>,[[36918001025749092173734116563487114151731248067014576,0],[18459000512874546086867058281743557075865624033507288,0],[1,0]]>,[[[-22609073226503246687244312925927206206602760679487539,47093535370894491426391604054482139676135320619303454],[0,0]],[[-31141506307724397192630216651228407302714080145562338,-26646148718850093352410792479752337569462344811633812],[0,0]],[[27733131178620239189874213395333232739071590983603074,-47093535370894491426391604054482139676135320619303454],[0,0]],[[44476448868481950776867374463565937846110873874954084,26646148718850093352410792479752337569462344811633812],[0,0]],[[-18459000512874546086867058281743557075865624033507284,0],[-1,0]],[[4,0],[1,0]]]>*] [x,x^2-x+2582,x^2-x+6,x^2-x-112,x^6-2*x^5-223*x^4+1234*x^3+11534*x^2-113120*x+32640497,x^3-x^2+1,x^4-x^3+8*x^2-60*x+8,0,0,x^4-x^3+8*x^2-60*x+8] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,23,449],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,23*449,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,23,449],[1,11,11],1,[1.000000000,0.9892652697,1.120177550],<"notfaithful",0>,[6,11]>,<1,23,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,23,449],[1,11,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,11]>,<1,449,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,23,449],[1,1,11],1,[1.000000000,1.864393545,1.269730792],<"notfaithful",0>,[6,11]>,<2,23*449^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[2,23,449],[7,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>,<2,23,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,23,449],[7,11,1],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,11]>,<3,23*449^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-2],[1]],[[1],[-1]]],[2,23,449],[7,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>,<3,23*449,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[-2],[1]],[[1],[2],[1]]],[2,23,449],[7,11,12],1,[1.000000000,0.8286063302,0.9634400494],<"3.23_449.6t11.3",1>,[6,11]>,<3,23^2*449,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[2],[1]]],[2,23,449],[7,11,12],1,[1.000000000,1.512546051,1.071539250],<"3.23e2_449.6t11.3",1>,[6,11]>,<3,23^2*449^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]]],[2,23,449],[7,11,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
