x^2-x-7023 13*2161 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-21],[22]] 1 [2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-6981,13,1]>,[[-6,-1],[7,1]]>,<2161,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1160457,2161,1]>,[[-1080,-1],[1081,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[13,2161],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,13*2161,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[13,2161],[3,3],1,[1.000000000,1.022981504,0.8814160617],<"1.13_2161.2t1.1",1>,[2,1]>]
x^3-3*x-21 -3^3*19*23 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 59 x-1 5 [[32584054],[191593731],[-224177785]] 2 [3,1,3,2,3,2,3,1,1,3,2,3,3,2,2,2,1,2,3,3,1,3,3,2,3,2,1,2,3,2,2,2,3,3,3,2,2,1,3,3,1,3,1,2,2,2,2,2,2,2,2,2,1,3,1,1,3,1,3,2,2,2,2,2,2,1,2,3,2,1,2,3,2,3,3,2,1,3,2,2,1,1,2,3,2,2,3,2,2,3,1,3,2,2,3,1,1,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3,3,3,2,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,3,1,1,1,2,1,3,3,1,2,2,2,2,2,2,2,3,2,2,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,6,6,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[2,3,1],[1,3,2]],[[2,3,1]]],20,<[],[925065276,-711588573,-1352018334,-355794246,-640429752,9,1]>,[[332074788,498112203,166037464,42,7,0],[498111891,-166037727,332074336,-166037548,-56,-7],[332074788,-332074476,-498111800,166037506,49,7]]>,<19,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[15890295984165597900322942,-5989879298779674140790802,1]>,[[-5989879298779674140790838,0],[5989879298779674140790820,-1],[18,1]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-396609869058165556382495187,751348410102313500963738216,1]>,[[751348410102313500963738214,0],[-751348410102313500963738215,-1],[1,1]]>*] [x,x^2-x+328,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,19,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*19*23,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,19,23],[4,4,4],1,[1.000000000,2.429442128,1.370369475],<"notfaithful",0>,[3,2]>,<2,3^3*19*23,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[3,19,23],[4,5,5],1,[1.000000000,0.4321070513,0.7250266061],<"2.3e3_19_23.3t2.1",1>,[3,2]>]
x^4-2*x^3-24*x^2+25*x-52 -17^3*43 2 1 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 7 [[-7549282],[7549283],[13990760],[-13990759]] 4 [4,3,3,3,5,1,1,4,5,3,5,3,5,1,2,2,2,3,2,3,3,5,1,4,5,2,2,5,5,3,2,3,4,5,4,4,4,3,5,5,4,5,4,5,5,3,3,4,3,2,3,1,3,1,4,4,5,2,3,2,5,1,2,5,3,5,4,5,3,4,1,1,5,4,5,4,4,5,5,4,3,4,5,4,5,1,3,4,1,4,4,5,5,4,3,3,2,3,4,5,5,2,2,1,3,4,4,4,1,3,3,2,5,5,4,3,5,4,3,2,1,3,3,5,3,1,5,5,4,4,4,3,3,4,4,2,4,5,2,5,3,5,5,5,4,3,5,5,4,4,5,5,1,3,5,3,1,3,4,5,5,4,1,1,1,3,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+25,2>,<x^2-52*x+1407,3>]*],[*[4],"CYC",0,5*]] [*<7,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[3,6,1]>,[[-2449600682802680,3210226053354390],[1086833367817266,-3210226053354390],[2449600682802681,-3210226053354390],[-1086833367817265,3210226053354390]]>,<17,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[3332,2023,408,34,1]>,[[-8,-1,0,0],[793746849805880650086616,52445441066732443314841,-91602602229471849224472,10470825541108044629265],[-793746849805880650086615,-52445441066732443314841,91602602229471849224472,-10470825541108044629265],[9,1,0,0]]>,<43,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-22058757463338076493902492319937,43,1]>,[[71063987876008005611238876979315,0],[-71063987876008005611238876979314,0],[-21,-1],[22,1]]>*] [x,x^2-x-4,x^2-x+183,x^2-x+11,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[7,17,43],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[7,17,43],[3,6,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,3]>,<1,17*43,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[7,17,43],[1,6,6],1,[1.000000000,1.394352020,0.9521846725],<"notfaithful",0>,[4,3]>,<1,43,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[7,17,43],[3,1,6],1,[1.000000000,0.4790883882,0.6905410722],<"notfaithful",0>,[4,3]>,<2,17^2*43,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[7,17,43],[3,6,7],1,[1.000000000,1.613585331,1.092524595],<"2.17e2_43.4t3.1",1>,[4,3]>]
x^3-x^2-7*x-27 -2^2*5443 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 37 x-1 5 [[-12518097],[19955364],[-7437266]] 2 [2,2,2,2,2,3,2,2,3,3,2,1,3,2,3,3,2,3,2,1,1,1,2,2,1,2,3,3,1,2,3,1,3,3,2,1,3,2,2,2,3,3,1,2,2,2,3,3,2,1,2,3,3,1,1,2,2,3,2,2,2,3,1,2,2,1,3,2,1,2,2,3,3,3,2,2,2,2,2,2,3,2,3,2,2,1,3,2,1,3,3,3,1,2,3,2,3,3,3,2,2,3,3,2,1,2,2,1,2,2,2,2,2,2,2,3,3,1,2,2,3,2,2,2,2,1,2,3,2,3,2,2,2,1,3,3,2,1,2,2,3,1,2,2,2,1,2,2,2,3,2,2,3,2,2,3,3,1,3,2,3,2,3,2,3,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-34,0],[-6,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[366335,-315906],[276150,28013],[424583,324878]],[[-366335,315906],[248137,496275],[99705,199410]]]>,<5443,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-46194093963482101320629036546163881555924677056935144339545245265038317411,233357403840953472396291893411766933800561578868113721719693856391328072703,1]>,[[233357403840953472396291893411766933800561578868113721719693856391328068262,0],[-233357403840953472396291893411766933800561578868113721719693856391328070482,-1],[2221,1]]>*] [x,x^2-x+1361,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5443],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5443,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5443],[2,4],1,[1.000000000,0.3832421033,0.6754475622],<"notfaithful",0>,[3,2]>,<2,2^2*5443,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5443],[4,5],1,[1.000000000,1.103910434,1.006611771],<"2.2e2_5443.3t2.1",1>,[3,2]>]
x^3-x^2-11*x-139 -2^2*5443 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 13 x-1 5 [[45520],[-174725],[129206]] 2 [2,2,2,2,2,1,2,2,3,3,2,3,1,2,1,3,2,3,2,1,3,3,2,2,1,2,3,3,3,2,3,3,3,1,2,3,1,2,2,2,3,3,3,2,2,2,3,3,2,1,2,1,3,3,3,2,2,3,2,2,2,3,1,2,2,3,3,2,3,2,2,3,1,3,2,2,2,2,2,2,1,2,3,2,2,3,3,2,3,1,3,1,3,2,1,2,3,1,1,2,2,1,3,2,1,2,2,3,2,2,2,2,2,2,2,3,1,3,2,2,1,2,2,2,2,1,2,3,2,1,2,2,2,3,3,3,2,3,2,2,3,3,2,2,2,3,2,2,2,1,2,2,3,2,2,1,3,1,3,2,3,2,3,2,3,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-150,0],[-10,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[-511969,24638],[221474,442949],[126143,252286]],[[511969,-24638],[302813,81339],[398145,272002]]]>,<5,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,4,1]>,[[-22158956881706,0],[-2100966715899,-1821850996345],[5186437269481,1821850996345]]>,<5443,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[95232445429796770654529926930714728918566133744925525540744738583644081790,192766137424553490098264247858277864655936170047159135299681607540909131233,1]>,[[192766137424553490098264247858277864655936170047159135299681607540909121986,0],[-192766137424553490098264247858277864655936170047159135299681607540909126609,-1],[4624,1]]>*] [x,x^2-x+1361,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,5443],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5443,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,5443],[2,2,4],1,[1.000000000,0.3832421033,0.6754475622],<"notfaithful",0>,[3,2]>,<2,2^2*5443,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,5443],[4,2,5],1,[1.000000000,1.302889186,1.024184179],<"2.2e2_5443.3t2.2",1>,[3,2]>]
x^3-x^2-43*x-99 -2^2*5443 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 29 x-1 5 [[5801780],[1035],[-5802814]] 2 [2,2,2,2,2,3,2,2,3,1,2,3,3,2,3,1,2,3,2,1,3,3,2,2,1,2,1,1,3,2,3,3,1,3,2,3,3,2,2,2,3,1,3,2,2,2,1,1,2,1,2,3,3,3,3,2,2,1,2,2,2,3,1,2,2,3,1,2,3,2,2,1,3,3,2,2,2,2,2,2,3,2,1,2,2,3,1,2,3,3,1,3,3,2,3,2,1,3,3,2,2,3,3,2,1,2,2,3,2,2,2,2,2,2,2,1,3,3,2,2,3,2,2,2,2,1,2,3,2,3,2,2,2,3,3,1,2,3,2,2,3,3,2,2,2,3,2,2,2,3,2,2,1,2,2,3,1,1,1,2,3,2,3,2,1,1,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-142,0],[-42,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[97343,194686],[379202,234117],[160203,320406]],[[-97343,-194686],[145085,290171],[364085,203882]]]>,<5443,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-91421538824532414071383558837766563025919182609810550426717956993368871813,3516442389511279527255253904109809573766450351315975922127786154469179691,1]>,[[3516442389511279527255253904109809573766450351315975922127786154469175596,0],[-3516442389511279527255253904109809573766450351315975922127786154469177643,-1],[2048,1]]>*] [x,x^2-x+1361,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5443],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5443,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5443],[2,4],1,[1.000000000,0.3832421033,0.6754475622],<"notfaithful",0>,[3,2]>,<2,2^2*5443,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5443],[4,5],1,[1.000000000,1.130245724,1.008254597],<"2.2e2_5443.3t2.3",1>,[3,2]>]
x^4+43*x^2-252 -7*2857^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 79 x-1 6 [[110493883261],[56079185323],[-56079185323],[-110493883261]] 4 [1,4,5,4,3,4,4,4,3,3,4,3,5,3,4,3,4,5,3,3,5,1,5,4,4,5,4,2,3,2,3,5,3,4,2,2,4,3,4,4,2,4,3,3,3,5,2,4,4,5,3,3,5,5,4,3,5,5,2,3,5,4,4,5,5,1,3,3,1,5,5,3,4,3,2,5,3,4,1,4,4,3,3,5,4,3,3,2,4,2,4,4,3,1,3,5,5,5,5,3,2,3,5,3,3,5,5,5,2,4,5,3,3,5,3,1,5,5,3,1,5,2,4,3,4,3,2,4,4,4,3,2,2,1,5,5,5,4,5,2,5,3,2,2,4,5,4,5,5,3,1,4,1,4,1,2,1,5,5,4,2,2,3,4,3,5,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+258,2>,<x^2+36288,3>]*],[*[4],"CYC",0,5*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[3954,-3954,-87191,87191]>,<3,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[2,2,1]>,[[1734339983,1734339983],[-1734339983,-1734339983],[84414912,0],[-84414912,0]]>,<7,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,6,1]>,[[33982138099985754,0],[0,0],[1,0]]>,[[[25987203296624671,-17935021000329110],[0,0]],[[-25987203296624671,17935021000329110],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<2857,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[11,2856,1]>,[[235017939958578157923280422459200858340867940374814684534774491028310,-235722586081392945354032092819615724003937036341528285707943371854564],[540881665677764600573281304419100378896085143578989547088909909782957,-452856314442195853061103236474884555583841703546485620481378858371648],[1,0]]>,[[[-540881665677764600573281304419100378896085143578989547088909909782857,452856314442195853061103236474884555583841703546485620481378858374305],[-1,0]],[[100,2657],[1,0]],[[-100,-2657],[-1,0]],[[540881665677764600573281304419100378896085143578989547088909909782857,-452856314442195853061103236474884555583841703546485620481378858374305],[1,0]]]>*] [x,x^2-x-714,x^2-x+2,x^2-x+5000,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,2857],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2857,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,2857],[1,1,1,6],1,[1.000000000,2.777083255,1.472013656],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,2857],[1,4,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,7*2857,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,2857],[1,3,6,6],1,[1.000000000,1.155178444,1.217585509],<"notfaithful",0>,[4,3]>,<2,7*2857,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,7,2857],[1,3,6,6],1,[1.000000000,3.642883196,1.760858329],<"2.7_2857.4t3.2",1>,[4,3]>]
x^6-2*x^4+x^2+659 -13^2*659^3 0 3 12 "D12" [[6,5,4,3,2,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[1,6,5,4,3,2]>,<3,2,[3,4,5,6,1,2]>,<6,2,[2,3,4,5,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 10 [[10403910536,-12568803255],[5364165083,-12568803255],[-5039745453,0],[-10403910536,12568803255],[-5364165083,12568803255],[5039745453,0]] 3 [6,5,4,6,4,1,5,4,5,3,6,4,6,3,2,3,4,1,6,6,4,5,6,4,6,3,3,5,4,3,5,3,6,1,4,6,5,4,4,1,1,5,3,6,2,3,1,6,6,2,3,4,4,5,3,3,5,4,3,6,3,4,4,1,1,4,2,3,5,2,4,6,3,1,2,2,1,6,6,4,3,6,6,3,3,5,2,2,4,2,3,2,4,3,4,3,4,5,5,4,5,4,5,1,5,6,4,4,3,3,3,4,6,4,4,1,6,3,5,1,2,1,3,2,2,5,2,5,5,2,4,6,5,3,6,2,6,6,3,3,2,6,3,4,3,4,4,3,3,4,6,3,5,5,1,3,5,6,3,4,2,3,2,3,4,4,3,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-12,2>,<x^3-108*x+3843720,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,1,[[3,4,6,5,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[6,5,2,1,3,4],[4,3,5,6,2,1],[3,4,6,5,1,2],[5,6,1,2,4,3]],[3,4,6,5,1,2],[1,2,5,5,6,6],[1],[[]],20,<[],[1,1,0,1,1,0,1]>,[[246039,-242748,62701,184498,125619,125863],[-246039,242748,-62701,-184498,-125619,-125863],[184339,-86277,196999,-185762,151771,177106],[-184339,86277,-196999,185762,-151771,-177106],[61700,-156471,-134298,-154028,-26152,-51243],[-61700,156471,134298,154028,26152,51243]]>,<13,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-1422052707256141900628,-911817748503436560240,1]>,[[911817748503436560260,0],[-911817748503436560260,0],[911817748503436560250,-1],[10,1],[-10,-1],[-911817748503436560250,1]]>,<37,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,4],[1],[[]],20,<[],[2,33,1]>,[[-7061450041637776114660474117686,0],[7061450041637776114660474117686,0],[237591127297184749238697618152,-17802532928751577199688888723],[200142722955144669080153816638,17802532928751577199688888723],[-237591127297184749238697618152,17802532928751577199688888723],[-200142722955144669080153816638,-17802532928751577199688888723]]>,<659,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[31827279257240954003739641096524496112029705615992380644,0,1]>,[[0,-1],[0,1],[-33290550648514532804118563799437505347885856584853962248,-181047645655539703162898405275252321108417410541294469],[-33290550648514532804118563799437505347885856584853962248,181047645655539703162898405275252321108417410541294469],[33290550648514532804118563799437505347885856584853962248,-181047645655539703162898405275252321108417410541294469],[33290550648514532804118563799437505347885856584853962248,181047645655539703162898405275252321108417410541294469]]>*] [x,x^2-x+2142,x^2-x+165,x^2-x-3,x^3-x^2-18*x-29,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,37,659],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,13*659,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,13,37,659],[1,7,3,7],1,[1.000000000,2.851115265,1.463647020],<"notfaithful",0>,[6,3]>,<1,659,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,37,659],[2,1,1,7],1,[1.000000000,1.346169822,0.9365891743],<"notfaithful",0>,[6,3]>,<1,13,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,37,659],[2,7,2,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[6,3]>,<2,13*659,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,13,37,659],[5,7,3,7],1,[1.000000000,0.3494470241,0.6652037891],<"notfaithful",0>,[6,3]>,<2,13*659,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]]],[2,13,37,659],[6,7,3,7],1,[1.000000000,1.176902676,1.122479149],<"2.13_659.6t3.1",1>,[6,3]>]
